Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, Everything!,10.0,Best experience ever.,0,1,
United Kingdom,Studio King (Family),4  ,February 2020,Couple," Location close to the Southbank and Westminster, convenient for transport links through Waterloo station.
Good standard of accommodation.
The lobby and Bar area is impressive.
Good swimming pool and spa facilities
Housekeeping were very responsive and prompt to requests e.g. to obtain bath robes; and made a courtesy call later to check everything had been dealt with. 
The front desk dealt with a problem with our key cards very quickly and professionally.",9.0,"A comfortable stay in a well managed hotel, with good facilities, in a great location",0,1,location|drink|restaurant|fitness|bathroom|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, Bed extra comfy very modern room,9.0,Amazing,0,1,bed|comfort|
Italy,Superior Double Room with Internal View,1  ,February 2020,Couple," everything was perfect, I will definitely come back",10.0,Exceptional,0,1,
Italy,Superior Double Room with Internal View,3  ,February 2020,Solo traveler," Location is perfect to visit London, next to Waterloo station and a few steps away from Westminster place and many other attractions.",8.3,Great location close to Westminster bridge,0,1,location|
Iran,One-Bedroom Suite with Big Ben View,8  ,February 2020,Family," It was a very nice hotel .excellent location, amazing view of Big ben and London eye along with  Thames river.",9.2,Wonderful,0,1,location|
United Kingdom,Superior Double Room with Internal View,2  ,December 2019,Couple, Always a pleasurable experience staying here!,10.0,Exceptional,0,1,
United Kingdom,Superior Twin Room with Internal View,1  ,February 2020,Solo traveler, Everything but the breakfast room.,9.6,Nice Hotel.,0,1,food|
United Kingdom,Superior Double Room with Internal View,2  ,February 2020,Couple, everything was good. room service menu amazing value and great service,9.6,the plaza way,0,1,staff|food|price|
United Kingdom,Studio King (Family),1  ,February 2020,Family," Swimming pool, location, staff",9.0,"excellent hotel, staff and location",0,1,fitness|location|staff|
Ireland,Superior Double Room - Disability Access,2  ,February 2020,Couple, Express checkout was good. Hotel was clean. Staff were friendly and efficient.,8.0,Short and sweet.,0,1,dirty|staff|
United Kingdom,Studio King (Family),1  ,February 2020,Couple, Rooms and room service,10.0,Exceptional,0,1,staff|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Solo traveler," Love the location. And the staff are helpful, cheerful and courteous. Important processes like room service breakfast, check in and out, luggage storage are all seamless.",9.6,My favourite in London,0,1,location|staff|food|
United Kingdom,Superior Double Room with Internal View,2  ,February 2020,Couple, Hotel was clean and friendly.,8.0,Very Good,0,1,dirty|staff|
United Kingdom,Superior Twin Room with Internal View,1  ,February 2020,Solo traveler, I love this place! It was so briliant!! Thank you.  I think it perfect all that you have to  do !!! Bravissimo!❤,10.0,Exceptional,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, The hotel is beautiful and in a prime location close to the London Eye and Big Ben.,8.0,Good overnight stay but not if you want a long lie!!,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple, The mattress on the bed was amazing !!!!,10.0,Exceptional,0,1,bed|
United Kingdom,Superior Double Room,1  ,February 2020,Couple, Only stayed one night but no negative comments.,10.0,Husband had appointment at St Thomas hospital so luxury of hotel helped dilute this appointm,0,1,
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple," Very helpful staff, all very friendly, I asked for a room on a lower floor and they were happy to do that for me. Lovely showers, lovely spa and pool!!!",9.0,Fabulous hotel with great facilities and superb staff......,0,1,staff|bathroom|fitness|
United Kingdom,Superior Double Room,2  ,January 2020,Couple, Everything,9.0,Wonderful,0,1,
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Solo traveler, Sound proof room makes such a difference staff were helpful and friendly,9.2,Wonderful,0,1,noisiness|staff|
United Kingdom,Studio Double Room with London Eye View,1  ,February 2020,Couple," Location, staff were all excellent, view, comfy bed, large room, very quiet, breakfast good.",8.0,"Good, could have been excellent with a bit of updating of carpets and furniture",0,1,location|staff|comfort|bed|noisiness|food|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple," We had a lovely stay only for 1 night very central to what we were doing in London and we were upgraded which is always a welcome bonus. The check in staff were very helpful and also the concierge, great hotel all round",10.0,Exceptional,0,1,location|staff|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, It was absolutely beautiful for my first stay it was so lovely the staff was very polite,10.0,It was beautiful,0,1,staff|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Family," Great location, friendly staff, though definitely requires more staff to book customers in as many people queuing. Do not accept breakfast in the ballroom, it’s very poor.",7.1,Avoid Breakfast in the Ballroom,0,1,location|staff|food|
United Kingdom,Studio Double Room with London Eye View,1  ,December 2019,Family," We booked a london eye view as a pre Christmas treat and it did not disappoint, my 8 year old son was in heaven!",10.0,As always amazing service and fantastic accommodation,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Group, The staff were so kind and helpful. We got upgraded to a suite with breakfast in bed and a beautiful view of the london eye. It was luxurious.,10.0,Exceptional,0,1,staff|food|bed|location|price|
United Kingdom,Studio Double Room with Big Ben View,2  ,February 2020,Couple," Location,  friendly staff and comfortable rooms",7.0,We had a good weekend. As stated above the hotel was good apart from the breakfast,0,1,location|staff|comfort|
United Kingdom,Superior Double Room with Internal View,2  ,February 2020,Couple, Clean and good location,9.2,Rude breakfast staff and terrible breakfast,0,1,dirty|location|
United Kingdom,Studio Triple,2  ,February 2020,Group, Location,10.0,Exceptional,0,1,location|
United Kingdom,Superior Double Room with Internal View,2  ,February 2020,Couple," Very clean, breakfast could be improved. No one explained that we could have choice of eggs so ended up with scrambled eggs both days. Very comfy bed. Helpful staff on reception, and pleasant doormen.",8.0,Have stayed twice and enjoyed stay very much.,0,1,dirty|food|comfort|bed|staff|noisiness|
United Kingdom,Studio King (Family),1  ,February 2020,Couple, Great location  for what we needed. Great friendly  staff very helpful,9.6,Exceptional,0,1,location|staff|
Australia,Studio King (Family),5  ,January 2020,Family, room size for a family of 4 was excellent.  Concierge was very helpful.,9.0,Great location.  Helpful staff. good facilities.  Great room with a seperate area for the kids,0,1,staff|
Ireland,Superior Double Room with Internal View,2  ,February 2020,Family," Fantastic location. Staff were very helpful and friendly. Plenty of food options in the hotel, the pool area was lovely. Liked everything about this hotel!!",9.0,"Would highly recommend, great location. Will definitely stay again.",0,1,location|staff|drink|food|fitness|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, Everything,9.0,Wonderful,0,1,
United Kingdom,Superior Double Room with Internal View,4  ,February 2020,Solo traveler, I booked it for my daughter who was attending a course nearby. It was warm and clean and quiet.,7.1,Good,0,1,location|dirty|noisiness|
United Kingdom,Studio Double Room with London Eye View,1  ,February 2020,Couple," Great location, lovely room, friendly staff",7.9,Good,0,1,location|staff|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, The room was spacious. The staff were polite and friendly. Perfect location.,8.0,Nice stay,0,1,staff|location|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, Location modern environment and rooms,9.0,Wonderful,0,1,location|comfort|
United Kingdom,Superior Twin Room with Internal View,1  ,January 2020,Group, Room was clean and comfortable. Good location.,7.0,Mostly enjoyable stay.,0,1,dirty|comfort|location|
United Kingdom,Superior Double Room,2  ,December 2019,Couple," Excellent customer service, great location to Waterloo and Westminster tube stations. Nice extras in the room and the breakfast room order was lovely!",8.3,Very Good,0,1,staff|location|food|
United Kingdom,Superior Double Room with Internal View,3  ,February 2020,Couple," Location was brilliant, hotel was very clean and stylish. The rooms are a great size and there is a lot on site. It was expensive, but on the whole we got what we paid for.",8.0,You get what you pay for,0,1,location|dirty|price|
United Kingdom,Superior Double Room with Internal View,3  ,February 2020,Couple," Excellent location. Superb facilities. Staff we engaged with were very friendly, pleasant and helpful.",10.0,Excellent Hotel,0,1,location|staff|noisiness|
United Kingdom,Superior Double Room with Internal View,2  ,February 2020,Couple, Location and room comfort,8.5,Very Good,0,1,location|comfort|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple," The property was very well presented, staff helpful and a room upgrade offered. Room was very clean and all comforts as expected. London prices but good quality and excellent breakfast.",9.2,Great location for night in London,0,1,staff|dirty|comfort|price|food|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Solo traveler, The location is excellent. The staff are very friendly and professional. I return here time and time again. If I’m staying in London this is where I always go.,10.0,Exceptional,0,1,location|staff|
Malaysia,Superior Double Room with Internal View,1  ,January 2020,Family," Great location, stunning view and warm welcoming :)",10.0,Everything was so prefect,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple, Free upgrade and bottle of Prosecco was waiting :),10.0,Exceptional,0,1,drink|
United Arab Emirates,Studio Double Room with London Eye View,4  ,February 2020,Couple, Location very nice,10.0,Exceptional,0,1,location|
Netherlands,Two-Bedroom Suite,3  ,January 2020,Family, Location was perfect,7.0,Good,0,1,location|
United Kingdom,Superior Double Room with Internal View,2  ,February 2020,Couple," Comfortable room, welcoming reception staff",9.0,A good mij break,0,1,comfort|staff|
United Kingdom,Superior Double Room with Internal View,3  ,January 2020,Couple," Comfy bed, lovely view from the room and friendly staff",8.3,Very Good,0,1,comfort|bed|location|staff|
United Kingdom,Studio Double Room with Big Ben View,1  ,December 2019,Couple, The Christmas decorations were beautiful!!,8.0,"Beautiful hotel, lovely restaurant, lovely room",0,1,
United Kingdom,Superior Twin Room with Internal View,1  ,February 2020,Family, Excellent breakfast with lots of choice,9.0,Really friendly staff and brilliant location,0,1,food|
United Kingdom,Studio King (Family),1  ,February 2020,Family, Everything. The staff were faultless and the location and rooms were amazing,10.0,A beautiful place to stay,0,1,staff|location|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Solo traveler, Great location and clean,8.8,Excellent,0,1,location|dirty|
United Kingdom,Superior Double Room with Internal View,1  ,February 2020,Couple," Complimentary room upgrade and Birthday cake.
Loved the spa facilities",9.0,Luxury,0,1,price|fitness|
New Zealand,Superior Double Room with Internal View,3  ,December 2019,Couple, Location across from Houses of Parliament was great. Being able to get into our room early in the morning after a very long journey from NZ. The arrangements for luggage - being taken up to the room. Helpful door personnel.,7.0,Good,0,1,location|staff|
Nigeria,Studio King (Family),9  ,January 2020,Family, The location and Kid friendly.,7.5,Good,0,1,location|staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, Location Room Staff,8.0,Enjoyable,0,1,location|staff|
United Kingdom,Studio King (Family),1  ,January 2020,Group, Close to Westminster,7.1,Good,0,1,
United States of America,Superior Double Room - Disability Access,1  ,January 2020,Couple, Extremely friendly and courteous staff. Very easy to check in and out and the room service was top notch.,9.0,Wonderful,0,1,staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, Great Staff good hotel! Stayed in Exec suite.,10.0,Exceptional,0,1,staff|
United Kingdom,Studio Double Room with Big Ben View,2  ,January 2020,Couple," Such a lot of good quality food choice for breakfast. 
Great location very close to where we wanted to go.
Its visually pleasing amazing decor the foyer is amazing. Does make you feel sleep though.
Pool was luke warm.
Changing rooms were great with great facilities.",8.0,Very Good,0,1,drink|food|location|comfort|bed|fitness|
United Kingdom,Studio King (Family),1  ,January 2020,Family, In house restaurant out standing,10.0,A place to go and enjoy,0,1,restaurant|
United Kingdom,Superior Double Room with Internal View,1  ,December 2019,Family, The staff very friendly and helpful,8.0,Very Good,0,1,staff|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple," Location is superb. The rooms are massive and there's plenty of space to move around. And the views! I was upgraded to a room overlooking the Houses of Parliament, and it's pretty impressive. Rooms are immaculate and very well kept. The staff are also warm, friendly and accommodating.",10.0,Exceptional,0,1,location|staff|
United Kingdom,Studio Triple,2  ,January 2020,Family, Lovely hotel great staff so courteous and helpful,10.0,Fabulous hotel,0,1,staff|
Australia,Superior Twin Room with Internal View,3  ,January 2020,Family, Location. Clean.,9.2,Great hotel,0,1,location|dirty|
"Abkhazia, ​Georgia",Superior Double Room with Internal View,2  ,January 2020,Couple, Location is perfect centre of everything . Food was amazing.,9.6,Exceptional,0,1,location|drink|food|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple," Everything was amazing, the building itself is gorgeous,the scenery of parliament is breathtaking and the staff were excellent, extremely polite and answered all my questions. The room was better than what was originally described, helped to make my stay even more pleasant.",9.6,Park Plaza Westminster,0,1,staff|noisiness|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Family, Reception staff excellent and efficient. B'fast staff likewise and b'fast was exceptional with plenty of choice.,9.0,Wonderful,0,1,staff|
Australia,Superior Double Room with Internal View,2  ,January 2020,Couple, The staff are very friendly and helpful and the location is unbeatable for the must-see London tourist attractions. Gentle stroll to Waterloo or Westminster tube stations.,10.0,"Location, value, comfort and service.",0,1,staff|location|
United Kingdom,Studio King (Family),2  ,January 2020,Family," Great location, pleasant staff, comfortable room and beds",7.0,Good,0,1,location|noisiness|staff|comfort|bed|
United Kingdom,Superior Double Room,1  ,January 2020,Couple, Everything and also the location!!!,10.0,Exceptional,0,1,location|
Ireland,Superior Double Room with Internal View,1  ,January 2020,Couple, Very central to popular spots and the tube station and friendly staff,7.9,Good,0,1,location|staff|
United Kingdom,Superior Twin Room with Internal View,2  ,January 2020,Family," 3 course meal was out of this world, best steak We ever ate.",10.0,Well worth the money.,0,1,food|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Family, Very comfortable bed and room (471) was very quiet.,9.0,Very comfortable stay,0,1,comfort|bed|noisiness|
United Kingdom,Superior Double Room with Internal View,3  ,January 2020,Group," Breakfast was very good with lots of choice for all tastes.
Location is excellent just next to Westminster Bridge and Central London.
Lovely room with great facilities and helpful staff.",9.0,Excellent modern hotel ideal for both business and leisure.,0,1,food|location|staff|
Turkey,One-Bedroom Family Suite with Big Ben View,1  ,January 2020,Family, ıt was very good,8.0,good,0,1,
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple, The property is in a prime location for everything tourist based. The staff are super helpful and our room was lovely. The views inside and outside are all gorgeous.,10.0,Exceptional,0,1,location|staff|
United Kingdom,Superior Double Room - Disability Access,1  ,January 2020,Couple, Location,7.0,Good,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple, Efficiency and staff as are mostly friendly,8.8,Room was cleaned with fresh sheets. However this must’ve been done quite some time before as there was a thick layer of,0,1,staff|
Austria,Superior Double Room with Internal View,2  ,January 2020,Solo traveler, Perfect Location and friendly staff!,9.6,Exceptional,0,1,location|staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, Natalie checking in was superb. Cleared any queries we had over the hotel and our room. Was more than a friendly face you expect when checking in.,9.0,Brilliant,0,1,staff|
Guernsey,Studio Triple,2  ,January 2020,Group," great location ,especially to get to the 02",9.0,"we had a fab time staff amazing  , I j didn't sleep well on that bed settee it almost ruined my stay",0,1,location|
United Kingdom,Studio Triple,1  ,January 2020,Group, Location was good.  Staff friendly.,7.0,Had a very enjoyable trip.,0,1,location|staff|
United Kingdom,Superior Double Room,1  ,January 2020,Couple," Couldn’t really fault the hotel. Prime location, great facilities and very comfortable room.",10.0,Worth it for location and facilities,0,1,location|comfort|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Group," Nice and clean, lovely bed, everything I needed.",9.0,I would book again.,0,1,dirty|bed|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Group," Staff very helpful, room upgrade was a pleasant surprise",9.0,Good choice,0,1,staff|noisiness|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple, Great facilities and comfortable rooms,10.0,Excellent hotel,0,1,comfort|
Ireland,Superior Double Room with Internal View,1  ,January 2020,Couple, Very friendly helpful staff,10.0,Exceptional,0,1,staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, Great hotel and great location. Pool was good size.,10.0,Just right for a long weekend,0,1,location|fitness|
United Kingdom,Superior Double Room,2  ,January 2020,Couple," Great location, super comfy bed, clean room, big bathroom, very friendly staff.",8.0,"Lovely hotel, great location, friendly staff.",0,1,location|comfort|bed|dirty|bathroom|staff|
United Kingdom,Superior Double Room - Disability Access,2  ,January 2020,Couple, Beautiful property and excellent location,10.0,Exceptional,0,1,location|
United States of America,Studio Double Room with Big Ben View,1  ,December 2019,Couple," IMPRESSIVE! the checkin was smooth and we got a LOVELY upgrade which made our trip so much more special. the spacious room, great water pressure, cleanliness , and super friendly staff was all really good.  we did the valet parking ( extra charge) and its so good and worth the money and they were great too, and we at at the Joel restaurant and had a super waiter and host , and reception all really great is the only way to put it. we have stayed in a LOT of hotels from 2 star to 5 star, this definitely meets expectations and the location is amazing and we did the river cruise and had 2 safe clean pleasant strolls....outside smoking area keeps the smell away from entry way and it was a kinda small breakfast buffet but had a really decent amount of choices all fresh ..get there early it fills up...and food was really good.  would de stay  here again! only one grumpy staff member at check out and at a hotel this size one tiny fly in the ointment def is nothing to make a stink about , she wasn't even that bad just not NICE ...just seemed not thrilled to be there lol..anyway def loved the place and decor and smells and all of it loved the hotel BRAVO GUYS! <3",9.0,STAY HERE.... NICE SMILING STAFF AND GREAT LOCATION ( DO VALET its worth the extra money),0,1,dirty|bathroom|staff|parking|price|restaurant|location|noisiness|food|drink|comfort|
United Kingdom,Studio Double Room with London Eye View,2  ,December 2019,Family, This is a wonderful central spot with great views.  There's a lovely bakery just round the corner for breakfast too!,8.0,Very Good,0,1,location|food|
United States of America,Studio King (Family),5  ,January 2020,Family, Breakfast was well work it. Good variety and only 5Pounds per day extra. We liked the option of King Size beds hard to find in hotels in London.,9.6,Exceptional,0,1,food|bed|
Netherlands,Superior Double Room with Internal View,7  ,January 2020,Family," Great location, Westminster Bridge in front of the hotel. Ideal spot for some sightseeing. Furthermore the hotel has all the necessary facilities like, spa/pool, restaurants and bar.",8.0,Very Good,0,1,location|fitness|restaurant|drink|
United Kingdom,Studio King (Family),1  ,January 2020,Family," big spacious room very clean, staff explained on check in about all facilities and requests were dealt with very quickly.",10.0,Very happy with the hotel and in a great location.,0,1,dirty|staff|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Solo traveler, The location is great...,9.0,Wonderful,0,1,location|
Australia,Two-Bedroom Suite,4  ,January 2020,Family, Great large sized rooms with 2bed 2 bath apartment style.,7.9,Good,0,1,bathroom|comfort|
Greece,Studio Double Room with Big Ben View,1  ,January 2020,Couple, I liked everything on general,8.3,Very Good,0,1,
South Africa,Studio King (Family),3  ,January 2020,Family, We had a lovely stay and will definitely stay here again,9.0,Lovely stay with our kids,0,1,
Saudi Arabia,Superior Double Room with Internal View,6  ,December 2019,Group," Staff very friendly, huge hotel yet quiet. security team at the entrance are great!",9.0,Great for business travellers/ tourists and all!,0,1,staff|noisiness|
Indonesia,Superior Double Room with Internal View,6  ,December 2019,Couple," Great location, cleanliness, helpful staff.",8.0,Very Good,0,1,location|dirty|staff|
United Kingdom,Superior Double Room with Internal View,3  ,January 2020,Couple," Nice room, breakfast fine, ambiance in hotel nice, staff attentive and polite, check in check out fast and efficient, security good - felt safe in this hotel.",8.0,Very Good,0,1,food|staff|
Thailand,Superior Double Room with Internal View,1  ,January 2020,Group, Nice big hotel. They upgrade us to Studio room but it’s under construction... ???? Over y’all it’s great. Good breakfast and service. A minute walk to Big Ben and London eye. 20 mins walk to China tow. Highly recommended.,8.8,Good location,0,1,food|staff|
Mozambique,Superior Double Room with Internal View,3  ,January 2020,Group, Toilet and in bed room service.,7.0,Good,0,1,bathroom|bed|staff|
United Kingdom,Studio King (Family),1  ,January 2020,Family, It was very clean,7.9,Good,0,1,dirty|
Australia,Studio King (Family),4  ,January 2020,Family, Fantastic facilities and location. We were able to go downstairs for some live music in the bar while the kids were tucked in bed upstairs!,9.2,Fabulous swanky hotel in the heart of London,0,1,location|bathroom|drink|restaurant|bed|
United States of America,Studio Double Room with Big Ben View,2  ,January 2020,Family," Loved the location, the amenities, and the overall property! It was very comfortable and accessible to us.",9.6,Wonderful hotel.,0,1,location|comfort|
United States of America,Studio King (Family),2  ,January 2020,Family," The hotel is very modern and efficient. The location is good, near two tube stops, although there aren't a lot of restaurants around. Lots of amenities in the room itself.",7.0,"This is a good hotel, but seems to cater more to business travelers than tourists.",0,1,comfort|location|restaurant|
United Kingdom,Superior Double Room with Internal View,1  ,December 2019,Couple," Got a free upgrade, always pleasant at this great located hotel.",9.0,"Great  hotel in a great location, enjoyed our stay and wished we could've stayed longer.",0,1,noisiness|location|
Guernsey,Studio King (Family),1  ,January 2020,Family, The location is great.,8.0,Disappointed stay,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Solo traveler," Its faultless.
Staff are always lovely.",10.0,Exceptional,0,1,staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, Great location,10.0,Exceptional,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Solo traveler," Staff were excellent, friendly and efficient. Dinner lovely and room excellent.",8.0,Very good and would definitely return,0,1,staff|food|
Netherlands,Studio King (Family),4  ,December 2019,Family," Location 
Quality room service",9.2,Wonderful,0,1,location|staff|
Greece,Studio Double Room with London Eye View,3  ,January 2020,Couple, It was a wonderful experience. The staff was very polite and helpful. The location is great! The room was spacious with view to London eye. The bed was comfortable. The room was also clean. We highly recommend a stay at this hotel.,10.0,Exceptional,0,1,staff|location|bed|comfort|dirty|
United Kingdom,Superior Double Room with Internal View,3  ,January 2020,Couple, Had a super long weekend. Breakfast was grand but not excellent. Everything else was really pretty much perfect.,9.2,Wonderful,0,1,food|
United Kingdom,Studio Double Room with Big Ben View,1  ,December 2019,Couple, Property was clean modern and room service was really nice,10.0,Exceptional,0,1,dirty|comfort|staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple," Very central .
But a shame when you have Leasure facilities 
And it was booked out for the day .
Disappointed.",7.1,Good,0,1,location|
New Zealand,Superior Double Room with Internal View,2  ,January 2020,Couple, Comfortable and clean,9.0,Wonderful,0,1,comfort|dirty|
United Kingdom,Studio King (Family),2  ,January 2020,Family, From the hotel decor to the staff to the variety of selection for breakfast to the leisure facilities to the  fabulous comfortable room it was an amazing 3 day stay! Bang in the centre of westminster landmarks and walking distance to all the beauty In central London.,10.0,Very enjoyable stay and perfect location.,0,1,comfort|staff|food|location|
Italy,Studio King (Family),3  ,January 2020,Family," Big room, very nice bathroom. Bed was eccellent. Also breakfast nice! Staff very friendly and customer oriented.",8.0,Good option for visiting London,0,1,bathroom|bed|food|staff|
United States of America,Superior Twin Room with Internal View,1  ,December 2019,Family, Great location across the Westminster bridge from the Parliament,10.0,Exceptional,0,1,location|
United Kingdom,Superior Twin Room with Internal View,1  ,January 2020,Family," Ok location, friendly staff, good facilities and nice breakfast.",8.0,"Great hotel, nice staff, good facilities.",0,1,location|staff|food|
Denmark,Superior Double Room - Disability Access,1  ,December 2019,Solo traveler," Fantastic location. But it takes more than the 5 minutes claimed to cross Westminster bridge, which is crowded with people.",8.0,Very nice,0,1,location|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple," Comfy bed, great bathroom facilities, great access to the pool area",10.0,Excellent,0,1,comfort|bed|bathroom|fitness|location|
Israel,Superior Twin Room with Internal View,1  ,January 2020,Family, it was gr8 defiantly going back!,10.0,Exceptional,0,1,
United Kingdom,Superior Double Room,1  ,January 2020,Couple, The location the lobby the dinner and sushi,7.0,Good for a weekend stay,0,1,location|food|
United Kingdom,Studio King (Family),1  ,January 2020,Family, The room was really clean,10.0,Exceptional,0,1,dirty|
United Kingdom,Studio King (Family),2  ,January 2020,Family, Everything else,10.0,Exceptional,0,1,
United Kingdom,Superior Twin Room with Internal View,2  ,January 2020,Couple, The location was excellent. The staff extremely helpful & polite. Beautiful hotel & very peaceful room.,9.2,Wonderful,0,1,location|staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, The room was phenomenal with views over Westminster. Very comfy bed. Lovely bathroom. The staff were very friendly and helpful. I cannot wait to visit again.,10.0,I cannot wait to book again. That says it all!,0,1,location|comfort|bed|bathroom|staff|
Philippines,Superior Double Room with Internal View,2  ,January 2020,Solo traveler, I had the best weekend  🥰🥰🥰,10.0,Superb,0,1,
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Family, the rooms were pretty big also have a living area aswell as a bathroom rooms are pretty big the decor and design makes the room feel so cosy and unique,10.0,firstly the hotel itself is beautiful and most importantly its so clean the view from windows are good to also staff are,0,1,location|bathroom|comfort|
Spain,Superior Double Room with Internal View,2  ,January 2020,Couple, The staff are truly amazing,8.0,"Good location, amazing staff, food wasn't the best.",0,1,staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, The hotel was impeccable. Absolutely outstanding and service was second to none! We upgraded to a suit with perfect views of big Ben.  Perfect location will definitely be coming back. Thank you.,10.0,Amazing!!!!!! 10/10,0,1,staff|location|
United Kingdom,Two-Bedroom Suite,1  ,January 2020,Family, The price I paid for one night didn’t included the breakfast and I needed to pay more money on top,10.0,needed more organisation takes a lot of time for for check in and check out,0,1,price|food|
United Kingdom,Two-Bedroom Suite,2  ,December 2019,Family," We have stayed here twice and every time it’s amazing. Fabulous spacious rooms and wonderful staff.
We had a delicious meal in the main restaurant Brasserie Joël  and the staff were outstanding.",10.0,Exceptional,0,1,staff|food|restaurant|
Ireland,Studio King (Family),2  ,January 2020,Family, Location,7.5,Good,0,1,location|
United Kingdom,Superior Double Room with Internal View,1  ,December 2019,Couple, Beds comfy and breakfast tasty,9.0,Beautiful,0,1,bed|comfort|food|
United Kingdom,Superior Double Room - Disability Access,2  ,January 2020,Couple," Fantastic quiet room, big bed .",9.0,Loved it! Will come back,0,1,noisiness|bed|
United Kingdom,Studio Triple,2  ,December 2019,Family, Location good and staff very helpful,8.3,Very welcoming and rooms comfortable,0,1,location|staff|
United Kingdom,Two-Bedroom Suite,1  ,December 2019,Family, Great hotel have stayed many time this was our second family trip for Christmas,10.0,Exceptional,0,1,
India,Superior Double Room with Internal View,2  ,January 2020,Family, Very good location and good size rooms.,7.0,Good,0,1,location|
United Kingdom,Superior Twin Room with Internal View,3  ,January 2020,Group, Gorgeous spa .. location,7.0,Good,0,1,fitness|location|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple, Everything staff amazing,10.0,Exceptional,0,1,staff|
United Kingdom,Superior Double Room with Internal View,2  ,January 2020,Couple, We got an upgrade on arrival and the room was lovely. I really liked the low bed. The room was very clean and it was really comfortable and quiet.,9.6,Excellent location and comfortable quiet rooms.,0,1,bed|dirty|comfort|noisiness|
United Kingdom,Superior Twin Room with Internal View,2  ,January 2020,Couple, The staff were friendly an place was clean,8.3,Very Good,0,1,staff|location|dirty|
France,Superior Double Room with Internal View,3  ,January 2020,Group, Thé whole experience was wonderful apart from the greeting on arrival by the security staff,9.0,Great,0,1,staff|
Israel,Studio Triple,3  ,January 2020,Group, Executive Lounge was nice and relaxing with variety of choices to eat,10.0,"High strand hotel,well maintained,perfectly located (Waterlow and Westminster underground close by)",0,1,
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple," Staff very friendly, rooms amazing, we got an upgrade which was lovely",10.0,Perfect location and friendly staff,0,1,staff|
United States of America,Superior Double Room with Internal View,4  ,December 2019,Couple, Comfort,10.0,eryn good,0,1,comfort|
United Kingdom,Superior Double Room with Internal View,1  ,January 2020,Couple, everythang,10.0,sick place init fam,0,1,
United Kingdom,Superior Double Room with Internal View,2  ,December 2019,Solo traveler, Large room with very comfortable bed. Very helpful staff. Large swimming pool and gym - much bigger than most city hotels.,9.0,Business trip with daily swim.,0,1,comfort|bed|staff|fitness|location|
United Kingdom,Studio Triple,1  ,January 2020,Group," Location is perfect. All major attractions nearby.
Nice and clean hotel.
Have a really nice bar.",10.0,Exceptional,0,1,location|dirty|drink|restaurant|
