,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
275,United Kingdom,Studio Double Room with London Eye View,3 nights ,October 2020,Group, Location and views were outstanding," Nothing, if I had to be fussy I’d say more restaurant choice",10,I totally understand why during the pandemic the pool and spa were closed but it would have been nice to use them
276,United Kingdom,Studio Double Room with London Eye View,1 night ,August 2020,Couple, Amazing room in a fabulous location, None,10,Loved it!
277,United Kingdom,Studio Double Room with Big Ben View,2 nights ,November 2020,Couple," Nice rooms - we had a studio which had a separate sofa area which can be used for children to sleep on
Great location - minutes from Waterloo and 20 mins walk to Covent Garden etc 
Some rooms have fab views of London Eye or a Big Ben- worth paying the extra for 
Nice bar area", Breakfast was a bit of a disappointment for the money,8.0,Great hotel in good location.
278,United Kingdom,Studio King (Family),1 night ,November 2020,Family," Ambience - decor of the hotel and central location to Westminster attractions. 
My kids were in awe of our family room- a large bath and a shower, two TVs in the room and a microwave!!",,7.0,Would have rated it higher if it wasn’t for current Covid restrictions. Leisure facilities were closed 😟
279,United Kingdom,Superior Double Room with Internal View,1 night ,November 2020,Couple," The room was large, clean and comfortable. The check in clerk was very friendly although took a little while to get checked in.", Check in took a little longer than it needed too. I also paid for an early check in along with a bottle of prosecco in the room on arrival but we had to wait 30 minutes for this.,10,"Perfect location and a really lush hotel, it's my second time staying and I definitely will again!"
280,United Kingdom,Studio Double Room with London Eye View,1 night ,November 2020,Couple, Thought it was absolutely lovely here and staff was really nice and helpful.,,10,Exceptional
281,United Kingdom,Studio Double Room with London Eye View,1 night ,November 2020,Couple, Very central and very comfy interior, Very clean room and everything was spotless,10,Exceptional
282,United Kingdom,Superior Twin Room with Internal View,1 night ,October 2020,Family," Very clean in this current climate.  Felt safe. Good nights sleep, comfy beds and bed linen. Great location!",,10,"Location, location, location!"
283,United Kingdom,Superior Twin Room with Internal View,2 nights ,October 2020,Family," Everything, I will be returning very soon."," Nothing, the staff were accommodating and we had a fabulous time. Just a shame their were no upgrades available.",9.0,Amazing Staycation
284,United Kingdom,Studio King (Family),1 night ,October 2020,Family,  great location.  Great view and lovely rooms . Will definitely be back, Sofa bed not comfortable and breakfast was bad .,8.0,We will come back
285,Italy,Studio Double Room with Big Ben View,1 night ,November 2020,Couple," Great location, the bed was really comfortable and the view very nice"," Towels dirty in the bathroom, food was average I had more expectations",7.0,Good
286,United Kingdom,Studio Double Room with London Eye View,1 night ,November 2020,Couple, The room was above expectations. Modern feel.,,9.0,Excellent location & very clean. Good communication.
287,United Kingdom,Studio Double Room with Big Ben View,1 night ,October 2020,Couple," Everything, checking in / out, very clean and super breakfast in the room.", The rain but can't blame the hotel for that !,10,As good as always.
288,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Really nice hotel.superb rooms," Breakfast was an awful experience...
Too busy, a free for all ,cold food.
However manager was first class and made up for  this.",9.0,Wonderful
289,United Kingdom,Studio King (Family),2 nights ,October 2020,Family," Location, cleanliness, friendly staff"," Leisure centre closed (we knew this before booking), breakfast limited and expensive for what you get",8.0,All in all v good
290,United Kingdom,Studio King (Family),2 nights ,September 2020,Group," Perfect location on the South  Bank. 
Hotel was just perfect & would stay again",,10,Loved the hotel & the location
291,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Everything, Hassan made it extra special for us.
All the staff was amazing. We will be coming back.",,10,Exceptional
292,United Kingdom,Studio Double Room with Big Ben View,3 nights ,August 2020,Couple," Large rooms, great view, modern hotel & nice staff", No spa,9.0,Wonderful
293,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Central location, comfort and facilities."," We were expecting two double beds but instead got a double bed and sofa bed. I suspect it is because of the 'upgrade' to a London Eye view (which we didn't end up getting, although we saw Big Ben :) ). But in future would be good to specify that the room will not be as expected.",9.0,Wonderful
294,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Great location. Great view from room of Westminster, That spa wasn't open and the out of date pack of blueberries in the fridge!!,8.0,Very Good
295,United Kingdom,Studio King (Family),3 nights ,November 2020,Couple, Comfy, Spa needs to open,9.0,Wonderful
296,United Kingdom,Superior Double Room with Internal View,1 night ,November 2020,Couple, They upgraded our room with the whole view of west minster bridge could not fault it the Best stay i have ever had,,10,Amazing
297,United Kingdom,Superior Double Room with Internal View,3 nights ,November 2020,Couple," Excellent location, staff were very friendly and helpful! We come into our room decorated with balloons (no occasion and lovely suprise! Thanks Samantha). A thought you can hear emergency services sirens a bit you can’t hear any other traffic noise or pedestrians!", N/A,10,Definitely coming back!
298,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, Location ... staff ... room view, Hotel was great,10,Fantastic hotel
299,United Kingdom,Superior Twin Room with Internal View,1 night ,November 2020,Group," TV in the room was a smart TV, and we could use the ipad and watch it on the TV. Really comfy beds. Bath and separate shower.",,10,Exceptional
300,United Kingdom,Studio King (Family),1 night ,November 2020,Couple," Really nice stay big room , payed for a city view and king bed got a view of a bus stop and 2 single beds pushed together otherwise really nice stay", King bed was not king I’m was 2 single beds pushed together,9.0,Great breakfast
301,United Kingdom,Studio King (Family),1 night ,October 2020,Family, The reception staff were helpful and kind, COVID security staff were rude when entering,10,Exceptional
302,United Kingdom,Studio King (Family),1 night ,October 2020,Family, I liked the look of the hotel and the room service, I did not like the lay out of the room too much. the bathroom was in the middle of the room and the two large beds on either side. we had 2 young children so we had to seperate ourselves and sleep with the children.,8.0,"Lovely hotel, but not all facilities available due to covid"
303,United Kingdom,Superior Double Room with Internal View,3 nights ,November 2020,Couple, Really enjoyed the stay and was happy that it was only residents aloud and didnt have to book for food or drinks, Lack of fresh air in the room...,9.0,Worth the trip
304,United Kingdom,One-Bedroom Family Suite with Big Ben View,1 night ,November 2020,Couple, In a great location, Nothing,10,Exceptional
305,United Kingdom,Studio King (Family),1 night ,November 2020,Couple," Very clean and the TV being able to connect to your phone was a bonus. 
Easy to navigate around the hotel. 
Friendly staff
Easy Check In and Check Out"," We expected the rooms to be a tiny bit bigger than what they were. 
Rooms were supposed to be soundproof but we could hear people in the hallways.",8.0,Very Good
306,United Kingdom,Studio King (Family),2 nights ,November 2020,Family," Excellent location, walking distance from the London eye",,10,Exceptional
307,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Excellent delivery,,10,Exceptional
308,United Kingdom,Studio King (Family),2 nights ,November 2020,Family," Nice spacious room, good for a small family. Amazing location. Very close to many attractions and easy to access from public transport.",,9.0,Wonderful
309,United Kingdom,Two-Bedroom Suite with Terrace (3 Adults),1 night ,November 2020,Family, Fab room but a little  worn in places breakfast was not up to  standard we had it in the room but it was cold, Breakfast  and spa shut and executive lounge also closed,10,Exceptional
310,United Kingdom,Studio Double Room with London Eye View,3 nights ,October 2020,Couple, Delicious breakfast, They should charge for water,10,Exceptional
311,United Kingdom,Studio King (Family),1 night ,November 2020,Couple," Very Covid safe, spacious and clean environment. Fantastic location and rooms very well insulated so can’t hear traffic outside. Breakfast was laid out well so to keep safe and very tasty. For the value paid, the room was very very spacious and bed huge and comfortable. Would definitely book here again",,8.0,Excellent value for money
312,United Kingdom,Superior Twin Room with Internal View,2 nights ,November 2020,Couple, Excellent location, N/A,8.0,Weekend Break
313,United Kingdom,Superior Twin Room with Internal View,2 nights ,November 2020,Family," I’m a Hilton convert, I’m glad I gave Park Plaza a Chance. We love the large bathrooms, full size baths and comfortable beds. The price is very reasonable too.", Sometimes the floors above made a lot of noise but it wasn’t for long,10,"Been before, we love the hotel"
314,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, Amazing view and staff very friendly and helpful, Breakfast could have been a bit nicer and hotter,10,Exceptional
315,United Kingdom,Studio King (Family),1 night ,November 2020,Family, Loved everything. Just noisy at night . 2.30 party and some rucking going on which woke us up,,8.0,Enjoyable
316,United Kingdom,Studio Double Room with Big Ben View,2 nights ,November 2020,Couple, From arrival to departure the staff were fantastic. The hotel is clean and modern with a great range of restaurants and bars. Perfect location.,,10,Amazing stay
317,United Kingdom,Studio Double Room with Big Ben View,2 nights ,November 2020,Couple, Fab location staff were very friendly and rooms were clean. Lots of sanitiser too which was good to see,,10,Exceptional
318,United Kingdom,Studio King (Family),2 nights ,November 2020,Family, We used room service a lot due to covid restrictions and to stay in our family pod. The room service was excellent quality and very prompt.,,10,Excellent. Would stay again and recommend to anyone.
319,United Kingdom,Studio Triple,1 night ,October 2020,Family," location, cleanliness, staff attitude", Beds were very hard but comfortable nonetheless,8.0,Very Good
320,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Location and booking breakfast online. Clean.," Pool closed, pillows and sofa bed not comfy. Lights hard to use.",7.0,Not usually one to complain but the best thing was Breakfast which was nice lots of choice. Bad things was children were
321,United Kingdom,Superior Twin Room with Internal View,2 nights ,October 2020,Couple," I was impressed by the COVID measures the hotel had in place. The staff were professional and friendly - in particular Khaladoon (at front desk) was very helpful in finding me an upgrade and explained everything well. 
The English breakfast was lovely (with the option to dine in your room), good tv channels, great location and views and you definitely are paying an immaculate service. If your looking for a upscale place to stay in the city, I would definitely recommend the Park Plaza Hotel!", I found the room service to be rather overpriced.,9.0,Can’t wait to come back! 🤩
322,United Kingdom,Superior Double Room with Internal View,2 nights ,September 2020,Solo traveler," Clean, friendly staff, felt safe during COVID times. Very comfortable stay,",,10,Upgraded to a beautiful suite
323,United Kingdom,Studio King (Family),1 night ,October 2020,Couple," Great location, great value for money, nice layout and decor. The rooms are very cosy and has a home feel to it."," I brought my PlayStation to the hotel, tried plugging the HDMI into both tv’s and it didn’t work, which was quite annoying as me and my girl love playing PlayStation with eachother",9.0,Lovely hotel
324,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Great location, stayed on 11th floor not much of a view just of some apartments but was nice room separate from the kids they was in living room on sofa bed, shower pressure was very poor, bath took ages to drain I thought it was blocked, spa was out of service due to Covid so couldn’t go for swim unfortunately but overall was a nice room and great location and was perfect for what we was there For, I would stay again and hopefully pool open next time"," Shower Pressure 
View
Pool Closed",7.0,Great for a nights stay
325,United Kingdom,Studio Double Room with London Eye View,2 nights ,October 2020,Couple,, Not enough milk and sugar or coathangers,8.0,Very Good
326,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Great location, good food and helpful staff. Originally placed in wrong room but couldn’t compliment the staff and manager enough in how they rectified the situation quickly and efficiently. Would definitely recommend this hotel. Excellent customer service.",,10,Exceptional
327,United Kingdom,Superior Twin Room with Internal View,1 night ,October 2020,Couple, Beautiful property, N/A,10,Exceptional
328,United Kingdom,Studio Double Room with Big Ben View,1 night ,October 2020,Couple, Everything, Nothing,10,Excellent
329,United Kingdom,Studio King (Family),3 nights ,October 2020,Family, Easy check In/out. Location great for exploring London. Kids enjoyed buffet breakfast.," Pool, gym, spa shut, said it was government policy?",7.0,Good
330,United Kingdom,Studio King (Family),4 nights ,October 2020,Couple," Facilities 
Services
Staff
TV", Lighting,10,Exceptional
331,United Kingdom,Studio King (Family),2 nights ,October 2020,Couple, Location and room, Got bacon on a vegetarian breakfast when ordering via room service,9.0,Wonderful
332,Netherlands,Studio Double Room with Big Ben View,1 night ,October 2020,Couple," Location and view from room was beautiful 
Room was spacious", Room service messed up our payment and still charged for the service,9.0,Overall pleasant
333,United Kingdom,Studio King (Family),2 nights ,October 2020,Group," Lovely hotel, central location. Very clean and modern",,10,Great Location
334,South Africa,Studio Triple,1 night ,October 2020,Group, Location location location, Nothing,10,Exceptional
335,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Excellent value for money, clean and spacious room. I would recommend this hotel.", The pool and sauna were closed due to Covid 19 but this was obviously not the hotels fault.,9.0,"Friendly staff, clean and comfortable with a nice bar area."
336,United Kingdom,Superior Double Room - Disability Access,2 nights ,October 2020,Family, The location was excellent central to all attractions and amenities," The breakfast was not that great, food heated up by heat lights,  food cold or warm 
Would prefer a freshly cooked breakfast",10,Exceptional
337,Poland,Studio King (Family),1 night ,October 2020,Family," Everything  was brilliant 
room  with view ... food ..staff ....location", Nothing,10,Exceptional
338,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Couple, Good selection but could improve on the sassages,,10,Relaxing
339,United Kingdom,Studio King (Family),2 nights ,October 2020,Couple, We loved the view from our hotel room,,10,"Really lovely hotel, lovely atmosphere in a lovely location, made our stay very enjoyable."
340,Denmark,Studio King (Family),1 night ,October 2020,Family," Location, cleanliness and modern interior design", Queues to get breakfast.,8.0,Very Good
341,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Loved that my 10yo daughter had a separate area where her pull out bed was.,,10,We're coming back
342,United Kingdom,Studio King (Family),1 night ,October 2020,Family," We were able to check in early, so could leave our bags in the room before going sight seeing. Staff were helpful. Room service efficient and breakfast in the room amazing. Comfy beds and pillows all excellent. Second stay this year, great location", Nothing to dislike,9.6,Exceptional
343,United Kingdom,Studio King (Family),1 night ,October 2020,Family," We had a wonderful break at this hotel everyone very kind and polite,the breakfast was delicious with large opportunities to choose food.",,10,Amazing place !
344,United Kingdom,Studio King (Family),1 night ,August 2020,Family,, Parking way too expensive.,8.0,Great!
345,United Kingdom,Studio King (Family),3 nights ,October 2020,Family, Location cannot be beaten.,,10,Exceptional
346,United Kingdom,Studio King (Family),3 nights ,October 2020,Family," Great rooms, comfortable beds, bath & separate shower. Very friendly, helpful & professional staff. Good hygiene & social distancing measures in place. Excellent location.", Nothing!,9.0,Wonderful
347,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, Absolutely wonderful hotel truly beautiful and rooms are so comfortable with lovely Room service, The TV in our bedroom would not connect toy phone via chromecast and staff could not assist due to Covid restrictions,8.0,Absolutely wonderful stay near perfection apart from the TV issue
348,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Family, It was during Covid so facilities were minimal but this wasn’t the hotels fault. The breakfast was a bit poor though and could have been better. Not much choice and only small tea plates provided., Better breakfast choices,8.0,Very Good
349,United Kingdom,Studio King (Family),3 nights ,October 2020,Family," Location, Rooms", Breakfast,8.0,Very good
350,United Kingdom,Studio Twin,4 nights ,October 2020,Family, Location and modern, No pool availability. Only told it wasn’t available after we booked and set off. Appreciate Covid but other venues have a booking system.,8.0,Great location
351,United Kingdom,Studio King (Family),3 nights ,October 2020,Family, We really enjoyed our stay.  Staff were really helpful.  Position of hotel is very good!,,9.0,Lovely hotel
352,United Kingdom,Studio Double Room with London Eye View,4 nights ,October 2020,Couple, The room with a view of the London Eye. The location. Places to eat  close by.," The breakfast was cold everyday, and the servers were rude, didnt listen to requests and threw food on plate with no care. 
Pillows were flat even with 2 would have preferred firmer pillows.",9.0,Enjoyed our stay
353,United Kingdom,Superior Twin Room with Internal View,2 nights ,October 2020,Family," It was our second stay at the hotel. The location is great, you can get to any place in the city. The hotel is modern and very spacious, also the room was spacious and very comfortable too. All the staff members we got in touch with were very friendly and helpful. Any questions and queries were solved immediately. Breakfast was excellent. All overall it’s a great hotel in all aspects. It definitely wasn’t our last stay at the hotel.",,10,All good
354,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple," I was greeted kindly at the door, the staff are incredibly kind and very helpful and they have taken a lot of precautions due to Covid",,9.0,Excellent stay
355,United Kingdom,Superior Twin Room with Internal View,1 night ,October 2020,Solo traveler," Staff were welcoming, facilities were great. Cannot beat the location as it’s central London and around all the main tourist attractions and major business in and around the area are easily accessible via taxi or Under ground  from the hotel.", My pizza didn’t have enough slices !!( it was very good),10,Exceptional
356,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Breakfast was so poor and limited to pork and vegetarian options.,,8.0,Very Good
357,United Kingdom,Superior Twin Room with Internal View,2 nights ,October 2020,Family, I thoroughly enjoyed my break the breakfast was amazing a little pricey for drinks at the bar overall very good, Only thing I did not like was the fact I tried to pay for my drinks after I’d had some on Saturday evening I was told that they did take cash but because they didn’t take cash really they wouldn’t be allowed to  give me change,9.0,Me and my daughter had a great time thank you
358,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Great price for location. Modern room with free movies, Bit of queue for breakfast,8.0,"Great, new hotel - awesome location and really good value"
359,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Family, The staff. These people makes this place great., It was too noisy. I heard what I didn’t want to hear from next door room. And the fan in the bathroom was on all night.,8.0,Very Good
360,United Kingdom,Studio Double Room with London Eye View,3 nights ,October 2020,Couple," Comfortable beds, clean and spacious rooms, friendly staff overall a really really nice hotel.",,10,Top Class
361,Australia,Superior Twin Room with Internal View,1 night ,October 2020,Couple, Very clean and well appointed in studio room on 12 floor., Checkin took a long time and was very impersonal - arrived with heavy luggage and security greeted us with no offer to assist with luggage or offer a concierge trolley.,8.0,Great location
362,United Kingdom,Studio King (Family),2 nights ,October 2020,Family, Excellent choice. Plenty of space.,,10,"Friendly, clean perfect location."
363,United Kingdom,Studio King (Family),2 nights ,October 2020,Family, This hotel had a fabulous view of the London eye and was close to a lot of London’s tourist attractions. Staff are friendly and the Covid measures were all in place, The parking is very expensive,8.0,Great hotel close to attractions
364,United Kingdom,Two-Bedroom Suite with Terrace,1 night ,October 2020,Couple, Location and cleanliness, Staff wasn’t that friendly on reception and foyer.  Could of been more welcoming.  Breakfast was chaotic and not enough staff helping with breakfast regarding toast etc.  Very disappointed with breakfast,8.0,Very Good
365,United Kingdom,Studio King (Family),1 night ,October 2020,Couple, No, No,10,No
366,United Kingdom,Studio King (Family),1 night ,October 2020,Family," A very warm welcome with plenty of signs advising how to follow current Covid rulings/advice. 
Whole hotel and room felt very clean, especially during current situations.", Reason for not giving 10 out of 10 was due to disappointing shower pressure,9.0,Wonderful
367,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Family, Great location,,8.0,Very Good
368,United Kingdom,Superior Double Room,1 night ,October 2020,Couple, Breakfast was excellent but found the price of alcoholic drinks in the evening far to expensive,,7.0,Good
369,United Kingdom,Superior Twin Room with Internal View,1 night ,October 2020,Couple, I liked the view outside.... Hope to see more entertainment, Not that I know off,8.0,Very Good
370,United Kingdom,Studio King (Family),2 nights ,October 2020,Family," Very clean and well organised, text to say our room was ready which saved us waiting around.", Nothing it was all good,10,Amazing Breakfast
371,United Kingdom,Two-Bedroom Suite,1 night ,October 2020,Family," We liked the suite, good sized rooms, lovely bathrooms and we loved the view of the London Eye.
The rooms were immaculate and fresh smelling."," In the suite a few more cups would have been great and a few plates for our snacks.
Because of the location we felt that maybe in the restaurant the condiment sauces could have been HP brown sauce and Heinz tomato sauce, very British, little things like these just add to the touch, keep it British in London, authentic.",9.0,"Very nice, relaxing and very clean.  Staff were great."
372,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Couple, The room was amazing and the upgrades was really good and the breakfast was really nice, There was nothing all was good,10,Exceptional
373,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Couple," I liked the professional of the people in the check in desk, the facilities in the hotel and also the PPE handled in the hotel. Room service dinner was the best of it all"," My champagne wasnt in my room and i had to chase it twice l, my breakfast was 20 mins late and was cold, my poached eggs were more like boiled and some additional items i chose werent there.",7.0,Enjoyable
374,United Kingdom,Studio Double Room with Big Ben View,4 nights ,October 2020,Couple," The hotel did well for supplies and services with what they had due to the current situation.
Recommend the afternoon tea!", By ordering from the hotel restaurant on deliveroo was cheaper than phoning down,9.0,Wonderful
375,United Kingdom,Studio King (Family),1 night ,October 2020,Family," We loved the view, the room was great and it all felt really safe and very clean. Breakfast was good too.",,10,Exceptional
376,United Kingdom,Superior Double Room with Internal View,2 nights ,October 2020,Family, I was upgraded to a studio suite for free, Had been allocated an internal room and could not receive a phone network,9.0,Wonderful
377,United Kingdom,Studio King (Family),3 nights ,October 2020,Family," Fantastic location, friendly staff, spacious rooms, Covid restrictions all in place", Nothing,10,Exceptional
378,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, Everything about bed was very comfy!! Hotel room was amazing!!,,10,Exceptional
379,United Kingdom,Superior Double Room with Internal View,3 nights ,September 2020,Couple," Good location, clean sizeable rooms", My room didn’t have a window so no natural light,8.0,Nice hotel
380,United Kingdom,Superior Double Room with Internal View,2 nights ,October 2020,Couple, Staff are very friendly and helpful,,10,Exceptional
381,United Kingdom,Studio Triple,3 nights ,October 2020,Group," I love everything about this hotel,  it’s perfect, the staff are very friendly, polite and welcoming. It’s spotlessly clean and beds are so comfortable. It’s in a great location with all the London attractions easy to get to. Waterloo underground is just 5 minutes down the road. This was my second stay here and will definitely make this my ‘forever hotel’ to stay at every time I come to London.",,10,Exceptional
382,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple," The whole hotel was super clean, bed was really comfortable with lovely bedding. To have the option of a bath or shower was great. 
Very helpful and polite staff.   Excellent location. Would use again.", Nothing.,9.0,A really great stay.
383,United Kingdom,Superior Double Room,1 night ,October 2020,Family," Clean, comfortable, easy access, friendly staff",,10,Just perfect
384,United Kingdom,Studio Twin,1 night ,October 2020,Family," The breakfast was lovely, my younger children enjoyed coming downstairs to see the options. Although the scrambled egg could do with better cooking techniques.",,9.0,"All so sweet, Par Excellent!"
385,United Kingdom,Studio King (Family),1 night ,October 2020,Family, Great location, Sofa bed wasn’t comfortable,8.0,Very Good
386,United Kingdom,One-Bedroom Family Suite,2 nights ,October 2020,Family, The staff were excellent.  The hotel was really nice and exceptionally clean., We booked 3 people into our room but only 2 sets of towels were provided.  We ordered breakfast in our room in both mornings and only 2 sets of cutlery were provided despite ordering for 3 people.,8.0,Great hotel and excellent staff
387,Germany,One-Bedroom Family Suite with Big Ben View,1 night ,October 2020,Solo traveler, big room speed wifi,,10,Exceptional
388,United Kingdom,Superior Twin Room with Internal View,1 night ,October 2020,Couple, Location, N/a,9.0,Birthday celebration
389,United Kingdom,Studio King (Family),2 nights ,September 2020,Family," location was perfect, nice spacious rooms , very close to local amenities ,", ?,10,"perfect loved it , enjoyed my weekend with my family"
390,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, Excellent stay,,10,Exceptional
391,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Couple," The bed super comfy! Room service was also very fast! I loved the fact that it had a bath as well as a shower! Loads of mirrors which was so great! The air conditioning was also amazing! Overall, very good experience 👌🏼", The only thing i would say is that the bed was a bit noisy and perhaps a few more toiletries would of been great!,8.0,Location is amazing! The room was perfect!
392,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Group,, Breakfast is not great at the moment. I’ll put that down to the current circumstances.,8.0,Very Good
393,United Kingdom,Studio King (Family),2 nights ,October 2020,Family," Great position, lovely clean hotel", In a room with my wife and 2 children. Children got 2 lovely single beds but my wife and I had a sofa bed.,7.0,Good
394,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Fantastic location, amazing room with great views! The children absolutely loved it as did i!",,10,Exceptional
395,United Kingdom,Studio Double Room with Big Ben View,1 night ,October 2020,Couple," Beautiful modern  hotel, really friendly staff and great room.", Loved it all.,10,Amazing hotel for an amazing weekend
396,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, Location was nice the view as well ., It’s was my 2 anniversary I ask for flowers and Prosecco in the room on my arrive and I didn’t had that . It’s really make me really absent.,7.0,Good
397,United Kingdom,Superior Double Room - Disability Access,1 night ,October 2020,Couple," Great, friendly staff at check in and the bar. The bed was comfy.",,8.0,"Great location, great hotel"
398,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Staff were exceptionally helpful and friendly, family studio room was perfect for us as a family of four, great location, tasty breakfast.",,8.0,Very Good
399,United Kingdom,Studio King (Family),1 night ,October 2020,Family," Location, cleanliness and the Room was outstanding.", Fold out bed for the little one wasn’t very comfy.,9.0,Little ones first trip to London
400,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Couple, Nice and clean, Very nice hotel worth for what we paid,10,Excellent place
401,United Kingdom,Studio King (Family),2 nights ,September 2020,Couple, Was a very clean and modern hotel. Really enjoyed our stay here and is in a great location next to waterlooo station, N/a,9.0,"Modern, comfortable and would definitely stay again"
402,United Kingdom,Superior Double Room,1 night ,October 2020,Couple," Staff very polite and accommodating.
Hotel is very clean.
Rooms are spacious and bathroom is a very good size.
Loved the beds very comfortable.
Drop off is made easy right in front of hotel.",,8.0,Will definitely stay again and recommend.
403,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Couple, The location was exceptional. As soon as you walked into the lobby you knew it was a classy establishment. We were made to feel very welcome and the check in was swift. Our room was with a view of the London eye and it was right outside our window. Superb, Nothing at all,9.0,Wonderful
404,United Kingdom,Superior Double Room,1 night ,October 2020,Couple, Everything was on point from staff to the rooms and restaurant service, Parking was expensive and very limited,10,Exceptional
405,United Kingdom,Studio King (Family),3 nights ,October 2020,Family, Great staff members. Excellent service.,,10,Exceptional
406,United Kingdom,Superior Double Room with Internal View,2 nights ,October 2020,Couple, Best location in london  walking distance from the eye and Waterloo Station, The view was not the best,9.0,Wonderful
407,United Kingdom,Superior Twin Room with Internal View,2 nights ,October 2020,Group," Good location, easy to get an uber to where ever you want, clean hotel, good facilities"," One particular staff member who checked us in was quite rude, rest of the staff friendly and helpful",10,Exceptional
408,Germany,Studio King (Family),3 nights ,October 2020,Group, Our stay at the Park Plaza was awesome! It was clean just beatiful. I also want to mention Bernadett at the reception. She is a very friendly young lady. Would come back anytime!,,10,Wonderful
409,United Kingdom,Superior Double Room with Internal View,1 night ,October 2020,Couple," Clean, really good size rooms considering it’s London.  Liked that we could link the tv to our mobile to watch prime/Netflix."," 1- There is a sign on entry to say face masks are compulsory yet we saw a lot of groups of people not bothering. Maybe the hotel should take the same approach as Uber and have a “no mask no entry” policy. Maybe the security guards didn’t want to challenge guests but they need to as it’s for everyone’s safety.
2- the cleanliness in the room was ok but they should be wiping ALL handles/tv remote/kettle etc as this is the new norm. Good job I had my own flash wipes with me!",8.0,Very Good
410,United Kingdom,Studio Double Room with Big Ben View,2 nights ,October 2020,Couple," I enjoyed everything about this property! 
Rooms were superb. Staff were amazing . Breakfast was delicious and plentiful. 
What a gorgeous hotel. I shall be returning! 
Don’t want to stay anywhere else in  London after visiting here ♥️",,10,Fabulous hotel
411,United Kingdom,Superior Double Room with Internal View,2 nights ,October 2020,Solo traveler, The peace an quiet, Something went missing from my room which was never resolved,7.0,Good
412,United Kingdom,Studio King (Family),4 nights ,September 2020,Family, Room was great and location is very good, Security on entrance was rude and always checking your keys. Make u feel strange,9.0,Great time spended
413,United Kingdom,Superior Double Room - Disability Access,3 nights ,October 2020,Couple," Great location, nice local restaurants and tube, nice room, all good",,10,London stay
414,United Kingdom,Superior Twin Room with Internal View,2 nights ,September 2020,Family," Rooms, breakfast", Nothing,9.0,Hubby’s birthday weekend
415,United Kingdom,Studio Double Room with London Eye View,1 night ,October 2020,Group," The location was perfect, the room was really nice and clean. The room had an amazing London eye view too 😍"," The cleaning ladies were too loud early in the morning around 8am, they need to keep it down at such early hours on a Saturday morning. The shower pressure was too weak. The bed/pillows weren’t the most comfortable",8.0,Park Plaza
416,United Kingdom,Studio King (Family),2 nights ,September 2020,Family, Very modern and had great facilities,,10,Exceptional
417,United Kingdom,Studio King (Family),2 nights ,October 2020,Family," The location was perfect for our needs 
Breakfast views were lovely and the water was always lovely and hot when running a bath!"," Thin toilet paper. My husband says for a hotel of that standard, it was too thin. 😂",9.0,Location and views we’re a winner.
418,United Kingdom,Studio King (Family),2 nights ,September 2020,Family, There is extra bed/room for children and the price is reasonable and affordable, Nothing,8.0,Great
419,United Kingdom,Studio King (Family),1 night ,October 2020,Family," This hotel is fantastic excellent location. The service was second to non and all my needs were catered for.
Fantastic hotel", Sofa bed was a little uncomfortable but I didn't bother moaning about it as very thing else was excellent,10,Will only stop at this hotel when visiting London in future
