,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
535,United Kingdom,Executive Studio-City View (Family),1 night ,November 2019,Family," Comfortable rooms, good location.", Inattentive staff at Breakfast.,8.0,Very Good
536,United Kingdom,Executive Studio-City View (Family),1 night ,November 2019,Family, Staff were really friendly and the room was just what we needed as we had our 12 year old granddaughter with us and needed a room with separate bedrooms which they have, Nothing to dislike really only the price of food but we chose to eat elsewhere which was no hardship,9.6,Will use again
537,United Kingdom,Superior Double Room,1 night ,November 2019,Solo traveler, Very good Hotel does exactly what it says on the tin   good location and staff very good   The room and bathroom all good too, The Hotel is refurbishing its bar area and has a small alternative during the work  It works OK just a bit of an inconvenience,8.0,Great Property just a bit expensive
538,United Kingdom,Studio Double Room,2 nights ,November 2019,Family," Great location, excellent room with good facilities (microwave, fridge, proper crockery and cutlery, two televisions and two double beds in separate areas).  Have stayed here on numerous occasions and will undoubtedly stay again.  Room had recently been refurbished and improved from our previous stay a year ago."," Difficult to get a lift sometimes at peak periods (we were on the sixth floor).  The hotel was undergoing a refurbishment so there was no proper bar, which was a little disappointing.",9.2,Great room  for three or four people.
539,United Kingdom,Executive Studio-City View (Family),3 nights ,November 2019,Couple, Everything from microwave to location, Tv volume,10,Very comfortable relaxing stay
540,United Kingdom,Executive Studio with London Eye View,1 night ,November 2019,Couple," The view from our room was brilliant, room 1407. The staff are always nice. I'd like to thank Killean who sent me a piece of cake as it was my birthday.", There wasn't anything really. Looking forward to seeing it when all the work is finished.,9.2,Wonderful
541,United Kingdom,Superior Twin Room,2 nights ,November 2019,Group, The location and the rooms, All the drilling noises,8.3,Very Good
542,United Kingdom,Superior Double Room,1 night ,November 2019,Couple, Everything was good,,10,Exceptional
543,United Kingdom,Studio Double Room,1 night ,November 2019,Group," Location is perfect.
Breakfast lovely and more efficient than my last stay when we had to queue.   Staff were all very polite but breakfast staff were delightful.", cant think of anything,9.0,Lovely time with friends
544,United Kingdom,Superior Double Room,1 night ,November 2019,Solo traveler," Staff were excellent including reception, man on the door, breakfast and the bar.",,7.0,Good
545,Canada,Studio Double (Family),3 nights ,November 2019,Family," Breakfast was fine, kids would like it. Staffs working in restaurant were very nice. 
We had shower faucet and microwave oven problems in our room, staff came to help really quickly."," The shower faucet in our room did not work well, housekeeping tried to help but the hardware was too old to adjust water temperature. Water was not warm enough for shower.",7.0,"Good services, very convenient location."
546,Lebanon,Superior Twin Room,3 nights ,November 2019,Family," Perfect stay
Staff are very friendly and helpful
Room is clean and big
Many choices for the breakfast",,10,Perfect
547,United Kingdom,Superior Double Room,1 night ,October 2019,Solo traveler, Next to Waterloo Station so location great  it's a big Hotel so usual stuff bland but effective   I like it but it's just another functioning good Hotel, Breakfast was a bit of a bun fight  It was OK,7.0,Nothing exciting but nothing wrong - a good Hotel
548,United Kingdom,Junior Suite (3 Adults),2 nights ,November 2019,Family," Good selection at breakfast. Food lovely. 
The junior suite room was spacious, clean and modern. Amazing views of London. 
Door staff very helpful and friendly 
Great central location for attractions, restaurants and transport links from Waterloo. 
Helpful and friendly staff on reception and at breakfast 
Informed hotel in advance of birthday trip. We were surprised with cake, card and popcorn and balloons in our room. Thank you for that it was much appreciated! 
Highly recommended this hotel."," Reception was small but will hopefully improve after the building works are completed. 
Cold near entrance in the breakfast room 
Noisy from building works in bar area (2pm)",9.0,"Great central location for attractions, restaurants and transport links."
549,United Kingdom,Superior Double Room,1 night ,November 2019,Solo traveler, The location was perfect for my trip to the South Bank. The actual siting of the Hotel was not as attractive as others in the vicinity (on a roundabout overlooking Waterloo) but as i was only staying the night this did not worry me. Staff were super friendly & helpful & made me feel very welcome. Which is always important as a lone traveler. The room was upgraded to a suite on the 8th floor which was very comfortable & compact with a small kitchenette. As the evening was atrocious weather wise i intended to dine in my room so this was a welcome upgrade. Door personnel & porters were very attentive & nothing was too much trouble. Check out was fast & efficient despite the lobby being busy., Lifts were very slow. Several of my fellow guests elected to take the stairs as they could not wait any longer. The actual physical location of the hotel on the roundabout.,9.0,Super Friendly & Modern Hotel in good location for South Bank events
550,Portugal,Executive Studio - City View,2 nights ,November 2019,Family," Jaan, excellent service at the check-in, and the concierge Edward very helpful.
Very modern hotel with a really nice location and nice views of the city",,9.2,Wonderful
551,Thailand,Superior Double Room,2 nights ,November 2019,Couple,," Booked through booking.com all paid for before I arrived 
Morning I’m due to check out message from bank saying hotel try to take money again , not just once but seven times 
Very stressing and spoiled our weekend 😩😩😩",7.5,Stressed
552,United Kingdom,Superior Double Room,1 night ,November 2019,Couple," Excellent trained staff with clean large rooms and good control over heating.  Only had breakfast at the hotel, but that was great.", Difficult to get taxis’,9.6,Well situated quality hotel near Waterloo Station
553,Ireland,Superior Twin Room,2 nights ,October 2019,Family, I thought the price  included the breakfast so this was disappointing as I found out when I arrived it was not. All other parts of the hotel experience was lovely,,7.0,"Near main transport, cosy, comfortable and quite"
554,United Kingdom,Executive Studio-City View (Family),4 nights ,November 2019,Couple," Location is excellent, close to Waterloo station and the South Bank.
Easy Check-in process; All staff were very friendly and helpful throughout our stay.
Clean and comfortable room."," The hotel has some refurbishment work taking place which affects the front entrance. We received notice of this from the hotel about 1 week before arrival - but this should really have been explained at the time of booking as we might have chosen to book elsewhere.
The Bar area was very disappointing. We hoped for a comfortable area to sit, relax and enjoy a cocktail - however it seemed to be an overflow area from the dining room, with formal seating around dining tables. I guess this is linked to the refurbishment work taking place.
Our room was generally fine, but a few signs of wear and tear. Stains on the carpet, fittings missing in the bathroom and bedroom (holes in walls where they have obviously been removed). Carpet in the hallway outside our room was worn and torn in places. Not the type of high quality environment you expect from a hotel of this level/cost.
There is a strange, repetitive noise in the Sauna - every 10 seconds. What is it?? Again, rather annoying when you are trying to relax.",8.0,"Convenient location, good room with a great view. Signs of wear and tear appearing."
555,United Kingdom,Studio Double Room,2 nights ,November 2019,Group," Good location, friendly staff. Hotel restaurant was affordable"," A bit of noise due to renovations, but that can’t be helped.",10,Exceptional
556,United Kingdom,Junior Suite (3 Adults),1 night ,November 2019,Family," Great staff fantastic location we was only staying for one night but loved it so much we booked a extra night .
Will definitely be using this hotel again .
David Wilson",,9.0,Wonderful
557,Hungary,Superior Double Room,4 nights ,November 2019,Family," Everyhing was very near the staff was really friendly and helpful🥰💖🥰
I highly recommend it to everybody👍😊",,10,Exceptional
558,United States of America,Executive Studio-City View (Family),5 nights ,November 2019,Family," Excellent accommodations close to train, underground, restaurants, attractions!  Concierge service outstanding.  Would absolutely stay here again on next visit to London !"," Location , concierge service",9.6,Exceptional
559,Belgium,Superior Twin Room,3 nights ,November 2019,Family," Its very close to all the famous places in the centre of London.  Only 5 min walk to Waterloo (tube and train station).  
Friendly doorman and butler; if you get back to the hotel late in the night they might ask you to show your room number. 
You have a vast choice of food and beverages for breakfast. 
Quite room although the hotel is pretty close to a busy street."," My room didn’t have a window to the outside world, so I didn’t have any daylight in my room. The room’s “window” looked onto the breakfast area. Opening the curtains in the morning made you shut them immediately as people from the breakfast table could look straight at you. 
Furniture in the room was old and used( door of the closet didn’t close properly). 
No toilet brush in the toilet.",7.5,Expensive but good location
560,Saudi Arabia,Studio Double (Family),2 nights ,November 2019,Family," The location is amazing near London Eye within 2 minutes walk.
Underground station.
Very nice family room.
Cleanliness 10/10."," A little bit far from all attractions except London Eye if walking.
They currently have construction and it was a little annoying because they are covering the entrance.",10,Great value
561,United Kingdom,Studio Double Room,2 nights ,November 2019,Family," Great location and excellent staff. Loved the studio room with the room for our grown daughter being away from ours (for privacy for her) and the little kitchenette area in the middle.
Used the valet parking which was excellent and £45 for 24 hours."," The Bar!! terrible - so disappointing. We like to have a drink in a nice comfortable bar with atmosphere when we are away.
This was like a waiting area, hard tables and chairs, bright lights and tiny - just awful.
There is also no lounge area or any seating at reception.
The signage for valet parking needs to be a lot clearer",8.0,good all round hotel
562,United Kingdom,Superior Twin Room,1 night ,November 2019,Solo traveler, Really happy with the majority. Will recommend to stay again. Loved I could watch sports on the tv in my room., I would of liked a room with a view. The only thing I could see out of room 120 was the dining area and the lifts. A little disappointed.,8.0,Really enjoyable
563,Poland,Studio Double (Family),2 nights ,November 2019,Family," Location was very good! 
We didn't pay for breakfast for kids! 
Kids were free~~ Also delicious!", Nothing!,10,Exceptional
564,United Kingdom,Superior Double Room,2 nights ,November 2019,Couple," Clean
Very friendly staff
Very close to sights
Nice food in restaurant
Comfy bed
Nice shower"," No bin
Hard to see tv in bedroom
View from room",7.0,"Really nice hotel, good value for money."
565,United Kingdom,Executive Studio-City View (Family),1 night ,November 2019,Family," Great, friendly staff. Makes all the difference.", Lifts and breakfast area can get busy. Not a major problem but just to be aware of.,8.0,"Perfect location, great staff, clean hotel. Will definitely return."
566,United Kingdom,Executive Studio-City View (Family),2 nights ,November 2019,Couple, THE ENTIRE PACKAGE WAS VERY GOOD. a HIGH STANDARD THROUGHOUT., Areally nice breakfast was overshadowed by the terrible noise of the building work being carried out a thin wall away. Since we are told that peak time for breakfast is 8.30 (8am-9am?) why not stop the noisy building work for that hour?,8.0,Very Good
567,United Kingdom,Superior Double Room,2 nights ,November 2019,Solo traveler, Everything, The only thing that i did not find pleasing was that during the check in process the staff were arguing.,10,Exceptional
568,Netherlands,Superior Twin Room,4 nights ,October 2019,Family," Location, Location, great staff!"," After I complained about the size of our double room Hotel reception  decide to upgrade the room to a studio (Studio was a good size and comfortable with a view on the outside), booked double room was extra small, and did not match what described and moreover customer wold not expect to find such small room with internal view from 4 stars hotel for that price.
Hotel and Booking.com need to review what has been advertise (be more aligned)\",7.0,"Great location, great staff, however some room are too small especially for double room"
569,Saudi Arabia,Superior Double Room,4 nights ,November 2019,Family, The location was great near by London eye and train station,,10,Exceptional
570,United Kingdom,Superior Double Room,2 nights ,October 2019,Group, Very good location, The bathroom was quite crammed for the room that can accommodate 3 persons,8.3,Very Good
571,United States of America,Superior Double Room,3 nights ,October 2019,Solo traveler, Location was perfect. Staff was great for the most part. Concerning especially was wonderful. Clean and comfy rooms., Breakfast was a bit pricey.,9.0,Would DEFINITELY stay again!
572,United Kingdom,Executive Studio - City View,2 nights ,November 2019,Family," We were there for my daughter s 30 th birthday and so 3 generations ie grandmother, daughter and granddaughter shared a room ! There was a lovely card , a piece of delicious chocolate cake and some crocs waiting for the birthday girl ! Excellent x", We were slightly confused as to which hotel we were in as another Grand Plaza directly opposite x,10,Absolutely brilliant x
573,United Kingdom,Executive Studio-City View (Family),2 nights ,November 2019,Family," The most spacious room we've ever had in London. Fab view, comfortable beds.", Nothing,10,Great value
574,United Kingdom,Penthouse Suite,5 nights ,November 2019,Family," The view was amazing 
Bed so comfortable
Nothing too much trouble", all good  but building work going on at the time which did make the restaurant cramped,8.0,fantastic lovely time away
575,United Kingdom,Superior Double Room,3 nights ,October 2019,Couple, The Room & bed no issues.," We stayed 3 nights, so a considerable cost was laid out, the Breakfast itself was OK, but queuing for 30 minutes in the morning to have was not, the breakfast room was too small for the number of people at the hotel.
No decaf coffee option on the coffee machine was also a pain, as they kept running out of sashays and had to go without.
Construction steel work was going on right next to the breakfast area so very off putting, this needs to be timed for after 9.30am start, or give the breakfast room people ear defenders from the impact guns and hammering.",8.0,"The hotel is fab, great location, but the breakfast area was not, i prepaid up front for it :-("
576,United States of America,Superior Double Room,3 nights ,November 2019,Group, My room was upgraded for me,,10,Great Place to stay in westminister
577,Italy,Studio Double (Family),3 nights ,November 2019,Family, I like the design of the room and it was comfortable for me and my family. The customer service was excellent., I don't like the drain for the showers. It was unsanitary when the water comes up to your feet and doesn't drain till minutes later. It makes your shower not comforting.,7.9,"Either than the shower, it would of been a perfect stay."
578,United Kingdom,Executive Studio-City View (Family),1 night ,November 2019,Family," Everything, place was great for the little ones was blown away by how much the staff engaged with the kids our little girl (6) loved it. Would recommend for families as well as a romantic getaway.",,10,Exceptional service
579,United Kingdom,Superior Double Room,1 night ,November 2019,Solo traveler, Bed was comfy breakfast was good only slight concern was  when I checked out it said I had usedmini bar which I did not.,,9.0,Would stay again
580,United Kingdom,Superior Double Room,2 nights ,October 2019,Solo traveler, Friendliness and helpfulness of the staff., Cooked breakfast was cold.,8.0,Very Good
581,United Kingdom,Superior Double Room,1 night ,November 2019,Couple," Staff were very helpful and friendly, room was spacious and a nice finish. Breakfast in the room was lovely."," Safe worked but was damaged, shower overflowed the wet room to a scary degree, toilet would not flush till the next morning, no dressing gowns. No free bottled water.",7.9,Good
582,United Kingdom,Superior Double Room with London Eye View,3 nights ,November 2019,Couple, Very good location. Clean rooms and nice staff., Will be better once the work has been finished. At the moment the reception was very small and cramped and the bar was tiny. Rooms very small but nice.,7.0,Good
583,Switzerland,Studio Double (Family),2 nights ,November 2019,Family," Everything. Excellent location. 5 mins or less to London eye, big ben and just in front of the bus stop.
Nice Staffs and comfortable family room"," As two properties is together Park Plaza County Hall and Park Plaza Westminster Bridge. These are opposite to each other. Taxi, Uber drivers gets confused and often goes to the opposite hotel due to same name and more parking space.",10,My stay in Parkplaza County Hall
584,United Kingdom,Executive Studio-City View (Family),4 nights ,October 2019,Family, Near from center clean food is good, Breakfast line takes long time to wait. There is no louby.,8.3,Very Good
585,United Kingdom,Executive Studio-City View (Family),2 nights ,November 2019,Family," Great family room, was very clean. Staff were friendly and helpful. Great location.",,10,Exceptional
586,India,Superior Double Room,3 nights ,November 2019,Solo traveler," Location , staff and the spacious rooms"," Breakfast was too crowded though the team at the hotel
Managed it well",9.2,Impressed with the my stay 4 times in a row
587,United Kingdom,Superior Double Room,1 night ,November 2019,Couple, Quiet rooms and very helpful staff, Nothing all good,10,Exceptional
588,Croatia,Executive Studio - City View,3 nights ,October 2019,Family, Location. Comfort. Studio apartments  are  perfect for family with children. Great place to stay in London.,,9.6,Exceptional
589,United Kingdom,Executive Family Studio with London Eye View,1 night ,November 2019,Family, Location," The lift are a problem, stood for 10 minutes watching them go up and down not stopping!",8.8,Excellent
590,United Kingdom,Superior Double Room,5 nights ,October 2019,Family," When I spoke to reception about the toilet issue they moved us to another room (705)However in the 2nd room, we could not turn the heating down we had to request a fan not ideal!!", The 1st room (701) we were allocated had a plumbing issue when you flushed the toilet the water began to run from the sink tap and this started an horrendous noise which would only stop when the water tank had refilled!,7.1,Good
591,Russia,Executive Studio - City View,5 nights ,October 2019,Family," It was our second stay in this hotel. 
Excellent location, good view from the room, nice breakfast (if you are lucky to have it without waiting for a long time).
Both times we had spacious room with comfotable beds."," In our room wi-fi could be found only close to the room door, in other parts of the room it was very weak or was absent.
We had breakfast included but the queues for breakfast after 8 a.m. were too long. My husband an I are early birds so we could enjoy breakfast in the hotel (with one day exception, when we came late and decided not to spend our vacation time waiting).  Our daughter didn't want to get up at 7 a.m. to avoid queue so she had to have her breakfast later in  Starbucks nearby.",8.0,About £300 per night
592,Thailand,Executive Family Studio with London Eye View,5 nights ,October 2019,Family," Kevin is a fantastic staff. 
Thanks for your support 
I feel like home when I stayed here.
Easy to walk to transportation and big M&S food store nearby.",,10,Exceptional
593,United Kingdom,Studio Double Room,1 night ,October 2019,Family," Breakfast was very good with lots of choice, fresh and hot.  Location was excellent even if you didn't want to eat at the hotel there were other restaurants nearby."," There wasn't really a great deal of meal choices on the restaurant menu for vegetarians, we enjoy more than pasta and halloumi a nice fresh salad would do!",8.0,over all fine
594,Iran,Studio Double Room,4 nights ,October 2019,Group, The rooms were very good, The restaurant was very busy in the morning,10,Great
595,Saudi Arabia,Executive Studio-City View (Family),6 nights ,October 2019,Couple," I like the view of the room and the room overall was perfect and i like the living room i booked
The bed was good 
The bathroom was perfect 
I like the receptionists attitude all of them"," I didnt like the breakfast  
Was crowded 
Some times the plates are not cleanand the milk of the coffee 
A little pit noisy because of the restaurant working next to them 
If i will book next time i  will not include the breakfast",10,Exceptional
596,United Kingdom,Studio Double (Family),1 night ,October 2019,Family, All of it, Everything,9.6,Exceptional
597,United Kingdom,Executive Studio - City View,2 nights ,October 2019,Group," Location was great, comfortable, easy access to central London ❤️"," Refurbishment of the bar area, not really an issue as we were out most of the time.",10,Weekend Reunion with friends
598,Singapore,Studio Double (Family),4 nights ,October 2019,Family, Good for family of 4.,,8.3,Very Good
599,United Kingdom,Executive Studio - City View,1 night ,October 2019,Family," Great room - thank you PP
Breakfast -queued for breakfast which was a new experience! we were warned though! wasn't long but  ended up in a room next door to main breakfast room only to find out later that the choice was not the same - much better in the main area and bigger plates!!! why have areas - one lower standard ???", breakfast areas should be equal,9.0,great place - great staff - they arranged a great view for us from our room! Pity about the breakfas
600,United Kingdom,Studio Double (Family),2 nights ,October 2019,Family," Great location for the sights around London, easy to find and very close to Waterloo station.", Checking in time from 1400hrs wasn’t an option and had to wait up to two hours however the hotel were very apologetic and understanding. The breakfast logistics is a problem - not for us as we were up early but the queues from 8’ o clock onwards were very long. Booked breakfast slots would alleviate the queuing would be my suggestion.,7.5,"Overall good room, very comfortable for a family stay"
601,United States of America,Studio Double (Family),1 night ,October 2019,Family, Excellent location on the river front. . Notre Dame just up the street. Boat dock on river Seine 5 minute walk.  Walked 15 min to the Louvre Near places to eat and a little grocery store., The beds were very hard. They didn't even flex or bend when you sat on them.,8.5,Excellent location within walking distance of many sites.
602,United Kingdom,Superior Twin Room,1 night ,October 2019,Group, Location, Restaurant,10,Great location
603,Egypt,Superior Double Room,4 nights ,October 2019,Group," time duration for having breakfast from 7:00 till 10:30 am.
""Mama"" was very helpfull in breakfast 
""Julie"" in the bar was very supportive"," I think that breakfast might include portion for ""Halal food"" specifically",8.3,It was memerable.
604,United Kingdom,Superior Double Room,1 night ,October 2019,Family, Great location. Rooms were well stocked and the beds were comfy.,,10,Exceptional
605,United Kingdom,Superior Double Room with London Eye View,2 nights ,October 2019,Couple," The staff were brilliant and really accomodating, the view was beautiful, the food was good, location was brilliant easy to find and really close to Southbank and public transport overall really happy didn't want to leave.", The room temperature took a long time to cool down but apart from that it was amazing,10,Exceptional
606,Egypt,Studio Double (Family),6 nights ,October 2019,Family, The Hotel in prime location, Non,9.2,Wonderful
607,United Kingdom,Executive Studio with London Eye View,1 night ,October 2019,Family," Clean, Spacious room and very near to the London Eye.", Wasn’t clear about parking so had to find car park near by £20 for 24 hours.,9.6,Exceptional
608,United Kingdom,Superior Double Room with London Eye View,1 night ,October 2019,Family," Everything... the staff were wonderful, very accommodating and really friendly. Nothing was too much trouble"," Nothing, the whole stay was fabulous",10,Exceptional
609,United Kingdom,Superior Double Room with London Eye View,2 nights ,October 2019,Group, Location and view was amazing," Had attendant in room morning of check out was told to wait outside as she made bed etc ( pointless making bed when checking out and will need to strip the bed) 
Got made to feel as we hadn’t bothered to pay for second night of stay when checking in when on ‘booking.com’ it clearly states take out reservation price then rest of money on arrival",8.3,931
610,United Kingdom,Superior Double Room,2 nights ,October 2019,Couple, Asked to change to a room with outside window - reception sorted this v quickly with no fuss," V noisy due to works going on. Didn't like new bar area - cold, uninviting, rather shut away",8.0,V pleasant
611,United Kingdom,Superior Twin Room,1 night ,October 2019,Group," Great location, had superior twin room which was lovely bed really  comfortable.",,9.6,Exceptional
612,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, Comfortable and quiet,,9.2,Wonderful
613,Poland,Junior Suite (3 Adults),2 nights ,October 2019,Family," Very good location (close to the subway and to the main attractions). Good breakfast (I strongly suggest to ask cook for omelet with ham and vegetables). You will not be hungry after this dish. I can say, that personel is nice and helpful, but what is really strange cleanning lady doesnt speak English in London :)"," There is no chance to open any window in the room (all were locked) and this is really big issue. I booked better room with view for city and I received on 4th floor with view for a wall for another building. It is worth to mention, that hotel has 14th floors and I paid more to have good view. Finally, after my reclamation I have received better one. For breakfast is very long line and you will have to wait arround 15-20 min (generally 30 guest is waiting for table). In my opinion price is not adequate for qualilty.",8.3,Very good location. You can't open window in room - was closed all the time
614,United States of America,Penthouse Suite,6 nights ,October 2019,Family, The location was perfect and the hotel was clean, The photos online are NOT actual photos of the hotel.  We stayed in the penthouse and the room is not even close to the photos on any website representing this hotel.  Hotel staff admitted that they use other pictures to promote the rooms.  The bar and restaurant are also not as pictured.,7.5,Good
615,Venezuela,Executive Studio - City View,3 nights ,October 2019,Family," The hotel was very close to Waterloo, that was I was looking for clean and the room was perfect...very busy hotel.", No lobby,8.8,Perfect ubícate
616,Canada,Superior Double Room,1 night ,September 2019,Couple," Room was lovely, we were upgraded to a suite.  Location was excellent, close to the London Eye, and the Train and underground", Only thing was that we could not get a light breakfast. It was either their buffet or nothing.  We just wanted a light bite.,9.2,Wonderful
617,United Kingdom,Superior Double Room,2 nights ,October 2019,Family, Very comfortable bed. Very good shower and amenities. Liked the sitting and mini kitchen area., The rainfall shower head flooded the bathroom and and out into the hallway.,7.9,Hotel was in an excellent location for where we needed to be for 3 days at short notice.
618,United Kingdom,Executive Studio - City View,2 nights ,October 2019,Couple," Excellent staff in all areas, great location & nice clean room.", Breakfast itself was good but this is the only hotel I've ever stayed where we had to queue for 15 minutes every morning to get seated.,8.8,Overall good but the breakfast arrangements need some work
619,United Kingdom,Studio Double Room,2 nights ,October 2019,Family, not many choices for breakfast," One staff (a lady) at the reception was rude and not helpful.  We asked for a sewing kit for an emergency repair, she first of all said there was none.  After being requested again, she agreed to send one to our room, but eventually nothing happened.  We then had to request again on the next day and got one immediately.  We were very disappointed by that staff.",7.1,OK
620,United Kingdom,Executive Studio - City View,3 nights ,October 2019,Couple," Location is perfect, good value.", Not too much. Refurbishment disrupting the bar and restaurant a bit.,8.3,Very Good
621,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, Blue Badge parking space right outside the door.  What made this visit stand out were the extremely welcoming and helpful staff - which they all were!, Nothing,10,Exceptional
622,United Kingdom,Executive Studio - City View,1 night ,October 2019,Family, The staff was really attentive nothing was too much trouble for them ., Cant think of anything that could of been better,10,Exceptional
623,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, Free upgrade from superior room to suite. Central location.," Shower thermostat not working, unable to use shower. Upgrading work going on bar very small as a result.",7.9,Good
624,United Kingdom,Superior Double Room,2 nights ,October 2019,Family, Beautiful suite with views over the city.,,9.6,Luxurious stay and great location.
625,India,Superior Double Room,2 nights ,October 2019,Group, Everything from the staff to the room and amenities was outstanding.,,10,The best place to stay near london eye
626,Germany,Superior Double Room,3 nights ,October 2019,Family, Location was great!, Customer service desk at hotel check-in wasn’t very friendly.,7.9,It was the perfect location when traveling with children .
627,Hungary,Superior Double Room,3 nights ,September 2019,Solo traveler," Great location, comfortable and well equipped suite. Egyptian cotton bed sheets.",,9.6,Exceptional
628,United Kingdom,Superior Double Room,2 nights ,September 2019,Couple, Excellent location and stunning hotel, Having to go home,10,Exceptional
629,Saudi Arabia,Superior Double Room,5 nights ,October 2019,Couple," Everything was good, a big thank to the reception lady who let us check in 4 hours earlier than supposed time.", Only Price was a bit high considering the time was off season,9.2,Wonderful
630,United Arab Emirates,Superior Double Room,2 nights ,October 2019,Solo traveler," Got an upgraded room and was a nice & clean one. Close to London Eye, proximity to Waterloo and Westminster stations. All concierge staffs were very helpful."," Heavy noise greeted me as refurbishment of restaurant was going on. However, I feel this would be temporary. Not much seats in the lobby area.",8.8,Excellent
631,United Kingdom,Superior Double Room,2 nights ,October 2019,Couple,," Bathroom taps fitted the wrong way around.  Didn’t bother us, but may bother someone else.",9.0,Superb
632,United Kingdom,Executive Family Studio with London Eye View,2 nights ,October 2019,Solo traveler, All the staff I encountered were very friendly. Room was an excellent size for London with a beautiful view of the London Eye. Easy walk to Waterloo station and central to a host of tourist attractions. Soundproofing in the rooms was a bonus being in a room opposite the lift, Noisy building works in the foyer area with no notification,8.8,London
633,United Kingdom,Superior Double Room,2 nights ,October 2019,Couple, Safe box in room., The room is not sound proof.,8.3,Very Good
634,United Kingdom,Superior Double Room,2 nights ,September 2019,Couple, Beds comfy nice and clean, The hotel was under construction felt there was only half of the hotel there but they failed to mention this when booking the bar looked like a standard house bar no where near as good as the previous time we visited a few year ago we were disappointed as it was our anniversary  and wanted t to be as special as the first time wasn't the same and was still very pricey spent ended up paying for upgrade costing in total £578 for two nights for two people only to find the hotel closed off at one side ??  Kind regards e.westcott,9.0,Was nice but hotel not up to expectations as it one was
635,Germany,Superior Double Room with London Eye View,1 night ,October 2019,Group, Location, Not enough space at breakfast.,8.3,Very Good
636,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Excellent room with a view of the London Eye, overall a great stay. Provided free breakfast to our room after forgetting to include the wine and chocolate strawberries I had asked for in the room.", Forgot to include the chocolate strawberries and wine that I had pre ordered for the room.,8.3,Overall a great stay
637,South Africa,Studio Double Room,2 nights ,September 2019,Family," Clean rooms. Hotel is situated in the centre and access to everything e.g the eye, station, Big Ben, Westminister, palace etc"," Reception and bar staff could not understand English properly. Informed reception staff on the first day that the shower was block. Sadly this was not resolved so we had to shower with water overflowing into the bathroom and had to use the large towels to wipe the water off the floor. 
Meals are slightly too expensive.",7.1,Good
638,United Kingdom,Superior Double Room,1 night ,October 2019,Solo traveler, Good choice of food at breakfast. Very comfortable room., There was no bacon at breakfast. I also couldn't find a dairy free alternative to milk to have with the cereal,8.3,Very comfortable. Wish I could have stayed longer
639,United Kingdom,Studio Double (Family),2 nights ,October 2019,Family, Room was big spacious and great views, London’s a big place to walk around.,8.3,Did the job
640,New Zealand,Superior Double Room,1 night ,September 2019,Couple," Great location, facilities top notch. Wish we could have stayed longer.",,10,"Great location, worth the money for its location and facilities"
641,United Kingdom,Executive Studio - City View,1 night ,September 2019,Family," It was a lovely room. Great location and the we had 3 of us and they had already set up the second bed in the other part of the room .
The concierge were so so helpful",,9.6,Exceptional
642,United Kingdom,Superior Double Room,3 nights ,September 2019,Group, I think a choice of breakfast would be better.  Paying almost £20 for a cooked breakfast is not what a lot of people are wanting first thing in the morning.  There didn't seem to be an alternative., A lounge for travelers to sit when waiting for friends to descend to the lobby.  Maybe you will have that when the building work is finished.,8.0,Good value (for London) so I would stay again & recommend you to friends.
643,United Kingdom,Superior Double Room with London Eye View,1 night ,September 2019,Couple, An upgrade. Good size room. Lovely view," Huge queue for breakfast, we went out",9.6,Good location and value
644,United Kingdom,Penthouse Suite (Family),1 night ,September 2019,Family, The penthouse room and view were excellent. The staff were friendly and helpful., At breakfast there was a huge queue so we went out instead of having to queue for 20-30 mins.,8.0,"Overall very good, but best to book room only or get up early for breakfast as the restaurant is ver"
645,United Kingdom,Superior Double Room,2 nights ,September 2019,Group," Nice room .Restaurant for breakfast too small ,tables very close together", The price of breakfast ! Too expensive,7.0,Good
646,United Kingdom,Junior Suite (3 Adults),1 night ,September 2019,Group, Spacious, Not a vanity table,9.2,Wonderful
647,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Great location in London, room was clean and bed was very comfortable."," Didn’t enjoy the breakfast we paid for our breakfast in advance and they said we hadn’t paid and we went down to reception and they had marked the payment incorrectly. This was very frustrating and the waitress didn’t apologise for the mistake. Found it very unprofessional. 
The view from our window in our room was of the restaurant, we were unhappy with this and wished this was written on the booking before we booked the room as we couldn’t open our curtains.",8.8,Excellent
648,United Kingdom,Studio Double (Family),1 night ,September 2019,Group,, Smart TV were no good as no YouTube,7.0,Brilliant
649,United Kingdom,Superior Double Room with London Eye View,3 nights ,September 2019,Couple," Location was great, close to the Southbank, a range of local restaurants and cafes, the London Eye and good transport links through Waterloo station.
Great room with London Eye View.  Room well maintained and clean. Comfortable bed.", We had a problem one day when we returned to the room at 5pm to discover it had not been serviced. It took two phone calls and one visit to the front desk over one hour before anyone came to clean the room. This prevented us relaxing and enjoying the room after returning from a busy day in the city.,8.8,"Convenient location, good room with a great view."
650,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," friendly helpful staff
quick checking & absolutely lovely generous upgrade surprise.", Nothing not to dislike,9.6,"was a birthday stay ,and the lovely room made my day for my friend birthday and nearby bars"
