,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
540,New Zealand,Superior Double Room,2 nights ,June 2019,Couple," The location, clean comfortable rooms and were quiet . Large room and husband really appreciated tv in lobby bar playing cricket .", Toilet seemed to have flush problem but I guess easily fixed,10,Great Location
541,Israel,Superior Double Room,4 nights ,June 2019,Family," Breakfast was very good and rich choices. 
Size of room is big and comfortable.", I asked few times for making up my room on the first morning.,9.2,Wonderful
542,South Africa,Superior Double Room,1 night ,June 2019,Family, Location and the surprise of being vip for the day, Kettle was dirty,9.6,Exceptional
543,Saudi Arabia,Superior Queen Room,7 nights ,June 2019,Solo traveler, Excellent location and nice staff, Nothing,9.2,Wonderful
544,United Kingdom,Superior Double Room,1 night ,June 2019,Couple," The location was perfect as we were booked to go to a theatre which was 5 minutes' walk away.
I was unexpectedly VIP of the day, which meant we got some delightful extras, including a free upgrade! 
The room was excellent, very clean & comfortable.
The staff were unfailingly cheerful, polite & helpful."," The breakfast was OK - the continental stuff was good, but the cooked disappointing - bacon overcooked, eggs undercooked!
It didn't spoil our stay, however, & we plan to return.",9.6,Exceptional
545,United Kingdom,Superior Double Room,2 nights ,May 2019,Solo traveler, Clean room and modern, Was very busy,9.2,Wonderful
546,Bahrain,Superior Double Room,7 nights ,June 2019,Family," The welcoming of the staff.
The cleanness."," The windows opened for like 2 inches only.
The air conditioner was really hot.",10,Exceptional
547,Hong Kong,Executive Studio,3 nights ,June 2019,Family," Great location - a short walk to Victoria underground so very easy to get around London.
A few great restaurants right across the street - very handy for a quick breakfast.
We arrived back late from a show at Victoria Palace Theatre and were able to get room service at 11:30pm.  Very efficient service.  The room was a really good size with the queen size bed and queen size pullout - perfect for our family of 4.",,9.2,Wonderful
548,Australia,Superior Twin Room,4 nights ,June 2019,Couple," The bed and pillows 10/10  
Shower taps tricky to use
Room very well presented
Food good enjoyed stay",,8.8,Very satisfactory
549,United Kingdom,Superior Double Room,1 night ,June 2019,Couple, Great location, Bit expensive,9.2,Wonderful
550,Bulgaria,Superior Double Room,3 nights ,June 2019,Couple," The location is great. Very close to Victoria stations. The staff were very friendly. The comfort in the room was high, amazing mattress and pillows. We really enjoy our stay in Park Plaza Victoria Hotel and we choose it again for our future stay.",,9.2,Wonderful
551,Australia,Superior Double Room,1 night ,June 2019,Couple," Great location right near a major train station and also easy to drive to as outside the Congestion Zone.  The hotel has limited parking on site but was available and breakfast was splendid. 
WiFi was easy to use and fast.",,9.6,"Great location, great breakfast but a little pricey"
552,United Kingdom,Superior Double Room,1 night ,June 2019,Couple, Clean and good bar / restaurant area. Location was perfect for what we wanted to do. Comfy and plenty of hot water water. Breakfast was good. Staff were friendly enough and they were happy to look after out luggage and answer questions about where we wanted to get to., Nothing we didn't like unless we are being very particular. Check in / check out was a little slow.,8.8,Great location and a clean and functional hotel
553,United Kingdom,Superior Double Room,1 night ,May 2019,Couple, The location. And the staff and the parking,,9.6,Excellent
554,United Kingdom,Superior Double Room,1 night ,June 2019,Couple, Everything, Nothing,10,Lovely time for my partners 70th birthday
555,United States of America,Executive Studio (3 Adults),1 night ,June 2019,Family," Lovely stay. Hotel was really jazzed up and fancy, staff was friendly. The pull out bed was a bit uncomfortable but the room was great.", Having to pay for breakfast. 18 pounds is steep for the breakfast given.,9.2,Wonderful
556,Saudi Arabia,Superior Double Room,3 nights ,June 2019,Solo traveler," The location is good, staff is friendly and they have us early check in.
The lighting system is excellent", Nothing  except TV channels they are no Arabic channels,10,Exceptional
557,Australia,Superior Double Room,1 night ,June 2019,Family, Fabulous location. Short walk to Victoria Station.Room, Rooms too dark,7.5,A convenient location close to Victoria Station especially if you need to catch the Gatwick Express
558,Argentina,Superior Double Room,1 night ,June 2019,Couple, everything, everything was cool!,10,Excelente!
559,Australia,Superior Double Room,4 nights ,June 2019,Couple," We like our room good size and comfortable, breakfast was excellent and the service was good. Nearby Victoria train station", A little bit far from London  tourist attractions,8.3,Very Good
560,United Kingdom,Superior Double Room,1 night ,June 2019,Solo traveler, It was in a good location and it was excellent. Didn’t give it 5 stars because of below, The TV didn’t work properly. I did call front desk about it and someone came up. I was told that the wrong remote was in the room but this couldn’t be remedied. It wasn’t a big deal but a little disappointing as I’d ordered room service and was staying in,7.5,Good
561,United Kingdom,Superior Double Room,5 nights ,June 2019,Couple," The egg scrambled and omelette was good . The bed was suitable for me and my wife . 
The down side was that you charged us more money than we would have paid . While we were there for 5days the average rate we established before checking out was 180pounds per day ie 900.00 for 5 days . Please credit us with the difference of 471.60 pounds, so we can keep trusting you and working with you. Meanwhile we are happy with your booking of Hilton Dubai Creek where we arrived last night. Thanks", Nothing except your charging more than what the hotel charged others who came directly to them without your help.,7.5,Good
562,Germany,Executive Studio (3 Adults),4 nights ,June 2019,Family, Friendly and helpful staff. Good location close to Victoria Station. Easy access to buses and underground. Walking distance to Buckingham Palace and Westminster/House of Parliaments. We had a spacious and clean room (mini suite) for three people.," Room was noisy, especially during the night, windows were not really noise proof. Breakfast was OK, selection of food at the buffet a bit limited for the price of the stay.",8.8,Good Hotel close to Victoria Station.
563,Trinidad and Tobago,Superior Queen Room,8 nights ,June 2019,Couple," Close to all I am interested in. Gatwick Express, Buckingham Palace, Westminster Abbey and Cathedral, The Oval.", Entrance from Vauxhall Bridge Road very untidy.,10,Exceptional
564,United States of America,Superior Double Room,3 nights ,June 2019,Couple," Great location, gym sauna and steam room",,9.6,Great location close to Victoria station
565,United Kingdom,Superior Twin Room,2 nights ,June 2019,Couple," Hotel was excellent,however staff were so helpful and caring,nothing was a problem.Thank You.", Not applicable you got it right in all aspects,10,Hassle free
566,United Kingdom,Superior Queen Room,1 night ,June 2019,Couple," The location was ideal for our visit for a reception at Buckingham Palace, within walking distance.
We enjoyed our evening meal in the restaurant, which was Italian small plates, which was great, very relaxed.
We were also given VIP Status for the day, with two free drinks, and an upgraded room.
In all a very good visit to London and we would stay at this hotel again."," As we had pre-paid with Booking.Com, when we arrived at the hotel, our credit card was not asked for, which raised an embarrassing moment, when the restaurant manager, had to come and find us to settle our bill, as we were unable to book to our room.",9.2,"We enjoyed our short stay in London, our Reception at Buckingham Palace, and the hotel was excellent"
567,Australia,Superior Double Room,3 nights ,May 2019,Solo traveler, The breakfast was great but the pot of tea was always cold., The cold pot of tea... every morning...,9.6,Very nice stay... the staff went out of their way to help...
568,United Kingdom,Executive Studio,1 night ,June 2019,Family, The location was perfect,,7.9,Very plesant
569,Australia,Superior Double Room,1 night ,June 2019,Solo traveler," I have returned to this property several times recently because I had been so happy with the location, room and my welcome."," On this occasion my check in was slow, I had to find ID (something I had never had to do before) and found the male receptionist unfriendly and unpleasant. The girls had dealt with my check in previously and were excellent. The gentleman was not!",9.2,"Slow check in with numerous questions to prove who I was. Seek the female staff, they are good."
570,United States of America,Superior Twin Room,2 nights ,May 2019,Family, Clean tho worn..., All ok,10,Exceptional
571,United Kingdom,Superior Double Room,3 nights ,June 2019,Couple, Great Location, Bar and restaurant a bit expensive.,9.2,Wonderful
572,Switzerland,Superior Twin Room,1 night ,May 2019,Family," Great hotel! So pleased with the location, the look and feel. I was here with my young adult son. I will definitely stay here again as it is really very well located, super clean, beautifully decorated, comfortable and the front desk staff give great recommendations and are extremely nice.",,10,Great weekend escape to London
573,United States of America,Superior Twin Room,1 night ,May 2019,Group, Good,,10,Exceptional
574,United States of America,Superior Double Room,2 nights ,June 2019,Family," Facilities, staff, location", Nothing,10,"It was overall an ec=xcellent ecperience, surpassig m y rxpectations/"
575,Australia,Superior Double Room,1 night ,June 2019,Couple," Position was excellent. Right near Victoria station 
Staff were excellent. We were able to access our room early."," Found it difficult to work out the automated system for the room.
Step up into the bath and shower was fairly high.
Air conditioning was tricky",8.8,Pre coach tour hotel
576,United Kingdom,Executive Twin Room,1 night ,June 2019,Couple," Very Modern , great facilities. Our original room was noisy due to a plumbing problem, but the staff moved us to another room straight away. Great service. Good breakfast. Dining room well laid out so self service items easy to reach.", nothing,10,"Very enjoyable, no complaints"
577,United Kingdom,Superior Double Room,1 night ,May 2019,Family, The size of the bed - enormous!,,10,We had an excellent stay with wonderful adjoining rooms. Breakfast was fab too.
578,United Kingdom,Superior Queen Room,4 nights ,June 2019,Couple, The location, The broken fridge -,8.8,It was great
579,United States of America,Superior Double Room,2 nights ,June 2019,Family, Breakfast was wonderful.  Great technology in the rooms.,,10,Exceptional
580,United Kingdom,Superior Twin Room,2 nights ,May 2019,Family," Nice clean hotel close to victoria station. Underground easy to use to travel to other parts of London.
Plenty of places for coffee&breakfast if you don’t want to have breakfast in the hotel.
We had breakfast buffet our you can order off the menu all very good ."," It would have been nice to have a dressing gowns in the room ,and bottled water.",8.8,Stayed in this hotel twice & would recommend it to anyone.
581,Saudi Arabia,Superior Double Room,2 nights ,June 2019,Solo traveler,, Non,10,Exceptional
582,United Kingdom,Superior Double Room,2 nights ,May 2019,Group, breakfast excellent  --- staff helpful. Location convenient for what we wanted to do., Nothing!,9.6,We thoroughly enjoyed our stay --- including the modern technology in the room!
583,Australia,Superior Double Room,1 night ,June 2019,Solo traveler, The rooms are spacious and well equipped., Nothing!,9.6,This hotel is a real find. Location is excellent and staff are warm and welcoming.
584,United Kingdom,Superior Twin Room,2 nights ,May 2019,Group," Very close to tube station and bus routes all around London, lovely staff, lovely room and amenities, we chose this hotel as it was close to the pick up point for the Harry potter tour, it's a shame we didn't get to spend more time in the hotel as it was great",,10,Exceptional
585,United Kingdom,Superior Twin Room,1 night ,May 2019,Family," Good choice, muffins were delicious, nice environment.", Scrambled eggs weren't great.,7.9,Good
586,United States of America,Superior Queen Room,8 nights ,May 2019,Couple," Great location for Victoria stations, good restaurants and local attractions. High end electronics in the room. Live music in the lounge on Thursday nights.", We paid for the breakfast throughout our stay but were a bit disappointed that they don't change up the buffet breakfast at all.,7.9,A great place to stay in London
587,United States of America,Superior Double Room,5 nights ,May 2019,Solo traveler, Front desk staff was friendly and helpful.  Bed was comfortable and room was cleaned very well daily., Restaurant staff in the evening could be friendlier and menu in restaurant needs more basic choices.  All the gourmet selections limit people with food allergies.,10,Nice hotel next to Victoria Station
588,Norway,Superior Double Room,2 nights ,May 2019,Couple," Fantastically convenient location for travel to/from Gatwick and clean, friendly hotel. The restaurant (that is also the breakfast area) has fantastic Italian food.  Unusually friendly, helpful staff."," Breakfast buffet was varied and a lot bestter in most hotels, but the warm fodd was not so warm and I missed good coffee and non-sugary cereals and yoghurt.",10,"Brilliant location and clean, friendly, comfortable hotel"
589,United Kingdom,Superior Queen Room,2 nights ,May 2019,Couple, Breakfast was excellent., Bed as too hard I now have a bad back,7.9,Overall very good
590,United Kingdom,Superior Double Room,2 nights ,May 2019,Couple, Excellent location. Comfy rooms, Toilet flush was faulty. Main shower could not change direction.,9.2,Wonderful
591,United States of America,Superior Twin Room,2 nights ,May 2019,Couple," Exceptionally good breakfast and excellent location.  Hotel looked new, clean and well managed.  Staff was friendly and helpful.",,9.2,Wonderful
592,Jersey,Superior Queen Room,1 night ,May 2019,Couple," Liked everything about this property! Friendly staff, beautiful rooms, amazing restaurant, beautiful decor smells amazing! 😁", N/a,10,Exceptional
593,Australia,Executive Twin Room,2 nights ,May 2019,Couple, All excellent.  Only one minor issue - the room was very warm and we couldn’t get air on to be any cooler.,,7.5,Good
594,United Kingdom,Superior Double Room,1 night ,May 2019,Couple," The location was perfect in Victoria, as we were going to the theatre in Victoria. The bar area is very relaxing after an evening out."," As we were paying £265 for 1 night, we felt that a bottle (or 2) of water could have been left in the room for us and as we had booked bed and breakfast we objected to having to pay a further £5 supplement for poached eggs and smoked salmon.",8.8,Really enjoyed our stay in this lovely hotel.
595,Portugal,Superior Double Room,1 night ,May 2019,Couple, great hotel right next to Victoria Station... couldn't be better...,,9.6,Exceptional
596,South Africa,Superior Double Room,3 nights ,May 2019,Solo traveler," The staff here go out of their way to be helpful. The rooms are clean and comfortable and the beds are super comfy. 
They choose one person a week (at random I think) to be a VIP and give them a free room upgrade, chocolates and drinks vouchers. My sister was it! Nice touch. 
Also it’s super close to the gatwick express and there are also lovely walks around the area.",,9.6,Consistently excellent
597,Ireland,Superior Double Room,2 nights ,May 2019,Couple, Everything. Friendly staff and excellent facilities loved every minute of it.,,10,Exceptional
598,United Kingdom,Superior Double Room,1 night ,May 2019,Couple," Very clean, friendly staff, lovely room, great location. Brilliant value for money.",,10,Exceptional
599,United Kingdom,Superior Double Room,2 nights ,May 2019,Couple," The location was specifically chosen for proximity to the Chelsea Flower Show, and a hotel that provided parking. 
Staff were excellent, professional and helpful."," View from the window - as often typical for London hotels - was less than attractive, though quite possibly not the property of this hotel. Somebody should get rid of the rubbish though, but not particularly visible to us on the 7th floor. 
What the hotel does own is its car park, and access to this is via a lift - yes a car lift (capacity 4000 kg) which is so narrow that the parking sensors would not stop. The car park itself is just a hotel basement, and not designed for the view of guests - so an attempt should be made to tidy it up.",10,hotel chosen for location and amenities and by and large did not disappoint
600,Norway,Executive Twin Room,4 nights ,May 2019,Family," Location, facilities, staff...all was perfect!", N/A,10,Exceptional
601,United States of America,Superior Double Room,2 nights ,May 2019,Group, Perfect location, Nothing,9.6,Exceptional
602,United States of America,Superior Double Room,7 nights ,May 2019,Family," Location was exceptionally convenient for access to Victoria Station and Gatwick airport trains, as well as walking tours of London and boats on the Thames. Many restaurants and breakfast options nearby. Easy walk to Buckingham Palace and Parliament buildings. Our room was quiet and had a huge bead. Concierge was helpful. Room very clean. Hotel offers eco options.", Nothing comes to mind.,10,"Excellent hotel with convenient access to key London sights, Victoria Station and the Underground."
603,Australia,Superior Double Room,1 night ,May 2019,Group, Very surprised by the high standard of this hotel. Comfortable lounge/bar area and restaurant with delicious food., Can’t think of a thing,10,Excellent place to stay
604,Hungary,Executive Studio,4 nights ,May 2019,Family," The breakfast is excellent, specially the chef (Hamid may be) was so kind. 
Peter at the front desk helped us immediately for all of our requests. 
Absolutely great location next to Victoria station, easy to find all attractions within a short walking.", You are not able to switch between heating or cooling. The system can do this or that. And it May sometimes needed to be warmer in the room (especially when you are staying with kids and the housekeeper leave the window open) during the night. But they helped immediately and get mobile heating.,9.2,Great staff and location
605,Isle of Man,Superior Double Room,1 night ,May 2019,Couple," Good location next to victoria station, room was clean and nice .",,9.2,Perfect
606,Singapore,Superior Double Room,1 night ,May 2019,Couple, Great location (Victoria Coach Station) for my trip to Southampton., Be wary of unexpected approach by possible thug within the vicinity of the station.,7.9,Great hotel for pre-cruise
607,New Zealand,Superior Double Room,6 nights ,May 2019,Couple," The location was fantastic!  Everything was in walking distance which I was delighted and surprised about.  After a 14 hour flight, the room service meal was amazing, and the staff were exceptional.  Oh, and the bed was comfortable!",,10,We loved our stay!
608,United Kingdom,Superior Double Room,4 nights ,May 2019,Couple, We felt that the location was excellent- central to most of London’s “must see” sites.,,7.9,Good
609,United Kingdom,Superior Double Room,1 night ,May 2019,Couple, We arrived early and they switched our room so that we could check in - so initial impression was good.,,9.6,"Location great, hotel comfortable, breakfast filling"
610,United States of America,Superior Queen Room,4 nights ,May 2019,Couple," Breakfast was fine - dinner, though, is a weird menu of tapas like food and we actually left after looking at the menu. Service by staff was outstanding - concierge, porter, bar staff, everybody.
Room and lobby areas were very clean. Location is fantastic - 2 minute walk from Victoria station."," Dinner restaurant - would like it to have a regular menu. We had several days where we were so tired we didn't want to go out and had to settle for room service or bar food.
Bathroom has issues - the shower door is not engineered properly to prevent water from pouring out on floor - we had to use bath mat and one huge towel to prevent water from running out onto entry carpet.
Lighting - room is TOO DARK - the entry and closet areas are so dark we couldn't see to deal with clothing in the closet. Room itself needs brighter light - we were trying to read documents and had a great deal of trouble.
Room chair - can the weird quasi-recliner and put in a comfortable chair or love seat.
Storage for clothing - there is no dresser or cabinet with shelves other than one shelf in the closet, which is so dark you can't see to put up and get out clothes without a flashlight!",8.8,A great place to stay that needs to tweak some room related things.
611,United Kingdom,Superior Double Room,1 night ,May 2019,Solo traveler, Nice size rooms,,10,Veery pleasant
612,United Kingdom,Executive Studio,1 night ,May 2019,Solo traveler, Really close to Victoria Station, Room 903 was next to the lift shaft and was really noisy. I swapped to room 901 which was much quieter.,10,Good location. Helpful staff
613,United Kingdom,Superior Double Room,3 nights ,May 2019,Group," Good sized room for the price in London. Comfortable & clean. Excellent service. Great breakfast buffet.
Good location for access to public transport to all parts of London.",,7.9,Great base for a London visit.
614,United Kingdom,Executive Studio,1 night ,May 2019,Family, Modern room, Noisy plumbing/aircon,7.5,Great facilities great location. Victoria area on the up!
615,United Kingdom,Superior Double Room,2 nights ,May 2019,Solo traveler,,,,
616,Serbia,Superior Double Room,4 nights ,May 2019,Couple,, Many electronic inc lights mode;,9.6,Exceptional
617,United States of America,Superior Double Room,2 nights ,May 2019,Family,,,,
618,United Kingdom,Executive Twin Room,1 night ,May 2019,Couple, Excellent at all aspects! The bed was so comfortable I never left the room until the next day.,,10,Exceptional
619,United States of America,Superior Double Room,3 nights ,May 2019,Couple, Comfy big bed. Great location. Good breakfast.  Nice bathroom., Nothing,10,Very nice
620,United States of America,Superior Double Room,4 nights ,May 2019,Group," Proximity, comfortable bed, clean, nice breakfast!", Maid could have done a better job cleaning room,9.6,Exceptional
621,United Kingdom,Superior Double Room,1 night ,May 2019,Couple," Nice sized room.  Very clean and tidy and with a huge comfortable bed.  Especially enjoyed the service at breakfast.  Quite often these days hotels seem to cut back on staff serving in the dining areas, but there were plenty of very helpful staff available at breakfast which made our experience even more enjoyable.",,8.3,Perfect for an overnight stay for a concert or the theatre.
622,United Kingdom,Superior Double Room,1 night ,May 2019,Couple," The location in close proximity to London Victoria Station was our prime reason for picking this hotel.
The hotel is modern, clean and very efficiently managed."," I still prefer to be able order hot food at breakfast, rather than self-service.",9.2,Perfect for a short break and will definitely book here again.
623,United Kingdom,Superior Double Room,1 night ,May 2019,Solo traveler," I booked this place when I was pretty much on my way there already. The room was great, the bed was super comfy and the fascinates were extremely useful. Place is super central and easy to get to which Is ideal for a night in London."," The corridors were a little dark. The technology in the room for lights felt a bit gimmicky but I kinda liked it. The shower was a bit of a disappointment, it did have good pressure but I personally prefer a shower to be a shower and not a bath shower.",10,Great night stay in London.
624,France,Superior Queen Room,1 night ,May 2019,Solo traveler, Great location and great service.,,10,Exceptional
625,United Kingdom,Superior Double Room,1 night ,May 2019,Couple, Location,,10,Exceptional
626,Qatar,Superior Double Room,1 night ,April 2019,Solo traveler," Excellent location,  clean, and nice staff", Nothing,9.2,Very nice stay
627,Russia,Superior Double Room,2 nights ,April 2019,Solo traveler," Great location, very nice room with lots of good surprises- like remote control for shutting the window blinds)",,9.2,Nice place
628,United Kingdom,Superior Double Room,1 night ,May 2019,Solo traveler, All staff polite and efficient,,9.2,Good experience all round
629,United States of America,Superior Double Room,2 nights ,April 2019,Group," The rooms had the latest and greatest technology in them, loved how you could control all the lights from the table beside the bed.",,10,Exceptional
630,United Kingdom,Superior Double Room,1 night ,April 2019,Family, Rooms. Digital controls in rooms. Beds were so comfortable. Perfect location., Nothing.,10,Exceptional
631,United States of America,Superior Twin Room,7 nights ,May 2019,Group, Beds were very comfortable. Shower was a bit tough getting out of without the use of the handles / grabs bars., The frig had very little space for our own things. Internet was a little slow,8.3,Would most likely stay with you again. My friend Caroline also stayed with you and she recommended
632,United Kingdom,Superior Double Room,3 nights ,April 2019,Couple, fantastic breakfast lovely evening meal in restaurant big rooms lovely spacious hotel,,10,felt very comfortable with all the facilities we needed
633,United Kingdom,Superior Double Room,1 night ,April 2019,Couple," Excellent lay out for breakfast with very good food, my wife wea impressed with the Gluten free food available."," The bathroom door in our room 605 could be pulled up but not fully closed, the catch and lock would no engage.",8.3,Suited our requirements to have a very good stay in London to see the show at the Eventim Apollo .
634,Brazil,Superior Twin Room,9 nights ,April 2019,Family, The breakfast is very good. The staff is great. The location is perfect. The price is OK.," The only thing I didn't like was the location of my room, because it was in the corner and too much sun heating the room.",7.5,Almost perfect
635,United Kingdom,Superior Double Room,3 nights ,April 2019,Solo traveler," I was there for a conference, it was perfect for what I needed it for. Didn't need to explore London etc although it would be perfect if you wanted to", Cost- quite expensive for what it is. There are loads of other great hotels in London more reasonable in price,8.3,Very Good
636,New Zealand,Superior Double Room,2 nights ,April 2019,Family, Awesome hotel. Absolutely loved the bed! It was so comfortable. Great location which was close to the underground and also close to the coach station. Would definitely stay here again., Nil,10,Exceptional
637,United Kingdom,Superior Double Room,1 night ,April 2019,Solo traveler," Good location, cheap late booking"," Road noise, it’s in a busy area, bathroom a bit ragged on the edges",7.9,Good
638,United Kingdom,Superior Double Room,1 night ,April 2019,Couple," Gadgets in room, cleanliness, quiet, great location"," No tissues in room, could have been a little cheaper",7.9,"Lovely hotel, great location, quiet, clean room."
639,Israel,Superior Double Room,3 nights ,April 2019,Family," The room was very clean.
The wifi was good in the room and in any other place in the hotel.
The location of the hotel is perfect! Only 3 minutes walk to the Victoria station.
The staff was very nice and helpful. They helped us to find the best path to the Stansted airport."," There was no variety in the breakfast, but it was enough for a nice breakfast. 
A little expensive.",9.6,"Perfect location, nice staff, very clean"
640,Israel,Executive Studio,4 nights ,April 2019,Family," Great location, great breakfast,  perfectly equiped room
, friendly staff.",,10,Exceptional
641,Cyprus,Superior Double Room,4 nights ,March 2019,Group," The room was spotless clean and spacious. The location was great, minutes away from Victoria station. The hotel staff was polite and helpful. Definitely staying here again!",,9.6,Great stay!
642,United Kingdom,Executive Double Room,4 nights ,April 2019,Family," We have stayed here a number of times and to be honest last we felt the place was a little tired but it’s so convenient for everywhere and so we thought we’d give it another go. 
The place has had a lot of TLC in the last 6-8 months and is looking great. 
We are delighted we went back! 
All the staff are friendly and helpful. 
The hotel is clean and very comfortable. 
We will definitely be back again.",,10,Brilliant family time away
643,United States of America,Superior Double Room,1 night ,April 2019,Couple," The location
The value
The place", Nothing,10,Exceptional
644,United Kingdom,Superior Double Room,1 night ,April 2019,Couple, Can’t fault anything, Nothing,10,Absolutely marvellous
645,Hungary,Superior Double Room,3 nights ,April 2019,Group, Very nice& helpful staff, Nothing,9.2,Wonderful
646,Australia,Superior Double Room,4 nights ,April 2019,Couple,, Bathroom door would not shut,7.5,Good
647,Australia,Superior Double Room,3 nights ,April 2019,Solo traveler, Location was great, Wifi was down due to external issue,9.6,Exceptional
648,Italy,Superior Double Room,2 nights ,April 2019,Couple," Gym, bed."," Staff, wifi.",8.3,"Great location, affordable price."
649,Netherlands,Superior Double Room,2 nights ,April 2019,Couple, Central located in the heart of London. Everything was in walking distance., No wifi in the hotel. It was down for like 3 days. Noisy streets at night.,7.9,NIce hotel for a few days
650,United Kingdom,Superior Double Room,3 nights ,March 2019,Group, Breakfast and staff...,,7.9,Good
651,Australia,Superior Double Room,3 nights ,April 2019,Couple, Breakfast was quite extensive but an omelette bar would be great. Loved the coffee, The wifi went down for most of the duration of our stay which was a little frustrating- not that it was the hotels fault.,9.6,Very nice hotel in a handy location!
652,United Kingdom,Superior Double Room,3 nights ,April 2019,Couple, Everything was excellent. Please see my comments below about the menu, We thought that the Italian menu was not varied enough,10,The whole three days was just lovely
653,Italy,Superior Double Room,1 night ,April 2019,Solo traveler," The hall, reception area and lobby all freshly refurbished!",,8.8,Excellent
654,United Kingdom,Superior Double Room,2 nights ,April 2019,Couple," Everything, I can't fault it. The service was good.
The breakfast buffet, especially the full English, was delicious.
The room was clean, spacious and very comfoftable.
I would definitely stay here again."," Nothing, it was perfect.
I can't fault it.
There is nothing else I can say.
No complaints at all.
Just continue what you're doing.",10,Perfect stay at the Park Plaza hotel
655,United Kingdom,Executive Twin Room,1 night ,April 2019,Group," Loved the very posh rooms, clean and crisp comfortable beds.
Room Service was good and well priced."," Being told that we hadn’t paid for our room when we paid in advance.
The internet was down for the entire stay.
The locked mini bar, nobody said we needed to have a card behind the counter to use it.
One person opened it for us and another later in the evening said no and kept it locked.",10,"Very lovely room, great location and lovely massive choice of buffet breakfast."
656,United Kingdom,Superior Double Room,1 night ,April 2019,Family, Comfort., All,9.2,Restful
657,United States of America,Executive Studio,4 nights ,April 2019,Family," Location, friendly staff, cleanliness, and professionalism.",,10,Exceptional
658,Ireland,Superior Double Room,2 nights ,April 2019,Couple, Location," Poor WiFi,almost none all weekend",9.6,Excellent location for Victoria palace. We walked to all areas we wanted to see 20/30 minutes to We.
659,Australia,Superior Double Room,2 nights ,April 2019,Solo traveler, Location is great. Bed & shower comfortable, Screaming infant in adjacent room kept me awake both nights and no internet at all due to some reason or another.,7.5,Comfortable room but noisy neighbours resulted in an average stay
660,United States of America,Superior Double Room,1 night ,April 2019,Solo traveler, Fantastic hotel. Friendly staff. It's a shame I couldn't stay longer., Wifi was great but disappointingly went off completely a few hours before checkout.,10,Spending most of my time in the room was a wonderful escape from the cold London weather.
661,United Kingdom,Superior Double Room,1 night ,April 2019,Group, Very friendly service and the hotel is in an excellent location,,9.6,Perfect location with wonderful friendly service
662,Qatar,Executive Double Room,4 nights ,April 2019,Solo traveler, All arround, All is fine,9.6,It was very good
663,Hungary,Executive Studio (3 Adults),2 nights ,March 2019,Couple," excellent location, polite staff, good breakfast, clean and big enough room, good transport connection",,9.2,If someone would like to explore the city I recommend to stay at this hotel.
664,South Korea,Superior Double Room,3 nights ,April 2019,Group, Best location,,10,Exceptional
665,Australia,Superior Double Room,6 nights ,March 2019,Solo traveler," Did not eat at hotel, location perfect for the main Royal attractions, 5 mins from Victoria station, underground and Brit rail", N/A,9.6,"Comfortable, great location, great staff"
666,United Kingdom,Superior Double Room,1 night ,April 2019,Couple, Nice hotel in a good location close to Victoria Station, The rooms are starting to look just a little old fashioned in comparison to newer hotels but I think that was factored into the room rate.,8.8,"Good location , clean and efficient"
667,Switzerland,Superior Double Room,2 nights ,April 2019,Solo traveler, I have had a great stay here. The hotel located close to Victoria station. There are restaurants and bar around. It is pretty pricey but still cheaper than some around.,,8.3,Very Good
668,Belgium,Superior Twin Room,4 nights ,April 2019,Couple, The hotel is very well located. The breakfast is really amazing too. And the beds are super comfortable., The staff is helpful but I had better. Also the cleaning is good but not exceeding expectations. I would recommend more dedication.,7.9,Good
669,United Kingdom,Executive Studio,1 night ,April 2019,Family," Excellent stay friendly staff, clean very comfortable beds.", Room service breakfast was warm not hot and the hot chocolate was more milk than chocolate.,10,Almost perfect
670,United Kingdom,Superior Twin Room,2 nights ,April 2019,Group, The room was a decent size and very comfortable.,,8.8,Very good hotel in a good location
671,Tanzania,Superior Double Room,4 nights ,April 2019,Solo traveler,, Internet outage for quite some time,9.2,Wonderful
672,Finland,Executive Studio,2 nights ,April 2019,Family," Extremely polite and helpfull staff. Big enough room for four. Big HD-tv. Easy connections around the city, bus hub and subway near as well as national railway.", Toilet was leaking occationally and kept a little noise. Light system was futuristic but could need some tweaking at least when staying with kids.,9.6,Great place In great location
673,Germany,Superior Queen Room,2 nights ,April 2019,Couple, Breakfast was amazing.," Our lights flickered a bit, but turning them up or off fixed the problem.",10,Amazing
674,United Kingdom,Superior Double Room,1 night ,April 2019,Couple, Excellent location and customer service.,,9.2,Wonderful
675,United Kingdom,Superior Double Room,2 nights ,April 2019,Couple," Fantastic location, lovely friendly staff, comfy bed & lovely room",,10,"Top class stay, brilliant location"
676,United Kingdom,Executive Studio (3 Adults),1 night ,April 2019,Family, Location & room, Traffic noise,9.6,Exceptional
677,United Kingdom,Executive Twin Room,1 night ,April 2019,Family, Good location for what we wanted.," We were initially put in a room that hadn't been cleaned after the previous guest. Whole the pillow menu stated most items were available until 10:30pm, when ordering at 10:15pm we were advised we could only go off the 24 hour options",8.3,Very Good
