,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
480,Romania,Superior King Room,1 night ,May 2019,Couple," Excelent location, across central train station. This is a 5 star hotel. Perfect bed, perfect breakfast. Nice staff. You can leace your luggage at the hotel. 2 minutes from center.", The area its crowded but there is no noise in the room. Its ok.,9.6,Expensive but Good
481,Australia,Executive King Room (3 Adults),1 night ,May 2019,Family, The lighting design in the foyer near the restaurant and lifts was interesting.  It felt a little like a nightclub with regard to ambience but not music 😊,,9.2,Overall very happy
482,South Africa,Superior King Room with Iconic View,3 nights ,May 2019,Group," Was a very pleasant stay. Staff were very friendly and helpful. 
Breakfast was great"," Found the room small,  no plug points next to bed to charge phone.",9.2,I will stay here again.
483,Ireland,Superior King Room,2 nights ,May 2019,Solo traveler," Great location, good facilities, if a little pricey. I was able to do nearly everything by foot and everything else by the nearby metro and trams.", It was a little complicated to get to the rooms via two lifts and an inter-building bridge.,9.6,"Well-located, professional hotel near to nearly everything you want in Amsterdam!"
484,United Kingdom,Superior King Room,1 night ,May 2019,Couple, Great location for train station. Very helpful staff with good recommendations for restaurants in the area., -,9.6,Exceptional
485,United Kingdom,Superior King Room,2 nights ,May 2019,Solo traveler, Beautiful upkeep and facilities.," Room temperature a little difficult to find the right balance with. Tended more towards producing cold air on the ""neutral"" setting.",9.2,Wonderful
486,Ireland,Superior King Room with Iconic View,3 nights ,May 2019,Couple," 
Perfect location",,9.2,Wonderful
487,Puerto Rico,Executive King Room with Iconic View (3 Adults),3 nights ,May 2019,Family, Centric location., N/a,9.2,Wonderful
488,United Kingdom,Superior King Room,2 nights ,May 2019,Couple," Excellent location if you travelled by train, especially on unexpectedly chilly day in May. The hotel is just across the train station so easy to find. You can visit most attractions by walk. Breakfast in hotel was great, bar/restaurant looked so nice, but we haven't tried since there are so many places to eat/drink.  There are spa/fitness, but didn't have time to try them."," It was rather expensive hotel rate, but I think the hotels in Amsterdam tends to be higher in price compared to other cities in Europe at that time.",7.5,"Great location, nice old building, decent breakfast, well worth if you can afford."
489,Australia,Superior King Room,3 nights ,May 2019,Couple," Everything about the hotel is quality, we stayed in 2 different rooms, as we arrived late from Paris and the hotel must have given our room to someone else, they provided us with an upgraded room for the night, then accommodated us to another room “including our bags” while we were out exploring Amsterdam, the staff were very professional and perfect in every detail... including the restaurant & bar staff", There is nothing to dislike,9.2,10/10 Quality
490,Luxembourg,Superior King Room,2 nights ,May 2019,Couple," Excellent location for discovering the city on foot. 
Varied and delicious breakfast, available until late (11am). 
The staff was very kind and even let us finish our breakfast after 11am when we were running late. 
Excellent amenities to relax after a long day exploring the city."," The view from our room (we should have specified we did not want rooms in the back, we could only see into the rooms in the building opposite the street); the works on the square in front of the hotel (not hotel’s fault) and the cost of parking (although we got 25% off thanks to the hotel).",8.8,Excellent
491,Australia,Superior King Room,1 night ,May 2019,Solo traveler, Location,,8.3,Very Good
492,United Arab Emirates,Executive King Room with Iconic View,1 night ,May 2019,Solo traveler," Friendly staff, great location, clean rooms",,7.5,Good
493,Australia,Executive King Room with Iconic View (3 Adults),5 nights ,April 2019,Family, Fantastic view... first room... ‘‘twas the one in their add...," Second room ‘iconic view ‘ was of a crane... room would be great for 2, but a joke for 3... and really, at $800+ a night for a cramped room... other issues are probably being picky",7.5,Good
494,Australia,Superior King Room,1 night ,April 2019,Couple, Location of this property was brilliant - close to Centraal Station and we were able to walk to our River Cruise ship.  Staff and breakfast were great., Room a little on the small side.,8.3,Very Good
495,Australia,Superior King Room,3 nights ,April 2019,Group," Fabulous Location, Breakfast was good", Real milk in the fridge for coffee,9.6,"Had a great time, the city is very pretty."
496,Romania,Superior King Room,3 nights ,May 2019,Group," Great location, very close to Central Station, excellent breakfast"," A little bit difficult to finding the entrace of the hotel, you need to use the entrance of Victoria hotel although the name of the hotel is Park Plaza Victoria (the 2 hotels are connected through a bridge)",9.6,Exceptional
497,Saudi Arabia,Superior King Room with Iconic View,2 nights ,April 2019,Solo traveler, Clean and cozy. Also a very good location in front of Amsterdam Centeral Station., Littel bit high price rate.,8.3,Very Good
498,United Arab Emirates,Superior Twin Room,3 nights ,April 2019,Group," This hotel is in a fabulous location, immediately across from Amsterdam Central Station.  It provides a great gateway to experiencing all Amsterdam has to offer."," It's a little expensive, but for the location - it's worth it.",9.6,Tulips and more
499,Netherlands,Superior King Room,1 night ,May 2019,Couple," Location is perfect, modern, comfortable and clean.",,8.8,Excellent
500,United States of America,Superior Twin Room,5 nights ,May 2019,Couple, Great breakfast every morning.  The location next to the train station was perfect! Fabulous bar - had dinner there one night and it was perfect after a long day of touring.,,7.5,Good
501,United Kingdom,Superior King Room,1 night ,May 2019,Solo traveler," one night only, but as good as ever.  great bar, great staff, great gins and go for the burger.", all tickety boo,9.6,great hotel with super staff and well appointed rooms.
502,Australia,Superior King Room,3 nights ,May 2019,Couple, Room very comfortable and quiet. Breakfast was very good, Nothing. Everything was wonderful,9.6,Position position position
503,China,Superior King Room,3 nights ,April 2019,Couple," Perfect located right in front of Amsterdam Central, you can see it first thing after exiting train station. Room is not so big, but enough for 2 people and 1 suitcase. Staff is friendly.", Quite expensive during Kong’s day weekend,8.8,"Perfect location, great quality"
504,United Kingdom,Executive King Room (3 Adults),2 nights ,April 2019,Family, The location was perfect and so central-could not have been happier with it. The staff were incredible and the concierge hit the nail on the head with every recommendation," We were 3 adults in a family room for 3 which meant one person slept on the sofa bed. The sofa bed was not made up and didn't have a bed sheet, pillows etc. Also only 2 towels etc were provided",9.2,Fab fab hotel!
505,United Kingdom,Superior King Room,2 nights ,April 2019,Group, Location, Confusing lifts,8.8,Excellent
506,Spain,Superior King Room,2 nights ,May 2019,Couple, Location & room,,7.5,Very nice hotel in great location. Even upgraded our room when found out it was my partners birthday
507,Ireland,Superior Twin Room,2 nights ,April 2019,Couple, Breakfast was extremely good, Noise outside,8.8,Very good time.
508,United Kingdom,Superior King Room,1 night ,April 2019,Solo traveler," Location, rooms, bar, breakfast", Quite pricey,8.3,Very Good
509,Philippines,Superior Twin Room,1 night ,April 2019,Family," The breakfast selection was great, and it was only the staff at the breakfast area who were nice to us. The rest of the hotel staff, at least those that we have encountered, were not."," The guy at the reception area was not nice nor kind. He handled our check in quite rudely. We were lined up at the check in counter awaiting our turn, and this guy impatiently motioned for us to come near him. At first he said he could not find our reservation. Then he said that was because ""the system changed the name of the reservation"", which I find unbelievable. He appeared angry, irritated or preoccupied with something else.  He was banging his stapler on the table/counter several times, as if he was unhappy with his job. If there was something else troubling him, then he should not have handled the check in counters at that time, because it left a very disappointing experience on us as guests.
The staff at the breakfast restaurant were however really great. They were smiling and very eager to serve the guests. One lady staff even offered to take a picture of us with a beautiful background of the restaurant. That was really sweet. 
However, the same disappointment came again after check out. We left our luggages near the reception as we had extra time to spare before our train trip. However, when we came back to get our luggage, we wanted to use the restroom first. Another guy at the lobby loudly admonished us, telling us that we were not allowed to do so. We were greatly embarrassed because he did it in a loud voice for the other guests to hear, as if we were caught doing something illegal inside the hotel. 
We had to stand up for ourselves and tell the guy that we were guests of the hotel! But the experience left a very disappointing feeling in us. If we come back to amsterdam, we'd probably look for another hotel.",7.1,"great location, but bad service"
510,Hong Kong,Executive King Room with Iconic View (3 Adults),1 night ,April 2019,Family, Very nice staff and good service,,9.6,Exceptional
511,Mexico,Executive King Room with Iconic View (3 Adults),2 nights ,April 2019,Family," Location, modern rooms", Unfriendly staff,7.5,Good
512,United Kingdom,Superior Twin Room,6 nights ,April 2019,Couple, Modern decor. Staff very helpful. Quality of food, Make your own tea. Dinner menu limited,9.6,Excellent location staff brilliant very comfortable
513,United States of America,Superior King Room,1 night ,April 2019,Couple, Location. Staff!! They were wonderful. The NEW rooms. We had the benefit of staying in both the old rooms. And the new rooms., Our first stay was April 3-7 it was our honeymoon. But because we added a night they changed our room. And the old room we were in was terribly small. Barely enough room for our luggage. When we returned on April 21. We were given a new room. It was much larger. More costly but nicer. The bummer part was the last night did not include breakfast. Even though we had spent $1600 staying there.,9.6,Outstanding service. Exceptionally remodeled rooms in the newly renovated side. Fantastic location.
514,Saudi Arabia,Superior Twin Room,6 nights ,April 2019,Group," Helpful and cheerful staff and the front disk, concierge disk, and morning breakfast restaurant. Housekeeping staff is great. Location is superb.",,9.2,Wonderful
515,India,Superior King Room,2 nights ,April 2019,Couple, Location, Nothing particular,7.9,Good convenient place
516,United Kingdom,Superior King Room,2 nights ,April 2019,Family, Location,,9.6,Exceptional
517,Kuwait,Superior Twin Room,1 night ,April 2019,Group," Perfect location, clean room, enough for more than 2 person with good decoration, helpful and friendly stuff and facilities was excellent."," How to get to the upper floors, we should use two elevators to reach our room.",8.8,Excellent
518,United States of America,Superior Twin Room,5 nights ,April 2019,Group, The location was wonderful!, It was very expensive.,8.3,Very Good
519,Germany,Superior King Room,4 nights ,April 2019,Couple, Location,,8.8,Excellent
520,United Kingdom,Superior King Room,1 night ,April 2019,Solo traveler, I arrived late at night and had to wait more than 30 minutes to get in. I appreciate all the trouble they have late at night but still it’s a hotel.,,9.6,Exceptional
521,Malaysia,Superior King Room,2 nights ,April 2019,Couple, staff is friendly, road closure infront of hotel...,7.1,Good
522,Germany,Superior King Room,1 night ,April 2019,Solo traveler," Very efficient and courteous front desk. The location is a short walk from the Amsterdam Central station and therefore the ideal place to explore the city or region. The breakfast can be very crowded, but it serves almost everything you need. The room is small, but not untypical in Amsterdam.",,8.8,Excellent
523,Switzerland,Superior King Room,1 night ,April 2019,Couple, Convenient for station and town centre, Very crowded part of town,7.0,"Comfortable hotel, good service"
524,Canada,Superior King Room,5 nights ,April 2019,Solo traveler," Location was excellent, the concierge was helpful. The room was very clean, excellent coffee machine in the room.", The view was the building next door which wasn’t pretty. The room was on the third floor and sometimes there would be a lot of noise at night so that was annoying.,8.8,Excellent
525,United States of America,Executive King Room with Iconic View (3 Adults),6 nights ,April 2019,Family," The rooms were a bit smaller than I expected for the amount of money we paid.
However, the stay was great and we were comfortable.
Location was great!
Pool was awesome!!!!", Room was small for an executive suite (for the money paid),9.6,"Great location and pool.  Perfect for families.  High price,  it great stay."
526,United Kingdom,Superior King Room with Iconic View,4 nights ,April 2019,Couple, Great Central location. Double glazing was effective, Spa,8.8,Excellent
527,United Kingdom,Superior King Room,2 nights ,April 2019,Couple," Large bed. 
Great breakfast", The view from the room looked onto noisy roadworks,7.1,Enjoyable
528,Iraq,Executive King Room with Iconic View (3 Adults),1 night ,April 2019,Group," I loved every details in hotel 
Great location 
Very good staff 
Cleanliness and decoration 
Omg the music in reception and lobby and corridors 
5/5 its good value for it", Nothing,9.6,Exceptional
529,Cambodia,Superior Twin Room,2 nights ,April 2019,Family, Location,,8.3,Very Good
530,France,Superior King Room,1 night ,March 2019,Solo traveler,, Room noisy,7.1,Good
531,Kazakhstan,Superior King Room,1 night ,April 2019,Solo traveler, great location,,7.5,Good
532,Turkey,Superior King Room,1 night ,March 2019,Couple, Great breakfast and great location," The rooms were very noisy, mainly because of the heating system, was really difficult to sleep in the early hours of the morning , and late hours of the evening when the heating system is becoming on and off",8.8,"Good location , easy access to all features of Amsterdam"
533,United States of America,Executive King Room,4 nights ,March 2019,Couple," The breakfast was very good.
The setting was good. The dinning room was welcoming.", The telephone to call in to reception was not user friendly. Couldn't call to ask housekeeping to make the room later.,9.2,Strategic place to stay. Central to transportation. Nice place to stay in.
534,United Kingdom,Superior King Room,2 nights ,April 2019,Family," Cleanliness!
Very modern in a very old beautiful building and such a waste of the character there’s none left! 
My grandson liked the pool. 
Shower was great", I thought a superior room would be bigger I found it very expensive for the size of room.,7.1,Glad I visited but won’t be back
535,United Kingdom,Superior King Room with Iconic View,2 nights ,March 2019,Couple," Our room, the view, the service, the breakfast", Everything was so good....nothing to fault.,9.6,Exceptional
536,United Kingdom,Superior King Room,2 nights ,April 2019,Couple, The bar staff were very good!, Two single beds pushed together instead of a double bed? Bit of a let down,9.2,Loved it!!
537,Russia,Superior Twin Room,2 nights ,April 2019,Group, Breakfast was very good, in back rooms internet was poor,8.8,Excellent
538,United States of America,Superior King Room with Iconic View,2 nights ,April 2019,Group, Good location and very friendly staff, a/c was difficult to get room temp right and only had a comforter and no top sheet.  ALSO thought they should have provided electrical adapter in room.  Coffee maker in room was without directions and could not get to work.  People in other rooms smoked pot which was strong smell in hall and our room so wish they would enforce the non smoking policy,8.3,Kind of pricy but good location and had fun
539,Hong Kong,Superior Twin Room,1 night ,April 2019,Solo traveler, Location," The room was VERY small and not very comfortable for the rate. I have stayed here many times  and this is the worst room I have had.   P  ,",7.5,"Disappointed with room - I like the overall hotel quality, location and amenities, but room not good"
540,Canada,Superior King Room with Iconic View,2 nights ,April 2019,Solo traveler, Breakfast variety was very good and staff were helpful. Bar staff were friendly as were check in staff.," It was a little noisy due to a faulty piping value, construction outside and people slamming doors at 4am. There should be a sign on bedroom doors asking guests not to release doors noisly at any time as people may be sleeping at any hour.",8.8,Its a good hotel but expensive.
541,United States of America,Superior King Room,6 nights ,March 2019,Couple, Location, Hotel not handicap friendly.,8.3,Centrally locates. Friendly staff.
542,United Kingdom,Executive King Room with Iconic View,2 nights ,April 2019,Group, I asked for paid for extras and did not receive them despite being told they had been organised.,,9.6,Exceptional
543,United Kingdom,Superior King Room with Iconic View,3 nights ,April 2019,Couple, I had a problem with my bakini although there was no sewing kit to be found in the room. Staff were quick to find me a kit. Also everyone was very polite.," The roadworks wernt great in the day couldn’t really take a nap. 
My partner found the pool cold",8.3,Lavish and sophisticated with a classy touch would stay here again
544,United Kingdom,Superior King Room,2 nights ,March 2019,Family, There’s lightning and service, Service,7.1,Good
545,United Kingdom,Superior King Room,2 nights ,March 2019,Couple, The bed was comfortable and there was a lot of variety at breakfast., Didn’t have dressing gowns and slippers until the second day so couldn’t use them for the pool etc.,8.3,"Great stay with a comfortable bed, clean room and great breakfast."
546,United Kingdom,Superior King Room,3 nights ,April 2019,Couple, The bar man was really friendly and the concierge had excellent tips for travelling around Amsterdam, Executive king size room was fairly basic,8.8,Really enjoyed our stay and would recommend the hotel
547,United Kingdom,Superior King Room,3 nights ,April 2019,Couple, Great central location near station and trams depot, Lovely but pricey,9.6,Exceptional
548,Turkey,Executive King Room with Iconic View,4 nights ,March 2019,Couple, The location of the hotel is excellent and also hotel opposite train station. You can walk to Dam Square in 5 minutes. The hotel's general area has been renovated and the part where we stayed was very comfortable. I'll stay there when I go again," I had trouble with the bath tub in the room. Because the bath tub was clogged, the water covered all over the bathroom and the bathroom overflowed the carpet. It was repaired but the bathroom could not be cleaned in general because it was not housekeeping at night. Daily housekeeping was not very hygienic and meticulous. When I came back to the room in night, There were dust deposits in the room and dust on the tables. Only bed linen corrected and bathroom towels changed. I suggest that you take a little more care about cleaning",8.8,Excellent
549,Ghana,Superior King Room,2 nights ,March 2019,Solo traveler, Place was really great and the location gives u easy access to all part of Amsterdam. The rooms were very clean and spacious and the whole aura was really cool.,,9.6,Exceptional
550,Vietnam,Superior King Room,3 nights ,March 2019,Couple, Best location,,8.3,Very Good
551,United Kingdom,Superior King Room with Iconic View,5 nights ,April 2019,Couple," Ideally placed opposite Central Station, the transport hub for the city, yet surprisingly quiet at night.
We particularly liked the extra-large bed, the superb shower and the quality of the bath towels.  
There was a coffee machine and a kettle - not always found on the continent.  
Breakfasts were brilliant.
Friendly and helpful staff."," If you pay extra for a room described as having an 'iconic' view, as we did, be prepared to find a building site right in front of the hotel whilst the new metro line is being constructed.  After the initial shock, we began to enjoy the open aspect from the room  and the comings and goings around the beautiful station. 
Throughout our five-night stay, the 'smart' TV was welcoming a guest of a different name and the 'review my bill' service indicated that no-one was checked into our room, despite our having mentioned this to reception staff.",9.6,An ideal hotel
552,Qatar,Superior Twin Room,2 nights ,March 2019,Group," Great location, near to central station and everything . The staff were very friendly and welcoming. Very clean, comfortable and excellent breakfast.", nothing,8.8,Excellent
553,Oman,Superior King Room,6 nights ,March 2019,Solo traveler," Location, cleanliness, staff", Nothing,9.2,Fabulous Stay
554,United Kingdom,Superior King Room,2 nights ,March 2019,Family, The breakfast was nice, Thought the room would have been slightly bigger,7.1,It was nice and would use hotel again
555,United Kingdom,Superior King Room,1 night ,March 2019,Group, Location and breakfast. Staff were so friendly and helpful,,8.3,Great value and service
556,Turkey,Superior King Room,1 night ,March 2019,Family," Location, cleanliness, staff"," The heating system in the room makes a lot of noise and the isolation between the walls of the rooms are quite week. 
It is possible to hear all kinds of noises from the aisle and other rooms.",9.2,Wonderful
557,Jersey,Superior King Room,2 nights ,March 2019,Couple," Location was great, opposite the train station. Facilities inside were also of a high standard.",,9.6,Exceptional
558,Australia,Superior Twin Room,2 nights ,March 2019,Solo traveler,, system was down so I waited 15mn to check out,7.9,Good
559,Ireland,Superior King Room with Iconic View,2 nights ,March 2019,Couple, Location, No residence bar. And they had problems opening mini fridge,9.6,Exceptional
560,United Kingdom,Superior King Room,3 nights ,March 2019,Couple," A very central located hotel, everything within walking distance",,9.2,Wonderful
561,Pakistan,Superior King Room,1 night ,February 2019,Solo traveler, breakfast was good and location too, if airport pickup facility is possible,9.6,Exceptional
562,Ireland,Superior King Room with Iconic View,3 nights ,March 2019,Couple, Location of hotel, Not enough fresh fruit at breakfast buffet,8.8,Excellent
563,United Kingdom,Superior King Room with Iconic View,3 nights ,February 2019,Couple, The bar down stairs was very nicely done.," I expected a lot more from the rooms. We got moved as our first outlook was of builders and I had payed a lot of money for a view, that wasn’t what i expected, so was not happy with that! We then got moved to another room but we had no form of ventilation as the doors was locked and u wasn’t allowed to open them. It did not have auditional windows for you to open either! To me This is a fire hazard!!! With the mention of a fire hazard, I did not see any signs showing your where to go in case of a fire.",7.5,great location!
564,United Kingdom,Superior King Room,1 night ,March 2019,Solo traveler," Proximity to station
Neat", A touch expensive,9.2,Wonderful
565,Egypt,Superior King Room,3 nights ,March 2019,Solo traveler,, noise in the room.. everything else was excellent,8.8,Excellent
566,United States of America,Superior King Room,2 nights ,March 2019,Solo traveler," The hotel's location is excellent. It's only a few minute from Amsterdam Central rail station and is only a walking distance from many of the city attractions. Metro, tram lines are next to the Central station so guests can use the public transportation to go about within the city and nearby cities. Many restaurants, coffee shops are within block of the hotel.", Small room and high prices.,8.3,"Excellent location, very helpful and friendly staff; very please with the stays."
567,Australia,Superior King Room,2 nights ,March 2019,Couple, Great breakfast, No shampoo and only 1 soap for 2 people for 2 days,9.2,Perfect location
568,United Kingdom,Superior King Room,4 nights ,March 2019,Couple,, Room not always cleaned.,7.9,Good
569,Ireland,Superior King Room,2 nights ,March 2019,Couple,, No complaints!,9.6,Exceptional
570,Spain,Superior King Room,2 nights ,March 2019,Couple,, My room reeked of clove cigarettes,8.8,Excellent
571,United States of America,Superior King Room,3 nights ,March 2019,Solo traveler," location was exceptional; hotel staff was very receptive and allowed me to check in early after a 10 hour flight; room was small, but adequate; room was clean; would recommend and would like to return", n/a,9.6,great location; clean rooms
572,Netherlands,Superior King Room,1 night ,March 2019,Solo traveler," Very convenient location, helpful staff and a good breakfast with lots of variety.",,9.2,I'll be coming back.
573,United Kingdom,Superior King Room,3 nights ,March 2019,Couple," The price I paid was too much and there was no even breakfast shame , however good location but next time I won’t stay here or recommend any of my friends",,7.1,Good
574,Australia,Superior King Room,1 night ,March 2019,Solo traveler, The bed was very good,,8.8,Excellent
575,United Kingdom,Superior King Room,3 nights ,March 2019,Couple, Bed was lovely and big. Lobby area was beautiful + lift. Location perfect, didn’t get much value for money with the room itself. Would expect fresh milk in the room when paying £150+ Per night. Breakfast very expensive being as you pay so much for the room anyway,8.5,Loved amsterdam but would have liked more value for money from the hotel
576,United Kingdom,Superior King Room,3 nights ,March 2019,Group, Pillows are perfect just like mine at home,,9.2,Will recommend of going Amsterdam
577,United Kingdom,Superior King Room,1 night ,March 2019,Family," Very clean room, very large bed, breakfast lots of choice and really yummy, staff very friendly, across from central station",,9.6,Exceptional
578,Portugal,Superior King Room with Iconic View,2 nights ,March 2019,Couple, Position excellent, Room with iconic view disappointing as extensive civil works immediately in front of hotel. Should have been advised.,8.8,Excellent
579,United Kingdom,Superior Twin Room,2 nights ,March 2019,Group," The location, very modern, umbrellas ready. Lovely front of house concierge always smiling and happy to help."," The £75 deposit at check in, we would have liked to know about that before booking. No car access wr ordered a taxi but had to walk in the rain to it. Small bar and not a lot of seating area",9.2,I have already recommended the hotel to everyone that has asked me about my trip.
580,South Africa,Superior King Room,2 nights ,March 2019,Family, Location and clean, Nothing,9.6,Exceptional
581,United Kingdom,Superior King Room,1 night ,March 2019,Couple, Good location close to all the things you need in Amsterdam !!!!!!!!!!!!!!!!!, I think the price of a breakfast was £20 to 30 euros per person.. come  on!!!!!!!!!!!!!!!!!!!!!!!!!,7.1,Good
582,United Kingdom,Superior King Room with Iconic View,2 nights ,March 2019,Couple," The bed was comfortable,  room was clean"," We paid extra for a room with Iconic view, our view from room 203 was a building site! Spoke to reception and she said she couldn't move us room or refund the extra we paid. 
The shower door didn't have a seal so flooded the toilet every time we had a shower",7.1,Wasn't what we expected
583,Slovenia,Executive King Room with Iconic View (3 Adults),2 nights ,March 2019,Family,," Spa!!! There is no beds tougjt to call it spa! Workinig hours on www and
tv is 24h in real from 6.00- 23.00",7.1,Good
584,Saudi Arabia,Superior King Room,2 nights ,March 2019,Couple, Excellent Location and friendly staff,,8.3,Very Good
585,Saudi Arabia,Executive King Room with Iconic View,3 nights ,March 2019,Group,"  Perfect location and facilities. Every thing is near.
It's good for families",,9.6,Exceptional
586,United Kingdom,Superior Twin Room,1 night ,March 2019,Group, Free cheesecake, Price off everything,9.6,Exceptional
587,Saudi Arabia,Superior King Room with Iconic View,3 nights ,March 2019,Solo traveler, Very good location and clean room, Sometimes delay on service,9.6,Exceptional
588,United Kingdom,Superior King Room,3 nights ,March 2019,Couple," Great location, walking distance from everything you need to get to! Welcome drink on arrival in the lovely restaurant. Great atmosphere in the bar. Loved the mood / day / night lighting in the bedrooms", Staff could of been slightly more friendly,9.6,Exceptional
589,United Kingdom,Superior King Room,3 nights ,March 2019,Couple, Great friendly staff. Great breakfast. Central location.," The room was large, but the large bed was actually two beds pushed together which had a habit of separating. The two bedside tables were actually two trays with glass bases that were really dirty.",8.8,Good hotel.
590,United Kingdom,Executive King Room with Iconic View,3 nights ,March 2019,Couple, Good beds, Only gave us single beds when expected a double,8.3,Very Good
591,United Kingdom,Superior King Room,3 nights ,March 2019,Couple," Outstanding location, close enough to walk where you need to go"," We were unable to sit out on the balcony yet had a balcony in the room
When I asked about this I was told it was due to strange things happening on the balcony??",7.5,Good
592,United States of America,Superior Twin Room,1 night ,March 2019,Solo traveler, Can't beat the location across from Central Station.. if you are on the move for business in the NL.," It's a pricey hotel, so you pay for the location.",9.2,"Victoria Hotel In Amsterdam= Great for the Business Traveler, quick access to trains/Schiphol"
593,United Kingdom,Superior King Room,3 nights ,March 2019,Couple, Everything!!!,,7.5,Good
594,United Kingdom,Executive King Room with Iconic View,2 nights ,March 2019,Group," Location, decoration, modern comfortable environment."," For a hotel at this level I expect staff to be a lot more welcoming and accommodating. 
However, I was more disappointed when I asked for my room to me cleaned after the first night, and upon my return the bedsheets haven’t been changed and generally the room wasn’t clean as I expected from a top brand hotel chain. 
Furthermore when I called for the sheets to be changed I was told that housekeeping are not available until the next day.",7.1,Great but disappointed by the simple little things
595,United Kingdom,Superior King Room with Iconic View,3 nights ,March 2019,Couple, The bed was very comfy... the hotel fairly clean and tidy and the location was fantastic!," The staff were not very friendly... apart from the receptionist when we checked in, we both felt that the staff didn’t want to (and therefore didn’t) make any effort with us... we asked for help a few times and we were dismissed on every occasion... very upsetting",7.1,It was okay
596,United Kingdom,Superior King Room,2 nights ,March 2019,Couple," Great location directly opposite the Station and a short walk from all the major sights. The rooms are very comfortable as are the beds.TheBar is fun and very comfortable for a nightcap too with excellent service and some nice vibes.
The spa area is clean and the Sauna hot, it's a nice little relaxing area for a chill out before hitting the sights again.", We didn't have robes in our room so we had to get changed at the pool and spa area but that was the only downside to the stay.,9.2,Central city Comfort
597,Singapore,Superior King Room,1 night ,March 2019,Solo traveler, Great location and helpful staff. Hotel is new and very clean, The room is very small. There are no slippers and complementary water. Lifts are small and cramped too,8.8,Excellent
598,Germany,Executive King Room with Iconic View (3 Adults),1 night ,March 2019,Group," Location, Rooms are very modern", The room did not properly accommodate 3 people,8.8,It was good overall
599,United Kingdom,Superior Twin Room,2 nights ,March 2019,Group,, We weren’t given slippers or a dressing gown for the spa but everything other room had them,7.5,Good
600,Norway,Superior King Room with Iconic View,3 nights ,February 2019,Couple, Perfect breakfast with everything, Nothing,9.6,Exceptional
601,Kuwait,Superior King Room with Iconic View,7 nights ,March 2019,Couple, Location + breakfast + staff, Room cleaning not done properly,8.8,Excellent
602,United Kingdom,Superior King Room with Iconic View,1 night ,February 2019,Couple," Perfect location. Extremely clean and comfortable: lovely big bed, large powerful shower, Nespresso coffee machine. Smart public areas. Friendly, helpful staff who thoughtfully put treats in the room as we were celebrating a birthday.", Nothing to dislike,9.6,Great spot  for all the sights
603,United States of America,Superior King Room,1 night ,February 2019,Solo traveler, Location," Service and price. How can you charge your customers for driving water or wine that’s in the minibar? Not right, most hotels I have been to don’t charge for that. The minibar in the hotel room needs to be complimentary, after all the price for a night stay is really pricey. And please inform your customers about the minibar that there’s an additional cost for any item consumed in it. No one wants to be  surprised at checkout for an unexpected charges.",8.8,My stay at Park Plaza was a quick day trip and I don’t like how money hungry the hotel is
604,Ireland,Superior King Room,3 nights ,February 2019,Couple," I really liked the products (toiletries) it made me choose the hotel over another.
Thank you for the prosecco, balloons and chocolates for our anniversary!"," The pillows were a bit hard, my ears hurt as I sleep on my side",9.2,luxurious!
605,Turkey,Superior King Room,1 night ,January 2019,Group, Perfectly clean and large rooms... Great staff who are always smiling... everyone speaks English pretty well...,,9.6,Exceptional
606,Spain,Superior King Room,3 nights ,February 2019,Couple," What I liked the most was the SPA, we had it all to ourselves and it s included in the room price. The bed was comfortable and the pillows were ok.
Staff at the Hotel was super nice"," The only thing I didn t like was the heating had a ticking noise that would go off at 3 AM and wake us up... We told them and they said they would fix it... They never did. I could ve been a pain and requested another room, but we were there for a short stay. Also, they accidentally rang us at 6 AM. I m assumming they rang the wrong room #.... Anyways, we didn t get any sleep there lol",7.5,Very good location
607,Malta,Superior King Room with Iconic View,5 nights ,February 2019,Couple, The iconic views,,9.6,Exceptional
608,United Kingdom,Superior King Room with Iconic View,2 nights ,February 2019,Couple, Location., The room was poor taps in bathroom loose and the noise from the work outside.,7.9,Good
609,United Kingdom,Superior King Room,3 nights ,February 2019,Group," Sumptuous breakfast with the regular fare- eggs, bacon, sausages, salami, pastries, fresh juices and yogurt. Would've liked to  see dutch classics such as pancakes, herring etc."," We had booked two rooms with instructions to have rooms close by. However the rooms were provided on either side of the hotel with one in the new wing and the other in the old, having to come down one set of elevators to reception and take another set across the hall to reach the other room, which was inconvenient when staying with friends.",8.3,Very Good
610,Ireland,Superior King Room,2 nights ,February 2019,Couple, Excellent location!,,8.8,Excellent
611,Indonesia,Executive King Room (3 Adults),4 nights ,February 2019,Family," Near the restaurants,shops and train station", None,9.6,Exceptional
612,South Africa,Superior King Room,3 nights ,February 2019,Group, excellent service, nothing,9.6,Exceptional
613,United Kingdom,Superior King Room,3 nights ,February 2019,Couple, Great location. Clean and staff very friendly and helpful, Bedroom radiator was noisy,9.2,Wonderful
614,Germany,Superior Twin Room,1 night ,February 2019,Solo traveler, The Breakfast was amazing !!!,,9.2,Wonderful
615,United Kingdom,Superior King Room,2 nights ,February 2019,Couple, We returned after a fab visit last year and were not disappointed! Would highly recommend,,9.6,Exceptional
