,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
507,United Kingdom,Superior Twin Room,1 night ,October 2019,Solo traveler," Great location, nice staff."," Ongoing renovation work, the whole building is covered in scaffolding so it was hard to find the entrance.",9.2,Wonderful
508,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," The staff were lovely, facilities good, perfect location, right in the center of town exactly where we needed to be and very clean", Mattress was extremely squeaky and a little unconfortable which made for a poor sleep,8.8,Excellent
509,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," Great location, Great staff."," Hotel looking a little tired, could do with refurbishment",6.7,Pleasant
510,United Kingdom,Superior Twin Room,1 night ,October 2019,Family, Location, Breakfast could have been a bit hotter to make it perfect.,7.5,Good
511,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, Location is ideal for looking round Leeds. 5 mins from railway station., There was building work going on on the outside the the building which we weren't informed about. If other people book then they should be informed about it. The bed and pillows aren't the best. Maybe they should introduce a pillow menu like some other hotels do.,7.5,Good
512,United Kingdom,Superior Twin Room,2 nights ,October 2019,Group, Location and the room itself, We stayed for 2 nights and the room wasn’t really cleaned just the beds made and bin emptied - usually they at least wash/replace the cups!,7.5,Good
513,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, Location was excellent. Room was nice., Bed wasn’t too comfy.... lot of noise from scaffolders but can’t be helped due to renovations. Breakfast was only okay .... staff not attentive enough and food quite tasteless.,7.9,Great location !
514,United Kingdom,Superior Twin Room,2 nights ,October 2019,Solo traveler," The bed was comfortable and the got good staff. Though, not sure why a staff should knocked my room without a reason and then apologised when she noticed I was in. One of the restaurant staff went extra mile to warm my food and presented it nicely. Very kind of her!!!"," The room was a bit cold for me, there was construction noise which disrupted my sleep. It doesn't cost much to have bottled water for your guest in the fridge. The cleanliness of the drawers & fridge needs improvement. A bin bag placed in a bin collector.",7.1,"My stay was good, it could have been better"
515,United Kingdom,Superior Double Room,1 night ,October 2019,Group," Very large and comfy bed, we ate at the hotel restaurant and both the food and service was excellent, a very nice polish lady looked after us and was very friendly and attentive , bar staff really friendly as well"," The exterior of the hotel not so nice but probably due to all the scaffolding whilst the cladding is being done, the hotel reception area seemed quite dark",8.8,"Excellent location, lovely clean and comfortable room, loved the Pan Asian restaurant"
516,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," Great central location.  Bed very comfy.  Staff friendly.  Breakfast was worth paying for,  lots of choice.  All very nice."," Not that it couldn't be helped,  but hotel covered in heavy scaffolding. Quiet at the weekend,  but would not like to be there throughout the week,  as you are told to keep curtains closed, incase of prepping Tom builders!!!!",7.1,"Was very  nice,  and a great location."
517,Ireland,Superior Double Room,1 night ,October 2019,Solo traveler, The location was great," The breakfast was terrible.  There were no clean tables available, they were short staffed. The restaurant is lovely in the evening but not great for breakfast.",6.7,Pleasant
518,United Kingdom,Superior Double Room,2 nights ,October 2019,Couple, Breakfast was included in the room rate. I doubt if I would have paid £14.95. It was fine but not great. The hotel is a mere few yards from the station and en route to the main shopping area. We stayed for two night to go to the opera but have stay before on business. The room is very large and the bed huge.," The lift system is inadequate for a 20 storey hotel. One of the three seemed to be out of action and, although quick between floors, they take for ever before opening the doors. Several of the room lights did not work and the shower control valve was not fully attached to the plumbing. The hotel was covered in scaffolding, so I expect it may be being renovated. These renovations were not intrusive and my hope would be that there may be a better hotel thereafter.",7.9,"Value for money, just where we needed it."
519,United Kingdom,Superior Double Room,1 night ,October 2019,Solo traveler," Central location and right by the train station.
Bed was comfy and spacious. Bathroom clean and modern. Lovely to have Elemis products.", Mini fridge in room didn't work.,7.5,Good
520,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," The location is amazing, just across the road from The Trinity Centre and very close to the bars. We also got 24 hours parking for £12 just a short walk away from the hotel, which was great!",,8.3,Very Good
521,United Kingdom,Executive Triple Room,1 night ,October 2019,Group, Nice staff. Room was clean., The sofa bed was beyond uncomfortable. The top portion juts out above the mattress a good few inches and the mattress itself is almost non-existant. My back was in agony for at least 2 days after.,6.7,Pleasant
522,United Kingdom,Superior Twin Room,2 nights ,October 2019,Group, Lovely well presented breakfast buffet withthe option to order from the menu.Spotlessly clean bathroom and comfy bed.Good location in the city centre., Not really a major dislike but would have preferred slightly brighter lighting in the restaurant.,9.6,An excellent choice for a reasonably priced city centre stay.
523,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," Very comfy bed.
Lovely cocktails in the bar."," Noise from other guests late at night.
Room was a little dark.",7.9,Good
524,United Kingdom,Executive Triple Room,1 night ,October 2019,Group, Close to facilitys,,7.5,Good
525,United Kingdom,Superior Double Room,1 night ,October 2019,Group," The Hotel needs a face lift , which looks like it's happening ?",,7.0,Good
526,United Kingdom,Executive Double Room,2 nights ,October 2019,Couple," The location was perfect, right in the heart of the city.  It was the second day of Light Night and we had a wonderful view of the projections onto the Queens from our 16th floor corner room.  Shopping was amazing!  The staff were very helpful and on arrival we were asked as we were there for two nights would we like to forgo having room service for a bottle of wine - yes, please! The breakfast was adequate and very efficient staff. We also made use of the gym which was well equipped.", The only thing that I was initially unhappy with was the pillows.  I did not sleep well the first night as they were very lumpy.  I asked for new pillows and lovely feather ones were bought to the room and the second night I slept much better :),8.3,Great hotel in the heart of the city. Staff were amazing!
527,United Kingdom,Superior Double Room,1 night ,October 2019,Solo traveler, Porridge was awesome, Nothing,9.2,Really happy
528,United Kingdom,Superior Double Room,2 nights ,October 2019,Solo traveler, Location was great. Room was clean and staff were great. There was work going on outside the building but did not effect my stay.," Room was abit run down could do with abit of work/refresh.
Late night pizza was expensive and poor quality. Would be good if parking was included.",8.3,Staff were great. Room could do with update.
529,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," Great location 
Nice hotel and breakfast"," Uncomfortable pillows
Very noisy road
On top floor, however still people knocking on doors and running up and down the corridors screaming and shouting at at 4am.",8.8,Nice clean hotel with view. Food nice. Far too noisy
530,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, great location, unfortunately there was no mention of any building works,7.5,good but could have been better paid a premium rate for a 3 star experience
531,United Kingdom,Superior Twin Room,1 night ,October 2019,Group, Bed was fantastic as was the breakfast., Booked a superior twin room but beds were made up as a double when we arrived in the room.,8.3,Nice break. Would recommend.
532,United Kingdom,Executive Triple Room,2 nights ,October 2019,Family, Hotel was a good location. central to shops transport eating places etc, executive room was not worth extra monies paid it was twin room with not very comfortable sofa bed.,7.1,overall experience was good.  Rooms are in need of updating.
533,United Kingdom,Superior Double Room,1 night ,October 2019,Family, Great location and quality rooms, Nothing,9.2,Wonderful
534,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," The bed made a lot of noise 
And it’s very low",,7.1,Good
535,United Kingdom,Superior Double Room,1 night ,September 2019,Solo traveler," Large, comfortable room although could definitely do with a lick of paint or a good clean.", Grubby looking walls and mirror.,7.1,So simple!
536,United Kingdom,Executive Double Room,1 night ,September 2019,Family, Locstion, Out dates furniture building site,7.1,Good
537,United Kingdom,Superior Double Room,1 night ,October 2019,Couple," The beds were so comfortable and the bathroom was lovely, loved the bath and powerful shower! Also liked the small mirror and the location was excellent! Really liked that SKY was available on the TV."," The noisy work was extremely disruptive first thing in the morning, my partner and I could not sleep and had just flown back from Canada, it was very frustrating and instead of having a restful nights sleep it had added to our jet lag. We understand these things happen and we were informed that the works were going to take place upon arrival however did not think they would be so loud and last the entire morning. After calling reception hoping they may move us to a less noisy room or provide ear plugs, they weren't that helpful. They offered us a late check out which wasn't what we needed or wanted. Having previously stayed in the Park Plaza on many occasions in the past it really disappointed.",8.3,Disruptive and unhelpful staff.
538,United Kingdom,Superior Double Room,3 nights ,October 2019,Solo traveler, Eco friendly reward based system, lighting is very dull overall and poor choice of lights,7.5,Good
539,United Kingdom,Superior Double Room,2 nights ,October 2019,Couple, The assistant manager was very helpful excellent service, Couldn’t fault anything,9.0,"Excellent stay excellent service, will definitely be back"
540,United Kingdom,Executive Triple Room,1 night ,October 2019,Group, Nice spacious room with a great view - great having a fridge in the room.,,8.0,Very Good
541,United Kingdom,Superior Twin Room,1 night ,October 2019,Family, Excellent,,9.6,Excellent
542,United Kingdom,Executive Triple Room,2 nights ,October 2019,Family, Whole experience from start to end was brilliant.  Staff were very friendly.,,9.0,Fabulous
543,United Kingdom,Superior Double Room,1 night ,October 2019,Couple, Park plaza is the perfect location it is in the centre of Leeds and a 2 minute walk from the train station. The room was a decent size (superior double) and was very clean and comfortable. We would definitely stay again!,,9.6,Perfect location!
544,United Kingdom,Superior Double Room,3 nights ,October 2019,Couple, The location was very good.," There was major building working going on, which I think people should be told when booking, we would not have stayed if we had known. There was no soap or shampoo etc in the room, had to ring for some. There was red nail varnish on one of the bath towels. The bed although comfy, every time one of us moved it creaked noisily waking us up.",6.7,Not ideal.
545,United Kingdom,Superior Double Room,1 night ,October 2019,Family, The variety of breakfast.  Close to the station.  Very friendly staff., Air con controls.  No extra blanket.  Room was too cold.,8.0,Overall a pleasant stay.
546,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Breakfast was beaut, We couldn't room up grade but was still beautiful,8.5,Fun and happy
547,United Kingdom,Superior Double Room,1 night ,September 2019,Group, Beds are comfortable and rooms are clean excellent location, Scaffolding around the building and asked for an extra quilt and never got one.,8.0,Enjoyable
548,United Kingdom,Executive Triple Room,1 night ,September 2019,Family," Location bang in the heart of Leeds 
Breakfast served until late on Sunday"," Lifts . Only two out of three worked .
We and other guests had to wait more than 10 min for a lift ( breakfast time ).
As we were on upper floors , stairs did not seem like a reasonable alternative",7.5,Good
549,Canada,Executive Triple Room,2 nights ,September 2019,Family, We did not use the breakfast option.  Too expensive.," Due to my semi-handicapped condition it would have been nice to have safety bars (""Grab Bars"") at the shower end of the bathtub.  A fair number of travellers are less mobile than myself.  Lack of face clothes, North American travellers are surprised not to have this feature - Standard in Canada and the USA.",8.0,Excellent location - Super shopping next door and right across from Leeds Rail Station!
550,United Arab Emirates,Superior Double Room,2 nights ,September 2019,Family, Excellent central location, The check in was a little 'frosty'.  I asked the lady at check in to confirm that the room was twin bed and not double as requested at time of booking.  I had received an email immediately after confirmation that my request had been confirmed.  The check in lady questioned this and said she would not be able to change my room to twin unless I could prove this my physically showing my email to her.  I had to empty my suitcase in the middle of the lobby in order to get out my laptop which was a little embarrasing infront of other people in the lobby.,8.3,Very Good
551,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Location, staff were very helful"," Bed - when we sat on the bed to watch the tv the mattress kept slipping away from the wall, we were sliding down all the time and had to keep getting off to push it back",8.0,Very Good
552,United Kingdom,Superior Double Room,2 nights ,September 2019,Couple, The location, Our room was a bit tired or rather the bathroom,9.2,Wonderful
553,United Kingdom,Executive Triple Room,1 night ,September 2019,Group," The location
The beds
The service
The powerful shower!!"," I didnt like the dirty carpet
Staff at reception could have been more friendly",7.5,Good
554,Gibraltar,Superior Double Room,1 night ,September 2019,Couple, Shaniah ballester, Shaniah ballester,7.9,Se lio wiold
555,United Kingdom,Executive Triple Room,1 night ,September 2019,Family, Good location near the station and we had a suite on the top floor which was spacious and quiet, There were a few things missing from our room but the staff were great and sorted them quickly. The car park wasn’t on site but was a quick 5 minute walk away so was fine,8.3,Good value central Leeds
556,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," The hotel was lovely, we had a room on the 20th floor as I’d requested a top floor room. Very comfortable room with great views. We enjoyed the in room facilities and the cocktails in the 1st floor bar. Staff were lovely.", The room could do with a little tlc. The carpet had some dubious stains and the bath needs some attention. The bed was quite firm and very squeaky every turn made a loud noise!,8.8,Very enjoyable stay
557,Kuwait,Executive Triple Room,5 nights ,September 2019,Family, the location its near every thing," the staff in the recaption they were rude with me and every body , i noticed that they did not clean the room when i came at four o'clock , i was out from nine and i but the sign for cleaning , so i told them but the old lady the manager said in abad way we have hundreds of rooms , i thought she will say you are lucky if they did clean your room , the way she was talking is in abad manors i afraid to say anything else",6.7,Pleasant
558,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, ok,,8.0,Very Good
559,United Kingdom,Superior Double Room,2 nights ,September 2019,Couple, Location,,8.8,Stay in Leeds
560,United Kingdom,Superior Double Room,1 night ,September 2019,Solo traveler," Great location, great room, comfortable bed.   Helpful staff.", One of the lifts was out and the other 2 took an age.,6.7,Pleasant
561,United Kingdom,Superior Double Room,1 night ,September 2019,Family, The room was clean and a good size.  The bed was comfortable and clean. Bathroom was lovely and Elemis products were a treat!, There was a wet patch on the carpet by the wardrobe. The lift malfunctioned with my brother and sister in it which was a frightening experience for them both.  The reception staff on the check out were a bit patronising when we told them about this in the morning.,6.7,14th September 2019
562,United Kingdom,Superior Twin Room,1 night ,September 2019,Group, Bedrooms comfortable and well appointed. Communal areas ditto., Lighting in restaurant in morning for breakfast quite soporific- much  more suited to evening!,9.6,Very good for purpose
563,Saudi Arabia,Superior Double Room,2 nights ,September 2019,Couple, Location, They have 20 floors with 2 elevators only,6.7,Pleasant
564,United Kingdom,Superior Double Room,1 night ,September 2019,Family, Location, It’s dated but currently being renovated which is good. We could hear the lift clearly from our room which was disturbing.,7.1,Good
565,United Kingdom,Executive Double Room,1 night ,September 2019,Family," Great city centre location, good and varied breakfast options. Room well equipped and clean."," Very long queue at check in, additional staff came eventually. Some guests were very noisy in the early hours - guess this can happen anywhere.",7.5,Good for a quick stopover
566,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Property was fine . Think paying £148 for one night was a little high. Room clean tidy but very average., Breakfast nice but average - had better. Also the parking is a bit of a faff - a good 5 minute walk and not that easy to find.,7.1,Good
567,United Kingdom,Executive Double Room,1 night ,September 2019,Solo traveler," It was all good, even allowing for the renovation work. I think the only bad point was the lifts I'm sure I aged significantly waiting for one", 3 working lifts,9.6,"Very good, wont hesitate to use them again"
568,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Great location, usually fantastic."," There is building work being done. I understand that maintenance is essential, however, why were we not told about this BEFORE our stay!!! At check in the lady on the desk informed us. Too late to make other arrangements. 
I received a message from the hotel on booking and not once did it mentor the work being carried out. We had 4 builders literally outside our window crashing and banging about from 8am. I could hear all their conversations. Why on earth with so many floors in that hotel did we get placed on the exact spot they were working?! Money grabbing at its worst. 
The room itself was a little disappointing too. We opted for the superior double but I fail to see what was superior about it. Combine that with the fact we paid more for a spot in the midst of the building work I’m quite annoyed. 
I think had we been informed of the work before our stay I could forgive it but the choice to withhold that info means we’ll not be returning.",6.7,"Uncomfortable bed, small superior room and building work made for an unpleasant stay."
569,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Loved the fact it had sky in the hotel, shower and bathroom were amazing as was the room i stayed in! Facilities were great as were the staff!", I liked everything!,9.6,Amazing x
570,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, We had a wonderful stay at the plaza Stan couldn’t do enough for us we will come again it was the perfect birthday weekend thank you,,9.6,Wonderful
571,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Friendly helpful staff.,,8.3,Great stay.  Great room and facilities with fab central location.
572,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Good location in the city centre. Staff were friendly and accommodating. Parking validation for cheaper overnight parking.," Black out blinds could have been designed to block out more light, was woke by sunlight coming in around the edges of the window. Not keen on the glass door to the bathroom. Also the drinks selection within the bar very outdated, only stayed for one because there was a serious lack of option within today’s market.",8.3,"Nice stay, lovely staff, could have been made nicer by addition touches"
573,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Everything, location, room and the company",,8.3,Spot on and city centre
574,United Kingdom,Superior Double Room,2 nights ,September 2019,Solo traveler, I didn’t get the towels for 2 days even after my request, House keeping policy,9.2,Wonderful
575,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Booked as a convenient place to stay on a night out; had everything needed.,,7.5,Fine. Nothing special but what’s was needed.
576,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Location, The building was under major building work and we where not told about this when booking.,9.6,Convenient
577,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Comfortable bed and nice room with a veiw breakfast was nice with a good selection of food.," The whole building is covered in scaffolding and form the outside looked like a building site so drove past it a few times trying to find it.
Was never notified about time priyer to the day of staying.",7.5,Good
578,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, The breakfast was very good, The pillows were too hard,8.8,Excellent
579,United Kingdom,Superior Double Room,2 nights ,September 2019,Couple, We had everytHong we wanted to fuel up ahead of the day., Scaffolding on the fiscal.,6.7,Good.
580,Spain,Superior Double Room,4 nights ,September 2019,Couple, Upgraded free of charge, Extortionate prices in the bar,9.2,Overall good
581,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, All ok,,6.7,Pleasant
582,United Kingdom,Superior Double Room,1 night ,September 2019,Solo traveler, Good location. Friendly staff. Good Breakfast., The couple upstairs shagging a 2230 & 0600. The ceiling was banging!,7.5,A good central Leeds hotel
583,United Kingdom,Superior Double Room,1 night ,September 2019,Solo traveler," As usual a very good breakfast, with a good variety of food to choose from. A spotlessly clean modern bedroom with a very comfortable bed- bathroom could be improved given the standard of the bedroom itself.", The view was spoiled due to work on the rail station across the road- no fault of the hotel.,9.6,Overnight stay when visiting family.
584,United Kingdom,Superior Double Room,1 night ,September 2019,Couple," Location is great, can walk to everything very central. 
Rooms were quiet and sound proof 
Bed was comfy and room was spacious"," The room wasn’t cleaned properly, there was toothpaste stains in the glass in bathroom
No bin bags in the bins
Just needed a clean",7.9,Enjoyed my stay at the park plaza
585,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, The room was upto date and brilliant views of the cuty, The fridge was faulty. Called reception and told them. Went out and about the city to return and the fridge still not working :(,7.9,Partners 30th birthday treat
586,United Kingdom,Superior Double Room,1 night ,August 2019,Couple,, We were not made aware of the scaffolding and work going on in the hotel until our arrival! Was very noisy and interrupted my sleep,7.1,Good
587,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, Location and friendly staff, Rooms look tired and dated.carpet stained and lack of toiletries in bathroom. Breakfast was okay but could improve,7.1,Good
588,United Kingdom,Superior Double Room,1 night ,September 2019,Solo traveler, Very comfortable room,,9.6,Exceptional
589,United Kingdom,Superior Twin Room,1 night ,August 2019,Group, Lady on reception in morning was very pleasant, Security,7.1,Good
590,United Kingdom,Executive Double Room,3 nights ,September 2019,Family," Breakfast was ok, hotel staff were helpful.", Rooms are very poor,7.5,Average
591,Saudi Arabia,Executive Double Room,4 nights ,August 2019,Couple, The location is Excellent opposite of the Leeds train station. Quite. There is an access to Trinity Leeds (shopping centre). Everything you need is near to the hotel. Value for money. I recommended it., The furniture needs renovation.,9.6,Good Experinece
592,United Kingdom,Superior Twin Room,1 night ,September 2019,Family," - City centre and close to train station
- Check in early 
- good value for money",,9.2,Great City Centre location and VFM
593,United Kingdom,Superior Double Room,2 nights ,September 2019,Couple, The touch of not having you room cleaned and getting an extra gift is a really good idea, Breakfast could have been hotter,9.6,Exceptional
594,United Kingdom,Executive Double Room,1 night ,August 2019,Group, The location of the property is perfect the oils are nicely spacious and the amenities are very useful, I can’t think of anything that annoyed me about this property,8.3,Very Good
595,United Kingdom,Superior Double Room,1 night ,September 2019,Couple, Large bed very comfy and the lady on reception was kind enough to change our room to a lower one.," Scaffolding around the hotel at the moment for renovations but that can’t be helped, maybe could have been pre-warned.",7.9,Lovely day/night in Leeds
596,United Kingdom,Superior Twin Room,2 nights ,August 2019,Couple, The room is clean and tidy and the location is amazing. It’s literally next to the train station which comes handy if you’re commuting by train and it’s in the city centre with view on city square. Lots of bars and shops in the immediate vicinity and you have the trinity mall next door. Staff was friendly., Our room was in the seventh floor and the hotel is under maintenance with scaffolding so around 8 o’clock every morning the sound of the drilling was horrible and I’m not sure why they put their guests close to noise where we could’ve been put in a less noisy floor also that should’ve been mentioned on booking dot com that the hotel is under construction and very noisy from 8 am.,7.9,Great location and clean rooms but very noisy
597,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, Ideal location next to train station, A lot of building work was being done which woke us up! This would have been helpful to know this prior to our stay rather then mentioning it on check in! Bed seemed on a slant which made us roll into the middle of the bed,7.9,Park plaza
598,United Kingdom,Superior Double Room,1 night ,August 2019,Solo traveler, excellent breakfast excellent bathroom, nothing,9.6,remarkable ugraded room day before for 11 pound ended up in a suite.thank you park plaza
599,United Kingdom,Executive Double Room,1 night ,August 2019,Family, Excellent staff at check in and great service at breakfast., Cleanliness of bathroom wasn’t up to standard,8.3,Pleasant family stay
600,United Kingdom,Superior Double Room,4 nights ,August 2019,Solo traveler, Comfortable room. Excellent breakfast., SCAFFOLDING AROUND BUILDING. DECOR WELL PAST ITS BEST. PRICE WAY TOO HIGH FOR THE STANDARD GIVEN.,7.9,Disappointing in many ways.
601,United Kingdom,Superior Double Room,1 night ,August 2019,Family," Friendly staff, willing to help. the room was  spacious with lots of facilities, including iron and hair dryer. We were happy to see free coffee and biscuits on the table. 
Very clean room and bathroom.",,9.6,Exceptional
602,United Kingdom,Superior Double Room,1 night ,August 2019,Solo traveler, The staff were nice and location," when I checked in my room had another guest in it asleep.
Not a massive issue as they didn't see me and the hotel upgraded my room to a suite.",7.5,It worked for me
603,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, In a good location," They said the works being done would start at 9 they started at 25 past 8 and we never got told there were any works going on until we actually got to the property , it was my partners birthday and when I booked I asked for something in the room to walk in to as a surprise for him they said this was no problem they would sort something, there was nothing then when I rang reception and asked I had to go down and get it so wasn’t really a surprise.",6.7,Pleasant
604,United Kingdom,Superior Twin Room,1 night ,August 2019,Group," Great location, friendly and is clean. Good price for money.", Nothing,8.3,Brilliant
605,Guernsey,Superior Double Room,1 night ,August 2019,Couple, Location perfect for university visit, Would be nice to have complimentary water in rooms.,8.8,Excellent
606,United Kingdom,Superior Twin Room,1 night ,August 2019,Group, Great location clean rooms and polite staff,,8.3,Very Good
607,United Kingdom,Superior Double Room,2 nights ,August 2019,Family, Bed was very comfortable and temperature of room just right. We all had a very good night sleep., Getting the temperature right on the bath and sink taps was quite tricky. It was very easy to be scalded.  Also there were 3 of us. It would have been nice to have 3 coffee mugs,9.2,Wonderful
608,United Kingdom,Executive Triple Room,1 night ,August 2019,Solo traveler, Everything perfect stay beautiful hotel throughout....,,9.6,Exceptional
609,France,Superior Double Room,1 night ,August 2019,Couple, The bed was really comfortable, The room was a bit outdated and was not cosy - no decoration,7.5,Good
610,United Kingdom,Superior Double Room,2 nights ,August 2019,Couple, After looking at some of the hotels Leeds has to offer we chose to pay a little more and treat ourselves. Sadly it was dated and was only adequate. It was however close to the city centre.," The bed was very hard. The room was dark and very dated. The glass door to the bathroom (even though it wasn't clear glass) was a strange addition, didn't sit well with me even though I have been married to my partner for almost 40 years.
The bin had not been emptied since the previous guest. The breakfast was extortionate so we declined.",7.5,Our experience made us decide that we may try a different hotel next time to compare.
611,United Kingdom,Superior Double Room,2 nights ,August 2019,Family, Great location. Restaurant was excellent value in the evening and nice breakfast in the morning.," Car drop off was difficult, possibly due to the building work.",8.8,Decent hotel in a great location.
612,United Kingdom,Executive Triple Room,1 night ,August 2019,Group," Great location, comfy bed and very friendly staff. Brilliant breakfast choice.",,9.6,Exceptional
613,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, Staff very helpful. The hotel had a lot of building walk around it and the receptionist placed us in a high floor room away from the possible noise. Staff at breakfast were welcoming.," Could not get tv to work, wanted radio for background noise.",7.5,Great location for a short stay in Leeds city centre.
614,Indonesia,Superior Twin Room,2 nights ,July 2019,Family," Location
Room
Interior", Staff lost the keys to the cloak room,9.2,Wonderful
615,United Kingdom,Superior Double Room,2 nights ,August 2019,Couple," Great location and, good size room."," Very very creaky bed with awful pillows. Room wasn’t overly clean, i found a used tissue behind the bed side table.",6.7,Pleasant
616,United Kingdom,Superior Double Room,3 nights ,July 2019,Couple, The building works was annoying but the hotel was fine, The build work stating at 8,8.8,Good as was out mostly
617,United Kingdom,Superior Twin Room,2 nights ,August 2019,Group, Breakfast was very good lots of choice  staff helpful and very polite, Lighting  in rooms could be much better.,9.6,Lovely Leeds
618,United Kingdom,Superior Twin Room,1 night ,August 2019,Solo traveler, Great location, Said limited parking but none,9.6,Exceptional
619,Hong Kong,Executive Triple Room,2 nights ,July 2019,Family, Great and convenient location with major shopping areas in the neighborhood!, A bit under-staffed and response time to service requests can be slow.,8.8,Excellent
620,United Kingdom,Superior Twin Room,1 night ,August 2019,Group," Location is great, great place for business stays", The on going building works,8.8,Excellent
621,United Kingdom,Superior Double Room,2 nights ,August 2019,Family," The beds were very comfortable , had a great nights sleep. The location was excellent, everything we needed was within walking distance.", Shower was a little complicated to work out.,8.3,Had an amazing visit would definitely return.
622,United Kingdom,Executive Double Room,1 night ,August 2019,Family," Location, Elemis toiletries, breakfast,", Firstly broken safe in room. Booked an executive room as travelling in family with 2 children. Not much room when sofa bed out. Comfortable beds however pillows were awful and inadequate and had to request more just to be comfortable. Not specific to this hotel (seems to be a recurring theme in all hotels) despite knowing the booking was for 4 only 3 sets of towels so had to request more. Renovations going on which we weren’t informed of at time of booking. We were told on checking in that we had been given a very high rate.,6.7,Served its purpose for an overnight city stay
623,Qatar,Executive Double Room,8 nights ,August 2019,Family,, Should you have any one help us for carry bags ..,8.8,Excellent
624,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, Staff very polite and friendly. Food was very nice, Could of been cleaner and had scaffolding outside our window,8.3,Very Good
625,United Kingdom,Superior Double Room,1 night ,August 2019,Group, Lovely. Clean. Excellent facilities. Friendly staff. Excellent central location. Fantastic shower. Will be going again., Not enough milk sachets on tray. Had to ask for more,9.6,Exceptional
626,Jersey,Superior Double Room,2 nights ,August 2019,Couple, Location," Only 1 tv channel, rate tripled from Friday to Saturday, tea & coffee hidden away, room quite dark",6.7,Not value for money
627,United Kingdom,Executive Triple Room,1 night ,August 2019,Family, I regularly stay here. Great location next to shops & restaurants. Comfy beds in large room. Love the complimentary Elemis products in the bathroom.,,7.9,Great Hotel & location.
628,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, The staff were polite courteous the room was perfect, The mattress was too hard,9.6,Excellent I’ll be staying again
629,United Kingdom,Executive Double Room,1 night ,August 2019,Family, Good location," Hair dyer not working 
TV switched off at 23 :00hrs and would not switch bk on 
Knowing I had booked with 3small children no drink facilities for them",7.5,Good
630,United Kingdom,Superior Twin Room,2 nights ,August 2019,Couple," Room was very large with excellent bathroom facilities. The breakfast was very good with choice of an English breakfast or a Continental one plenty of fresh fruit and cooked meats. 
This was my second stay at this Hotel in four weeks and would certainly stay there again.", Some biscuits on the coffee tray in the room would have been nice.,9.2,Great location and excellent breakfast
631,United Kingdom,Superior Double Room,1 night ,August 2019,Solo traveler, Xx, Xx,8.3,Very Good
632,United Kingdom,Superior Double Room,1 night ,July 2019,Couple, Clean rooms and nice atmosphere, It had scaffolding up around the whole building so wasn’t very pleasing on the eye,6.7,Pleasant
633,United Kingdom,Superior Twin Room,1 night ,August 2019,Family, Location," Was NOT told hotel was under renovation .. woke by builders at 8AM with a numatic drill outside our window, was extremely tired after the hotel was evacuated at 01:30 AM .... not given any reason as to why 😔",7.5,Disappointed about not being warned about hotel being under reconstruction
634,United Kingdom,Superior Double Room,1 night ,August 2019,Couple," breakfast was very good.
the location is perfect as it is right next to the train station and located in the middle of town.
I would recommend the plaza to friends.",,8.3,stay was very good well situated and the staff were friendly. would recomend to others
635,United Kingdom,Superior Double Room,1 night ,August 2019,Couple, The staff were very helpful and friendly. The room was excellent value for money and a very good standard. We ordered room service which was lovely. The location was excellent and straight across the road from the training station. There is also parking facilities at the Q Park which is only a two minute walk from the hotel and they offer a discount with your stay at the Park Plaza which means you only pay £12 for 24 hours.  I have stayed here twice now and each time has been excellent. It is the first hotel I check for availablity when staying in Leeds., The second time I stayed at the hotel the bed was rather uncomfortable.,8.8,Excellent value for money and location.
