,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
108,Thailand,Deluxe Twin Room,1 night ,October 2019,Family," Quality of materials used in the room were of high standards. Staff were very helpful, especially Victoria who introduced us to all the amenities and recommendations on how to get around.  Made my experience in Amsterdam very welcoming.  There r bike rentals u can enjoy riding like a local and explore vondelpark nearby and the neighbourhood.", Minor details. Shower stall leaked out water to the floor due to the separator being too low.,10,Exceptional
109,Serbia,Deluxe King Room,1 night ,October 2019,Couple, Really nice hotel and great stuff. Super location.,,10,Exceptional
110,United Kingdom,Superior Queen Room,3 nights ,October 2019,Couple," Clean tidy room. Location amazing, quiet area, easy tram links into city centre. 
Staff were alwsys helpful and polite, doing all tbey could to help."," The lighting in the room. Either on full or 'mood' lighting, which wasnt very mood like, still to bright to be called mood lighting.
Also the little cubby where the tea and coffee was made was dark, i had to use the torch on my phone to make drinks",9.6,Overall a lovely hotel
111,Netherlands,Deluxe Twin Room,1 night ,October 2019,Group," Friendly, accommodating reception staff. Well designed rooms, nice bathroom and good water pressure in the shower."," Hard to get served in the bar, seemed to be short staffed.",8.8,Excellent
112,Canada,King Studio,2 nights ,October 2019,Family, The location is great! Love the neighbourhood around and the park is just a few steps away. Our attic room was very well decorated and comfortable and the roof view was great!," The gym is quite small and the ramp is not working, kind of a hassle accessibility when you have a stroller and a few bags.",9.6,Exceptional
113,Netherlands,Superior Queen Room,2 nights ,October 2019,Couple,, Room  cleaning  was  poor,7.5,Good
114,Canada,Deluxe King Room,1 night ,October 2019,Solo traveler," Staff were exceptional, one in particular (Kiera) at check-in. Its a lovely property, located in a quieter area, great for walking, and access to Vondelpark.",,10,Exceptional
115,Italy,Superior Queen Room,2 nights ,September 2019,Solo traveler,," Secondary entrance from main road to the reception.
The way from reception to the lift",7.9,Good
116,India,Superior Queen Room,1 night ,September 2019,Group, The ambience was amazing and anybody visiting amsterdam must at the property . Quite near to tram and easy to connect to anywhere in amsterdam,,10,Exceptional
117,Australia,Twin Studio,2 nights ,September 2019,Group, Terrific little property so conveniently located on the tram line and just 10-15 mins into Amsterdam Central. The walk in along the canal is just picture perfect and lots of lovely shops if you go via the street. The rooms are fabulous and come with lovely extras you don’t expect and the renovation is just about finished now save for the external gardens and when they are done it really makes this a great property.,,10,Park Plaza Vondel Park
118,Austria,Deluxe King Room,4 nights ,September 2019,Group,, There was construction being done right outside the room so it was very noisy.,9.2,Wonderful
119,United Arab Emirates,Superior Queen Room,2 nights ,September 2019,Couple," Location, clean , staff were amazing", A bit far from center,9.2,Wonderful
120,South Africa,Twin Studio,3 nights ,August 2019,Family, The breakfast was extensive and delicious every morning. There was something for all tastes and the food was fresh and delicious., We requested an early check in because of a tight schedule but the room was not ready when we arrived. We had to request some additional pillows and it took two trips to the reception to fill our request.,8.3,"The location, comfort and staff friendliness at the hotel were all wonderful."
121,Turkey,Superior Queen Room,3 nights ,September 2019,Couple," The bathroom was very clean, staff was extremely helpful and kind, location was good and silent.", There was a bad smell in the room.,7.9,Good
122,United Kingdom,Superior Queen Room,3 nights ,August 2019,Couple," Really lovely hotel, staff were great, nice room.", Just a bit further out of the centre than we imagined and tucked away down a sidestreet.,9.2,"Amsterdam is lovely, will definitely go back."
123,United Kingdom,Twin Studio,3 nights ,September 2019,Group, The whole hotel was modern and fresh. Beds comfortable and the staff couldn’t do enough for us. Brilliant location next to the park. Will visit again !, Very small request for a mirror in the bedroom not just bathroom.,10,Loved every minute of it !
124,Turkey,Deluxe King Room,3 nights ,September 2019,Solo traveler," Staff is very nice, also restaurant is beyond what you could expect in this kind of hotel. They renovated the rooms and also have very big nice tv. Internet is okay. Not fast not slow. Location is not very far away from tram stops 5 minutes walking."," Non ending sound coming from the ac even when its off. Noise from the other room doors coming to your room, at 03:00 06:30 07:10 non ending, maybe because my room is in the corner and sharing 1sqm2 space with 3 room doors. The closets are black and also not enough light to see inside clearly. Even i found some lost pants from the previous customer....",8.3,Very Good
125,United Kingdom,Superior Queen Room,2 nights ,September 2019,Couple," Great location, with easy access to Vondelpark, Restaurants, Stores, Shops, Tram, etc. The Hotel itself is warm and cosy, with an onsite restaurant, bar that stays open until 1am and gym. Staff members are very friendly and helpful, always serving with a smile."," We booked the Superior Queen bedroom, which was a bit smaller than expected for two adults but given we were out exploring for the most part, we made do. On a positive note, the bathroom was a good size.",9.6,"Great Hotel, location & staff!"
126,United Kingdom,Deluxe Twin Room,3 nights ,August 2019,Couple, Location,,10,Exceptional
127,United States of America,Superior Queen Room,2 nights ,August 2019,Family," Clean, private rooms", N/a,10,Well located and clean place
128,Israel,Superior Queen Room,3 nights ,August 2019,Family, Good value for money!,,9.6,Exceptional
129,Belgium,Superior Queen Room,1 night ,August 2019,Couple," I liked everything! The staff at the reception was very nice and helpful, the room was clean and nicely decorated.
The breakfast was delicious with organic food, fresh, and good products, just the way I like it.
No doubt, I recommend!", Nothing.,10,Very nice hotel
130,United Kingdom,Superior Queen Room,2 nights ,August 2019,Couple," Everything. Fantastic staff, lovely room, comfortable bed, nice bathroom, good breakfast. Peaceful location but very handy for the museums.",,10,Exceptional
131,United Kingdom,Twin Studio,2 nights ,August 2019,Family, The Stake ordered via Room Service was very good with quality of the breakfast on par. And the really special moment was the camera obscura generated on the way by the morning sunlight coming through the curtains (picture uploaded in the Happy Snapper section) :).,,10,Exceptional
132,Georgia,Twin Studio,5 nights ,August 2019,Family, Great hotel in fantastic location, Can not think of anything,10,Great stay
133,China,Superior Queen Room,2 nights ,August 2019,Couple," Bed was comfortable, staffs were good.", Location was far from city center.,8.3,Very Good
134,Australia,Superior Queen Room,1 night ,July 2019,Couple," Comfortable bed, super clean, friendly staff.",,9.2,Wonderful
135,United Kingdom,Superior Queen Room,3 nights ,July 2019,Couple, Location,,9.6,Exceptional
136,Spain,Deluxe King Room,3 nights ,August 2019,Couple," We were pleasantly surprised by the level of the service, technology and comfort offered by the hotel. The location is extremely convenient - at a walking distance from the Museum quarter, but off the main tourist paths. The restaurant is very nice too, with proper wine selection. Happy to recommend the place to the others.", The size of the room is if a bit small. But for the short stay is quite OK.,9.6,Charming hi-tech hotel close to the Museum district of Amsterdam
137,France,Superior Queen Room,2 nights ,August 2019,Solo traveler," The hotel is located in a great neighborhood, so close to a beautiful park which you can enjoy walking or jogging all day long. Although the hotel is a bit far from the city center and touristic attractions, you can find a tram station within 4mins or walk around 45mins to get there.
Staff are also kind and responsive",,8.8,Excellent
138,Switzerland,Superior Queen Room,3 nights ,August 2019,Couple, We have stayed for three nights and were celebrating my wife’s birthday. Everything what I have asked for was prepared in the smallest detail. Thank you to all the staff for a warm welcome and great atmosphere. Location perfect calm close to the park and close to all main attractions. Room very comfortable with amazing materace. Very clean hotel recently refurbished. Good food in the restaurant. I totally recommend the hotel.,,10,Fantastic hotel - great birthday time
139,United Kingdom,Superior Queen Room,4 nights ,August 2019,Couple, Amazing staff,,10,Exceptional
140,Ireland,Superior Queen Room,4 nights ,August 2019,Family," Great location, we stayed four days and didn’t take any public transport to get around the city. Some bars and restaurants and Vondelpark nearby. Bed very comfortable and shower in the room was great, breakfast had plenty of options."," Room was quite a tight fit! We left one towel on the floor to be replaced, instead we were left all new towels and old towels left also...and they took a face cloth belonging to me which wasn’t returned. Reported to front desk and next day were left all new towels again which we didn’t want. Not great for the environment!",8.8,Great Location
141,Saudi Arabia,Superior Queen Room,5 nights ,August 2019,Group, The location of the hotel is perfect and the hotel staff are very kind and helpful,,10,Exceptional
142,United Kingdom,Superior Queen Room,2 nights ,August 2019,Couple," Wonderful location - right next to Vondelpark and a short walk from shops, cafes and transport links. Room was modern and everything we needed for a weekend stay.", Obviously some work going on at the hotel at the moment - big hole in the floor and few areas that could do with a lick of paint.,8.3,Very Good
143,United Arab Emirates,Twin Studio,1 night ,August 2019,Group," Nice bed, good pillows. Good bathroom with a nice shower."," Room wasn’t ready at check in (despite it being 4.30pm and the room was supposed to be ready by 2pm) - but after a complimentary drink in the bar the room was ready quite quickly.
Room had good amenities, but no hair dryer.",9.6,Exceptional
144,United Arab Emirates,Superior Queen Room,4 nights ,August 2019,Family, Friendly staff. Great location by a beautiful park. 15 min to center. Nice neighborhood, The house keeping can be better. Breakfast very basic and eggs not tasty.,8.3,Very Good
145,Germany,Twin Studio,2 nights ,August 2019,Family," good location, very friendly staffs! Smart TV worked very good.", The lights control system in the room didn't work very well. A bit distance to station.,8.3,Quite nice stay.
146,Saudi Arabia,Superior Queen Room,5 nights ,August 2019,Solo traveler, Location and it's quite area, Nothing,10,Exceptional
147,Spain,Superior Queen Room,1 night ,August 2019,Couple," The services’ welcome early in the morning made our day better after our long trip. Good location, really good breakfast and smily service makes your stay unforgettable.",,9.6,Exceptional
148,Israel,Deluxe King Room,6 nights ,August 2019,Couple," I was cheated, but I don't know by who: 
I paid for an improved room, called “king size” a bigger one, and I got the most small one.
I'd really like to know who made the decision to charge me extra for placing us in a minimum size room, company Booking.com or hotel’s management.
Our vacation was largely ruined by a lack of comfort.
It wasn't just the money (and I intend to get a refund), but our entire vacation was below the expected level."," I was cheated, but I don't know by who: 
I paid for an improved room, called “king size” a bigger one, and I got the most small one.
I'd really like to know who made the decision to charge me extra for placing us in a minimum size room, company Booking.com or hotel’s management.
Our vacation was largely ruined by a lack of comfort.
It wasn't just the money (and I intend to get a refund), but our entire vacation was below the expected level.",7.9,Please advise who cheated me
149,Ireland,Superior Queen Room,2 nights ,August 2019,Family, Location!,,9.6,Exceptional
150,Italy,Superior Queen Room,1 night ,July 2019,Couple," Very nice room, bathroom big and brand new. Very good ratio price and quality.",,10,Exceptional
151,Netherlands,Superior Queen Room,8 nights ,August 2019,Solo traveler," Great location
Comfortable and clean room
Friendly and welcoming staff 
Complimentary daily water in the room
WiFi is very fast and connection is stable",,9.2,Very pleasant stay at a great location
152,Israel,Superior Queen Room,4 nights ,July 2019,Couple," location, location, location.
staff very cooperative and nice."," very small room.
mattresד too soft.",8.3,Very Good
153,Thailand,Superior Queen Room,2 nights ,July 2019,Solo traveler, Ecerything.,,10,Exceptional
154,Australia,Superior Queen Room,3 nights ,July 2019,Family, Excellent attentive staff. Good location for restaurants and the tram into town.," Dinner menu could be a little more extensive, but restaurants are within walking distance.",10,High quality accommodation with excellent facilities.
155,Saudi Arabia,Superior Queen Room,2 nights ,July 2019,Solo traveler," Every detail they thought about it from the electric dash board to control all over the room , smart tv and a google chormcast ! 
The room is super comfy its the best hotel in Amsterdam I’ve stayed it was my first time and wouldn’t be the last one for sure 
In conclusion , I highly recommend it", Nothing to dislike !,10,One of the best if it’s not the best
156,Netherlands,Deluxe King Room,1 night ,July 2019,Couple, The location is perfect! The best neighborhood in Amsterdam. The room is good decorated and clean. The staff are really nice and helpful., Nothing.,9.6,Exceptional
157,Israel,Junior Suite,2 nights ,July 2019,Group," great value for money, good vary breakfast. 
very clean rooms. we took the junior suites that came with a really nice balcony. 
20 minutes walk to the city center (but right near the park entrance)", for some reason there are no locks in the bathroom (sliding door),8.8,Excellent
158,Brazil,Superior Queen Room,9 nights ,July 2019,Solo traveler," Beautiful hotel, great location!"," There’s was a little bit of constant noise coming from the pipes, it was annoying.",9.6,Definitely a keeper
159,Canada,Superior Queen Room,1 night ,July 2019,Group, Staff was very friendly and helpful. Location is great- quiet and peaceful in a great neighbourhood,,10,I loved it. Feel like home away from home
160,Israel,Junior Suite,5 nights ,July 2019,Family," The location is great - A quiet neighborhood a minute from Vondelpark. The room was spacious and clean, the beds were comfortable and the lighting system was great, relatively to most hotels. The staff were exceptionally friendly and helpful. 
The breakfast was good."," Maybe there was a problem with the sewer pipes because in the bath there was an unpleasant odor that seemed to come from the bathroom above us, and also every time they took a shower upstairs we could hear the water running loud and clear... 
Another problem for us was that at night, if you wanted to go to the toilet, the light illuminates the whole room because the separation isn't a wall but some kind of decorative glass.",9.6,a very pleasant stay
161,Switzerland,Deluxe King Room,2 nights ,July 2019,Couple," Refurbished, stunning interior. Don’t be fooled by outer look, rooms very nice! Sufficient parking just in front", Nothing,10,Perfect
162,United States of America,King Studio,3 nights ,June 2019,Family," The hotel is in a higher rent area without being too snooty, but just a wee bit over-priced.  If you are a teenager in your 20's you may find the location too subdued/boring.  The hotel is modern, quiet, clean and located across from beautiful Vondel Park, which is a good location if you want to be a little outside the hustle of the touristy city center, but close enough to it.  It is close to museums, which are within a short walk (about 8-10 minutes).  Our family prefers to walk so walking distance is subjective.  The street train is super easy to catch and use. You can buy train tickets on the train (no cash, card only). Plenty of restaurants and a few shops nearby.  Beverages in the minibar were free but didn't have much in it (water, apple juice, and sparkling water).  The air conditioning and blackout curtains on remote control were lovely! I would definitely stay again."," My bill was incorrect upon check out and the lady at the front desk did not know how to correct the overcharges and I ended up getting charged twice, however, it was eventually corrected a couple of days later.",9.6,Great location close to museums if that's your thang! :)
163,Hungary,Junior Suite,3 nights ,July 2019,Family," Lovely place,perfect location and absolutely helpful and nice staff:)))",,10,Exceptional
164,Egypt,Superior Queen Room,3 nights ,June 2019,Couple, Everything, Nothing,10,Perfect
165,United Kingdom,Superior Queen Room,3 nights ,July 2019,Family," The area is lovely, right next to the park and some really nice restaurants. Easy access to trams or uber taxis. 
The staff are really helpful with perfect English.
Great wifi, water and coffee in the rooms too.", Space in the rooms is a bit tight but the beds are comfy and the en suite is good.,9.2,Wonderful
166,United Kingdom,Superior Queen Room,2 nights ,July 2019,Couple, See above!, Nothing. Perfect stay. Perfect room. Excellent staff and facilities.,10,Exceptional
167,United Kingdom,Superior Queen Room,2 nights ,July 2019,Couple," Great location, next to a beautiful park and close to the centre of Amsterdam. Very nice and helpful staff.",,10,Exceptional
168,United Kingdom,Superior Queen Room,2 nights ,June 2019,Couple," The hotel is beautiful and next to a really nice park. Great public transport links. Staff were outstanding - we had already checked out and were picking up bags to go to the airport. My husband needed to pray and asked if they have a prayer room. They didn’t but let him go into one of the conference rooms. Also, I wanted to send a postcard to my family and couldn’t find any post boxes in town so they took our card to post it. Such a memorable experience and I am sure I will stay there again next time I come to Amsterdam.", It was honestly perfect.,10,I absolutely enjoyed every moment in the hotel.
169,Ireland,Junior Suite,2 nights ,June 2019,Group," Staff were absolutely excellent, friendly and very helpful, especially Kate.
Newly refurbished room was comfortable.
Electronic controls for curtains, lights etc were useful.
Nespresso capsules and coffee machine were great to have.
Fridge with refilled water was excellent in the heat.
Luggage storage facilities."," Bathroom had no bin.
There were no mugs or spoons in our room for the tea/coffee facilities.
We were not provided with the key to our balcony.
For €600 for the room I believe this should have included breakfast.
Unclear signage from the back to the front of the hotel due to construction.",9.2,"Comfortable and modern hotel, excellent service."
170,United Kingdom,Superior Queen Room,1 night ,June 2019,Couple," We think that this is one of the most beautiful part of Amsterdam. Nice restaurants, great places to sit outside, no crowd and just so pleasant.",,8.8,Excellent
171,United Kingdom,Superior Queen Room,4 nights ,June 2019,Couple," Fantastic location, lovely walk through park to get to museums, good local restaurants, interesting area. Hotel newly reopened after refurbishment, staff very attentive and helpful."," Well appointed rooms, just missing a couple of little details: bedside lights for reading, towel rails in bathroom so you could hang towels up to dry and reuse them.",9.2,Wonderful
172,France,Superior Queen Room,1 night ,June 2019,Solo traveler, Andrea on reception was particularly helpful to my wife when she arrived late after a cancelled flight. Despite a delay in the booking details getting through to the hotel. She ensured that a room was made available as soon as possible.,,10,Exceptional
173,Oman,Superior Queen Room,3 nights ,June 2019,Solo traveler, Quite place, Room entrance & location,8.3,Very Good
174,Saudi Arabia,Superior Queen Room,3 nights ,June 2019,Group, The shower. Room light controller.," Room should be a little bigger.
More availability of twin room
Food and restaurant should be available 24 all day",8.8,Happy
175,Switzerland,Superior Queen Room,2 nights ,May 2019,Solo traveler," Very nice location, friendly staff, luggage room, bathrobes, very convenient lights and a/c control, possible to attend top gym next door for free"," Small bathroom, no restaurant",8.8,Excellent
176,United Kingdom,Deluxe King Room,1 night ,June 2019,Solo traveler," The hotel, the rooms, the location, the staff++
I have stay here multiple times already and enjoy cominy back.
Extra mention to the night man Ferey (not sure if I spelt it right), always going above and beyond the call of duty to make the guests feel welcome and appreciated. :)", Nothing to dislike...,10,Exceptional
177,United States of America,King Studio,1 night ,May 2019,Group," Staff was super friendly and engaging. Typical funny & friendly Dutch! The room was just gorgeous. Everything was very comfortable; Sheets, soft towels, robes, pillows, and bed: all amazing. We had a double bed and the pullout couch which was a bed. I normally hate pull out beds, but this one was amazingly comfortable! The staff had it all set up when we arrived as well. Everything was spotless! They even  had a scale in the bathroom which was a helpful touch. The hotel is next to a beautiful park and close to a tram into the center of Amsterdam near the museum district. There is a cute area with some nice restaurants within walking distance."," There were renovations going on so there was no breakfast which was disappointing.  
With the bed set up in the room, where were too many small occasion tables. which made moving around the room awkward. We moved them all to the side.",9.6,"Comfortable, gorgeous, and great location!"
178,Spain,Superior Queen Room,5 nights ,May 2019,Couple, The team is very kind and helpful, There is the little disturbance from the construction next door but soon it will be over,10,Exceptional
179,France,Superior Queen Room,1 night ,May 2019,Solo traveler," Good staff and very good location.
The breakfast is great even if the restaurant is under construction.", They made me paid 2 nights whereas I stayed only one !,7.9,Good
180,Saudi Arabia,Superior Queen Room,5 nights ,May 2019,Group, The staff is very helpful and delightful to deal with, There was construction that I wasn’t informed about and due to that most facilities were closed,7.9,Good
181,Peru,Superior Queen Room,1 night ,May 2019,Solo traveler, I liked the location.  It has beatiful surroundings., One part of the hotel is being rebuilt.  The dining room is currently very small.,8.8,Nice place and location
182,Netherlands,Junior Suite,1 night ,February 2021,Couple," Great location, staff were friendly, rooms were clean, bed was comfortable for me."," Bed was too short for tall men. 
Could hear the neighbours music next door until 4am so we had a terrible nights sleep. We stayed a night away from my 3 young children to get a good nights sleep! So it was such a waste of money for us. You could even hear their phone ring when reception told them to turn it down. I’m not sure if it was even particularly that loud but the walls are thin. 
You could hear the lift go up and down and the smell of sewage in the hallways. 
For the money we spent for a junior suit it was not good. Wouldn’t stay there again. 
Great location though!",4.0,Perfectly situated and friendly staff
183,Germany,Superior Queen Room,2 nights ,September 2020,Couple, Cozy and out of the central city makes it perfect to relax but still close enough to Uber to the center and enjoy the night life! We brought our bikes and were able to lock them up on the side of the building where they lock their rental bikes up.," VALET PARKING IS NOT ON SITE!! It is about 30-40 minutes away from the hotel but it is still cheaper and more secure then paying for the street parking. The Garden View room is nothing special to see just looks over grown with a koi pond rather have a park view for the money I spent, but now I know!",7.0,Good
184,United Kingdom,Twin Studio,2 nights ,August 2020,Group, The staff were really helpful and friendly. Definitely easy to find too!," I wish the room had a full length mirror, the only mirror is in the bathroom. Apart from that everything was amazing, the beds were so comfortable.",7.0,Good
185,Switzerland,Deluxe King Room,3 nights ,July 2020,Group, good restaurant,,7.0,Good
186,Ukraine,Superior Queen Room with Garden View,4 nights ,March 2020,Couple," The place is situated in a calm area of the city surrounded be a cosy districts 40 minutes of slow walking away from the historical center. The Italian restaurant is a great place for a dinner, but the breakfasts were monotonous."," The stuff messed up with charging my card several times (in order to move me from one room to another), and as the result a minus appered on my debit card. The office was fast in trying to help, but the situation was not resolved competely.",6.0,Pleasant
187,Netherlands,Superior Queen Room,1 night ,February 2020,Couple, The location," It was very hot in the room and in the hotel in general.
Breakfast was expensive, food at the buffet was not great. Would have expected more food options for that price.",7.0,Good
188,United Kingdom,Superior Queen Room,2 nights ,February 2020,Solo traveler, Lovely hotel. Pleasant and polite staff. Good breakfast.," Unfortunately I was unable to book the restaurant either night of my stay which was disappointing. 
I was in a room on the first floor at the front on a very noisy main road (all night). If I stay again I will ask for a room facing the park on a higher floor.",7.0,Lovely hotel and great location.
189,Turkey,Superior Queen Room,2 nights ,January 2020,Couple," The staff at the reception was extremely welcoming when we arrived.
I requested a room that was not close to the elevator, and that's what we got. The check-in process was very smooth.
I did like the design of the room. It was nice to have coffee in the morning when we woke up."," We had a bit of an unpleasant situation. In the morning of our check out day, my partner and I were headed to the gym, when I realized, my AirPods were missing. After looking everywhere, I figured they were taken. My partner and I were traveling from Brussels, where I was for work. I retraced my steps. I clearly, had my AirPods with me when we left Brussels. And I remembered unpacking in Amsterdam, and seeing my pods in the pouch where I keep all of my cables (as any frequent traveler would I suppose). Before going downstairs, I asked my friend, who is the Guest Relations Manager at a five-star hotel, what is the general procedure. I then went down to speak with the reception. The person I spoke to was skeptical. Surely, that's her job to make sure, I was not making this up. When someone you never met, is doubting you, and your judgment, it is really hard to explain, that you are a responsible person, frequent traveler, and someone whose work is recognized internationally and that you would not make something like this up. She did inform the manager, who spoke to me shortly after. As we were checking out, the manager once again, approached me and said there will be a thorough investigation and that they would get back to me. I thanked the manager for the effort. And apologized for bringing this up, but I also had no other choice but to report the incident. Later in the evening, we noticed that my partner was also missing some cash. The reason we only noticed it then, was because it was our local currency. And since we were headed back home, we wanted to make sure we had enough cash for a taxi from the airport. Just as it was in my case, that pouch never left the room and he too was absolutely certain he arrived at the hotel with all the money in the pouch. I realize, this is why hotels have a safe but honestly, I thought it was a hotel with a reputational name to it! I also did not want to leave negative scores because we enjoyed the rooms and the service.",7.0,"Beautiful location in a quiet neighborhood, walking distance to main museums & comfortable rooms"
190,Norway,Superior Queen Room,2 nights ,January 2020,Family, The design of the hotel is really nice. The rooms are provided with everything you need. It’s a good atmosphere in the hotel and the location is great.," There were several surprises with payment, an extra tourist fee, extra breakfast fee(we paid for breakfast in advance, and it was an extra fee when we arrived), and a deposit fee. The breakfast is poor.",6.0,"Great location and atmosphere, but poor breakfast and surprises with extra payments."
191,Italy,Superior Queen Room,4 nights ,January 2020,Couple, Excellent location for the distance from the center (also wit tram). Nice breakfast content despite the relatively small space. Very nice staff., Room keeping service very low. The room was summarily cleaned and the bed was almost undone (just put back the blanket to cover it) most of the times.,5.4,Fair
192,Germany,Superior Queen Room,2 nights ,December 2019,Couple," Nice Hotel, nice and clean room Even though it’s small."," Breakfast was not so good, not too many things to chose from. It was enough but not outstanding. 
Superior room too small. 
City Center Leidseplein by foot 25 minutes, not as others say 10 minutes.",7.0,Nice Hotel but not outstanding
193,United Kingdom,Superior Queen Room,2 nights ,November 2019,Couple, The location was great and the restaurant and bar was an added bonus. The staff were helpful and friendly. The room was equipped with blackout curtains for having a lie in. We enjoyed that the lights for the room could be controlled by a touch panel on both sides of the bed.," The room we originally reserved was dirty (looked like it had been forgotten about- soiled sheets, dirty toilet, and used slippers). But we were upgraded to a larger room and given a free drink from the bar.",7.0,Good
194,India,Superior Queen Room,4 nights ,October 2019,Couple, The staff tried to do there best whenever we asked for anything., Room service was only till 10pm which was quite a disappointment for such a chain of hotel. They didnt make the room properly.,6.0,It was an okay stay.
195,United Kingdom,Superior Queen Room,2 nights ,October 2019,Couple,, The toilets flooded all over our room today,7.1,Good
196,France,Superior Queen Room,3 nights ,August 2019,Couple," Well located in Amsterdam, not far from tram and Museum"," Housekeeping done only once (for 3 nights / 2 day stay)
Lot of noise during the night due to continious slapping doors
Small do it yourself coffee machine at breakfast instead of coffee pot on each table
On top of that, no reply from hotel (despite 2 mails) as we forgot a small bag in check-out desk area and we would have liked to try to recover it....",4.6,Disappointing
197,Netherlands,Superior Queen Room,1 night ,August 2019,Couple, Only had to stay one night.," Our room was dirty. Had a dried up mucus-like substance on our bed sheet, blood stain on the covers, the tables were extremely dusty and the shower drain had hairs from the previous guests. I notified the reception. They took half an hour to clean the room and only managed to remove the hair from the shower. We were given cookies to compensate for the trouble. Laughable to say the least. 
Besides the condition of the room, the check in process was cumbersome. I signed less documents getting a mortgage. Also, why reserve 50 euros on the guests' CC if you only offer water in the mini bar?",3.3,Great location betrayed by the lacklustre service and poor hygiene.
198,Saudi Arabia,Superior Queen Room,8 nights ,August 2019,Family, The staff in general were very kind and helpful and polite. I loved them all! The hotel is well maintained. The rooms are small. I loved that they provided me a free access to a big gym just 2 minutes away from the hotel because the gym at the hotel was not yet opened.," The housekeeping service didn't refill our amenities for 3 days until tbe reception have labled our room as VIP,  that was well appreciated.
The breakfast was good but with limited varieties. We stayed 8 nights so the BF was boring for us that we went several times outside the hotel for BF. There was no pancakes or waffles to order!",7.1,Good
199,Saudi Arabia,Deluxe King Room,1 night ,August 2019,Couple, location and toilet,  room service and the price,5.8,Okay
200,Malaysia,Superior Queen Room,2 nights ,July 2019,Solo traveler, Newly renovated,,7.1,Good
201,Norway,Deluxe King Room,3 nights ,July 2019,Family, Location is great and front desk staff is very friendly and helpful. Comfortable beds.," Room cleaning can definitely be improved! A wet cleaning cloth was left on the bed and the bed was
covered with the duvet but not made underneath. Black glass table and surfaces were dusty and full of fingerprints and several
other details. The elevator needs a cleaning too! It’s full of fingerprints on the metal and looks gross!",7.1,Housekeeping can definitely improve!
202,United Kingdom,Superior Queen Room,2 nights ,July 2019,Solo traveler, Looks lovely since renovation.," Staff banged on the door twice on checkout day. Early in the morning, hours before we were due for checkout. Made for a very uncomfortable last morning as felt like they wanted us out of the room. Last impressions are important. Ruined an otherwise nice stay",6.7,Pleasant
203,United Arab Emirates,Deluxe King Room,9 nights ,June 2019,Family, Location was perfect - opposite to vondel park and city center is easily accessible via tram.," Very small room though it was sold as 23sqm - don't think it was. Daily cleaning was extremely sloppy, breakfast menu didn't change an inch over 9 days . I wouldn't suggest staying with children at all",5.4,Park plaza
204,United Kingdom,,3 nights ,November 2020,Solo traveler," Charming hotel with nice staff in a chic, green corner of Amsterdam right by the Vondel Park"," The restaurant menu was very limited and the portion size and price of the food was disappointing. I spent almost 45 euro on three small ""sharing"" plates of food and a cup of coffee. Really bad value for money! One plate of food was cold (aubergine parmeggiana) and the other at best luke warm.  The waiter was sweet and offered to replace it and gave me a free pudding .. in ""normal times"" this would not be a problem as there are plenty of places to eat near by but current covid 19 restrictions means they are all closed and I had to eat at the hotel or get a take-away. My suggestion to the hotel would be to improve the pricing and the range of food available especially while you have a ""captive""
audience. 
There is no room cleaning offered because of covid - not an issue for short stays but just worth bearing in mind 
Breakfast - no buffet because of covid",8.0,A relaxing stay in Amsterdam
205,South Korea,,2 nights ,October 2020,Group," Best location: Beautiful park, close to museum quarter, and bakery! It wad best choice to stay during pandemic era. Value for the money",,10,Best choice of the year
206,United Kingdom,,1 night ,August 2020,Solo traveler," Lovely staff, perfectly tucked away from the more touristy (and noisy) neighborhoods and nested right next to Vondelpark. Good public transport connection to Central Station and therefore the Schiphol Airport as well. The rooms are comfortable, with brand new appliances and lovely perks like coffee and tea available. Sparkling clean during Covid-19 times, made you feel safe throughout. Can’t stress enough how lovely the staff was!",,10,A gem in Amsterdam
207,Hungary,,3 nights ,August 2020,Couple, Everything. It was really exclusive., The garden view was a bit misleading because we associated to the park and it was a small gardening but it was good anyway.,9.0,Wonderful
208,St. Maarten,,3 nights ,August 2020,Family," Friendly staff, modern, clean and super location", Can’t think of anything,10,Best hotel I stayed in Amsterdam
209,Belgium,,2 nights ,July 2020,Couple," Great breakfast. 
5 minute walk to the tram. (48 our ticket for 12,5 euro)
Very friendly staff."," Very expensive parking. (43 € per day, on the street)",9.0,Wonderful
210,Ireland,,3 nights ,March 2020,Family, Staff were very friendly.  Cleanliness excellent.  Lovely location near the park with good access to the city centre.,,8.0,Very Good
211,United States of America,,2 nights ,February 2020,Group, Friendly staff, Nothing. I had a great time.,10,Exceptional
212,United Kingdom,,3 nights ,February 2020,Family," Modern, close to trams and local park, close to centre, very friendly staff and very clean hotel.",,10,Exceptional
213,Netherlands,,1 night ,December 2019,Couple, Nice location in quiet part of Amsterdam. The rooms have nice interior. Hotel staff is friendly. Nice atmosphere in the hotel.," Rooms are bit small perhaps, but that is not much of on issue if you are not planning to stay in the room for long times.",9.0,Wonderful
214,Israel,,2 nights ,December 2019,Couple," Great decoration, reatuarnt, small ditails, Just great!", The toilet were Just inside the bedroom with thin wall - no privecy,9.6,Exceptional
