,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Negative,Positive,Facilities,Predicted
883,United Kingdom,Studio King (Family),1  ,September 2020,Couple, Would definitely be staying here again was excellent would like to stay when all amenities are open,10.0,Exceptional,0,1,,1
884,United Kingdom,Studio Twin,1  ,September 2020,Family," Great location, huge rooms and friendly staff.",10.0,Location couldn't be much better!,0,1,location|staff|,1
885,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," Location, cleanliness, facilities and a lot more",9.0,Room,0,1,location|dirty|,1
886,United Kingdom,Studio Triple,1  ,September 2020,Group," Great location 
Huge room for 3 people",9.0,Perfect hotel,0,1,location|,0
887,United Kingdom,Studio Double Room with Big Ben View,4  ,September 2020,Couple," We had a low room overlooking Westminster bridge and Big Ben, stunning view, would highly recommend, pool and gym were still closed but really enjoyed the central location",9.0,Fantastic location,0,1,location|fitness|,0
888,United Kingdom,Studio Double Room with Big Ben View,5  ,September 2020,Couple, Great hotel. Good location. Would return.,10.0,Exceptional,0,1,location|,1
889,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Solo traveler," Location is superb. Westminster Bridge is 1 minute walk away. It was nice to have a stroll every morning and see the iconic buildings on your doorstep. Room was spacious, comfortable and luxurious.",8.0,Superb location and fabulous hotel but terrible breakfast.,0,1,location|comfort|price|,0
890,United Kingdom,Superior Double Room,5  ,September 2020,Couple, Due to Covid the hotel was clean and well managed as you would expect from a Park Plaza.,8.0,Very Good,0,1,covid|dirty|,1
891,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," The friendly staff and amazing view from
Our room",10.0,Exceptional stay,0,1,staff|location|,0
892,United Kingdom,Studio Double Room with Big Ben View,1  ,September 2020,Couple, location,8.0,Very Good,0,1,location|,1
893,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Family," Loved our nights stay thought the hotel room was perfect, beautifully furnished and the view of the London Eye was awesome. We enjoyed a lovely meal in your bar and had a amazing  choice for breakfast which included a full English or continental there was also cold meats and cheese and toast.",10.0,Exceptional,0,1,location|food|drink|restaurant|,0
894,United Kingdom,Studio King (Family),1  ,August 2020,Family, Everything,10.0,Perfection,0,1,,1
895,United Kingdom,Studio King (Family),1  ,September 2020,Family, Restaurant in hotel was nice and have good service,9.0,Wonderful,0,1,restaurant|staff|,0
896,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Room was great - King size studio. Really good size and perfect for a night away. Breakfast was great too and adhered to social distancing. Perfect location for exploring London,9.0,Great night away for a birthday celebration.,0,1,food|location|,1
897,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Comfy bed,8.0,Overall good,0,1,comfort|bed|,1
898,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple, I loved the location... everything was sooo nearby,7.0,Ok,0,1,location|,1
899,United Kingdom,Studio Triple,2  ,September 2020,Family, I like how the room was set out it was very nice place as a rule just the bed for me as there was 3 if us,7.0,Good,0,1,location|bed|,1
900,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple, Perfectly positioned near to Waterloo station. Staff very welcoming and helpful! These are difficult times for everyone and we felt the hotel had down everything possible to make us feel safe ! Everything was clean and sanitised ! Breakfast served in our room at no additional charge was wonderful .,9.0,Wonderful,0,1,location|staff|dirty|food|,1
901,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple," Friendly staff, geeat location, amazing hotel",10.0,Exceptional,0,1,staff|location|,1
902,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Family," Lovely comfortable stay with amazing Breakfast choices.
Perfect Location to explore",10.0,Home from Home.,0,1,comfort|food|location|,1
903,United Kingdom,Superior Double Room with Internal View,1  ,August 2020,Couple," Amazing, beautiful rooms and clean!",10.0,"Amazing service, guy at the reception upgraded my room for my partners birthday! Free of charge and they sent us up some",0,1,dirty|,0
904,United Kingdom,Superior Twin Room with Internal View,3  ,September 2020,Group, Lambeth Palace and people and local cafe's and pubs.,10.0,Lovely tourist romp.,0,1,restaurant|,1
905,United Kingdom,Superior Double Room with Internal View,1  ,August 2020,Couple," Lovely hotel! Had a small delay with our room but was offered a complimentary drink while waiting. We did unfortunately have a mix up with the room however the staff were great and got our room changed straight away! Room was super clean and tidy. Staff were welcoming and I definitely recommended the hotel, perfect location.",8.0,Very Good,0,1,price|drink|staff|dirty|location|,0
906,United States of America,Studio King (Family),1  ,September 2020,Couple," Great location for visiting the London Eye and central London.  The biggest issue I had was the 50 GBP a night fee for parking.  If you have to drive to London, parking is outrageous.",8.0,Nice hotel.  Great location. Expensive Parking.,0,1,location|price|parking|,1
907,United Kingdom,Studio King (Family),2  ,September 2020,Couple," Everything, it's a beautiful hotel in an excellent location. You can easily walk to all of the main tourist attractions from here, including the West End. Staff were professional but friendly, and helpful.",10.0,Exceptional,0,1,location|staff|,0
908,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Everything was perfect from start to finish. Great location, just a couple of minutes from London Eye. Staff were extremely helpful and polite. The room itself was spacious, clean and had great amenities. Park Plaza Westminster Bridge look after their guests in the best possible way. I would definitely stay in this hotel again. Keep up the good work!",10.0,Wonderful,0,1,location|staff|dirty|,1
909,Spain,Studio King (Family),1  ,September 2020,Family, The conexiom with thw different places and the  increible staff,9.0,Wonderful,0,1,location|staff|,0
910,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple, Was recommended by a friend and I couldn’t be more happier! The only down side was not having the spa and pool open due to Covid but other than that was really good.,9.0,So worth it,0,1,fitness|covid|,1
911,United Kingdom,Studio Double Room with Big Ben View,2  ,September 2020,Couple, Whole weekend was perfect,10.0,"Lovely hotel,beautiful weather",0,1,,1
912,United Kingdom,Studio King (Family),1  ,September 2020,Family, friendly staff room was incredible lovely view of the london eye,10.0,Exceptional,0,1,staff|location|,1
913,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Amazing location.
The hotel was super clean.
Arrived early prior to check in, with the intentions of just dropping our bags off but we were told our room was ready for early check in! Briliant! 
Service at the bar was smooth and efficient.
Staff all over the hotel were very welcoming and polite.
Extremely clean hotel and in line with goverment protocols on everyone wearing masks.
Would definitely stay at the Park Plaza Westminster Bridge again and cannot recommend this hotel enough! 
Thank you for a wonderful weekend break.",10.0,Weekend Break,0,1,location|dirty|staff|drink|restaurant|,1
914,France,Superior Double Room with Internal View,2  ,August 2020,Couple," Breakfast and staff superb 
All was great in these difficult times.
They also gave us a parking spot right outside the hotel, this was great as when I booked they told us there was no parking.",10.0,"Fantastic location, great hotel, staff excellent service and very thorough with COVID rules",0,1,food|staff|parking|location|,1
915,United Kingdom,Studio King (Family),2  ,September 2020,Family, Great location. Amazing view from room. Helpful staff at the lobby and in the restaurant.,9.0,Wonderful,0,1,location|staff|restaurant|,0
916,Romania,One-Bedroom Family Suite with Big Ben View,1  ,September 2020,Family," We had a nice experience at this hotel.
Very clean  and all the staff is super friendly and helpful!",10.0,Exceptional,0,1,dirty|staff|,1
917,United Kingdom,Studio King (Family),1  ,September 2020,Family," Perfect stay, nothing will be better than the experience we had
Very much recommended for a family looking to be in central London",9.0,Amazing stay,0,1,location|,1
918,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Solo traveler, Location,7.0,Quite stay,0,1,location|,1
919,United Kingdom,Studio King (Family),2  ,September 2020,Couple," Everything was over my expectations. 
Staff very friendly , and very nice.",10.0,excellent,0,1,staff|,1
920,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Cleanliness 
Helpful polite staff",9.0,Excellent stay,0,1,dirty|staff|,1
921,United Kingdom,Superior Double Room,1  ,September 2020,Couple, Excellent location,8.0,Very Good,0,1,location|,1
922,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Lovely place to stay,10.0,AmaZing,0,1,location|,1
923,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Great location, honestly couldn’t fault the place for the price we paid, great room, great staff, security guard on the entrance was a nice touch and does make you feel safe! only downside was that the pool was shut due to COVID ( however we totally understood the reasoning behind this )",9.0,Will be returning in future!,0,1,location|price|staff|fitness|covid|,1
924,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Group, The room is very clean and comfortable. The location is great.,10.0,Exceptional,0,1,dirty|comfort|location|,1
925,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple, I liked how friendly staff were,8.0,Very Good,0,1,staff|,1
926,United Kingdom,Studio King (Family),2  ,July 2020,Family," Great, clean & efficient",10.0,Great would stay again next time,0,1,dirty|,1
927,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Family, Great location. Staff very friendly and helpful.,9.0,Wonderful,0,1,location|staff|,1
928,United Kingdom,Superior Double Room - Disability Access,1  ,September 2020,Couple, Clean tidy and very friendly,10.0,Exceptional,0,1,dirty|staff|,1
929,United Kingdom,Studio King (Family),2  ,September 2020,Couple, everything was very nice,10.0,absolutely unbelievable breathing taking view,0,1,,1
930,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Group, Great location and staff clean hotel and very comfortable,8.0,London henry,0,1,location|staff|dirty|comfort|,1
931,United Kingdom,Studio Double Room with Big Ben View,1  ,September 2020,Couple, all - Room Breakfast and Location were incredible would stay again in a heartbeat!,10.0,excellent,0,1,food|location|,1
932,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Group, The staff were very helpful and friendly. Central to all attractions.,10.0,Perfect stay! We will be back soon!,0,1,staff|location|,1
933,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple, Property is top drawer and very clean will stay there again definitely,10.0,Best London stay this far,0,1,dirty|,1
934,United Kingdom,Superior Double Room - Disability Access,2  ,September 2020,Couple," Stunning, sleek look.",8.0,Very Good,0,1,,1
935,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, BREAKFAST WAS INC IN OUR STAY BUT THE CHOICE OF RESTURANTS AND BAR FACILITIES WERE GREAT!!,9.0,"Really enjoyed our stay,would recommend to friends and family",0,1,food|drink|restaurant|,1
936,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," Stay was in sept 2020 during “Corona” time, Hotel coped well with rules. 
Hotel decor, staff, location all excellent.",10.0,Lovely hotel would stay again.,0,1,comfort|staff|location|,1
937,United Kingdom,Studio King (Family),1  ,September 2020,Group, Exelent,10.0,Exelent,0,1,,1
938,United Kingdom,Superior Double Room,1  ,September 2020,Couple," once checked in - all good.
Check in was very busy and took rather a long time, despite staff trying hard to get through the queues.",8.0,Very Good,0,1,staff|,1
939,United Kingdom,One-Bedroom Family Suite,1  ,September 2020,Couple," Room was a great size was clean too. Staff are all so nice, clean every where in hotel.",7.0,Nice hotel but wouldn't stay again,0,1,dirty|staff|,1
940,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," Good location,wonderful staff",10.0,Exceptional,0,1,location|staff|,1
941,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Couple," I had amazing time with us... thank so much, the best hotel.",10.0,Exceptional,0,1,,1
942,United Kingdom,Studio King (Family),1  ,September 2020,Couple," Central location, helpful staff, nice room, very clean, comfy bed. Good value for money.",8.8,Great location,0,1,location|staff|dirty|comfort|bed|price|,1
943,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," - Very clean 
- friendly staff 
- perfect location 
- room was tidy with a very nice room",8.0,Very Good,0,1,dirty|staff|location|,0
944,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," The design, the rooms, the staff and the black out curtains. Also the bathroom was vast.",10.0,"Very enjoyable, exceeded expectations, amazing for the price, will definitely be staying again.",0,1,staff|bathroom|,1
945,India,Studio Triple,1  ,September 2020,Group," Lovely room, lovely views!",7.9,Good,0,1,location|,0
946,United Kingdom,Studio King (Family),2  ,September 2020,Family, Great location and easy to commute everywhere in town .,10.0,Exceptional,0,1,location|,1
947,United Kingdom,Studio Triple,2  ,September 2020,Group," Great location, central to the main access to the city. Very clean and tidy rooms. Friendly and helpful staff.",8.0,Very Good,0,1,location|dirty|staff|,1
948,United Kingdom,Studio King (Family),1  ,September 2020,Family, The power sockets didn’t work on the desk. Comfortable beds and fresh smelling. Sofa wasn’t made up ready for us even though booked for 3. Had to call services and ask someone to come and make up for us,8.0,"Great location, nice breakfast,",0,1,comfort|bed|staff|,1
949,United Kingdom,Studio King (Family),1  ,September 2020,Couple," breakfast was amazing, toast was perfect, no spa facilities or anything which was unfortunate but overall very good",8.0,delightful,0,1,food|fitness|,1
950,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Group," Amazing modern hotel, had everything we wanted and more.
Breakfast was very delicious!
Very impressed with the room",10.0,Exceptional,0,1,comfort|food|,1
951,Puerto Rico,Superior Double Room with Internal View,1  ,September 2020,Couple, Amazing place loved the stayed with my wife,10.0,Amazing time with my wife,0,1,location|,0
952,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," The view from the room, lovely spacious and clean room in a great location.",9.0,Weekend break,0,1,location|dirty|,0
953,United Kingdom,One-Bedroom Family Suite with Big Ben View,2  ,September 2020,Couple," Great breakfast 
Great location 
Great staff
Great hotel",10.0,Excellent,0,1,food|location|staff|,1
954,United Kingdom,Studio Double Room with London Eye View,3  ,September 2020,Couple," The room was very comfy the bath is lovely and the view was amazing 
Didn't have food as went out but the bar was lovely great location too would stay again for sure",10.0,Amazing,0,1,comfort|bathroom|location|drink|food|restaurant|,1
955,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple, Great position and separate sitting area to certain rooms makes business meetings easier,9.0,Excellent location and facilities,0,1,location|,1
956,United Kingdom,Superior Twin Room with Internal View,2  ,September 2020,Group," How close it was to where we needed to go, beautiful location!",10.0,Exceptional,0,1,location|,1
957,United Kingdom,Superior Double Room,1  ,September 2020,Couple," Fab location right by Westminster and local attractions, shops and restaurants. 
Lovely decor, clean. 
Friendly helpful staff",9.0,Wonderful,0,1,location|restaurant|comfort|dirty|staff|,1
958,United Kingdom,Studio King (Family),1  ,September 2020,Family, Great location and the most beautiful hotel.,10.0,Exceptional,0,1,location|,1
959,United Kingdom,Studio Double Room with Big Ben View,1  ,September 2020,Couple," View, staff, food, everything was amazing",10.0,Amazing hotel would recommend.,0,1,location|staff|drink|food|,0
960,United Kingdom,Studio Double Room with London Eye View,2  ,September 2020,Group," Room was lovely
Helpful and friendly staff 
Good covid restrictions",9.0,was a lovely hotel to spend time in,0,1,staff|covid|,1
961,United Kingdom,Studio King (Family),1  ,September 2020,Couple, Love it all!! Have stayed 5 times now,10.0,Exceptional,0,1,,0
962,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," The beds were so comfortable and the place had clearly been cleaned to a high standard 
Great internal view and location 
Would highly recommend 
Sky movies and sport included too , a top up bag with consumables was placed in the room of the second day great service",10.0,Clean and comfortable,0,1,bed|comfort|location|staff|,1
963,United Kingdom,Studio Double Room with Big Ben View,1  ,August 2020,Couple, Beautiful room with a lovely view of both the London eye and Big Ben. Room was also very clean.,8.0,Lovely stay,0,1,location|dirty|,1
964,United Kingdom,Superior Double Room with Internal View,2  ,August 2020,Couple, I like the location and hitel,8.0,Very Good,0,1,location|,1
965,United Kingdom,Studio King (Family),2  ,September 2020,Couple, Very good,9.0,Excellent,0,1,,1
966,United Kingdom,Superior Double Room,1  ,September 2020,Group, Check in guy was amazing,10.0,Exceptional,0,1,,1
967,United Kingdom,Superior Double Room,1  ,September 2020,Couple," Staff , location and cleanliness",10.0,Exceptional,0,1,staff|location|dirty|,1
968,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, everything,10.0,excellent,0,1,,1
969,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Wonderful big rooms amazing breakfast,10.0,Exceptional,0,1,food|,1
970,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Couple, Everything little thing mush,10.0,Best of the best mate,0,1,,0
971,United Kingdom,Studio Double Room with London Eye View,2  ,September 2020,Couple, Didn’t have one,8.0,Worth a visit,0,1,,0
972,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple," Great location, looked impressive as soon as you walk in. Staff hold a very high standard.",9.0,"Great location, plush hotel",0,1,location|staff|,1
973,United Kingdom,Studio King (Family),2  ,September 2020,Family," Location, value for money, room breakfast",9.0,"Landmark location, avoid parking",0,1,location|price|food|,0
974,United Kingdom,Studio King (Family),1  ,September 2020,Family, Breakfast was a bit cold scrambled eggs very creamy,8.0,Very Good,0,1,food|,1
975,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple, Location.  Price and how how clean and staff were excellent,10.0,5 star,0,1,location|price|dirty|staff|,1
976,United Kingdom,Superior Double Room,2  ,September 2020,Couple," Brillaint view with a nice room
Bed was comfy
Bathroom was peng",9.0,Brillaint,0,1,location|bed|comfort|bathroom|,1
977,United Kingdom,Studio King (Family),1  ,September 2020,Couple," All staff super helpful and polite, nothings to much trouble",10.0,Exceptional,0,1,staff|,1
978,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Very good value for money and the room was clean and comfortable. Staff were friendly.,9.0,Excellent,0,1,price|dirty|comfort|staff|,0
979,United Kingdom,Studio Double Room with Big Ben View,3  ,September 2020,Couple, Location perfect for us,8.0,Hotel perfectly located for our stay,0,1,location|,0
980,United Kingdom,Studio Double Room with London Eye View,2  ,August 2020,Couple," Location was amazing, right next to London eye and big Ben
Room was fabulous, staff were very polite and caring",10.0,Amazing hotel and brilliant view,0,1,location|staff|,1
981,United Kingdom,Studio Double Room with London Eye View,1  ,September 2020,Couple," Very spacious and clean.
Amazing location and service.",7.0,Good,0,1,dirty|location|staff|,1
982,United Kingdom,Studio King (Family),1  ,September 2020,Couple," Spacious room with a great view, friendly staff, good breakfast selection and speedy check out.",9.6,Exceptional,0,1,location|staff|food|,0
983,United Kingdom,Studio Double Room with Big Ben View,2  ,September 2020,Family," I loved the coffee shop on the ground floor. Sanja was amazing and her
Coffee kept me going for the whole day. Such a delightful person. 
Damir the chap on the front access desk was kind and courteous and incredibly helpful. What wonderful staff you have. I shall definitely visit again!",10.0,Fab,0,1,drink|restaurant|location|staff|,0
984,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Great location,10.0,Excellent,0,1,location|,1
985,United Kingdom,Studio King (Family),1  ,September 2020,Couple," The appearance of the room was breathtaking, the room was massive and fantabulous.",10.0,Excellent Stay,0,1,,0
986,United Kingdom,Superior Double Room,3  ,September 2020,Couple, The location and decor of the hotel,8.0,Landan ting,0,1,location|comfort|,1
987,United Kingdom,Superior Double Room,2  ,September 2020,Family, Hotel staff food and location,10.0,Exceptional,0,1,staff|drink|food|location|,1
988,United Kingdom,Studio Double Room with Big Ben View,2  ,September 2020,Couple, Very clean,10.0,Park plaza westminster,0,1,dirty|,1
989,United Kingdom,Studio King (Family),1  ,August 2020,Family, Great location great staff & accommodation very modern,9.0,Very enjoyable family stay in a great hotel & location,0,1,location|staff|comfort|,1
990,United Kingdom,Studio Triple,3  ,September 2020,Group," Perfect location so easy to get around London and see all the sites, also lots of nice bars near by for drinks and easy to get back to in Uber, on foot or even Boris bikes!",8.0,Very Good,0,1,location|drink|restaurant|,1
991,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Solo traveler, Great location and good room rate,8.0,Very happy,0,1,location|,1
992,United Kingdom,Studio Double Room with London Eye View,2  ,September 2020,Couple, how quickly house keepers were,10.0,Exceptional,0,1,,1
993,United Kingdom,Studio King (Family),2  ,September 2020,Solo traveler," The staff was very friendly, perfect location being A single traveler, close to the tube and walking over Westminster Bridge was perfect for me so for that I will definitely book there again",7.0,Enjoyed it and happy to pay the price for location and felt safe,0,1,staff|location|,0
994,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Group," Location was great on Westminster bridge. 
5 mins walk from a local tennis court.
Room really clean.",9.0,City centre break,0,1,location|dirty|,0
995,United Kingdom,Studio King (Family),1  ,August 2020,Couple, Perfect hotel in great location. Staff wore face masks when serving food and drinks in bar area. large and modern clean room. Will definitely stay again.,10.0,Exceptional,0,1,location|staff|drink|food|restaurant|comfort|dirty|,1
996,United Kingdom,Studio Double Room with Big Ben View,2  ,September 2020,Couple, Very close to the tube stations and fantastic views!,10.0,Exceptional,0,1,location|,1
997,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Group, Location - very central.  Comfort of room.  Covid measures.,9.0,Great location but very busy because of it!,0,1,location|comfort|covid|,1
998,United Kingdom,Superior Double Room - Disability Access,1  ,September 2020,Group, Very safe stay. Security exceptional. Breakfast very good. All round great stay and would definitely visit again,9.0,Great time had by all,0,1,food|,1
999,United Kingdom,Studio Double Room with London Eye View,1  ,August 2020,Group," the view
the equipment
the service",8.0,good service,0,1,location|staff|,1
1000,United Kingdom,Studio King (Family),2  ,September 2020,Couple," The room was specious and clean. Staff were friendly. The hotel is located in the centre of the city, easy access to public transport and tourist attraction. Breakfast tasted nice.",7.0,"Fantastic room size for family, need to change the bed.",0,1,dirty|staff|location|food|,1
1001,United Kingdom,Studio King (Family),1  ,September 2020,Family, Staff were great and really friendly and helpful. Hotel was well sanitised and room was really value for money,10.0,Exceptional,0,1,staff|price|,1
1002,United Kingdom,Superior Double Room,1  ,September 2020,Couple, The hotel was very nice when you go in! The room was brilliant two TVs could link your phone up plus aircon or heating was easy to work. Bathroom was lovely big bath and separate shower,9.0,Wonderful,0,1,tv|temperature|bathroom|,1
1003,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, The room was very spacious and clean,9.6,Exceptional,0,1,dirty|,1
1004,Ireland,Studio Triple,2  ,September 2020,Family, It was very clean and bed comfortable,10.0,Friendly staff and amazing location,0,1,dirty|bed|comfort|,1
1005,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple, The breakfast and hotel was amazing the main bedroom was dead except for the sofa bed when I lay down on it and actually hurt my back,10.0,Amazing,0,1,food|bathroom|comfort|bed|,0
1006,United Kingdom,Superior Double Room with Internal View,2  ,August 2020,Family, Right in centre of everything so much to do so close by,8.0,Very Good,0,1,location|,1
1007,United Kingdom,Studio King (Family),1  ,September 2020,Group," Clean and nice room everything perfect, city view. Had a lovely night with family",10.0,"Was lovely stay night with family, quiet and clean. We definitely come back when opens all leisure",0,1,dirty|location|,1
1008,United Kingdom,Superior Double Room - Disability Access,1  ,September 2020,Couple, Location for the attraction's we wanted to visit,7.9,Good,0,1,location|,1
1009,Australia,Superior Twin Room with Internal View,4  ,September 2020,Couple, Everything was lovely,10.0,Exceptional,0,1,,1
1010,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Solo traveler, Fab place to stay...,10.0,Exceptional,0,1,location|,1
1011,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple, Everything,10.0,Exceptional,0,1,,1
1012,United Kingdom,Studio Double Room with Big Ben View,5  ,September 2020,Couple," Excellent location, modern decor, comfortable bed.",8.0,"Bedroom carpet around bed not sufficiently hoovered, Bathroom could have been cleaner. toiletry / coffee replenishme",0,1,location|comfort|bed|,1
1013,United Kingdom,Superior Double Room with Internal View,1  ,August 2020,Couple, The room,9.0,Very good,0,1,,0
1014,United Kingdom,Superior Twin Room with Internal View,1  ,September 2020,Couple, Cleanliness.,8.0,Could offer a little more for the price.,0,1,dirty|,1
1015,United Kingdom,Superior Double Room,2  ,September 2020,Couple," The scenery and location toe the city is awesome, the room was good and had a good view of the london eye which made for a nice addition.",8.0,Very Good,0,1,location|,1
1016,United Kingdom,Superior Double Room with Internal View,3  ,September 2020,Couple, The property from the outside looked very original yet stylish ... inside was all very nicely decorated and clean.,10.0,Exceptional,0,1,location|dirty|,1
1017,United Kingdom,Studio King (Family),2  ,September 2020,Couple," Excellent location, breakfast was lovely",8.0,Very Good,0,1,location|food|,1
1018,United Kingdom,Studio Double Room with Big Ben View,3  ,September 2020,Couple," Balcony view, room facilities for a longer stay were ideal",8.0,Great location for city exploring,0,1,location|,0
1019,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple, Location clean and comfortable,10.0,Exceptional,0,1,location|dirty|comfort|,1
1020,United Kingdom,Superior Twin Room with Internal View,3  ,August 2020,Family, Excellent breakfast,8.0,Very Good,0,1,food|,1
1021,United Kingdom,Studio Triple,3  ,September 2020,Family," Location, interior, cleanliness, room service breakfast",7.0,Good stay,0,1,location|dirty|staff|food|,0
1022,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," Good location, clean and modern",7.0,Good,0,1,location|dirty|comfort|,1
1023,United Kingdom,Studio Triple,2  ,September 2020,Family, Everything,10.0,Exceptional,0,1,,1
1024,United Kingdom,Superior Double Room - Disability Access,1  ,September 2020,Couple, The hotel was clean the room was lovely.and situated close to the london eye and south bank,10.0,Exceptional,0,1,dirty|,1
1025,United Kingdom,Superior Double Room with Internal View,2  ,August 2020,Group, it was great the whole stay n area was perfect n I’d go again.,10.0,Exceptional,0,1,location|,0
1026,United Kingdom,Studio King (Family),1  ,September 2020,Family, Breakfast was excellent. Room was very spacious and as i had two children with me this was extremely useful.  The two televisions in the room were brilliant as the kids could watch what they chose and we adults didnt have to endure it lol. Very comfortable stay.,9.0,Excellent stay and i will be returning,0,1,food|staff|tv|comfort|,1
1027,United Kingdom,Superior Double Room with Internal View,2  ,September 2020,Couple," Staff really nice helpful and friendly. The position is just all you want and the hotel is huge, would definitely choose the same if there will be a next time (hopefully)",10.0,GREAT HOTEL,0,1,staff|,1
1028,United Kingdom,Superior Twin Room with Internal View,3  ,September 2020,Family, The location is exceptionally outstanding ! You are within a few hundred yards of Big Ben and the Houses of Parliament. It is so easy to get everywhere. Westminster Bridge Tube Station and Waterloo Tube station are within easy walking distance.,9.0,We had an incredibly relaxing stay at this fabulous hotel with great views over the River Thames .,0,1,location|,1
1029,United Kingdom,Studio Double Room with Big Ben View,1  ,September 2020,Couple," We loved the location and the view! The hotel was lovely and fair price for central London. We also really liked the room service breakfast, it was really warm and delicious!",10.0,Great Hotel in Great Location,0,1,location|price|staff|food|,1
1030,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple," The room was spacious and definitely designed well. The beds are very comfortable and the room service was amazing!! I heard a lot about the coffee and had to try it, i can agree, it is good!! Cannot fault the room. The staff were so welcoming, felt very welcome throughout our stay. Will be coming back very soon!!",10.0,Amazing!!,0,1,bed|comfort|staff|noisiness|drink|,1
1031,United Kingdom,Studio King (Family),2  ,September 2020,Couple," We were impressed by the security allowing only guests into the hotel. The adherence to COVID policy was very good and apparent from check in. It was good to see a team of staff employed solely for sanitising public areas.
Ideal location for our specific requirement for a local wedding but perfect for sightseeing. Pity Big Ben was covered in scaffolding when we had the most perfect view from our room.",9.0,Wonderful,0,1,covid|staff|location|,0
1032,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Location,10.0,Exceptional,0,1,location|,1
1033,United Kingdom,Superior Double Room,1  ,September 2020,Couple," The location was great loads of things to do close by, views were amazing!!",8.0,Lovely place to stay,0,1,location|,1
1034,United Kingdom,Studio King (Family),1  ,September 2020,Group," Style of rooms
Fav location",10.0,Fab location and amazing hotel,0,1,comfort|location|,1
1035,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, Very nice,10.0,Exceptional,0,1,,1
1036,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, The hotel was positioned ideally clean and comfortable and the staff were friendly,8.0,Very Good,0,1,dirty|comfort|staff|,1
1037,United Kingdom,Superior Double Room with Internal View,1  ,September 2020,Couple, I really enjoyed staying at this hotel as staff are so helpful and very polite rooms are very comfortable and clean also location of the hotel is spot on cooker fault this hotel at all.,10.0,Exceptional,0,1,staff|comfort|dirty|location|,0
1038,United Kingdom,One-Bedroom Family Suite with Big Ben View,2  ,September 2020,Couple, Central location. All staff very helpful. Good standards,9.0,Wonderful,0,1,location|staff|,1
