Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Junior Suite (2 Adults),3,August 2020,Solo traveler," I booked the penthouse suite, it was fantastic the views of London are another level from the balcony. The staff were very friendly and a pleasure to deal with. I will be definitely staying here again.",10.0,Brilliant Long Weekend,1,staff,0
United Kingdom,Junior Suite (2 Adults),3,August 2020,Solo traveler," I booked the penthouse suite, it was fantastic the views of London are another level from the balcony. The staff were very friendly and a pleasure to deal with. I will be definitely staying here again.",10.0,Brilliant Long Weekend,1,comfort,1
United Kingdom,Superior Double Room,4,August 2020,Couple," The staff were amazing, so welcoming and polite, always with a smile. Theyhelped make our anniversary even more special  We will be coming here again",10.0,Exceptional,1,staff,0
United Kingdom,Studio Double (Family),1,August 2020,Family," Clean, quiet and very friendly staff!",10.0,Brilliant staff,1,dirty,0
United Kingdom,Studio Double (Family),1,August 2020,Family," Clean, quiet and very friendly staff!",10.0,Brilliant staff,1,noisiness,0
United Kingdom,Studio Double (Family),1,August 2020,Family," Clean, quiet and very friendly staff!",10.0,Brilliant staff,1,staff,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," Helpful and attentive staff. 
They up graded our room to a suite, with a view of London Eye and Houses of Parliament. Thank you very much. 
The hotel has fantastic 👏 Covid 19 measures in place to ensure safety of guests and staff alike. Hand sanitisers appropriately postioned, one way system, cleanliness standards very high and reminders of respecting social distancing.
A stone throw away from Waterloo Station and London Eye.",9.0,Wonderful,1,staff,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," Helpful and attentive staff. 
They up graded our room to a suite, with a view of London Eye and Houses of Parliament. Thank you very much. 
The hotel has fantastic 👏 Covid 19 measures in place to ensure safety of guests and staff alike. Hand sanitisers appropriately postioned, one way system, cleanliness standards very high and reminders of respecting social distancing.
A stone throw away from Waterloo Station and London Eye.",9.0,Wonderful,1,location,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," Helpful and attentive staff. 
They up graded our room to a suite, with a view of London Eye and Houses of Parliament. Thank you very much. 
The hotel has fantastic 👏 Covid 19 measures in place to ensure safety of guests and staff alike. Hand sanitisers appropriately postioned, one way system, cleanliness standards very high and reminders of respecting social distancing.
A stone throw away from Waterloo Station and London Eye.",9.0,Wonderful,1,covid,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," Helpful and attentive staff. 
They up graded our room to a suite, with a view of London Eye and Houses of Parliament. Thank you very much. 
The hotel has fantastic 👏 Covid 19 measures in place to ensure safety of guests and staff alike. Hand sanitisers appropriately postioned, one way system, cleanliness standards very high and reminders of respecting social distancing.
A stone throw away from Waterloo Station and London Eye.",9.0,Wonderful,1,dirty,0
United Kingdom,Studio Double Room,2,August 2020,Couple, The view from the room was lovely and it was a spacious room with good facilities.,9.0,Lovely,1,location,0
United Kingdom,Studio Double Room,2,August 2020,Couple," Great staff, spacious rooms - lovely room service menu.",10.0,"Fantastic place, felt very secure and safe.",1,staff,0
United Kingdom,Studio Double Room,2,August 2020,Couple," Great staff, spacious rooms - lovely room service menu.",10.0,"Fantastic place, felt very secure and safe.",1,restaurant,1
United Kingdom,Superior Double Room,2,August 2020,Couple, Fabulous customer service. Air con was not working front of desk  Petra went out of her away. Upgraded to 14th floor with balcony and views of London Eye.,10.0,Exceptional,1,staff,1
United Kingdom,Superior Double Room,2,August 2020,Couple, Fabulous customer service. Air con was not working front of desk  Petra went out of her away. Upgraded to 14th floor with balcony and views of London Eye.,10.0,Exceptional,1,temperature,1
United Kingdom,Superior Double Room,2,August 2020,Couple, Fabulous customer service. Air con was not working front of desk  Petra went out of her away. Upgraded to 14th floor with balcony and views of London Eye.,10.0,Exceptional,1,location,1
United Kingdom,Studio Double Room,1,August 2020,Family," View, Location, very clean, Smart TV,  spacious rooms",8.0,Very Good,1,location,1
United Kingdom,Studio Double Room,1,August 2020,Family," View, Location, very clean, Smart TV,  spacious rooms",8.0,Very Good,1,dirty,1
United Kingdom,Studio Double Room,1,August 2020,Family," View, Location, very clean, Smart TV,  spacious rooms",8.0,Very Good,1,tv,0
United Kingdom,Executive Studio-City View (Family),1,August 2020,Family," Location was perfect, room was great for family.",8.0,We had a good stay and would visit again.,1,location,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Couple, The balcony and views were amazing,10.0,Excellent,1,location,0
United Kingdom,Executive Studio - City View,1,August 2020,Solo traveler," Staff very friendly and attentive. We had a couple of issues with our room but the staff rectified these very promptly. 
Good location!",8.0,Pleasant Stay,1,staff,0
United Kingdom,Executive Studio - City View,1,August 2020,Solo traveler," Staff very friendly and attentive. We had a couple of issues with our room but the staff rectified these very promptly. 
Good location!",8.0,Pleasant Stay,1,location,1
United Kingdom,Executive Family Studio with London Eye View,2,August 2020,Family," I was travelling with my daughter and her two children who were thrilled with the view of the London Eye. We were a little apprehensive about travelling in the new Covid world, but the hotel seems to have everything covered, including the delicious hot breakfasts, delivered to our room in individual cardboard carriers.  It was my daughter's 40th birthday, during our stay, and she was thrilled with the gift of Prosecco for the grown-ups and soft drinks and sweets for the kids, that awaited us after our lovely day out in London. Thank you so much!",10.0,"Great hotel in a fabulous location and super staff, too!",1,location,1
United Kingdom,Executive Family Studio with London Eye View,2,August 2020,Family," I was travelling with my daughter and her two children who were thrilled with the view of the London Eye. We were a little apprehensive about travelling in the new Covid world, but the hotel seems to have everything covered, including the delicious hot breakfasts, delivered to our room in individual cardboard carriers.  It was my daughter's 40th birthday, during our stay, and she was thrilled with the gift of Prosecco for the grown-ups and soft drinks and sweets for the kids, that awaited us after our lovely day out in London. Thank you so much!",10.0,"Great hotel in a fabulous location and super staff, too!",1,covid,1
United Kingdom,Executive Family Studio with London Eye View,2,August 2020,Family," I was travelling with my daughter and her two children who were thrilled with the view of the London Eye. We were a little apprehensive about travelling in the new Covid world, but the hotel seems to have everything covered, including the delicious hot breakfasts, delivered to our room in individual cardboard carriers.  It was my daughter's 40th birthday, during our stay, and she was thrilled with the gift of Prosecco for the grown-ups and soft drinks and sweets for the kids, that awaited us after our lovely day out in London. Thank you so much!",10.0,"Great hotel in a fabulous location and super staff, too!",1,food/drink,1
United Kingdom,Executive Family Studio with London Eye View,2,August 2020,Family," I was travelling with my daughter and her two children who were thrilled with the view of the London Eye. We were a little apprehensive about travelling in the new Covid world, but the hotel seems to have everything covered, including the delicious hot breakfasts, delivered to our room in individual cardboard carriers.  It was my daughter's 40th birthday, during our stay, and she was thrilled with the gift of Prosecco for the grown-ups and soft drinks and sweets for the kids, that awaited us after our lovely day out in London. Thank you so much!",10.0,"Great hotel in a fabulous location and super staff, too!",1,temperature,1
United Kingdom,Executive Family Studio with London Eye View,1,August 2020,Family, The view and the rooms were lovely,7.0,Good,1,location,1
United Kingdom,Penthouse Suite,2,August 2020,Couple," Nice rooms, amazing location, smart looking hotel",7.0,Covid affected stay.. but staff did very well,1,location,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," The hotel went an extra step to upgrade me and my partner (free of charge) to a penthouse suite with a stunning view of London. Staff were so lovely, friendly, professional and polite. The location of the hotel couldn’t of been better. Our time at the hotel was faultless and we would 100% recommend this hotel to anyone visiting London.",10.0,The perfect romantic get away.,1,location,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," The hotel went an extra step to upgrade me and my partner (free of charge) to a penthouse suite with a stunning view of London. Staff were so lovely, friendly, professional and polite. The location of the hotel couldn’t of been better. Our time at the hotel was faultless and we would 100% recommend this hotel to anyone visiting London.",10.0,The perfect romantic get away.,1,staff,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," Rooms were ready and cleaned very fast like at 11am. Very clean, welcoming and really good views definitely stay again",9.0,Wonderful,1,dirty,1
United Kingdom,Superior Double Room with London Eye View,1,August 2020,Couple," Rooms were ready and cleaned very fast like at 11am. Very clean, welcoming and really good views definitely stay again",9.0,Wonderful,1,location,1
Jersey,Studio Double Room,2,August 2020,Couple," From when I booked the correspondence with the hotel was amazing,  we flew from jersey for the weekend and it was incredible, the view from the room was exceptional! I have to say a massive thank you for the combined efforts for mark (night manager) and bruno( day manager I believe) for making the stay that little bit extra special.  Also, the gentleman on the desk as you arrive who helped us get out of the revolving door was so friendly! We will be returning!",10.0,AMAZING,1,location,1
Jersey,Studio Double Room,2,August 2020,Couple," From when I booked the correspondence with the hotel was amazing,  we flew from jersey for the weekend and it was incredible, the view from the room was exceptional! I have to say a massive thank you for the combined efforts for mark (night manager) and bruno( day manager I believe) for making the stay that little bit extra special.  Also, the gentleman on the desk as you arrive who helped us get out of the revolving door was so friendly! We will be returning!",10.0,AMAZING,1,staff,1
United Kingdom,Superior Double Room,3,August 2020,Couple," Had a lovely long weekend stay here with my partner. Brilliant hotel. Spacious and well designed rooms made to be practical. Prime city centre location, stunning views overlooking the city. Exceptional staff that couldn’t be more helpful, made our stay that evermore unforgettable.",10.0,Exceptional hotel and staff at a great price!,1,location,1
United Kingdom,Superior Double Room,3,August 2020,Couple," Had a lovely long weekend stay here with my partner. Brilliant hotel. Spacious and well designed rooms made to be practical. Prime city centre location, stunning views overlooking the city. Exceptional staff that couldn’t be more helpful, made our stay that evermore unforgettable.",10.0,Exceptional hotel and staff at a great price!,1,staff,1
United Kingdom,Superior Double Room,2,August 2020,Couple," It was always immaculate, the rooms were lovely and spacious. The staff at the front desk were attentive and so welcoming. Lovely to have a chat and they couldn’t do enough for you.",9.0,Weekend stay,1,staff,1
United Kingdom,Superior Double Room,1,August 2020,Couple, We liked every thing about this hotel it was perfect the view was beautiful.  The room was great we got up graded for free on arrival The staff were so friendly We will defiantly be coming back.,10.0,Exceptional,1,location,1
United Kingdom,Superior Double Room,1,August 2020,Couple, We liked every thing about this hotel it was perfect the view was beautiful.  The room was great we got up graded for free on arrival The staff were so friendly We will defiantly be coming back.,10.0,Exceptional,1,staff,1
United Kingdom,Superior Double Room,1,August 2020,Couple," Excellent location and easy to access from London Waterloo!
A very comfortable visit. Everything was immaculately clean and the staff were very helpful! Bruno, at reception, particularly so!
Thank you and will be back!",10.0,Exceptional,1,location,1
United Kingdom,Superior Double Room,1,August 2020,Couple," Excellent location and easy to access from London Waterloo!
A very comfortable visit. Everything was immaculately clean and the staff were very helpful! Bruno, at reception, particularly so!
Thank you and will be back!",10.0,Exceptional,1,comfort,1
United Kingdom,Superior Double Room,1,August 2020,Couple," Excellent location and easy to access from London Waterloo!
A very comfortable visit. Everything was immaculately clean and the staff were very helpful! Bruno, at reception, particularly so!
Thank you and will be back!",10.0,Exceptional,1,dirty,1
United Kingdom,Superior Double Room,1,August 2020,Couple," Excellent location and easy to access from London Waterloo!
A very comfortable visit. Everything was immaculately clean and the staff were very helpful! Bruno, at reception, particularly so!
Thank you and will be back!",10.0,Exceptional,1,staff,1
United Kingdom,Studio Double Room,2,August 2020,Family," Friendly Staff really kind and helpful, smooth late checkout,",9.0,Was an amazing experience as always,1,staff,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,noisiness,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,covid,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,staff,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,comfort,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,bed,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,location,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,food/drink,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,tv,1
United Kingdom,Penthouse Suite (Family),1,August 2020,Family," Despite being quiet and having to impose new COVID safety rules, our stay at this hotel was absolutely excellent. 
The hotel team were so friendly and helpful, they made us feel so welcome. The hotel was absolutely spotless and felt very safe with sanitiser everywhere and lots of signage to say what had been cleaned etc. 
The room was beyond comfortable, best bed I’ve ever slept in! The view from our balcony of the London Eye and Houses of Parliament was phenomenal! 
Breakfast is served in the room due to social distancing. It came in disposable boxes with wooden cutlery. Whilst plates and regular cutlery would have been preferred, we understood why it was this way. The breakfast was still delicious and arrived hot and fresh. 
If you fancy seeing the sights in central London, this hotel has a great location. All in all, absolutely fantastic!",10.0,Fantastic hotel in every way,1,price,0
United Kingdom,Superior Double Room,1,August 2020,Couple," We can’t fault this hotel , helpful staff , spotless and great location x",10.0,Exceptional,1,staff,0
United Kingdom,Superior Double Room,1,August 2020,Couple," We can’t fault this hotel , helpful staff , spotless and great location x",10.0,Exceptional,1,location,1
United Kingdom,Studio Double Room,2,August 2020,Couple," Please if anyone is wanting to stay in London this place couldn’t be any more perfect, got an upgraded room from the amazing staff that were ok the desk who couldn’t do more to help us! 
So so happy with the location in the middle for absolutely everything. 
Will be staying here again and again and telling all our friends !",10.0,Exceptional,1,location,1
United Kingdom,Studio Double Room,2,August 2020,Couple," Please if anyone is wanting to stay in London this place couldn’t be any more perfect, got an upgraded room from the amazing staff that were ok the desk who couldn’t do more to help us! 
So so happy with the location in the middle for absolutely everything. 
Will be staying here again and again and telling all our friends !",10.0,Exceptional,1,staff,1
United Kingdom,Executive Family Studio with London Eye View,1,August 2020,Family, Fantastic staff that went the extra mile!! Everything was perfect.,10.0,Exceptional,1,staff,1
Australia,Studio Double Room,1,August 2020,Couple, Staff extremely helpful to all our needs,8.0,Very Good,1,staff,1
Kuwait,Studio Double (Family),2,August 2020,Family," Friendly staff, late check out, excellent service, cleanliness",10.0,Excellent hotel,1,staff,1
Kuwait,Studio Double (Family),2,August 2020,Family," Friendly staff, late check out, excellent service, cleanliness",10.0,Excellent hotel,1,dirty,1
United Kingdom,Executive Family Studio with London Eye View,1,July 2020,Family, View,9.0,Had a ball!!,1,location,0
United Kingdom,Studio Double (Family),1,July 2020,Family," Great hotel, excellent service would defiently return the staff are amazing and so helpful going above and beyond.",10.0,Great place to stay,1,staff,1
United Kingdom,Studio Double Room,1,July 2020,Couple, Great service from the hotel staff and a nice view from my hotel room,8.0,Very Good,1,staff,1
United Kingdom,Studio Double Room,1,July 2020,Couple, Great service from the hotel staff and a nice view from my hotel room,8.0,Very Good,1,location,0
United Kingdom,Superior Double Room,1,July 2020,Couple, Staff were very friendly and helpful,8.0,Very Good,1,staff,1
United Kingdom,Superior Double Room,1,March 2020,Solo traveler," Clean room, decent shower, great breakfast.",7.0,Perfectly fine.,1,dirty,1
United Kingdom,Superior Double Room,1,March 2020,Solo traveler," Clean room, decent shower, great breakfast.",7.0,Perfectly fine.,1,bathroom,1
United Kingdom,Superior Double Room,1,March 2020,Solo traveler," Clean room, decent shower, great breakfast.",7.0,Perfectly fine.,1,food/drink,0
Belgium,Superior Twin Room,1,March 2020,Group, Very friendly and helpful staff. Great location. Free luggage storage. Impeccable room.,9.0,Wonderful,1,staff,0
Belgium,Superior Twin Room,1,March 2020,Group, Very friendly and helpful staff. Great location. Free luggage storage. Impeccable room.,9.0,Wonderful,1,location,0
United Kingdom,Superior Twin Room,2,March 2020,Group," Comfortable room ,good  atmosphere and helpful and attentive staff. The bar was great and it was good you could buy snacks and light meals. Therewas  a microwave crockery and mini bar in the luxury room. A useful extra for our stay",9.0,A really comfortable stay with excellent service,1,comfort,0
United Kingdom,Superior Twin Room,2,March 2020,Group," Comfortable room ,good  atmosphere and helpful and attentive staff. The bar was great and it was good you could buy snacks and light meals. Therewas  a microwave crockery and mini bar in the luxury room. A useful extra for our stay",9.0,A really comfortable stay with excellent service,1,staff,0
United Kingdom,Superior Twin Room,2,March 2020,Group," Comfortable room ,good  atmosphere and helpful and attentive staff. The bar was great and it was good you could buy snacks and light meals. Therewas  a microwave crockery and mini bar in the luxury room. A useful extra for our stay",9.0,A really comfortable stay with excellent service,1,restaurant,0
United Kingdom,Superior Twin Room,2,March 2020,Group," Comfortable room ,good  atmosphere and helpful and attentive staff. The bar was great and it was good you could buy snacks and light meals. Therewas  a microwave crockery and mini bar in the luxury room. A useful extra for our stay",9.0,A really comfortable stay with excellent service,1,food/drink,1
United Kingdom,Superior Twin Room,1,March 2020,Group, Area,9.0,It was lovely,1,location,1
United Kingdom,Superior Double Room,1,March 2020,Couple," Fabulous location- easy walk to parks and Westminster through parks to Harrolds. 
Plenty of restaurants in the area.",9.0,Great location,1,location,1
United Kingdom,Superior Double Room,1,March 2020,Couple," Fabulous location- easy walk to parks and Westminster through parks to Harrolds. 
Plenty of restaurants in the area.",9.0,Great location,1,restaurant,1
United Kingdom,Executive Family Studio with London Eye View,1,March 2020,Family," Great location. 
Comfy rooms.
Good breakfast.",8.0,We had a great time,1,location,1
United Kingdom,Executive Family Studio with London Eye View,1,March 2020,Family," Great location. 
Comfy rooms.
Good breakfast.",8.0,We had a great time,1,comfort,1
United Kingdom,Executive Family Studio with London Eye View,1,March 2020,Family," Great location. 
Comfy rooms.
Good breakfast.",8.0,We had a great time,1,food/drink,1
United Kingdom,Executive Studio - City View,1,March 2020,Family, Warm welcome and warm friendly staff,7.0,Good,1,staff,1
Ireland,Executive Family Studio with London Eye View,2,March 2020,Family," Dinner was a little slow, mini bar prices were way cheaper.  Valet service was confusing.  Great location close to London Eye, County Hall fun zone and river walks.",8.0,Fun stay close to everything.,1,food/drink,1
Ireland,Executive Family Studio with London Eye View,2,March 2020,Family," Dinner was a little slow, mini bar prices were way cheaper.  Valet service was confusing.  Great location close to London Eye, County Hall fun zone and river walks.",8.0,Fun stay close to everything.,1,restaurant,1
Ireland,Executive Family Studio with London Eye View,2,March 2020,Family," Dinner was a little slow, mini bar prices were way cheaper.  Valet service was confusing.  Great location close to London Eye, County Hall fun zone and river walks.",8.0,Fun stay close to everything.,1,price,1
Ireland,Executive Family Studio with London Eye View,2,March 2020,Family," Dinner was a little slow, mini bar prices were way cheaper.  Valet service was confusing.  Great location close to London Eye, County Hall fun zone and river walks.",8.0,Fun stay close to everything.,1,staff,1
Ireland,Executive Family Studio with London Eye View,2,March 2020,Family," Dinner was a little slow, mini bar prices were way cheaper.  Valet service was confusing.  Great location close to London Eye, County Hall fun zone and river walks.",8.0,Fun stay close to everything.,1,location,1
United Kingdom,Superior Double Room,1,March 2020,Solo traveler, Location and staff were excellent,9.0,"Great Location and great staff, making a great stay",1,location,1
United Kingdom,Superior Double Room,1,March 2020,Solo traveler, Location and staff were excellent,9.0,"Great Location and great staff, making a great stay",1,staff,1
Ireland,Superior Double Room,1,February 2020,Couple, Great location!,8.8,Excellent,1,location,1
Australia,Executive Family Studio with London Eye View,3,March 2020,Solo traveler, Wonderful View and Amenities Lovely central spot to stay,10.0,Exceptional,1,location,1
United Kingdom,Superior Twin Room,1,March 2020,Couple," Very clean . Good to have a fridge and microwave i the room . Breakfast very good and my friend asked for an omlette which was organised by Jonny the chief who was very friendly and jolly ,and an asset to the hotel .",10.0,Exceptional,1,dirty,1
United Kingdom,Superior Twin Room,1,March 2020,Couple," Very clean . Good to have a fridge and microwave i the room . Breakfast very good and my friend asked for an omlette which was organised by Jonny the chief who was very friendly and jolly ,and an asset to the hotel .",10.0,Exceptional,1,food/drink,1
United Kingdom,Superior Twin Room,1,March 2020,Couple," Very clean . Good to have a fridge and microwave i the room . Breakfast very good and my friend asked for an omlette which was organised by Jonny the chief who was very friendly and jolly ,and an asset to the hotel .",10.0,Exceptional,1,staff,0
Ireland,Superior Double Room,1,March 2020,Couple, Staff and door men were super friendly,10.0,Excellent,1,staff,1
United Kingdom,Studio Double Room,1,March 2020,Family," Great location, lovely room and excellent staff.  I asked for a room with a view for my son's birthday which they obliged with, and also left a cake and treats for the occasion.  Really great hotel, would stay there again.",9.0,Excellent,1,location,1
United Kingdom,Studio Double Room,1,March 2020,Family," Great location, lovely room and excellent staff.  I asked for a room with a view for my son's birthday which they obliged with, and also left a cake and treats for the occasion.  Really great hotel, would stay there again.",9.0,Excellent,1,staff,0
United Kingdom,Superior Twin Room,1,March 2020,Family, Hotel only 10 minute walk from mainline Waterloo Station. Very comfortable we had the buffet breakfast which had a good selection and staff very helpful. Hotel is located ideally  for sightseeing around Westminster and close to London Eye. We visited Florence Nightingale Museum which was 5 minute walk from hotel and a play at County Hall in the afternoon.,9.0,Comfortable Overnight Stay,1,comfort,0
United Kingdom,Superior Twin Room,1,March 2020,Family, Hotel only 10 minute walk from mainline Waterloo Station. Very comfortable we had the buffet breakfast which had a good selection and staff very helpful. Hotel is located ideally  for sightseeing around Westminster and close to London Eye. We visited Florence Nightingale Museum which was 5 minute walk from hotel and a play at County Hall in the afternoon.,9.0,Comfortable Overnight Stay,1,food/drink,0
United Kingdom,Superior Twin Room,1,March 2020,Family, Hotel only 10 minute walk from mainline Waterloo Station. Very comfortable we had the buffet breakfast which had a good selection and staff very helpful. Hotel is located ideally  for sightseeing around Westminster and close to London Eye. We visited Florence Nightingale Museum which was 5 minute walk from hotel and a play at County Hall in the afternoon.,9.0,Comfortable Overnight Stay,1,staff,0
United Kingdom,Superior Twin Room,1,March 2020,Family, Hotel only 10 minute walk from mainline Waterloo Station. Very comfortable we had the buffet breakfast which had a good selection and staff very helpful. Hotel is located ideally  for sightseeing around Westminster and close to London Eye. We visited Florence Nightingale Museum which was 5 minute walk from hotel and a play at County Hall in the afternoon.,9.0,Comfortable Overnight Stay,1,location,1
United Kingdom,Junior Suite (3 Adults),1,March 2020,Group," Great room for three of us , very spacious and sofa bed very comfortable. Staff on reception were very friendly and approachable as was the doorman . Great hotel , will definitely visit again 😊",10.0,Exceptional,1,comfort,1
United Kingdom,Junior Suite (3 Adults),1,March 2020,Group," Great room for three of us , very spacious and sofa bed very comfortable. Staff on reception were very friendly and approachable as was the doorman . Great hotel , will definitely visit again 😊",10.0,Exceptional,1,bed,1
United Kingdom,Junior Suite (3 Adults),1,March 2020,Group," Great room for three of us , very spacious and sofa bed very comfortable. Staff on reception were very friendly and approachable as was the doorman . Great hotel , will definitely visit again 😊",10.0,Exceptional,1,staff,0
United Kingdom,Superior Twin Room,1,March 2020,Group, The location is excellent and the staff very friendly and helpful,10.0,Exceptional,1,location,0
United Kingdom,Superior Twin Room,1,March 2020,Group, The location is excellent and the staff very friendly and helpful,10.0,Exceptional,1,staff,0
United Kingdom,Superior Twin Room,1,March 2020,Solo traveler," My room had a super view of the eye, this was beautifully lit up at night. Room was amazing and I didn't have breakfast.",10.0,Excellent,1,location,0
United Kingdom,Superior Twin Room,1,March 2020,Solo traveler," My room had a super view of the eye, this was beautifully lit up at night. Room was amazing and I didn't have breakfast.",10.0,Excellent,1,food/drink,1
United Kingdom,Superior Twin Room,2,March 2020,Group," The staff, without exception, were attentive, super helpful and pleasant. Location was excellent for access to Southbank and transport links to elsewhere in London. It's my go to hotel when visiting london from now on.",10.0,Exceptional,1,staff,1
United Kingdom,Superior Twin Room,2,March 2020,Group," The staff, without exception, were attentive, super helpful and pleasant. Location was excellent for access to Southbank and transport links to elsewhere in London. It's my go to hotel when visiting london from now on.",10.0,Exceptional,1,noisiness,1
