,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
1800,Germany,Superior King Room,1,September 2020,Couple," Early check in.
Modern facilities.
Express Checkout
Good to explore the city.
Good COVID 19 tasks.
Instead of switches touch panels all over the place.",5.0,Ok for a Night but would prefer other locations in Amsterdam.,1,covid,0
1801,Sweden,Superior King Room,1,September 2020,Group, Awesome staff and service same standard as Grand and Other 5star hotels if not better,10.0,Blessing from above,1,staff,1
1802,Belgium,Superior Twin Room,2,September 2020,Group," This hotel was more than we expected very friendly staff and such a positive vibes from everywhere and of course the hotel is amazin. I highly recommend this hotel to everyone. 
Thank you so much for such a nice service we really enjoyed our stay there!",10.0,One of the most beautiful hotel and very friendly staff i highly recommend this hotel to everyone,1,staff,1
1803,Poland,Superior Twin Room,3,September 2020,Family, Friendly Hotel Staff. Next time I will Stary in same hotel...😀,10.0,Exceptional,1,staff,1
1804,United Kingdom,Superior King Room,2,September 2020,Solo traveler, Location,10.0,All good 😀,1,location,1
1805,France,Executive King Room (3 Adults),2,September 2020,Group," The location, the room was big and confortable , the concierge who speak french was amazing ! 
The cleanliness",6.0,Good for the locations but no assistance in case of problem,1,location,1
1806,France,Executive King Room (3 Adults),2,September 2020,Group," The location, the room was big and confortable , the concierge who speak french was amazing ! 
The cleanliness",6.0,Good for the locations but no assistance in case of problem,1,dirty,1
1807,Germany,Executive King Room with Iconic View (3 Adults),2,September 2020,Group, Breakfast was nice and the pool was wonderful.,10.0,Exceptional,1,food/drink,1
1808,Germany,Executive King Room with Iconic View (3 Adults),2,September 2020,Group, Breakfast was nice and the pool was wonderful.,10.0,Exceptional,1,fitness,1
1809,United Kingdom,Superior King Room with Iconic View,1,September 2020,Couple," Perfect stay in perfect hotel! Staff is so friendly and ready to help anytime. Every one is smiling all the time. Room service very quick and food very, very tasty. Delicious breakfast and what's most important: amaizing locatiin, just a few steps from the train station and from old town. We'll be back",10.0,Best hotel I've ever been to,1,staff,1
1810,United Kingdom,Superior King Room with Iconic View,1,September 2020,Couple," Perfect stay in perfect hotel! Staff is so friendly and ready to help anytime. Every one is smiling all the time. Room service very quick and food very, very tasty. Delicious breakfast and what's most important: amaizing locatiin, just a few steps from the train station and from old town. We'll be back",10.0,Best hotel I've ever been to,1,food/drink,1
1811,United Kingdom,Superior King Room with Iconic View,1,September 2020,Couple," Perfect stay in perfect hotel! Staff is so friendly and ready to help anytime. Every one is smiling all the time. Room service very quick and food very, very tasty. Delicious breakfast and what's most important: amaizing locatiin, just a few steps from the train station and from old town. We'll be back",10.0,Best hotel I've ever been to,1,location,1
1812,United Kingdom,Superior King Room,2,August 2020,Couple, Everything location was excellent,10.0,Will stay again,1,location,1
1813,United Kingdom,Superior Twin Room,3,August 2020,Family, Great staff and very modern clean room.,10.0,Great i loved it.,1,staff,1
1814,United Kingdom,Superior Twin Room,3,August 2020,Family, Great staff and very modern clean room.,10.0,Great i loved it.,1,comfort,1
1815,United Kingdom,Superior Twin Room,3,August 2020,Family, Great staff and very modern clean room.,10.0,Great i loved it.,1,dirty,1
1816,United Kingdom,Superior Twin Room,2,September 2020,Group," Really stylish, clean and modern. Also loved the spa area, really nice to relax out of the bustle of the city",10.0,"Brilliant hotel throughout, really stylish, staff where amazing, couldn’t do more for me. The hotel is smack bang in the",1,dirty,1
1817,United Kingdom,Superior Twin Room,2,September 2020,Group," Really stylish, clean and modern. Also loved the spa area, really nice to relax out of the bustle of the city",10.0,"Brilliant hotel throughout, really stylish, staff where amazing, couldn’t do more for me. The hotel is smack bang in the",1,comfort,1
1818,United Kingdom,Superior Twin Room,2,September 2020,Group," Really stylish, clean and modern. Also loved the spa area, really nice to relax out of the bustle of the city",10.0,"Brilliant hotel throughout, really stylish, staff where amazing, couldn’t do more for me. The hotel is smack bang in the",1,fitness,1
1819,United Kingdom,Superior Twin Room,2,September 2020,Group," Really stylish, clean and modern. Also loved the spa area, really nice to relax out of the bustle of the city",10.0,"Brilliant hotel throughout, really stylish, staff where amazing, couldn’t do more for me. The hotel is smack bang in the",1,location,1
1820,Luxembourg,Superior King Room,1,August 2020,Group, The location of the hotel was amazing and so convenient! It was very clean and our hotel room waa stunning!!,10.0,loved my stay here!,1,location,0
1821,Luxembourg,Superior King Room,1,August 2020,Group, The location of the hotel was amazing and so convenient! It was very clean and our hotel room waa stunning!!,10.0,loved my stay here!,1,dirty,0
1822,Netherlands,Superior King Room,1,August 2020,Couple," We liked the location the ambiance and the facilities
Staff were very good",10.0,Great value for money,1,location,1
1823,Netherlands,Superior King Room,1,August 2020,Couple," We liked the location the ambiance and the facilities
Staff were very good",10.0,Great value for money,1,staff,1
1824,United Kingdom,Superior King Room,3,August 2020,Couple, I have been to Amsterdam a number of times but this hotel was outstanding. In a good area and real handy to alot of things.,10.0,Great experience 😁,1,location,1
1825,Netherlands,Superior King Room,2,August 2020,Solo traveler," - the most friendliest staff that you can have 
- the most cleanest hotel 
- really great atmosphere I will definitely come back",10.0,Outstanding!,1,staff,1
1826,United Kingdom,Superior King Room,3,August 2020,Couple, Excellent clean hotel in a great location. Would definitely stay there again.,10.0,Perfect location,1,dirty,1
1827,United Kingdom,Superior King Room,3,August 2020,Couple, Excellent clean hotel in a great location. Would definitely stay there again.,10.0,Perfect location,1,location,1
1828,United Kingdom,Superior King Room with Iconic View,3,July 2020,Couple," Excellent location,  we had a room with views of the canal and city nightlife, staff were very pleasant we had a fabulous time 😀",10.0,Our first wedding anniversary,1,location,1
1829,United Kingdom,Superior King Room with Iconic View,3,July 2020,Couple," Excellent location,  we had a room with views of the canal and city nightlife, staff were very pleasant we had a fabulous time 😀",10.0,Our first wedding anniversary,1,staff,1
1830,United Kingdom,Superior King Room with Iconic View,3,July 2020,Couple," Excellent location,  we had a room with views of the canal and city nightlife, staff were very pleasant we had a fabulous time 😀",10.0,Our first wedding anniversary,1,noisiness,1
1831,Ireland,Superior Twin Room,1,August 2020,Solo traveler," Good size room with good amenities, lovely bathroom & double shower head with rainfall head, good layout, decent WiFi connection + speed, good size TV with Internet + YouTube etc, located across from Amsterdam central station, friendly staff, breakfast had good selection, probably the nicest breakfast I have had in a hotel in Amsterdam.",10.0,Lovely hotel in great location.,1,bathroom,1
1832,Ireland,Superior Twin Room,1,August 2020,Solo traveler," Good size room with good amenities, lovely bathroom & double shower head with rainfall head, good layout, decent WiFi connection + speed, good size TV with Internet + YouTube etc, located across from Amsterdam central station, friendly staff, breakfast had good selection, probably the nicest breakfast I have had in a hotel in Amsterdam.",10.0,Lovely hotel in great location.,1,internet,1
1833,Ireland,Superior Twin Room,1,August 2020,Solo traveler," Good size room with good amenities, lovely bathroom & double shower head with rainfall head, good layout, decent WiFi connection + speed, good size TV with Internet + YouTube etc, located across from Amsterdam central station, friendly staff, breakfast had good selection, probably the nicest breakfast I have had in a hotel in Amsterdam.",10.0,Lovely hotel in great location.,1,tv,1
1834,Ireland,Superior Twin Room,1,August 2020,Solo traveler," Good size room with good amenities, lovely bathroom & double shower head with rainfall head, good layout, decent WiFi connection + speed, good size TV with Internet + YouTube etc, located across from Amsterdam central station, friendly staff, breakfast had good selection, probably the nicest breakfast I have had in a hotel in Amsterdam.",10.0,Lovely hotel in great location.,1,location,1
1835,Ireland,Superior Twin Room,1,August 2020,Solo traveler," Good size room with good amenities, lovely bathroom & double shower head with rainfall head, good layout, decent WiFi connection + speed, good size TV with Internet + YouTube etc, located across from Amsterdam central station, friendly staff, breakfast had good selection, probably the nicest breakfast I have had in a hotel in Amsterdam.",10.0,Lovely hotel in great location.,1,staff,1
1836,Ireland,Superior Twin Room,1,August 2020,Solo traveler," Good size room with good amenities, lovely bathroom & double shower head with rainfall head, good layout, decent WiFi connection + speed, good size TV with Internet + YouTube etc, located across from Amsterdam central station, friendly staff, breakfast had good selection, probably the nicest breakfast I have had in a hotel in Amsterdam.",10.0,Lovely hotel in great location.,1,food/drink,1
1837,United Kingdom,Superior King Room with Iconic View,2,August 2020,Couple, The cleanliness the staff the room the view everything really will be back in November,10.0,Excellent,1,dirty,1
1838,United Kingdom,Superior King Room with Iconic View,2,August 2020,Couple, The cleanliness the staff the room the view everything really will be back in November,10.0,Excellent,1,staff,1
1839,United Kingdom,Superior King Room with Iconic View,2,August 2020,Couple, The cleanliness the staff the room the view everything really will be back in November,10.0,Excellent,1,location,1
1840,United Kingdom,Superior King Room,2,August 2020,Solo traveler, It was good because it was right at the centre,5.0,Fair,1,location,1
1841,Ireland,Superior Twin Room,4,August 2020,Group, It was a good location,5.0,Fair,1,location,1
1842,Ireland,Superior King Room,4,August 2020,Couple, It was so comfortable and really clean. It is an amazing location beside everything you need,10.0,Excellent stay,1,comfort,1
1843,Ireland,Superior King Room,4,August 2020,Couple, It was so comfortable and really clean. It is an amazing location beside everything you need,10.0,Excellent stay,1,dirty,1
1844,Ireland,Superior King Room,4,August 2020,Couple, It was so comfortable and really clean. It is an amazing location beside everything you need,10.0,Excellent stay,1,location,1
1845,United Kingdom,Superior Twin Room,1,August 2020,Couple, I liked how central it was and I liked how it had aircon & a nice reception. However everything else was bad value for money.,2.0,Bad value for money - wouldn’t stay again,1,location,0
1846,United Kingdom,Superior Twin Room,1,August 2020,Couple, I liked how central it was and I liked how it had aircon & a nice reception. However everything else was bad value for money.,2.0,Bad value for money - wouldn’t stay again,1,staff,0
1847,United Kingdom,Superior Twin Room,1,August 2020,Couple, I liked how central it was and I liked how it had aircon & a nice reception. However everything else was bad value for money.,2.0,Bad value for money - wouldn’t stay again,1,price,0
1848,United Kingdom,Superior King Room,3,August 2020,Couple, Very friendly staff and such a lovely smell constantly in the air,10.0,Luxury hotel Perfect location,1,staff,0
1849,United Kingdom,Superior King Room,3,August 2020,Couple, Very friendly staff and such a lovely smell constantly in the air,10.0,Luxury hotel Perfect location,1,temperature,0
1850,United Kingdom,Executive King Room (3 Adults),4,August 2020,Group, Location service both excellent,10.0,Great hotel had booked 4 nights but unfortunately had to leave after the first night due to quarantine. Will definitely,1,location,0
1851,United Kingdom,Executive King Room (3 Adults),4,August 2020,Group, Location service both excellent,10.0,Great hotel had booked 4 nights but unfortunately had to leave after the first night due to quarantine. Will definitely,1,staff,0
1852,France,Superior King Room,2,August 2020,Couple," The location is perfect, we can walk everywhere! The hotel is really nice and clean and their staff is adorable. Our room was huge, the bed really comfortable and the bathroom was super clean. We recommend and will book again!",10.0,An lovely stay in city center!,1,location,1
1853,France,Superior King Room,2,August 2020,Couple," The location is perfect, we can walk everywhere! The hotel is really nice and clean and their staff is adorable. Our room was huge, the bed really comfortable and the bathroom was super clean. We recommend and will book again!",10.0,An lovely stay in city center!,1,dirty,1
1854,France,Superior King Room,2,August 2020,Couple," The location is perfect, we can walk everywhere! The hotel is really nice and clean and their staff is adorable. Our room was huge, the bed really comfortable and the bathroom was super clean. We recommend and will book again!",10.0,An lovely stay in city center!,1,staff,1
1855,France,Superior King Room,2,August 2020,Couple," The location is perfect, we can walk everywhere! The hotel is really nice and clean and their staff is adorable. Our room was huge, the bed really comfortable and the bathroom was super clean. We recommend and will book again!",10.0,An lovely stay in city center!,1,bed,1
1856,France,Superior King Room,2,August 2020,Couple," The location is perfect, we can walk everywhere! The hotel is really nice and clean and their staff is adorable. Our room was huge, the bed really comfortable and the bathroom was super clean. We recommend and will book again!",10.0,An lovely stay in city center!,1,comfort,1
1857,France,Superior King Room,2,August 2020,Couple," The location is perfect, we can walk everywhere! The hotel is really nice and clean and their staff is adorable. Our room was huge, the bed really comfortable and the bathroom was super clean. We recommend and will book again!",10.0,An lovely stay in city center!,1,bathroom,1
1858,United Kingdom,Executive King Room with Iconic View (3 Adults),4,August 2020,Family," The room was as described and very clean with enough room for three adults -  travelled with my husband and tall 16 year old son. The double bed was massive and so comfortable - best nights sleep I have ever had away from home. My son had the double sofa bed and slept soundly.
Breakfast was amazing and plentiful. The staff were well organised and helpful.",10.0,Our stay was just what we needed after working so hard through a difficult year. Very relaxing,1,dirty,0
1859,United Kingdom,Executive King Room with Iconic View (3 Adults),4,August 2020,Family," The room was as described and very clean with enough room for three adults -  travelled with my husband and tall 16 year old son. The double bed was massive and so comfortable - best nights sleep I have ever had away from home. My son had the double sofa bed and slept soundly.
Breakfast was amazing and plentiful. The staff were well organised and helpful.",10.0,Our stay was just what we needed after working so hard through a difficult year. Very relaxing,1,bed,0
1860,United Kingdom,Executive King Room with Iconic View (3 Adults),4,August 2020,Family," The room was as described and very clean with enough room for three adults -  travelled with my husband and tall 16 year old son. The double bed was massive and so comfortable - best nights sleep I have ever had away from home. My son had the double sofa bed and slept soundly.
Breakfast was amazing and plentiful. The staff were well organised and helpful.",10.0,Our stay was just what we needed after working so hard through a difficult year. Very relaxing,1,comfort,0
1861,United Kingdom,Executive King Room with Iconic View (3 Adults),4,August 2020,Family," The room was as described and very clean with enough room for three adults -  travelled with my husband and tall 16 year old son. The double bed was massive and so comfortable - best nights sleep I have ever had away from home. My son had the double sofa bed and slept soundly.
Breakfast was amazing and plentiful. The staff were well organised and helpful.",10.0,Our stay was just what we needed after working so hard through a difficult year. Very relaxing,1,food/drink,0
1862,United Kingdom,Executive King Room with Iconic View (3 Adults),4,August 2020,Family," The room was as described and very clean with enough room for three adults -  travelled with my husband and tall 16 year old son. The double bed was massive and so comfortable - best nights sleep I have ever had away from home. My son had the double sofa bed and slept soundly.
Breakfast was amazing and plentiful. The staff were well organised and helpful.",10.0,Our stay was just what we needed after working so hard through a difficult year. Very relaxing,1,staff,0
1863,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,location,1
1864,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,dirty,1
1865,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,temperature,1
1866,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,internet,1
1867,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,food/drink,1
1868,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,parking,1
1869,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,price,1
1870,Hungary,Executive King Room (3 Adults),3,August 2020,Family, Superb central location. Cleanliness. Soundproof rooms. Strong air conditioning (we had really hot summer days). Acceptable WiFi. Good breakfast. Nearby Oosterdok parking with reasonable prices. Fast check-in and check-out. Polite and responsive staff.,10.0,Exceptional,1,staff,1
1871,United Kingdom,One-Bedroom Suite,2,August 2020,Couple, The Staff in the Vic Bar were fantastic and very helpful,3.0,"very disappointed, not to park Plaza",1,staff,1
1872,United Kingdom,One-Bedroom Suite,2,August 2020,Couple, The Staff in the Vic Bar were fantastic and very helpful,3.0,"very disappointed, not to park Plaza",1,restaurant,1
1873,United Kingdom,Superior King Room,3,August 2020,Couple," The staff were extremely nice. The bar staff were the kindest. Any service we required, they were quick to cater to us. The location was spot on. If I go back I’ll be returning to this hotel for sure.",10.0,Brilliant,1,staff,0
1874,United Kingdom,Superior King Room,3,August 2020,Couple," The staff were extremely nice. The bar staff were the kindest. Any service we required, they were quick to cater to us. The location was spot on. If I go back I’ll be returning to this hotel for sure.",10.0,Brilliant,1,restaurant,0
1875,United Kingdom,Superior King Room,3,August 2020,Couple," The staff were extremely nice. The bar staff were the kindest. Any service we required, they were quick to cater to us. The location was spot on. If I go back I’ll be returning to this hotel for sure.",10.0,Brilliant,1,location,0
1876,United Kingdom,Superior King Room,2,August 2020,Couple, Location was perfect and central. The bed was comfortable and big. Staff were accommodating and very polite and friendly.,10.0,Class and central.,1,location,1
1877,United Kingdom,Superior King Room,2,August 2020,Couple, Location was perfect and central. The bed was comfortable and big. Staff were accommodating and very polite and friendly.,10.0,Class and central.,1,bed,1
1878,United Kingdom,Superior King Room,2,August 2020,Couple, Location was perfect and central. The bed was comfortable and big. Staff were accommodating and very polite and friendly.,10.0,Class and central.,1,comfort,1
1879,United Kingdom,Superior King Room,2,August 2020,Couple, Location was perfect and central. The bed was comfortable and big. Staff were accommodating and very polite and friendly.,10.0,Class and central.,1,staff,1
1880,United Kingdom,Superior Twin Room,4,August 2020,Group, Staff and cleanliness of public areas was great,6.0,Pleasant,1,staff,1
1881,United Kingdom,Superior Twin Room,4,August 2020,Group, Staff and cleanliness of public areas was great,6.0,Pleasant,1,dirty,1
1882,United Kingdom,Superior Twin Room,4,August 2020,Group, Staff and cleanliness of public areas was great,6.0,Pleasant,1,location,1
1883,United Kingdom,Superior King Room,2,August 2020,Group," Perfect location, great hotel.",10.0,Exceptional,1,location,1
1884,United Kingdom,Superior King Room,2,August 2020,Group," The best location, very clean and looks amazing. The staff are very helpful, polite and always greet you with a smile.",10.0,Definitely Recommend,1,location,1
1885,United Kingdom,Superior King Room,2,August 2020,Group," The best location, very clean and looks amazing. The staff are very helpful, polite and always greet you with a smile.",10.0,Definitely Recommend,1,dirty,1
1886,United Kingdom,Superior King Room,2,August 2020,Group," The best location, very clean and looks amazing. The staff are very helpful, polite and always greet you with a smile.",10.0,Definitely Recommend,1,staff,1
1887,United Kingdom,Superior King Room with Iconic View,3,August 2020,Couple, perfect location and very clean,5.0,Fair,1,location,1
1888,United Kingdom,Superior King Room with Iconic View,3,August 2020,Couple, perfect location and very clean,5.0,Fair,1,dirty,1
1889,United Kingdom,Superior Twin Room,2,July 2020,Group, I liked the feel of the modern rooms and the beds were really comfortable.,6.0,Not bad,1,comfort,1
1890,United Kingdom,Superior Twin Room,2,July 2020,Group, I liked the feel of the modern rooms and the beds were really comfortable.,6.0,Not bad,1,bed,1
1891,Germany,Executive King Room (3 Adults),4,July 2020,Group, Bar Personal was exceptional friendly. Location was very good in the Centre of the City,6.0,Pleasant,1,restaurant,1
1892,Germany,Executive King Room (3 Adults),4,July 2020,Group, Bar Personal was exceptional friendly. Location was very good in the Centre of the City,6.0,Pleasant,1,staff,1
1893,Germany,Executive King Room (3 Adults),4,July 2020,Group, Bar Personal was exceptional friendly. Location was very good in the Centre of the City,6.0,Pleasant,1,location,1
1894,United Kingdom,Superior King Room,3,July 2020,Couple, The style of the rooms and the location,2.0,Not as happy as we expected,1,comfort,1
1895,United Kingdom,Superior King Room,3,July 2020,Couple, The style of the rooms and the location,2.0,Not as happy as we expected,1,location,1
1896,Switzerland,Superior King Room,1,July 2020,Group, Great location. Quick check-in and check-out. Comfortable and quiet room.,10.0,Exceptional,1,location,0
1897,Switzerland,Superior King Room,1,July 2020,Group, Great location. Quick check-in and check-out. Comfortable and quiet room.,10.0,Exceptional,1,comfort,0
1898,Switzerland,Superior King Room,1,July 2020,Group, Great location. Quick check-in and check-out. Comfortable and quiet room.,10.0,Exceptional,1,noisiness,0
1899,France,Superior King Room with Iconic View,2,July 2020,Couple, Hotel well situated. Good bathroom with a lovely shower. Comfortable bed and nice linen.,6.0,Hotel well situated,1,bathroom,1
1900,France,Superior King Room with Iconic View,2,July 2020,Couple, Hotel well situated. Good bathroom with a lovely shower. Comfortable bed and nice linen.,6.0,Hotel well situated,1,comfort,1
1901,France,Superior King Room with Iconic View,2,July 2020,Couple, Hotel well situated. Good bathroom with a lovely shower. Comfortable bed and nice linen.,6.0,Hotel well situated,1,bed,1
1902,Netherlands,Superior King Room with Iconic View,1,July 2020,Couple," The barman, he was very friendly & Location.",4.0,Price wise not worth it,1,staff,1
1903,Netherlands,Superior King Room with Iconic View,1,July 2020,Couple," The barman, he was very friendly & Location.",4.0,Price wise not worth it,1,location,1
1904,United Kingdom,Superior King Room with Iconic View,3,July 2020,Couple, Pool sauna and my room,10.0,Exceptional,1,fitness,1
1905,Luxembourg,Superior King Room,3,July 2020,Couple," Very very close to main attractions,food,  coffeeshops, boats, red lights etc. Not a bad word about ppl.working there :reception/concierge/restaurant super nice and helpful",6.0,"Overpriced, but great location",1,food/drink,1
1906,Luxembourg,Superior King Room,3,July 2020,Couple," Very very close to main attractions,food,  coffeeshops, boats, red lights etc. Not a bad word about ppl.working there :reception/concierge/restaurant super nice and helpful",6.0,"Overpriced, but great location",1,staff,1
1907,Luxembourg,Superior King Room,3,July 2020,Couple," Very very close to main attractions,food,  coffeeshops, boats, red lights etc. Not a bad word about ppl.working there :reception/concierge/restaurant super nice and helpful",6.0,"Overpriced, but great location",1,restaurant,1
1908,United Kingdom,Executive King Room,3,June 2020,Solo traveler," Staff were friendly, good location",6.0,Plaza,1,staff,1
1909,United Kingdom,Executive King Room,3,June 2020,Solo traveler," Staff were friendly, good location",6.0,Plaza,1,location,1
1910,Switzerland,Superior Twin Room,1,May 2020,Group, the location is perfect. Near most of the shopping areas and good dining places. It’s like a home away from Home! You walk out and you have a kitchen and dining area! Staff are very knowledgeable and friendly!,10.0,Exceptional,1,location,1
1911,Switzerland,Superior Twin Room,1,May 2020,Group, the location is perfect. Near most of the shopping areas and good dining places. It’s like a home away from Home! You walk out and you have a kitchen and dining area! Staff are very knowledgeable and friendly!,10.0,Exceptional,1,restaurant,1
1912,Switzerland,Superior Twin Room,1,May 2020,Group, the location is perfect. Near most of the shopping areas and good dining places. It’s like a home away from Home! You walk out and you have a kitchen and dining area! Staff are very knowledgeable and friendly!,10.0,Exceptional,1,bathroom,1
1913,Switzerland,Superior Twin Room,1,May 2020,Group, the location is perfect. Near most of the shopping areas and good dining places. It’s like a home away from Home! You walk out and you have a kitchen and dining area! Staff are very knowledgeable and friendly!,10.0,Exceptional,1,staff,1
1914,Australia,Superior Twin Room,2,February 2020,Family, This motel was great and location was spot on,10.0,The location gives you access to all the good bits of Amsterdam,1,location,1
1915,Australia,Superior King Room with Iconic View,4,February 2020,Couple," We absolutely loved our stay at this hotel. It’s located within a comfortable walking distance to the Museum quarter, incredibly close to night life and red light distrust and right opposite the general station. 
The hotel was modern and very comfortable. Buffet breakfast was very good and had a great selection of food. Would highly recommend thus place.",10.0,Loved it!,1,location,1
1916,Australia,Superior King Room with Iconic View,4,February 2020,Couple," We absolutely loved our stay at this hotel. It’s located within a comfortable walking distance to the Museum quarter, incredibly close to night life and red light distrust and right opposite the general station. 
The hotel was modern and very comfortable. Buffet breakfast was very good and had a great selection of food. Would highly recommend thus place.",10.0,Loved it!,1,comfort,1
1917,Australia,Superior King Room with Iconic View,4,February 2020,Couple," We absolutely loved our stay at this hotel. It’s located within a comfortable walking distance to the Museum quarter, incredibly close to night life and red light distrust and right opposite the general station. 
The hotel was modern and very comfortable. Buffet breakfast was very good and had a great selection of food. Would highly recommend thus place.",10.0,Loved it!,1,food/drink,1
1918,United Kingdom,Superior King Room,2,March 2020,Group," Clean room, nice crisp clean sheets and a very comfortable bed.  Staff were nice and friendly. Nice breakfast buffet",6.0,Pleasant,1,dirty,1
1919,United Kingdom,Superior King Room,2,March 2020,Group," Clean room, nice crisp clean sheets and a very comfortable bed.  Staff were nice and friendly. Nice breakfast buffet",6.0,Pleasant,1,bed,1
1920,United Kingdom,Superior King Room,2,March 2020,Group," Clean room, nice crisp clean sheets and a very comfortable bed.  Staff were nice and friendly. Nice breakfast buffet",6.0,Pleasant,1,comfort,1
1921,United Kingdom,Superior King Room,2,March 2020,Group," Clean room, nice crisp clean sheets and a very comfortable bed.  Staff were nice and friendly. Nice breakfast buffet",6.0,Pleasant,1,staff,1
1922,United Kingdom,Superior King Room,2,March 2020,Group," Clean room, nice crisp clean sheets and a very comfortable bed.  Staff were nice and friendly. Nice breakfast buffet",6.0,Pleasant,1,food/drink,1
1923,United Kingdom,Executive King Room (3 Adults),1,March 2020,Group, The breakfast was lovely plenty of choice and fresh,10.0,"Stayed here a few times, staff were friendly always gave time for a chat, our room was spotless",1,food/drink,1
1924,United Kingdom,Superior King Room,3,March 2020,Group," The room is very spacious, the food in the restaurant is very tasty. Loved it!",10.0,Comfortable,1,food/drink,1
1925,United Kingdom,Superior King Room,3,March 2020,Group," The room is very spacious, the food in the restaurant is very tasty. Loved it!",10.0,Comfortable,1,restaurant,1
1926,United Kingdom,Superior King Room,1,March 2020,Couple, Lonely room well out of our comfort zone ! Very posh but In a nice way... room amazing and very comfortable we have stayed in some pure quality places but this place is very like vip. Loved it so glad we booked thank you,10.0,Luxury,1,comfort,0
1927,United Kingdom,Superior King Room,1,March 2020,Couple, Lonely room well out of our comfort zone ! Very posh but In a nice way... room amazing and very comfortable we have stayed in some pure quality places but this place is very like vip. Loved it so glad we booked thank you,10.0,Luxury,1,location,0
1928,United Kingdom,Superior King Room,1,March 2020,Couple, Lonely room well out of our comfort zone ! Very posh but In a nice way... room amazing and very comfortable we have stayed in some pure quality places but this place is very like vip. Loved it so glad we booked thank you,10.0,Luxury,1,staff,0
1929,United Kingdom,Executive King Room,2,March 2020,Couple," Excellent service and location, great breakfast",10.0,Exceptional,1,staff,1
1930,United Kingdom,Executive King Room,2,March 2020,Couple," Excellent service and location, great breakfast",10.0,Exceptional,1,location,1
1931,United Kingdom,Executive King Room,2,March 2020,Couple," Excellent service and location, great breakfast",10.0,Exceptional,1,food/drink,1
1932,United Kingdom,Superior King Room with Iconic View,4,March 2020,Solo traveler, location,5.0,central location let down by Horrendous noise outside,1,location,1
1933,United Kingdom,Superior King Room,3,February 2020,Couple," Location , perfect for exploring Amsterdam, rooms were very nice and modern ,very comfy",10.0,Exceptional,1,location,1
1934,United Kingdom,Superior King Room,3,February 2020,Couple," Location , perfect for exploring Amsterdam, rooms were very nice and modern ,very comfy",10.0,Exceptional,1,comfort,1
1935,United Kingdom,Superior King Room,3,March 2020,Couple," The hotel and room was sparkling clean, the room was very spacious and had many comforts, like a coffee machine, mini bar, power shower, large TV, etc. The staff were extremely friendly and went out of their way to help. The breakfast was delicious, with a huge range of pastries, cold cheese and meats, fresh fruits, cereals, breads, traditional fried breakfast. The hotel is in a perfect location, situated in the centre of Amsterdam, all attractions were in walking distance. The pool area, sauna and gym were also very clean and well maintained. We had the perfect stay in this hotel!",10.0,Perfect stay,1,dirty,0
1936,United Kingdom,Superior King Room,3,March 2020,Couple," The hotel and room was sparkling clean, the room was very spacious and had many comforts, like a coffee machine, mini bar, power shower, large TV, etc. The staff were extremely friendly and went out of their way to help. The breakfast was delicious, with a huge range of pastries, cold cheese and meats, fresh fruits, cereals, breads, traditional fried breakfast. The hotel is in a perfect location, situated in the centre of Amsterdam, all attractions were in walking distance. The pool area, sauna and gym were also very clean and well maintained. We had the perfect stay in this hotel!",10.0,Perfect stay,1,comfort,0
