,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
130,Netherlands,Superior Queen Room,1,February 2020,Couple," Breakfast was very good, the location is wonderful, on the edge of Vondelpark, surrounded by trees and beautiful houses, the hotel includes a delicious Italian restaurant, the staff is attentive and polite, the room spotless, the towels very clean. I will stay there again!",9.0,A hidden gem!,1,staff,1
131,Netherlands,Superior Queen Room,1,February 2020,Couple," Breakfast was very good, the location is wonderful, on the edge of Vondelpark, surrounded by trees and beautiful houses, the hotel includes a delicious Italian restaurant, the staff is attentive and polite, the room spotless, the towels very clean. I will stay there again!",9.0,A hidden gem!,1,bathroom,1
132,Netherlands,Superior Queen Room,1,February 2020,Couple," Breakfast was very good, the location is wonderful, on the edge of Vondelpark, surrounded by trees and beautiful houses, the hotel includes a delicious Italian restaurant, the staff is attentive and polite, the room spotless, the towels very clean. I will stay there again!",9.0,A hidden gem!,1,dirty,1
133,United Kingdom,Superior Queen Room,3,February 2020,Couple, Clean and very comfortable,8.0,Very Good,1,dirty,1
134,United Kingdom,Superior Queen Room,3,February 2020,Couple, Clean and very comfortable,8.0,Very Good,1,comfort,1
135,Italy,Superior Queen Room,2,February 2020,Solo traveler, Very nice and alive bar and restaurant area; excellent quality breakfast; surrounding neighborhood is a cozy spot in Amsterdam,9.0,Pleasant stay in a quiet and cool area,1,restaurant,0
136,Italy,Superior Queen Room,2,February 2020,Solo traveler, Very nice and alive bar and restaurant area; excellent quality breakfast; surrounding neighborhood is a cozy spot in Amsterdam,9.0,Pleasant stay in a quiet and cool area,1,location,0
137,Italy,Superior Queen Room,2,February 2020,Solo traveler, Very nice and alive bar and restaurant area; excellent quality breakfast; surrounding neighborhood is a cozy spot in Amsterdam,9.0,Pleasant stay in a quiet and cool area,1,food/drink,0
138,Italy,Superior Queen Room,2,February 2020,Solo traveler, Very nice and alive bar and restaurant area; excellent quality breakfast; surrounding neighborhood is a cozy spot in Amsterdam,9.0,Pleasant stay in a quiet and cool area,1,comfort,0
139,United Kingdom,Superior Queen Room,2,February 2020,Family," Staff are lovely, genuine and friendly. Rooms are spotlessly clean. Linen and towels fresh & white. 
Absolutely faultless.",10.0,Perfect.,1,staff,1
140,United Kingdom,Superior Queen Room,2,February 2020,Family," Staff are lovely, genuine and friendly. Rooms are spotlessly clean. Linen and towels fresh & white. 
Absolutely faultless.",10.0,Perfect.,1,dirty,1
141,United Kingdom,Superior Queen Room,2,February 2020,Family," Staff are lovely, genuine and friendly. Rooms are spotlessly clean. Linen and towels fresh & white. 
Absolutely faultless.",10.0,Perfect.,1,bathroom,1
142,United States of America,Superior Queen Room with Garden View,2,February 2020,Couple," very friendly staff.  helpful to be able to store bags.  comfortable room.  Good bed.
Location was good next to Vondelpark, and near museums.",9.0,Wonderful,1,staff,1
143,United States of America,Superior Queen Room with Garden View,2,February 2020,Couple," very friendly staff.  helpful to be able to store bags.  comfortable room.  Good bed.
Location was good next to Vondelpark, and near museums.",9.0,Wonderful,1,comfort,1
144,United States of America,Superior Queen Room with Garden View,2,February 2020,Couple," very friendly staff.  helpful to be able to store bags.  comfortable room.  Good bed.
Location was good next to Vondelpark, and near museums.",9.0,Wonderful,1,bed,1
145,United States of America,Superior Queen Room with Garden View,2,February 2020,Couple," very friendly staff.  helpful to be able to store bags.  comfortable room.  Good bed.
Location was good next to Vondelpark, and near museums.",9.0,Wonderful,1,location,1
146,United Kingdom,Superior Queen Room,3,February 2020,Couple," Very clean and tidy , staff very helpful",9.6,Nice place to stay,1,dirty,1
147,United Kingdom,Superior Queen Room,3,February 2020,Couple," Very clean and tidy , staff very helpful",9.6,Nice place to stay,1,staff,1
148,South Africa,Deluxe King Room,2,February 2020,Couple," Modern hotel with thoughtful touches - good hairdryer, mineral water on demand. Our room smelt fresh and we slept extremely well. Breakfast room beautiful with natural light, breakfast buffet excellent. USB points, clever control console for lights and good sound quality on in-room tv (music). Thanks, we had a lovely stay.",9.2,Wonderful,1,comfort,0
149,South Africa,Deluxe King Room,2,February 2020,Couple," Modern hotel with thoughtful touches - good hairdryer, mineral water on demand. Our room smelt fresh and we slept extremely well. Breakfast room beautiful with natural light, breakfast buffet excellent. USB points, clever control console for lights and good sound quality on in-room tv (music). Thanks, we had a lovely stay.",9.2,Wonderful,1,bathroom,0
150,South Africa,Deluxe King Room,2,February 2020,Couple," Modern hotel with thoughtful touches - good hairdryer, mineral water on demand. Our room smelt fresh and we slept extremely well. Breakfast room beautiful with natural light, breakfast buffet excellent. USB points, clever control console for lights and good sound quality on in-room tv (music). Thanks, we had a lovely stay.",9.2,Wonderful,1,dirty,0
151,South Africa,Deluxe King Room,2,February 2020,Couple," Modern hotel with thoughtful touches - good hairdryer, mineral water on demand. Our room smelt fresh and we slept extremely well. Breakfast room beautiful with natural light, breakfast buffet excellent. USB points, clever control console for lights and good sound quality on in-room tv (music). Thanks, we had a lovely stay.",9.2,Wonderful,1,food/drink,0
152,South Africa,Deluxe King Room,2,February 2020,Couple," Modern hotel with thoughtful touches - good hairdryer, mineral water on demand. Our room smelt fresh and we slept extremely well. Breakfast room beautiful with natural light, breakfast buffet excellent. USB points, clever control console for lights and good sound quality on in-room tv (music). Thanks, we had a lovely stay.",9.2,Wonderful,1,noisiness,0
153,South Africa,Deluxe King Room,2,February 2020,Couple," Modern hotel with thoughtful touches - good hairdryer, mineral water on demand. Our room smelt fresh and we slept extremely well. Breakfast room beautiful with natural light, breakfast buffet excellent. USB points, clever control console for lights and good sound quality on in-room tv (music). Thanks, we had a lovely stay.",9.2,Wonderful,1,tv,0
154,United Kingdom,Deluxe Twin Room,1,February 2020,Group," I managed to book at a last minute rate so good value, exceptional welcome, superb room, very clean. 
This is a particularly good hotel, I recommend it very highly.",8.3,Very Good,1,price,0
155,United Kingdom,Deluxe Twin Room,1,February 2020,Group," I managed to book at a last minute rate so good value, exceptional welcome, superb room, very clean. 
This is a particularly good hotel, I recommend it very highly.",8.3,Very Good,1,dirty,0
156,United States of America,Superior Queen Room,2,February 2020,Solo traveler, The room was cozy with a comfortable bed and nice bathroom.,9.5,Exceptional,1,comfort,1
157,United States of America,Superior Queen Room,2,February 2020,Solo traveler, The room was cozy with a comfortable bed and nice bathroom.,9.5,Exceptional,1,bed,1
158,United States of America,Superior Queen Room,2,February 2020,Solo traveler, The room was cozy with a comfortable bed and nice bathroom.,9.5,Exceptional,1,bathroom,1
159,Taiwan,Superior Queen Room,1,January 2020,Couple," They really took good care of us. All my special requests were all been arranged by staff Marcos.
Room are fully equipped with nice view and comfortable bed. Definitely need to try their restaurant !!",9.6,Cozy corner in Amsterdam! Will definitely come back again,1,staff,1
160,Taiwan,Superior Queen Room,1,January 2020,Couple," They really took good care of us. All my special requests were all been arranged by staff Marcos.
Room are fully equipped with nice view and comfortable bed. Definitely need to try their restaurant !!",9.6,Cozy corner in Amsterdam! Will definitely come back again,1,location,1
161,Taiwan,Superior Queen Room,1,January 2020,Couple," They really took good care of us. All my special requests were all been arranged by staff Marcos.
Room are fully equipped with nice view and comfortable bed. Definitely need to try their restaurant !!",9.6,Cozy corner in Amsterdam! Will definitely come back again,1,comfort,1
162,Taiwan,Superior Queen Room,1,January 2020,Couple," They really took good care of us. All my special requests were all been arranged by staff Marcos.
Room are fully equipped with nice view and comfortable bed. Definitely need to try their restaurant !!",9.6,Cozy corner in Amsterdam! Will definitely come back again,1,bed,1
163,Taiwan,Superior Queen Room,1,January 2020,Couple," They really took good care of us. All my special requests were all been arranged by staff Marcos.
Room are fully equipped with nice view and comfortable bed. Definitely need to try their restaurant !!",9.6,Cozy corner in Amsterdam! Will definitely come back again,1,restaurant,1
164,United Kingdom,Superior Queen Room,3,February 2020,Family, Vondelpark is very conveniently located - it’s a quaint area and close to the various museums. We will be staying here again!,8.0,Very Good,1,location,1
165,United Kingdom,Superior Queen Room,3,February 2020,Family," Friendly and lovely reception team, easy to access on the tram from Amsterdam station, beautiful rooms loved the mood lighting! Gorgeous bathrooms - luxury. Beds were extremely comfy - best nights sleep ever!",9.0,"Beautiful and luxurious hotel, let down badly by its association with TOZI restaurant",1,staff,1
166,United Kingdom,Superior Queen Room,3,February 2020,Family," Friendly and lovely reception team, easy to access on the tram from Amsterdam station, beautiful rooms loved the mood lighting! Gorgeous bathrooms - luxury. Beds were extremely comfy - best nights sleep ever!",9.0,"Beautiful and luxurious hotel, let down badly by its association with TOZI restaurant",1,bathroom,1
167,United Kingdom,Superior Queen Room,3,February 2020,Family," Friendly and lovely reception team, easy to access on the tram from Amsterdam station, beautiful rooms loved the mood lighting! Gorgeous bathrooms - luxury. Beds were extremely comfy - best nights sleep ever!",9.0,"Beautiful and luxurious hotel, let down badly by its association with TOZI restaurant",1,bed,1
168,United Kingdom,Superior Queen Room,3,February 2020,Family," Friendly and lovely reception team, easy to access on the tram from Amsterdam station, beautiful rooms loved the mood lighting! Gorgeous bathrooms - luxury. Beds were extremely comfy - best nights sleep ever!",9.0,"Beautiful and luxurious hotel, let down badly by its association with TOZI restaurant",1,comfort,1
169,Turkey,Superior Queen Room,2,February 2020,Couple," Rooms were newly renovated and they were spacious for Amsterdam. Free tea and coffee variety in the room was very good. Even though the hotel is not very close to the city center, ti is very nice neighborhood.",9.0,Good quality but could be less expensive,1,food/drink,1
170,Turkey,Superior Queen Room,2,February 2020,Couple," Rooms were newly renovated and they were spacious for Amsterdam. Free tea and coffee variety in the room was very good. Even though the hotel is not very close to the city center, ti is very nice neighborhood.",9.0,Good quality but could be less expensive,1,location,1
171,Portugal,Deluxe Twin Room,8,January 2020,Family, very friendly staff!!,8.0,Very Good,1,staff,1
172,Norway,Superior Queen Room,1,January 2020,Solo traveler, Finally a hotel that I would love to come back to when visiting Amsterdam. Clean and really nicely made. Convenient for transport use and really close to quite a nice  park if you want to have a run. Recommending!,10.0,Exceptional,1,dirty,1
173,United Kingdom,Superior Queen Room,1,January 2020,Couple, Staff were very friendly and helpful. Room was perfect for a city break. Cosy but not too small and very comfortable and stylish!,9.0,"Stylish, comfortable stay",1,staff,1
174,United Kingdom,Superior Queen Room,1,January 2020,Couple, Staff were very friendly and helpful. Room was perfect for a city break. Cosy but not too small and very comfortable and stylish!,9.0,"Stylish, comfortable stay",1,location,1
175,United Kingdom,Superior Queen Room,1,January 2020,Couple, Staff were very friendly and helpful. Room was perfect for a city break. Cosy but not too small and very comfortable and stylish!,9.0,"Stylish, comfortable stay",1,comfort,1
176,South Africa,Deluxe King Room,1,January 2020,Couple, A well-appointed comfortable hotel just outside of the centre of Amsterdam. Easy to get to the tourist hotspots and great walk on Vondelpark,9.0,"Lots of Character, and very well appointed. Easy transport to any place in Amsterdam",1,comfort,1
177,South Africa,Deluxe King Room,1,January 2020,Couple, A well-appointed comfortable hotel just outside of the centre of Amsterdam. Easy to get to the tourist hotspots and great walk on Vondelpark,9.0,"Lots of Character, and very well appointed. Easy transport to any place in Amsterdam",1,location,1
178,Russia,Superior Queen Room,3,January 2020,Couple," Very cozy rooms, modern tv system - you can connect via iPhone and watch whatever you want. Good breakfast choice and very nice area around the hotel - beautiful houses and park. Just a 10 min walk to the 397 bus to the airport.",9.0,Wonderful,1,comfort,1
179,Russia,Superior Queen Room,3,January 2020,Couple," Very cozy rooms, modern tv system - you can connect via iPhone and watch whatever you want. Good breakfast choice and very nice area around the hotel - beautiful houses and park. Just a 10 min walk to the 397 bus to the airport.",9.0,Wonderful,1,tv,1
180,Russia,Superior Queen Room,3,January 2020,Couple," Very cozy rooms, modern tv system - you can connect via iPhone and watch whatever you want. Good breakfast choice and very nice area around the hotel - beautiful houses and park. Just a 10 min walk to the 397 bus to the airport.",9.0,Wonderful,1,food/drink,1
181,Russia,Superior Queen Room,3,January 2020,Couple," Very cozy rooms, modern tv system - you can connect via iPhone and watch whatever you want. Good breakfast choice and very nice area around the hotel - beautiful houses and park. Just a 10 min walk to the 397 bus to the airport.",9.0,Wonderful,1,location,1
182,Japan,Superior Queen Room,4,January 2020,Couple," We paid to upgrade our standard room to a better one, which turned out to be a really good deal. The suite with balcony is huge and beautiful. A good value for money! Staff is super friendly!  Breakfast is delicious.",10.0,A wonderful experience!,1,price,1
183,Japan,Superior Queen Room,4,January 2020,Couple," We paid to upgrade our standard room to a better one, which turned out to be a really good deal. The suite with balcony is huge and beautiful. A good value for money! Staff is super friendly!  Breakfast is delicious.",10.0,A wonderful experience!,1,staff,1
184,Japan,Superior Queen Room,4,January 2020,Couple," We paid to upgrade our standard room to a better one, which turned out to be a really good deal. The suite with balcony is huge and beautiful. A good value for money! Staff is super friendly!  Breakfast is delicious.",10.0,A wonderful experience!,1,food/drink,1
185,United Kingdom,Superior Queen Room,1,January 2020,Solo traveler," Breakfast was brilliant. Loved the little touches in the room, such as the books and toiletries.",10.0,Exceptional,1,food/drink,1
186,South Africa,Superior Queen Room,1,December 2019,Group, Modern quaint hotel located in a lovely suburb opposite the Vondel Park. Friendly staff!   Would definitely visit there again on our next trip to Amsterdam.,10.0,Exceptional,1,comfort,1
187,South Africa,Superior Queen Room,1,December 2019,Group, Modern quaint hotel located in a lovely suburb opposite the Vondel Park. Friendly staff!   Would definitely visit there again on our next trip to Amsterdam.,10.0,Exceptional,1,location,1
188,South Africa,Superior Queen Room,1,December 2019,Group, Modern quaint hotel located in a lovely suburb opposite the Vondel Park. Friendly staff!   Would definitely visit there again on our next trip to Amsterdam.,10.0,Exceptional,1,staff,1
189,United Kingdom,Superior Queen Room,1,January 2020,Solo traveler, Breakfast buffet choice very good and good quality. Like the real tea leaves tees served. Good choice of healthy foods.,8.0,Very Good,1,food/drink,0
190,United Kingdom,Superior Queen Room,2,January 2020,Family," Best shower and bed ever. Great welcome. Lovely breakfast. Staff were so lovely and helpful. Hotel had lots of great little touches and Vondelpark was a fantastic park. Cot was provided with some free toiletries for our daughter. Really, really enjoyable stay.",9.0,BEAUTIFUL BOUTIQUE HOTEL WITH LOVELY STAFF,1,bathroom,0
191,United Kingdom,Superior Queen Room,2,January 2020,Family," Best shower and bed ever. Great welcome. Lovely breakfast. Staff were so lovely and helpful. Hotel had lots of great little touches and Vondelpark was a fantastic park. Cot was provided with some free toiletries for our daughter. Really, really enjoyable stay.",9.0,BEAUTIFUL BOUTIQUE HOTEL WITH LOVELY STAFF,1,bed,0
192,United Kingdom,Superior Queen Room,2,January 2020,Family," Best shower and bed ever. Great welcome. Lovely breakfast. Staff were so lovely and helpful. Hotel had lots of great little touches and Vondelpark was a fantastic park. Cot was provided with some free toiletries for our daughter. Really, really enjoyable stay.",9.0,BEAUTIFUL BOUTIQUE HOTEL WITH LOVELY STAFF,1,food/drink,0
193,United Kingdom,Superior Queen Room,2,January 2020,Family," Best shower and bed ever. Great welcome. Lovely breakfast. Staff were so lovely and helpful. Hotel had lots of great little touches and Vondelpark was a fantastic park. Cot was provided with some free toiletries for our daughter. Really, really enjoyable stay.",9.0,BEAUTIFUL BOUTIQUE HOTEL WITH LOVELY STAFF,1,staff,0
194,Hong Kong,Superior Queen Room,3,December 2019,Couple, The room is warm and clean. The staff are very helpful.,9.6,Wonderful experience,1,dirty,1
195,Hong Kong,Superior Queen Room,3,December 2019,Couple, The room is warm and clean. The staff are very helpful.,9.6,Wonderful experience,1,staff,1
196,Netherlands,Superior Queen Room,1,December 2019,Couple, Cozy hotel in a calm place just 15 minutes walking to the Museums. Very good breakfast. Public transport in 2 minutes as well. The Italian restaurant is really good. They offer small dishes for sharing. the best Carbonara I have ever tasted.,9.0,Cozy calm hotel in just 15 min walking to Museum Van Gogh. Excellent Italian Restaurant.,1,comfort,0
197,Netherlands,Superior Queen Room,1,December 2019,Couple, Cozy hotel in a calm place just 15 minutes walking to the Museums. Very good breakfast. Public transport in 2 minutes as well. The Italian restaurant is really good. They offer small dishes for sharing. the best Carbonara I have ever tasted.,9.0,Cozy calm hotel in just 15 min walking to Museum Van Gogh. Excellent Italian Restaurant.,1,noisiness,0
198,Netherlands,Superior Queen Room,1,December 2019,Couple, Cozy hotel in a calm place just 15 minutes walking to the Museums. Very good breakfast. Public transport in 2 minutes as well. The Italian restaurant is really good. They offer small dishes for sharing. the best Carbonara I have ever tasted.,9.0,Cozy calm hotel in just 15 min walking to Museum Van Gogh. Excellent Italian Restaurant.,1,location,0
199,Netherlands,Superior Queen Room,1,December 2019,Couple, Cozy hotel in a calm place just 15 minutes walking to the Museums. Very good breakfast. Public transport in 2 minutes as well. The Italian restaurant is really good. They offer small dishes for sharing. the best Carbonara I have ever tasted.,9.0,Cozy calm hotel in just 15 min walking to Museum Van Gogh. Excellent Italian Restaurant.,1,food/drink,0
200,Netherlands,Superior Queen Room,1,December 2019,Couple, Cozy hotel in a calm place just 15 minutes walking to the Museums. Very good breakfast. Public transport in 2 minutes as well. The Italian restaurant is really good. They offer small dishes for sharing. the best Carbonara I have ever tasted.,9.0,Cozy calm hotel in just 15 min walking to Museum Van Gogh. Excellent Italian Restaurant.,1,restaurant,0
201,United States of America,Superior Queen Room,2,December 2019,Solo traveler," Friendly staff, clean rooms, high quality linen, TV with casting support, rain shower head.",8.8,Excellent,1,staff,1
202,United States of America,Superior Queen Room,2,December 2019,Solo traveler," Friendly staff, clean rooms, high quality linen, TV with casting support, rain shower head.",8.8,Excellent,1,dirty,1
203,United States of America,Superior Queen Room,2,December 2019,Solo traveler," Friendly staff, clean rooms, high quality linen, TV with casting support, rain shower head.",8.8,Excellent,1,tv,1
204,United States of America,Superior Queen Room,2,December 2019,Solo traveler," Friendly staff, clean rooms, high quality linen, TV with casting support, rain shower head.",8.8,Excellent,1,bathroom,1
205,United Kingdom,Superior Queen Room,1,December 2019,Couple, Very nice food! I tried it both at the restaurant and as room service,9.0,Wonderful,1,food/drink,1
206,United Kingdom,Superior Queen Room,1,December 2019,Couple, Very nice food! I tried it both at the restaurant and as room service,9.0,Wonderful,1,restaurant,1
207,United Kingdom,Superior Queen Room,1,December 2019,Couple, Very nice food! I tried it both at the restaurant and as room service,9.0,Wonderful,1,staff,1
208,Myanmar,Superior Queen Room,1,November 2019,Solo traveler, Close to the tram stop and the food is amazing,9.0,Wonderful,1,food/drink,1
209,Ireland,Superior Queen Room,3,December 2019,Couple," I Liked the location, not in city Centre but only a couple of minutes by tram into the Centre. The hotel was nice with friendly staff.",7.9,Lovely hotel,1,location,1
210,Ireland,Superior Queen Room,3,December 2019,Couple," I Liked the location, not in city Centre but only a couple of minutes by tram into the Centre. The hotel was nice with friendly staff.",7.9,Lovely hotel,1,staff,1
211,Belgium,King Studio,1,December 2019,Couple, THEY GIVE US SOME TEA!!!!!!!!!!,9.0,Great place,1,food/drink,1
212,Pakistan,Junior Suite,4,December 2019,Family," Location, close to Vondelpark and plenty of restaurants.  Staff (reception, restaurant, cleaning, everyone) was just amazing.  Our room (junior suite) and bathroom were awesome.  My wife and son just loved the place. We would be very happy to come back here.",10.0,Exceptional,1,location,1
213,Pakistan,Junior Suite,4,December 2019,Family," Location, close to Vondelpark and plenty of restaurants.  Staff (reception, restaurant, cleaning, everyone) was just amazing.  Our room (junior suite) and bathroom were awesome.  My wife and son just loved the place. We would be very happy to come back here.",10.0,Exceptional,1,restaurant,1
214,Pakistan,Junior Suite,4,December 2019,Family," Location, close to Vondelpark and plenty of restaurants.  Staff (reception, restaurant, cleaning, everyone) was just amazing.  Our room (junior suite) and bathroom were awesome.  My wife and son just loved the place. We would be very happy to come back here.",10.0,Exceptional,1,staff,1
215,Pakistan,Junior Suite,4,December 2019,Family," Location, close to Vondelpark and plenty of restaurants.  Staff (reception, restaurant, cleaning, everyone) was just amazing.  Our room (junior suite) and bathroom were awesome.  My wife and son just loved the place. We would be very happy to come back here.",10.0,Exceptional,1,dirty,1
216,Pakistan,Junior Suite,4,December 2019,Family," Location, close to Vondelpark and plenty of restaurants.  Staff (reception, restaurant, cleaning, everyone) was just amazing.  Our room (junior suite) and bathroom were awesome.  My wife and son just loved the place. We would be very happy to come back here.",10.0,Exceptional,1,bathroom,1
217,United Kingdom,Superior Queen Room,3,December 2019,Couple, Room was clean. Hotel facilities were superb. Staff were friendly and very helpful. Location was close enough to public transport and right beside the beautiful Vondelpark.,9.0,Wonderful,1,dirty,1
218,United Kingdom,Superior Queen Room,3,December 2019,Couple, Room was clean. Hotel facilities were superb. Staff were friendly and very helpful. Location was close enough to public transport and right beside the beautiful Vondelpark.,9.0,Wonderful,1,staff,1
219,United Kingdom,Superior Queen Room,3,December 2019,Couple, Room was clean. Hotel facilities were superb. Staff were friendly and very helpful. Location was close enough to public transport and right beside the beautiful Vondelpark.,9.0,Wonderful,1,location,1
220,United Kingdom,Superior Queen Room,2,December 2019,Group, I liked that the rooms were modern with the automated lights and curtains,8.0,Very Good,1,comfort,0
221,France,Superior Queen Room with Garden View,1,December 2019,Couple," Location, style, welcome, comfy room.",8.0,Perfect location and a nice place to stay,1,location,1
222,France,Superior Queen Room with Garden View,1,December 2019,Couple," Location, style, welcome, comfy room.",8.0,Perfect location and a nice place to stay,1,comfort,1
223,United Kingdom,Superior Queen Room with Garden View,2,December 2019,Couple," The hotel itself was amazing, Great location if you do not want to me right in the centre of Amsterdam. Staff was amazing too, so helpful!",9.0,Wonderful,1,location,0
224,United Kingdom,Superior Queen Room with Garden View,2,December 2019,Couple," The hotel itself was amazing, Great location if you do not want to me right in the centre of Amsterdam. Staff was amazing too, so helpful!",9.0,Wonderful,1,staff,0
225,United Kingdom,Superior Queen Room,2,November 2019,Solo traveler," Clean, staff friendly, lovely location near the park and walkable you the city centre",9.6,Exceptional,1,dirty,0
226,United Kingdom,Superior Queen Room,2,November 2019,Solo traveler," Clean, staff friendly, lovely location near the park and walkable you the city centre",9.6,Exceptional,1,staff,0
227,United Kingdom,Superior Queen Room,2,November 2019,Solo traveler," Clean, staff friendly, lovely location near the park and walkable you the city centre",9.6,Exceptional,1,location,0
228,United Arab Emirates,Superior Queen Room,2,December 2019,Group, I've been many countries in Europe however this is the best hotel I ever stayed...Fabulous customer service till last movement...I would suggest the rest to go for it...Location was awesome...very close to Tram and just 5 min to City center.,9.0,Fabulous stay,1,staff,1
229,United Arab Emirates,Superior Queen Room,2,December 2019,Group, I've been many countries in Europe however this is the best hotel I ever stayed...Fabulous customer service till last movement...I would suggest the rest to go for it...Location was awesome...very close to Tram and just 5 min to City center.,9.0,Fabulous stay,1,location,1
230,Spain,Deluxe King Room,1,November 2019,Couple, The facility is very comfortable and the team is truly friendly,10.0,Great Italian Restaurant on site,1,comfort,1
231,Spain,Deluxe King Room,1,November 2019,Couple, The facility is very comfortable and the team is truly friendly,10.0,Great Italian Restaurant on site,1,staff,1
232,United Arab Emirates,Superior Queen Room,2,November 2019,Solo traveler, Friendly staff at reception.,8.0,"Great stay in a lovely hotel located in a nice, central and quiet area.",1,staff,0
233,South Africa,Deluxe King Room,4,November 2019,Solo traveler," High quality boutique feel with lots of nice touches. Staff were friendly and helpful. The rooms were comfy and well appointed. 
Wi-Fi was free and decent for all requirements. 
Public Transport was close and the location on Vondelpark was wonderful.",9.2,Amsterdam on the quiet side,1,staff,1
234,South Africa,Deluxe King Room,4,November 2019,Solo traveler," High quality boutique feel with lots of nice touches. Staff were friendly and helpful. The rooms were comfy and well appointed. 
Wi-Fi was free and decent for all requirements. 
Public Transport was close and the location on Vondelpark was wonderful.",9.2,Amsterdam on the quiet side,1,comfort,1
235,South Africa,Deluxe King Room,4,November 2019,Solo traveler," High quality boutique feel with lots of nice touches. Staff were friendly and helpful. The rooms were comfy and well appointed. 
Wi-Fi was free and decent for all requirements. 
Public Transport was close and the location on Vondelpark was wonderful.",9.2,Amsterdam on the quiet side,1,internet,1
236,South Africa,Deluxe King Room,4,November 2019,Solo traveler," High quality boutique feel with lots of nice touches. Staff were friendly and helpful. The rooms were comfy and well appointed. 
Wi-Fi was free and decent for all requirements. 
Public Transport was close and the location on Vondelpark was wonderful.",9.2,Amsterdam on the quiet side,1,location,1
237,Germany,Superior Queen Room,2,November 2019,Solo traveler," Great interior design. Excellent location next to the Vondel park in a historical quarter with beautiful architecture/houses, it is nearby the city center but not too crowded with tourists.",9.0,Great place to stay in Amsterdam and experience the best of the city!,1,location,1
238,Germany,Superior Queen Room,2,November 2019,Solo traveler," Great interior design. Excellent location next to the Vondel park in a historical quarter with beautiful architecture/houses, it is nearby the city center but not too crowded with tourists.",9.0,Great place to stay in Amsterdam and experience the best of the city!,1,comfort,1
239,Italy,Superior Queen Room,3,November 2019,Family," Perfect location. Just in front to Vondelpark in a quite elegant and beautiful residential area. Nevertheless the tramway stop is round the corner and in a few minutes ride you can get to the city centre. Only 3 stops to the Museum's district. Many nice bars and restaurants within a 5 minute walk. 
Front desk and restaurant personnel very polite and professional.",10.0,Exceptional,1,location,1
240,Italy,Superior Queen Room,3,November 2019,Family," Perfect location. Just in front to Vondelpark in a quite elegant and beautiful residential area. Nevertheless the tramway stop is round the corner and in a few minutes ride you can get to the city centre. Only 3 stops to the Museum's district. Many nice bars and restaurants within a 5 minute walk. 
Front desk and restaurant personnel very polite and professional.",10.0,Exceptional,1,restaurant,1
241,Italy,Superior Queen Room,3,November 2019,Family," Perfect location. Just in front to Vondelpark in a quite elegant and beautiful residential area. Nevertheless the tramway stop is round the corner and in a few minutes ride you can get to the city centre. Only 3 stops to the Museum's district. Many nice bars and restaurants within a 5 minute walk. 
Front desk and restaurant personnel very polite and professional.",10.0,Exceptional,1,staff,1
242,United Kingdom,Junior Suite,2,November 2019,Group," Fabulous hotel, very stylish and comfortable. Breakfast was delicious plenty of choice. Staff were very friendly and helpful. Great location, Vondel Park is beautiful. I would recommend this hotel!",9.6,Exceptional,1,comfort,1
243,United Kingdom,Junior Suite,2,November 2019,Group," Fabulous hotel, very stylish and comfortable. Breakfast was delicious plenty of choice. Staff were very friendly and helpful. Great location, Vondel Park is beautiful. I would recommend this hotel!",9.6,Exceptional,1,food/drink,1
244,United Kingdom,Junior Suite,2,November 2019,Group," Fabulous hotel, very stylish and comfortable. Breakfast was delicious plenty of choice. Staff were very friendly and helpful. Great location, Vondel Park is beautiful. I would recommend this hotel!",9.6,Exceptional,1,staff,1
245,United Kingdom,Junior Suite,2,November 2019,Group," Fabulous hotel, very stylish and comfortable. Breakfast was delicious plenty of choice. Staff were very friendly and helpful. Great location, Vondel Park is beautiful. I would recommend this hotel!",9.6,Exceptional,1,location,1
246,Netherlands,Superior Queen Room,1,November 2019,Group," Very nice location, good restaurant, all very clean and well taken care of. Friendly staf",8.3,Very Good,1,location,1
247,Netherlands,Superior Queen Room,1,November 2019,Group," Very nice location, good restaurant, all very clean and well taken care of. Friendly staf",8.3,Very Good,1,restaurant,1
248,Netherlands,Superior Queen Room,1,November 2019,Group," Very nice location, good restaurant, all very clean and well taken care of. Friendly staf",8.3,Very Good,1,dirty,1
249,Netherlands,Superior Queen Room,1,November 2019,Group," Very nice location, good restaurant, all very clean and well taken care of. Friendly staf",8.3,Very Good,1,staff,1
250,United Kingdom,Superior Queen Room,2,November 2019,Group, Great location. Lovely restaurant and bar area.,7.5,Good,1,location,1
251,United Kingdom,Superior Queen Room,2,November 2019,Group, Great location. Lovely restaurant and bar area.,7.5,Good,1,restaurant,1
252,United Kingdom,Twin Studio,2,November 2019,Family," Staff are helpful and friendly. 
Great location next to the park and close enough to the tram stop. 
The room was clean with many mod cons.",8.3,"Great location and a clean, comfortable stay",1,staff,0
253,United Kingdom,Twin Studio,2,November 2019,Family," Staff are helpful and friendly. 
Great location next to the park and close enough to the tram stop. 
The room was clean with many mod cons.",8.3,"Great location and a clean, comfortable stay",1,location,0
254,United Kingdom,Twin Studio,2,November 2019,Family," Staff are helpful and friendly. 
Great location next to the park and close enough to the tram stop. 
The room was clean with many mod cons.",8.3,"Great location and a clean, comfortable stay",1,dirty,0
