,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
836,United Kingdom,Premium Room,3 nights ,August 2019,Couple," The location was superb, right on the Royal Mile. The car park,(attached to the hotel), was full upon arrival, however I was allowed to park in a reserved spot, and move my car later when a space became available."," The breakfast got cold very quickly, possibly due to the air conditioning in the breakfast room.",9.2,"Efficient, friendly staff, excellent location and easy to get to."
837,United States of America,Superior Room,3 nights ,August 2019,Group, Great location and an excellent facility with wonderful amenities., A larger seating area in the lobby area or j back.  But really no complaints.,9.6,Exceptional
838,Canada,Superior Room,2 nights ,August 2019,Solo traveler, Front desk staff and concierge were very helpful and accommodating.,,10,Exceptional
839,United Kingdom,Standard Room,4 nights ,August 2019,Couple, Extremely comfortable bed, It’s 2019- the bottles of water provided in the rooms should not be plastic!!! Do your bit Radisson..,8.3,Very Good
840,United Kingdom,Superior Room,1 night ,August 2019,Couple, Location and comfortable,,9.6,Exceptional
841,Malaysia,Superior Room,3 nights ,July 2019,Group," It is located on the street where the action is. Walking distance to Edinburgh Castle and Train Station. The very helpful concierge staff are dressed in the traditional Scottish Skilt. The room is of decent size, clean and comfortable. The breakfast is also decent."," In a land of over 550 golf courses and also known as ‘the home of golf’, there’s not a single golf chanel on TV. I’m very disappointed.",7.9,Modern interior Castle exterior
842,Ireland,Superior Room,4 nights ,July 2019,Solo traveler," The property could not be in a better location. Perfect for restaurants, sites etc. could not be more perfect. The rooms were spotless. I was at the front of the hotel looking into the Main Street and it was completely silent in my room . It is a very comfortable room with modern amenities and everything you would need. The tv was huge as was the bed and I liked the large comfy couch and desk. The bathroom was also huge. It is a great hotel. A bit pricey but worth the money. You cannot go wrong staying here. The breakfast was excellent and I had a fresh made cooked omelet everyday I was there. It was gorgeous. The buffet has everything anyone would want from fruit to pancakes to eggs bacon and sausage,fruit juices and every bread imaginable. An excellent buffet. Would I say here again? Absolutely in a heart beat. Loved Edinburgh and love this hotel. The spa is great and got a manicure and pedicure from them. Wonderful pampering offered.", The people on the desk at check in could do with a personality makeover. The girl that checked me in I think was French I couldn’t tell exactly but by the few words she spoke. She never once looked at me. She was the most impersonal person. No she was actually downright rude and almost cost this hotel a good review. Don’t put rude people on your desks. There are a few of them at this hotel. The desk people are your ambassadors. You need better representation. Although the concierge desk gentleman was very nice and helpful. You could be five stars if you sent your deck people to training in how to deal with the public and customer service.,9.2,Fabulous location
843,United Kingdom,Standard Room,1 night ,July 2019,Couple, Staff extremely helpful., N/A,10,"Excellent hotel,  great location, staff very helpful."
844,United Kingdom,Superior Room,1 night ,July 2019,Family," The breakfast was exceptionally good! Delicious, freshly-cooked food at a reasonable price. The bar staff were very friendly and the list of drinks was comprehensive. My son and I appreciated the very central location, just off the High Street, and it was a major bonus to have a car park on-site."," Access to and from the car park is ridiculous! The tiny ramp includes a right-angled bend which is so narrow that two cars, one entering and one exiting the car park, cannot pass. Why has the large area of hardcore directly in front of the garage entrance not been developed to widen the entrance/ exit and take out the right-angle bend?",9.6,Perfect place to stay while visiting Edinburgh.
845,United States of America,Superior Room with Hill View,1 night ,July 2019,Couple," We were thrilled with Radisson Blu.  It was immaculate, beautiful, and the staff were wonderful.  We definitely will be staying there again when we visit Edinburgh, and I am looking at other Radisson Blu properties in other cities for our next trip.",,10,It was a wonderful hotel that made our trip to Edinburgh even more memorable .
846,Netherlands,Superior Room,3 nights ,July 2019,Couple, personeel vooral checkin check out by the same lady Arat. super friendly & helpful. Location is good close to many attractions including cycle tours which I fully recommend, breakfast. it was okay but not much fruit & pancake machine was broken though restaurant stuff were great,8.3,Great location super friendly & helpful staff
847,Romania,Superior Room,3 nights ,July 2019,Family, The location it’s perfect. Walking distance everywhere, The bathroom. Very uncomfortable and not the same level whit the rest.,8.8,Excellent
848,United Kingdom,Superior Room,3 nights ,July 2019,Solo traveler, Nice staff at check-in and concierge. Nice housekeeper guy who cleaned my room.," Pillows: too fluffy and soft. A lower and firmer pillow is needed, although i noticed that this is an issue in all Radissons i stayed in.
Breakfast: i understand that the room can be busy, but i was never offered coffee or a la carte menu. The attending staff seemed more focused on some customers rather than other.
Restaurant: very very slow service from the kitchen. It takes a long time for the food to come out. I had to wait 46 minutes for burgers and chips (they were average, making the whole long wait even more frustrating).",7.5,Nice hotel near Royal Mile and the castle.
849,Germany,Superior Room,2 nights ,July 2019,Family," Excellent location in the heart of old town Edinburgh. Very comfortable hotel...excellent breakfast buffet, comfortable beds, easy parking, nice bar area.", We actually had 2 reservations and this experience exceeded the one 3 days later.  The other was disappointing due to the check in and check out experience. Very novice staff and the processes were very slow and tedious.,9.6,Perfect hotel in Edinburgh....excellent location.
850,Australia,Premium Room,2 nights ,July 2019,Couple," Staff were amazingly helpful.
Brilliant location in the heart of old town.
Our room was a suite that was massive with a great view of the high street."," The hallways between the rooms always had cleaning trolleys and bags of rubbish that you had to walk past each time.
Hairdryer didn’t work and iron had a hole in it that leaked all over our clothes.
Breakfast was very basic.",8.8,Great location
851,Switzerland,Superior Room,4 nights ,July 2019,Couple, Perfect position.  Friendly helpful staff., Had to queue for breakfast.  Breakfast room not big enough.  Tourist groups of loud Americans destroy any breakfast atmosphere.,9.6,Very good apart from loud Americans.
852,Pakistan,Superior Room,4 nights ,July 2019,Family," Location and the entire hotel, absolutely fab;highly recommended", Breakfast very limited choices and the tea was seriously bad.,9.6,Exceptional
853,United Arab Emirates,Standard Room,5 nights ,July 2019,Family," - Perfect location.
- spacious room.
- Many Halal restaurants near the hotel."," - A.C was so-so. and one day turned to heater at Midnight.
- Cleaning can be improved. But its still clean 8/10.",8.3,Very Good
854,Belgium,Superior Room,1 night ,July 2019,Couple," Location is great
Room and bed was great"," Waiting to be checked in, to be checked out, to be seated at the breakfast ...
The place is not clean. Dirty and dusty corridors and elevators, (a lot of) used glasses in the corridors, dust on furnishing in the breakfast room etc",7.5,Good
855,United Kingdom,Superior Room,1 night ,July 2019,Group," The rooms were spacious, clean and comfortable. A lovely hotel in a great location"," Arriving to check in we were greeted by a very grumpy receptionist. It was a busy reception area, lots of groups checking in, but not our fault. Customer service is a skill but smiling should bot beed training. Not a good start to our stay",8.3,Very Good
856,United States of America,Superior Room,2 nights ,July 2019,Group, Friendly staff, Loud music across the street from my room.,9.6,Great service. My luggage was 4 days late getting here and the staff was very accommodating.
857,United Kingdom,Standard Room,2 nights ,July 2019,Group," The location and facilities were spot on! The breakfast was very good with a lot to choose from.
The bar was lovely and the food excellent. The bedroom was pristine and the bed was very comfortable."," Fantastic stay, brilliant location with on site parking  , lovely staff... simply wonderful!
Will definitely recommend and return.
The bar is a lovely place for a nibble and a glass of wine.
We have had the best time!",10,Wonderful weekend
858,United Kingdom,Superior Room,4 nights ,July 2019,Solo traveler," Location, staff, cleanliness, etc. Everything about this hotel was class
Standard of food in bar was 1st class", Everything was superb,10,Brilliant stay
859,United Kingdom,Standard Room,2 nights ,July 2019,Couple, Everything was perfect. Staff meals and room,,10,Perfect in every way
860,China,Superior Room,3 nights ,July 2019,Couple," Excellent location. Edinburgh castle, railway station, restaurants and shopping places all at walking distance. Very easy to commute because public transport was just down the hotel",,9.6,Exceptional
861,United Kingdom,Standard Room,1 night ,July 2019,Couple," Everyone was so lovely and friendly and helpful
We had a lovely gift left  in our room",,9.6,Exceptional
862,Australia,Superior Room,3 nights ,July 2019,Family, Very good location and comfortable hotel.,,9.6,Brilliant
863,United States of America,Standard Room,1 night ,July 2019,Solo traveler, Love Gerge at front desk,,10,Exceptional
864,United Kingdom,Standard Room,2 nights ,July 2019,Couple, Edinburgh is an amazing place., Prices!hahaha,10,Definitely return to Edinburgh
865,Brazil,Superior Room,3 nights ,July 2019,Group," Wonderful hotel, from the service to the facilities. The location is perfect, close to everything! Breakfast is very good too!
You'll see me soon.",,10,Exceptional location
866,United Kingdom,Standard Room,2 nights ,July 2019,Group, The lovely staff. The location," The pillows are too soft, even when a firmer one was requested and set up they were just too soft.",9.2,Wonderful
867,United Kingdom,Superior Room,1 night ,July 2019,Couple," Unbelievable location, exceptionally comfy rooms and a great price booking last minute. Gym and sauna were great and staff super helpful.", Nothing,10,The perfect city break
868,United States of America,Superior Room,2 nights ,July 2019,Couple, The location was excellent for seeing the city.," When we arrived early, at 1130,we were told our room was not available but they could hold our bags so we were able to go out and see some of the area. We returned at 1630 and were told our room was still not available even though we were supposed to be able to check in at 1500. The staff person then went away and came back and said she could give us a better room and it was ready. She called it a superior room which is what our booking indicated.",8.8,This is a fine hotel and in a great location but you pay quite a premium for that.
869,United Kingdom,Superior Room,2 nights ,July 2019,Couple," hotel was perfect.very quiet and warm,couldnt ask for better",,10,excellent
870,Germany,Superior Room,1 night ,July 2019,Family," Excellent location!  For the most part the staff were very helpful, courteous and friendly.  Very good breakfast. A/C worked great in the rooms and the bed was incredibly comfortable. Parking is readily available.  We will definitely be back."," Not all staff were knowledgeable about processes and our check-in on our return stay and very slow and tedious.  The check out was equally slow...and most disappointing is that they couldn't award our points award number.  We didn't have the number readily available on check-in... we had just been given it a few days prior.  But on checkout when we did have it, the staff member was very confused and didn't know what to do.  Don't promote something that your staff aren't able to speak to...especially since we had just been there 3 days prior.",9.2,Very comfortable hotel in an ideal location in Old Town Edinburgh.
871,United Kingdom,Standard Room,1 night ,July 2019,Couple," I really liked the options for bedding and pillows although I was perfectly comfy in the giant bed as it was. I enjoyed the spa and George at the reception desk was friendly, helpful and informative.  I also really liked the fact that the hotel was so quiet despite being a city centre hotel.", The steam room wasn't working and I thought it was expensive for a room only rate.,9.2,A peaceful stay in comfy surroundings and a great location.
872,United States of America,Superior Room,1 night ,July 2019,Family, Great service and the location was wonderful,,10,Great place to stay
873,United Kingdom,Superior Room,3 nights ,July 2019,Couple," When we arrived we were greeted by friendly staff, and when I stated we were here for my partner's birthday they upgraded our room for free and gave us 2 complementary drinks. Also anything that we asked of the staff was done in a friendly manner. The spa at the hotel was also lovely and clean and the treatments were great.", There was a little bit of dust on our telephone in our room and the room service payment system had crashed when we went to pay so it was done via paper and took alot longer to complete.,9.6,Great stay
874,United Kingdom,Superior Room,1 night ,July 2019,Couple,," We had a lovely stay at the Radison Blu hotel, the staff very welcoming and friendly. A lovely surprise was in our room for our anniversary. Pool are nice but unfortunately the steam room was out of order, but this would not put us of going back.",8.8,Excellent
875,United Kingdom,Superior Room,2 nights ,July 2019,Couple, Rooms were comfortable- breakfast was good - complimentary Prosecco for my husbands birthday was a nice touch and was really appreciated!,,9.6,Really enjoyed our weekend in Edinburgh!
876,United Kingdom,Standard Room,1 night ,July 2019,Couple, Central and good standard, Room was above a night club. Lots of noise until 3 am,9.6,Exceptional
877,Australia,Superior Room,3 nights ,July 2019,Couple," Staff were great especially Eric on the Concierge Desk...nothing was too much trouble.
Being On the Golden Mile was excellent with everything so close.
Rooms were spacious and clean.", The hallway to our room was musty but the room wasn't.  The door to the room was very loud when you closed it...so were the others so you could here people coming and going.,8.3,Loved the Radisson and would definitely stay there again.
878,United States of America,Premium Room,2 nights ,July 2019,Family," Fantastic staff, lovely large comfortable rooms and great location.
That being said the staff and the location were perfect. Would definitely stay again.", Only shortcoming was the breakfast. It just wasn’t nice even the tea wasn’t nice (extremely weak).,10,Exceptional
879,Sweden,Superior Room,1 night ,July 2019,Couple," We would love to come to Edinburgh again as soon as possible, and when we return, we will definitely stay at the same hotel. We got the best possible service during our short stay, our room was wonderful and had amazing views. The location of the hotel is just unbeatable.",,9.6,Short but perfect stay
880,Norway,Superior Room,3 nights ,July 2019,Couple," Everything was OK, exept from the size of the room."," The size of the room, so NeXT time I will upgread.",8.3,Very nice!
881,United Kingdom,Standard Room,1 night ,July 2019,Couple, Staff were extremely accommodating.,,9.6,Perfect Stay
882,Australia,Superior Room,3 nights ,July 2019,Couple," Spacious and spotless room in a very smart hotel right in the heart of Edinburgh old town.
Parking on site was a bonus at a reasonable price for our rental car.
The staff were friendly and very helpful and my only one dislike was the hotel bar was not befitting of a hotel of this quality.
That said plenty of great bars outside the front door",,9.2,Great
883,United Kingdom,Superior Room,3 nights ,July 2019,Couple," The location was excellent being right at the centre of the Royal Mile. The hotel was modern and very clean throughout. All the staff were excellent. They were very helpful and friendly and nothing was too much trouble for them. The room was very clean, spacious and very well maintained. We arrived at the hotel a little earlier than the check in time and were given a voucher for two complementary drinks and snacks at the bar."," We had booked a superior room in Edinburgh, and having stopped in the same type of room at other Radisson Blu hotels we found standard items that were in the rooms at other hotels were not found in the Edinburgh hotel room e.g. slippers (to go with the robes that were in the wardrobe), coffee machine, biscuits.",9.6,An excellent hotel that we would return to and also recommend to family and friends.
884,United Kingdom,Superior Room,2 nights ,July 2019,Couple," Staffs are good
Bar is good"," Too loud outside of the room, maybe some drunk people walking past or something, if the sound blocking can be better would be good",9.6,Good
885,Australia,Superior Room,1 night ,July 2019,Couple, Location is fabulous specially for a short stay. Reception staff were brilliant and very helpful. Thanks George! Liked the bar - great drink mixing. Waiting area is very helpful. Liked individual control for air con. Options for pillows was very helpful. Layout of the room was great. Linen is lovely!, Room servicing could be a bit better. Tea facility needed replenishing and safe did not work.,9.2,We felt relaxed the minute we stepped back inside the hotel.
886,United Kingdom,Superior Room,1 night ,July 2019,Couple, I travelled for my birthday for one night and got an upgrade on arrival for a fair price. The pool was good and I loved the bed as it was really comfortable and cosy, I was a little disappointed with breakfast although the variety and choice was good the quality of the cooked food was not the best as the bacon was very fatty and the hash browns were very dry and tasteless. The customer service was also very abrupt and not very friendly in the breakfast area no smiles friendly conversation or anything I felt a little uncomfortable and the man gave off the vibe he was too flustered and a bit annoyed which was a shame as it was my birthday and my last morning in Edinburgh (which is my faveourite city) before heading home.,7.9,Short but sweet good location and room only let down by Brekafast
887,United Kingdom,Superior Room,2 nights ,July 2019,Couple," Everybody was polite and friendly.
Very comfortable bed"," The trip was to celebrate my birthday,of which when booked ,was asked if special occasion. 
I said Yes,but ,would have been a lovely touch,if received,maybe a drink ?",9.6,First trip to Edingburgh
888,United States of America,Superior Room with Hill View,3 nights ,July 2019,Couple, Loved the location.  Breakfast had great selection.   All the staff were very helpful., Didn’t realize I couldn’t use or earn points because my booking was through booking.com.,10,First stay in Scotland.  Quite enjoyable...wish I had more time.
889,United States of America,Standard Room,1 night ,June 2019,Couple,, Breakfast was a little disappointing for the price.,10,Exceptional
890,Canada,Superior Room,4 nights ,July 2019,Family," It was very a very spacious, comfortable and clean room."," I would have liked it if the in room menu, service information pamphlets were changed to cleaner and more presentable ones. The ones provided in the room were stained and dirty. Aside from that everything else in the room was spotless and clean.",9.6,Exceptional
891,United Kingdom,Superior Room,3 nights ,July 2019,Solo traveler," The cosy room, the breakfast choice was good, friendly helpful staff, excellent food in the itchycoo bar-the fish and chips were first rate.
The bed and bedding made the nights sleep very comfortable.", I was offered an afternoon tea by email at a reduced rate and booked it but this was not registered this was arranged by helpful staff but caused a problem.,8.8,Enjoyed our stay
892,Pakistan,Superior Room,1 night ,June 2019,Family," Location was superb rooms were clean and tidy 
Staff was very good"," Everything was good 
Just that I didnt see a swimming pool",9.2,Wonderful
893,Singapore,Superior Room,5 nights ,June 2019,Group,, Very friendly and nice people. The property is a bit aged and looks tired (needs a bit of work). Great location,8.8,Great Staff
894,United Kingdom,Standard Room,1 night ,July 2019,Couple," Location - excellent position in old town 
Hotel modern and bed very comfortable", Nothing,10,Exceptional
895,Indonesia,Superior Room,2 nights ,June 2019,Couple, Location, Air conditioning wasn’t effective,8.8,Excellent
896,Australia,Superior Room,2 nights ,July 2019,Couple," Location, ambiance & facilities. Fabulous concierge Kevin & very helpful & responsive checkin. 
Also loved my Espresso Martini!!", I didn’t like that I had to ask to have my towels changed .... when I had not left them in the re-use position. Small thing but did not like the feeling as if I had to justify a change.,9.6,Exceptional
897,United Kingdom,Superior Room,2 nights ,June 2019,Couple," Great location and nice friendly team on reception 
We were staying for a family funeral and George was very good at our check-in"," The service for the hot food at breakfast just to be asked did you want some food. Just a small thing really but could have been asked,",8.8,Would recommend the hotel and would stay again
898,United Arab Emirates,Superior Room,3 nights ,June 2019,Couple, Location was in the middle of city center, nothing,7.9,Perfect hotel and staff
899,Australia,Superior Room,1 night ,June 2019,Couple," Unbeatable location in the Old Town on the Royal Mile, in an attractive, architecturally sympathetic building that was only built in 1993, though you wouldn't know it. There is a degree of the impersonal about this hotel though it was very comfortable and modern. We did not visit the bar or restaurant on site and so cannot comment. It was easy to leave our bags at the desk after check-out as we had a late flight, and we were also able to access the hotel spa for a last minute shower before heading to the airport for our long flight, although we did not take advantage of that in the end."," I would have liked more personal service, but I think with the volume of guests coming through such an iconic location, you cannot avoid a degree of impersonality--service was always friendly and professional, but ultimately disinterested, which is fair enough for a big city. The porter took our bags to the cab rank after we checked out, and expected a tip, which we were not prepared for (coming from a society that rarely tips for service). We felt slightly embarrassed by this, as we have not experienced any such expectation travelling throughout Scotland for over three weeks.",8.8,"Unbeatable location in the Old Town, charming hotel, a bit impersonal, but overall very good."
900,United Kingdom,Superior Room,2 nights ,June 2019,Couple," The hotel is excellent, comfy beds, clean rooms and hotel. 
Location is perfect.", Nothing,10,Exceptional
901,United Kingdom,Superior Room with Hill View,2 nights ,June 2019,Couple, Bed was amazing! Bathroom super clean staff amazing, View from room wasn’t worth the extra cost one small window to view out. Would have just paid for a standard room.,8.3,Very Good
902,Estonia,Premium Room,5 nights ,June 2019,Family," Super location, very quiet room, no street noise.  Very helpful staff.",,10,Exceptional
903,Australia,Superior Room,3 nights ,June 2019,Couple, Good pillows," No bananas, sorry my husband loves bananas and the coffee wasn’t great",7.5,Good
904,United States of America,Standard Room,3 nights ,May 2019,Couple,," This is a beautiful hotel, very clean centrally located. The only problem is the service at the restaurant. It is not the servers fault they don’t have enough staff, and they had to go to the basement to get orders. Wait staff compensated our meals because it took over an hour and a half.",10,Exceptional
905,United Kingdom,Superior Room,1 night ,June 2019,Family," Great location, very comfortable clean room and easy parking.", Hotel restaurant. Ridiculous pricing and average food. Poor service from waiting staff who looked as they would prefer to be elsewhere on Saturday afternoon.,8.3,"Room & breakfast great, restaurant poor."
906,Hong Kong,Superior Room,2 nights ,June 2019,Couple, The room is spacious, It could be a bit noisy as there are bars and restaurant along the street,10,Exceptional
907,United States of America,Superior Room,4 nights ,June 2019,Family,, At night we would open our window and we were met by a band and singers in a bar just to outside of our room.  We finally changed rooms on our last night there.,8.3,"Other than not being able to sleep, the room was fine."
908,United Arab Emirates,Superior Room,1 night ,May 2019,Group," super location, very friendly concierge desk. very good breakfast spread. lots of eating options around the property. would recommend when travelling to Edinburgh", staff at reception are cold and unwelcoming. this makes you feel rather unwelcomed. most of the other staff we encountered though were very nice.,7.5,perfect location
909,Chile,Standard Room,2 nights ,June 2019,Group," Location, cleanliness and friendly staff", There was nothing that I disliked,10,"Excellent hotel, perfectly locates"
910,United States of America,Superior Room,3 nights ,June 2019,Couple, Great location and cleanliness, Limited supply of basic toiletries,8.8,Excellent
911,Germany,Royal Mile Suite,2 nights ,June 2019,Family, Excellent and very friendly service ! A big thank you to the great concierge team and also to Ms. Jessica and Ms. Ayat at the front desk!," The rooms were nice, but there was an unpleasant smell in the room and hallways.",8.3,Excellent location and service ! Very friendly staff !
912,United Kingdom,Standard Room,2 nights ,June 2019,Couple," Fantastic central location right in the heart of town.
Spacious and comfy room with impressive view of the Firth etc.
Lovely pool in the spa facility - a peaceful and relaxing way to start the day.
A small point, but I loved the way the mirror in the bathroom had a non-steamed-up area in the middle - have never seen that before!"," Breakfast was great but with the small quibble that only butter portions were available, no lower-fat or marg-type options.",8.8,Not cheap but a nice litle blast of luxury for a two-night stay
913,United Kingdom,Standard Room,1 night ,June 2019,Couple," The whole experience was first class.
The price of the stay was the bonus.", Nothing really!,10,Excellent
914,Australia,Superior Room with Hill View,2 nights ,June 2019,Group, Great view from room, Nothing,10,Great stay in Edinburgh
915,United Kingdom,Superior Room,2 nights ,June 2019,Couple, The cleanliness of the room and friendliness of the staff. Always made to feel welcome and special.,,10,Stay was excellent
916,Switzerland,Superior Room,2 nights ,June 2019,Couple," Location, pool", Breakfast.,8.8,Excellent
917,Ukraine,Superior Room,2 nights ,June 2019,Solo traveler," Great location, amazingly comfortable bed, friendly staffs.",,8.8,Excellent
918,United Kingdom,Superior Room,1 night ,June 2019,Couple," We were given a really huge room that included a double bed, two singles, a sofa, and a small 'play area' (I think it was a family room, there were only two of us). The default option when you turn on the TV is to 'stream your own content from a device' which is great because we wanted to watch on-demand shows from our tablet.  
Great central location close to Edinburgh Castle.
Clean room, friendly staff, lots of breakfast options."," No problems, it's a shame we only stayed one night.",10,Would stay in this hotel again
919,United Kingdom,Superior Room,2 nights ,June 2019,Couple," Super comfortable large bed and pillows, central location close to trains, pleasant view, gorgeous breakfast.",,10,Exceptional
920,United Kingdom,Superior Room,1 night ,June 2019,Couple, Well equipped room and quiet for such a. Central location. Had a view of Arthur’s Seat and the sea from our room. Friendly and helpful staff.," Unsure what facilities were free - eg the gym, and also the 2 bottles of water were “free to reward club members”. Complimentary water should be provided in room. Overall tea and coffee choice was poor at this price point.",9.2,"Nice room, but hard to justify extra cost."
921,United Kingdom,Superior Room,2 nights ,June 2019,Couple, Lovely bright decor. Clean rooms and great staff, Nothing I didn’t like,9.2,First time staying here. Will definitely stay again
922,United Kingdom,Superior Room,3 nights ,June 2019,Group, Haggis for breakfast was excellent. Very friendly staff.,,9.6,Exceptional
923,China,Standard Room,2 nights ,June 2019,Group," Nice staff, warm service, clean and quiet room.",,10,Exceptional
924,United States of America,Standard Room,2 nights ,May 2019,Couple, Location, A bit expensive,7.9,Good
925,Saudi Arabia,Superior Room,1 night ,June 2019,Group, Staff and facilities fantastic,,10,Thoroughly enjoyable
926,Russia,Superior Room,2 nights ,June 2019,Solo traveler," The best thing is location. You cannot find more CENTRAL location in Edinburhg.
A lot of people on the street, but inside the room is is 100% quiet, didn't expect this, compliments to hotel.",,10,Exceptional
927,United Kingdom,Superior Room,1 night ,June 2019,Family, Location, Nothing,10,Exceptional
928,United Kingdom,Superior Room,1 night ,June 2019,Couple, Location and helpful staff, Nothing,10,Exceptional
929,United States of America,Superior Room,5 nights ,June 2019,Group," Great location, service terrific, large comfortable rooms, great lighting.", Coffee could be better,9.6,Terrific!!!
930,Singapore,Superior Room,2 nights ,May 2019,Group," Location of the hotel is excellent. It is within walking distance to so many places of interest as it is right in the middle of the Royal Mile. There are many restaurants and shops around the shop too. The breakfast is good too as they offered  menu for the hotel guests to order special dishes, in addition to the wide variety at the buffet table.", Nothing. Everything was above my expectation.,8.8,Excellent location and nice new rooms
931,United Kingdom,Superior Room,1 night ,June 2019,Couple," Staff were able to check us in when we arrived just before 12.00 Room was spotless, well laid out and modern. Room service food excellent. Breakfast good   Checkout quick and easy. I recommend this hotel our room overlooked the Royal Mile and wasn’t noisy. Lovely fluffy white towels in bathroom."," Hotel car park is small and awkward and cannot be pre-booked. We knew this so chose to park in another car park to avoid stress and frustration. 
I ordered eggs benedict for breakfast and was surprised to be served one egg benedict. It was delicious but lonely.",10,Lovely hotel in stunning location
932,United States of America,Standard Room,2 nights ,May 2019,Family, Location could not be better for exploring Edinburgh.," They weren't able to accommodate immediately-adjacent or connecting rooms, despite having made a reservation with many months in advance noting the request.",10,Best hotel in Edinburgh!
933,United Kingdom,Superior Room,2 nights ,June 2019,Couple, The trip was for my wife’s 50th birthday. I had mentioned this on my booking.  The hotel provided a complimentary card and treat which was a nice surprise.," Gym could open earlier. 
Potato bread wasn’t great",8.8,Excellent
934,United Kingdom,Standard Room,2 nights ,June 2019,Couple, Within easy reach of everything. Lovely comfortable room and nice bathroom.,,9.2,Wonderful
935,United Kingdom,Superior Room,1 night ,June 2019,Couple, Room was excellent, Nothing all good,10,Exceptional
936,United States of America,Superior Room,2 nights ,June 2019,Couple, Beautiful room and property. We were given a free upgrade to the largest hotel room that I’ve ever had in the U.K.  This is one of the nicest hotels that I’ve stayed in.  The property was right in the middle of the Royal Mile.  Parking was attached to the building. The staff was very attentive and polite.  The king size bed was super comfortable.," The shower water pressure was uneven, so water fluctuated  from warm to hot.  The sink fixture was very loose and flopped around.  The dimmer was broken on the lights over the couch.  Otherwise, the room was gorgeous.",10,Exceptional
937,United States of America,Superior Room,3 nights ,June 2019,Solo traveler, Wonderful hotel in great location.," Hotel was unable to separate the beds in my friends' room, as specifically requested in my reservation for them.. (But they were able to in my room.)",9.2,Remains my favorite hotel in Edinburgh.
938,United Kingdom,Standard Room,1 night ,June 2019,Group, Lovely room. Perfect location. Parking. Lovely staff,,9.6,Exceptional
939,United States of America,Superior Room,1 night ,June 2019,Family, Staff were outstanding!,,8.8,Pleased
940,United Kingdom,Superior Room,2 nights ,June 2019,Couple, The whole time we stayed here was amazing hotel staff were warm and welcoming food was lovely and got upgraded to a royal suite room so lovley the room definitely met my expectations breakfast was amazing and had lots of different choice the spa is a must,,7.5,Definitely recommend to anyone traveling to Edinburgh
941,United Kingdom,Superior Room,3 nights ,June 2019,Couple," Location wise this hotel is perfect, everything is within walking distance and the pubs opposite are brilliant. The staff are extremely helpful and hotel is immaculately clean. We didn't use the spa facilities as we were too busy exploring but had we have had more time we would of as it looked great. We were celebrating both my birthday and our first wedding anniversary and were greeted with a complementary bottle of prosecco and chocolate covered strawberries in our room which was a really lovely touch."," Although the room we had which was a superior room was very roomy with all the facilities you need the bed was uncomfortably soft. It was two beds placed together with a mattress topper on the top. The pillows were equally as soft and even when we requested firmer ones they were still really soft. Breakfast was really poor. I thought we had booked this in with our stay only to be told on the final morning that we hadn't and we would be charged, this would of been perfectly fine had the breakfast been nice and had I of know after the first morning we would of eaten elsewhere as breakfast was pretty rank and not quite as they describe it online and for £12 each we could of eaten in one of the many cafes on the mile for less and probably enjoyed it.",9.2,Great location terrible breakfast
942,United Kingdom,Superior Room,2 nights ,June 2019,Solo traveler," It’s central location, spa & pool, comfy bed", Buffet breakfast,8.8,Excellent
943,Pakistan,Superior Room,2 nights ,June 2019,Family," Hospitality 
Cleanliness 
Location", Everything was great,8.3,Very Good
944,United Kingdom,Superior Room,1 night ,June 2019,Couple, Staff are friendly and helpful. Easy parking. AMAZING location. Comfy bed., VERY POOR cooked breakfast. Really lets the hotel down.,9.6,"Brilliant hotel but they need to improve the quality of the breakfast. Parking, location,staff great"
945,United Kingdom,Superior Room,4 nights ,May 2019,Couple, Central location Old Town. Ideal if you want The Royal Mile etc, Food and drink choice limited and pricey,8.3,Very Good
946,United Kingdom,Standard Room,2 nights ,May 2019,Solo traveler, The beds are really comfy,,8.8,Excellent
947,United Kingdom,Superior Room,3 nights ,May 2019,Family, Excellent breakfast with wide choice.  Our grandchildren loved the pancake making machine!, Requested our 3 rooms to be close together - not on 3 different levels.,7.9,Good
948,United Arab Emirates,Superior Room,2 nights ,June 2019,Group, Superb location. Kevin on the concierge desk was very helpful. Break fast spread is also good., Staff at reception were very curt and cold. Not helpful at all,7.5,Superb location
949,Bangladesh,Superior Room,2 nights ,June 2019,Solo traveler, Location,,9.6,Exceptional
950,United Kingdom,Superior Room,2 nights ,June 2019,Group, Lovely hotel & great location,,9.6,Exceptional
951,United Kingdom,Superior Room,1 night ,June 2019,Couple, Breakfast was really nice and the location was ideal.,,9.6,Exceptional
952,United Kingdom,Superior Room,3 nights ,June 2019,Couple," Perfectly located on The Royal Mile, a short Walk from Waverley Station. 
Large hotel with good spa and swimming pool facilities. 
Lovely room, modern clean and tidy!", We opted not to go for breakfast as we felt this was too expensive but it would have been nice to have.,9.6,Exceptional
953,Sweden,Superior Room,1 night ,June 2019,Couple, Location was perfect," Old building but the room was modern, should be much better if the inside of the hotel matched the outside",7.9,Good
954,United Kingdom,Superior Room,2 nights ,June 2019,Couple, Breakfast was superb, The odour I the breakfast room from afar was foul. Smelt like a butchers. Could be smelt from reception.,9.2,Superb hotel and great staff
