,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
532,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,September 2019,Group," We had a great stay with fantastic rooms with an amazing view.
The room is spacious and clean.
The staff very helpful and even gave us a late checkout.
It was comfortable to stay in this hotel.
Will definitely recommend it.
Thank you.",,10,Great hotel
533,Australia,Standard Room,2 nights ,September 2019,Solo traveler, Received the early check in wich was amazing and not a problem for staff to arrange. Very comfy beds and the staff were very friendly and helpful.,,10,Exceptional
534,Saudi Arabia,Standard Room,1 night ,September 2019,Solo traveler, Nice facilities. Good breakfast, The TV is not facing the bed. Cannot be viewed,9.2,Wonderful
535,Iran,Standard Room,2 nights ,September 2019,Solo traveler, Room was clean and service was good," For breakfast they check very strictly, they don't wait for guests to sit for breakfast and then ask room no. A bit insulting! I don't know maybe they have some reason for this strict checking...",7.5,Good
536,Kenya,Standard Room with Burj Khalifa View,2 nights ,September 2019,Couple, Good Hotel and I would go back,,8.8,Excellent
537,Saudi Arabia,Premium Room with Balcony and Burj Khalifa View,5 nights ,September 2019,Solo traveler, The staff were very friendly and helpful, Nothing,9.2,Wonderful
538,Saudi Arabia,Standard Room with Burj Khalifa View,2 nights ,September 2019,Solo traveler," The Mattress 🤗
The views", Not super clean there r some dusty corners,8.8,Comfy
539,United Kingdom,Standard Room,2 nights ,September 2019,Solo traveler, Excellent reception staff accommodating every need necessary to ensure the guest has the most comfortable and enjoyable experience at the hotel. Very unusual touch to have the meet and greet stuff in Scottish kilts I thought this was very nice., Everything was perfect,10,Great to stay in a beautiful modern city Dubai
540,United Arab Emirates,Standard Room,5 nights ,September 2019,Couple, the staff is very helpful and the hotel is very clean," the bed is small 
and the water on the bathroom shower kept turning 
hot and cold",9.6,very good location
541,United Arab Emirates,Executive Room with Lounge Access,2 nights ,September 2019,Family," Clean 
Location 
Late checkout",,9.2,Wonderful
542,Seychelles,Standard Room,5 nights ,August 2019,Family," Friendly staff , love the safari arrangement made .", Lack of variety inroom dinning,8.8,Excellent
543,United Kingdom,Superior Room with Balcony,6 nights ,September 2019,Family," Staff were very friendly and helped us with whatever we needed. The location is great, only 10 minute drive from the dubai mall.",,10,Exceptional
544,South Africa,Standard Room,1 night ,September 2019,Group," Everything, from the shower to the spacious rooms. Cleanliness of the facilities, efficient wi-fi and great food quality."," The staff seemed like robots, no personal touch. They did an excellent job in so far as attend to guest needs, however they seemed to lack the human touch, like they are ordered 
never to smile or talk to guests. That was my impression, Louise-Mary (looked like a supervisor of the breakfast team) from the Phillipines, was a professional, very impressed with her. Dennis was outstanding. I think there was also RoJo (if not Dodo) . Overall, I will certainly be coming back, the room and service was amazing.",9.2,"Amazing experience, like only Raddison Blu can, #Dubaiworks."
545,United States of America,Standard Room with Burj Khalifa View,1 night ,August 2019,Couple," I am blown away by the staff at this hotel. I have never considered myself loyal to any particular hotel name, but this experience has changed that for me. I want to thank Ajith and his team for going above and beyond in making our stay the best I've had. A want to also honor Denis, Alex, and Alo for their brilliant service. I look forward to seeing you again soon!",,10,Exceptional
546,France,Standard Room with Burj Khalifa View,1 night ,August 2019,Couple," Excellent Staff.
Spacious room.
Breakfast.", Nothing.,9.6,Exceptional
547,Zimbabwe,Standard Room with Burj Khalifa View,5 nights ,September 2019,Couple," The room with balcony and view of the Burj Khalifa was a bonus. It was spacious and had lounge access with complimentary drinks and snacks. The staff are friendly and welcoming. We truly enjoyed our stay. Don't even get me started on the breakfast buffet, spoilt for choice. The rib eye steak we ordered for room service was heavenly, melt in your mouth perfection. Five star everything. Just that Dubai is hot so expect that.", Nothing. Everything was 10/10,10,Exceptional
548,United Kingdom,Superior Room with Balcony,3 nights ,September 2019,Family, The location is great!, They were cleaning the windows of the rooms from the outside early in the morning at 7 am which was annoying. Apart from that good experience.,7.9,Good
549,Bahrain,Standard Room,1 night ,September 2019,Family, Great hotel. Fantastic breakfast. Close to Dubai Mall, Nothing,10,Exceptional
550,Oman,Standard Room,1 night ,August 2019,Family," Clean 
Comfortable bed
Bath room size was very good", Feeling as a 4 star hotel,7.5,Quit location
551,Saudi Arabia,Standard Room,1 night ,September 2019,Group," good varieties, ambience good, but the heavy ceramic plates with the concept is too heavy to hold and carry while filling.  normal light weight plates matching the concept will be appreciated", overall services excellent,10,"perfect goodbye massage and I highly appreciate the Indonesian Technician, Jammari doing a great job"
552,Oman,Standard Room,3 nights ,September 2019,Family," Excellent service and staff 
Clean rooms and perfect stay with perfect location ( very close to dubai mall) 
Will definitely go back again",,10,Exceptional
553,Kuwait,Standard Room,5 nights ,September 2019,Family," Location,spark clean, large space room, facilities.",,10,Exceptional
554,Saudi Arabia,Superior Room with Balcony,3 nights ,August 2019,Couple," I liked everything from the check in time till the check out time. The helpfulness of the staff is amazing nevertheless friendly. I liked everything every single person played a big tole in our stay. Oh yes the bed was awesome and the service excellent . I want to thank Asmaa, Ajay and alo and that tall guy from the door entrance one from keneya and than the guy helping out in business lounge.i dint know all there names but everyone was professional and amazing", What is there  not to like,10,Fantastic
555,Ireland,Standard Room,3 nights ,August 2019,Group," Everything except one workers in the hotel reception , his name is lama, he speak to much in subject supposed be not to talk in ?!", The worker in the reception (lama),8.3,Very Good
556,United Kingdom,Executive Room with Lounge Access,8 nights ,August 2019,Family," Friendly staff especially Pooja and Olo, would recommend choosing Business lounge access in the price as the lounge is more relaxed and there is happy hour between 5-7pm.", Paid for club premium room however it could have been cleaner as I found dust on glass shelves and on the door ledge interconnecting rooms. Also the tv channels need to be upgraded to offer full sports and entertainment channels not just local tv which you would expect from a 5* hotel. Ordered room service breakfast and later found out that it was just the leftovers from the breakfast buffet they have in the morning that my family did not find satisfactory or enjoy. I have stayed at Radisson Blu Amritsar and I have to say that the cleanliness was better. After saying all this I will probably get a reply from the hotel representative saying we will take your comments on board and try to improve which will not really rectify the stay there. Overall it is advertised as a 5* hotel but in reality it is a 4*,7.1,Good hotel but lacking in some areas
557,Kuwait,Standard Room,4 nights ,August 2019,Family, The breakfast was delicious. The Room was very nice with a good view.,,8.3,Very Good
558,Bahrain,Standard Room with Burj Khalifa View,3 nights ,August 2019,Couple, Nice place to stay in .. the location is perfect 👍🏼, Nothing every thing was good,9.6,Exceptional
559,Saudi Arabia,Standard Room,4 nights ,August 2019,Solo traveler," spacious rooms with comfortable beds, the location is very near to Dubai mall ( 6 mins with a taxi). staff are professional and very welcoming and friendly",,10,Exceptional
560,Saudi Arabia,Standard Room with Burj Khalifa View,15 nights ,August 2019,Family," - most of the staff were welcoming and helpful
- the hotel was modern in style 
- the room dining was great to our taste for a late night meal
- the room with burj khalifa view was great 
- the bed was comfy
- the bathroom space and the shower were great", - some of the housekeeping staff need more training to mind the rooms with DND while cleaning the rooms because they were annoying and disturbed our sleep sometimes. The hotel was so understanding and apologized to us about it,8.3,Great hotel with welcoming and helpful staff
561,Australia,Executive Room with Lounge Access,3 nights ,July 2019,Family," Friendly staff, great location only minutes away from Dubai Mall, although way too hot to walk anywhere in Dubai.
Breakfast was very nice with heaps of hot and cold varities.",,7.9,"Great location, friendly staff."
562,Kenya,Standard Room,3 nights ,August 2019,Solo traveler, Wonderful breakfast!, The AC was freezing and difficult to set but otherwise it was great.,8.8,Excellent
563,United Kingdom,Standard Room,1 night ,July 2019,Solo traveler," Excellent facilities, very spacious and comfortable"," The area is still not completely developed, so presently feels unfinished part of Dubai.",9.2,Wonderful
564,Congo,Standard Room with Burj Khalifa View,4 nights ,August 2019,Group," Very professional team , very friendly and welcoming !! Keep it up a pleasure to have stayed in a Radisson hotel", The pool too small to accommodate more than. 30 pax,9.2,Pleasurable and perfect
565,South Africa,Standard Room,4 nights ,August 2019,Group," Bed so comfortable with clean sheet always, croissants so freshly baked every morning, staff members so professional and friendly, Ibrahim from reception explained everything so well when i first checked in, Pauline in the business lodge so lovely, and friendly. The pool nice and warm, my hotel room view a  very beautiful canal.", Ive enjoyed everything about my stay there...theres nothing i ddnt like about the hotel.,10,"Ive made really great memories for my birthday, had a wonderful surprise from housekeeping team..."
566,South Africa,Standard Room,4 nights ,August 2019,Couple," Beautiful settings, Cleanliness, The pool,so peaceful and quite .The canal view from my room. the buffer breakfast with a lot of variety to choose from. The staff are so professional and always smiling, when I checked in I got helped by Ibrahim he even took a tour with me just to make me familiar with the hotel, explained everything so well. During the drinking hours in the business lounge we got served by The lovely girl from Phillipines, Pauline, she also gave us an excellent service.and also the lovely staff from housekeeping, thank you so much for a wonderful birthday surprise.", I’ve enjoyed almost everything during my stay there...,10,Great Memories for my birthday celebration
567,Seychelles,Standard Room with Burj Khalifa View,1 night ,August 2019,Family," Warm welcome , good taxi services , clean room good gym.", In dinning menue should be more varied .,8.8,Excellent
568,Oman,Family Room,4 nights ,July 2019,Family, Location,,9.2,Wonderful
569,Russia,Executive Room with Lounge Access,9 nights ,August 2019,Couple," The location of the hotel is very good. Quiet, no construction sites nearby, beautiful view. We took a premium room, settled on the 19th floor of the Burj Khalifa from the balcony was in full view. The room was large and very clean, cleaning was carried out daily. Breakfasts in the business lounge were excellent, varied. From 5 to 7 in the evening in the business lounge served snacks and a large assortment of decent alcohol. The staff is top notch. We recommend everyone to visit this hotel. Be sure to visit the Makar Pub necessarily !!)))))",,10,Exceptional
570,United Arab Emirates,Executive Room with Lounge Access,4 nights ,August 2019,Family, The staff, The pool,9.2,Wonderful
571,Saudi Arabia,Standard Room with Burj Khalifa View,5 nights ,August 2019,Family, Location and Cleanness," Pool, it not up to mark",9.6,Overall it a good stay
572,United Kingdom,Executive Room with Lounge Access,2 nights ,August 2019,Group, Hotel was amazing! Staff were great and the buffet breakfast was delicious! Very happy!,,10,Great stay
573,Hong Kong,Standard Room,6 nights ,August 2019,Family," The hospitality from the staff, Cleanliness of the room, and breakfast are awesome. Everything about the hotel is exceptional. Highly recommended. Thank you",,10,"The hospitality from the staff, Cleanliness of the room, and breakfast are awesome."
574,Ireland,Standard Room,2 nights ,August 2019,Couple," The staff were excellent , the accommodation was excellent and the breakfast was excellent. I would highly recommend to anyone visiting Dubai",,10,Exceptional
575,United States of America,Standard Room,5 nights ,August 2019,Family, Everything was good," Pillows was uncomfortable 
Carpet was not cleaning well",8.3,Very Good
576,Netherlands,Executive Room with Lounge Access,4 nights ,July 2019,Couple,, Nothing!,10,Excellent luxury option for the honeymoon/
577,United Kingdom,Executive Room with Lounge Access,3 nights ,August 2019,Solo traveler, The food is excellent and the service is superb. The room was also well designed and comfortable., The air conditioner fan turns on thermostatically along with the cooling function (rather than the fan running constantly) and the noise can disturb one's sleep.,8.8,Comfort and luxury
578,Ireland,Standard Room,1 night ,August 2019,Couple, The Radisson and all the staff took fantastic care of us! We had a wonderful stay and enjoyed our time here immensely. We were celebrating our wedding anniversary and room service left us a lovely cake and a sweet note., Nothing I didn't like.,10,Exceptional
579,Oman,Executive Room with Lounge Access,1 night ,August 2019,Couple, It’s good hotel and nice location, Nothing,8.8,Excellent
580,Egypt,Standard Room,5 nights ,August 2019,Family," Very clean,good food and very polite helpful staff 
Location is good near Dubai mall and Burj Khalifa",,10,Exceptional
581,Saudi Arabia,Family Room,3 nights ,August 2019,Family, The cleanliness and the location, Nothing,7.5,Good
582,Oman,Standard Room with Burj Khalifa View,1 night ,August 2019,Couple," I love that reception guy he was smiling in my check in and out 
Lovely work staff 
Clean rooms",,9.6,Exceptional
583,Saudi Arabia,Standard Room,6 nights ,August 2019,Group, Very neat and clean and it’s in good location very near from Khalifa tower and very nice staff, No thing,9.6,Exceptional
584,Saudi Arabia,Standard Room,3 nights ,August 2019,Family,," The AC was little humid, and there isn’t an electrical plug near the mirror to use the hair dryer",7.1,Good
585,Australia,Standard Room,2 nights ,August 2019,Couple," Our room was very comfortable,spotlessly clean & the best part was the bathroom.Staff were polite & courteous & the reception staff answered all our questions with a smile. The Hotel has a free shuttle bus to Dubai Mall & Kite Beach.Very good value for money,location is excellent-would definitely stay at this hotel again.", Nothing,9.6,Exceptional
586,United Arab Emirates,Standard Room,3 nights ,August 2019,Solo traveler," Great stuff, very clean, organized", The pool,10,Exceptional
587,Kuwait,Standard Room with Burj Khalifa View,5 nights ,August 2019,Couple," We were in dubai for 5 days, enjoying the Eid holiday and celebrating out anniversary, I usually come to dubai 3 or 4 times a year and I always stay at another hotel, but this time I thought why don’t i try something else for a change?, this hotel is amazing in every way, great prices, quite rooms, and a good location, 7 minutes drive to burj khalifa and dubai mall, the staff are friendly and helpful and they are amazing, Alex from the reception checked us in and he gave us a non forgettable experience, he gave us 50% discount to upgrade to a great room with a balcony overviewing the canal and burj khalifa view when he knew that we were on our anniversary, plus he prepared the room with balloons and gave us a cake to celebrate, he was very friendly and helpful “ thanks Alex “. 
I would definitely recommend this hotel to all my friends and family if you are looking for a 5 star hotel in a good area with a good view and low prices this is the PLACE."," Thin walls, we can hear the neighbors clear, and we can hear the cars outside the hotel.",10,Exceptional
588,United Arab Emirates,Standard Room,1 night ,August 2019,Couple, Everything in the hotel, Over all it was nice,9.6,Exceptional
589,United Arab Emirates,Superior Room with Balcony,1 night ,August 2019,Family," Location, cleanliness and price", Room reservation staff and operators need to be more friendly and professinal towards customers,9.6,Exceptional
590,United Arab Emirates,Standard Room,1 night ,August 2019,Couple, Location and staff, Furniture is consumed and over used,8.3,Very Good
591,Russia,Superior Room with Balcony,2 nights ,August 2019,Solo traveler," Great stuff, great view, great room.",,10,Exceptional
592,United Arab Emirates,Standard Room,1 night ,August 2019,Couple," Every thing was great from check in untill chek out, the staff was very nice and friendly specially the lady in tge night shifft from Ukraine she is so nice ..",,10,Great stay
593,United Kingdom,Standard Room,8 nights ,August 2019,Family," This place is just exceedingly excellent. Highly recommend you to stay. 
Only 15 d taxi Dubai mall. 
Price on booking .com u can’t beat.",,10,Exceptional
594,Jordan,Executive Room with Lounge Access,1 night ,August 2019,Family, Clean rooms and staff,,9.6,Exceptional
595,Egypt,Standard Room with Burj Khalifa View,3 nights ,August 2019,Couple," The staff was friendly & helpful, I liked the way for arranging surprises, clean & wonderful.",,10,Exceptional
596,United Arab Emirates,Family Room,2 nights ,August 2019,Family, staff are frindly, breakfast only,9.2,Wonderful
597,Ireland,Suite with Burj Khalifa View and Lounge Access,3 nights ,August 2019,Couple, Everything about our stay here was amazing. It certainly lives up to its reputation as being one i of the friendliest hotels in Dubai. The staff were so accommodating and went above and beyond for us. We were treated very well and the facilities were top class. Thank you to everyone in Radisson Blu Waterfront.,,10,Top class
598,France,Standard Room with Burj Khalifa View,9 nights ,August 2019,Solo traveler, Friendly staff, The room had a closed door with another room which made not always quiet and less privacy,8.3,Very Good
599,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,August 2019,Solo traveler," the room size is perfectly good, very comfortable, the bathroom is very clean.
service is nice and the front desk is helpful.", nothing to be mentioned,9.6,Exceptional
600,Pakistan,Standard Room,7 nights ,July 2019,Group, Breakfast was excellent. Variety of food was available.,,10,Excellent place to stay for all occasions.
601,Ireland,Standard Room,5 nights ,August 2019,Solo traveler," I chose the hotel for its location and it did me well
Your valet staff are very well trained - not many hotels have such good valet staff", The size of the room,7.5,Good for business
602,Saudi Arabia,Standard Room,1 night ,August 2019,Group,, I don’t like that is the Visitor not allowed to come in my room,9.6,Exceptional
603,United Arab Emirates,Executive Room with Lounge Access,2 nights ,August 2019,Couple, Breakfast was excellent. Business lounge was comfortable and friendly. Room 1919 is very nice.,,9.2,Great value
604,South Africa,Standard Room,14 nights ,July 2019,Couple, World class standard.  Impeccable, No complaints,10,Exceptional
605,United Kingdom,Standard Room,2 nights ,July 2019,Solo traveler," The location was great, but the staff were welcoming and very friendly.", N/A,9.6,Excellent stay!
606,Pakistan,Standard Room,2 nights ,July 2019,Solo traveler, Every thing was excellent., Breakfast menu,10,Exceptional
607,Canada,Family Room,3 nights ,July 2019,Family, From the outside staff to the reception people including the overall experience was nothing but perfect., Everything was perfect,10,Experience
608,India,Standard Room,3 nights ,July 2019,Solo traveler, A true 5 star property. Tip top services.," The Check in process at the reception could be further improved.
My booking value was 250 USD for 3 nights but i was asked for a 500 USD deposit at Checkin which seemed a bit unreasonable.
Managment needs to look into the deposit policy.",9.2,Wonderful
609,Kuwait,Standard Room,3 nights ,July 2019,Family," Big clean bright great and peace  and generous hospitality specialty the Arabic coffee with cookies &dates in early morning & my sweat orange 😍cause no time to eat breakfast in my case , thank you", Love it and the price is suitable with my budget,10,Exceptional
610,Bulgaria,Standard Room,4 nights ,July 2019,Group, I liked the location - its 5 mins from Burj Khalifa and Dubai mall. The SPA is acceptable.," The stuff was friendly when my friend who is local was with me and my friend. They completly change when he wasnt with us, especially the stuff in the restaurant/bar. 
They didnt clean the room every day - only under request.
Every day the price of the same coffee which i ordered was different - 1st day 20 aed, 2nd-25 aed, 3th-30 aed. I think is not so normal.",7.5,Good
611,Lebanon,Standard Room,3 nights ,July 2019,Family," Everything is perfect and the staff is very good
The restaurant named republic is a very good place and calm we loved this lounge 
The breakfast is perfect
They keep on asking about our opinion in the stay and wether there is something we didn’t like
Totally a 5 star and more", Nothing,10,Best stay totally a 5 star hotel
612,United Kingdom,Standard Room with Burj Khalifa View,4 nights ,July 2019,Couple, It was just an all round amazing service and staff were really really nice and friendly,,10,It was a lovely experience
613,Saudi Arabia,Standard Room,4 nights ,July 2019,Family, Help in early checked in and late checked out.. Free upgrade.., All things were great,10,Exceptional
614,Bangladesh,Standard Room with Burj Khalifa View,6 nights ,July 2019,Family," The service, location, food and everything was great."," There was a mistake in calculation when we paid  for our room and without notifying our room got locked, which was very disappointing. The room was cleaned properly, but the refill of complimentary items were not done properly.",9.2,"Good, but some more improvement can make it  wonderful"
615,United Kingdom,Standard Room,2 nights ,July 2019,Family," We absolutely loved our stay at the Radisson Blu Hotel, Dubai Waterfront. We only had a couple of day on our way to Hong Kong and it suited our need down to the ground. The location and staf were great and we could not recomend this place enough. Dubai was a real experience and not to be missed at leastonce in your life. :)", We were happy and it was as expected!,10,A real treat! We will be back some day soon!
616,United Arab Emirates,Standard Room with Burj Khalifa View,1 night ,July 2019,Family," I loved everything about this hotel, it's amazing. The harmony of colors in the room. The extremely helpful staff. The cleanliness of the place and the fantastic view on burj Khalifa. The room decoration is amazing. It gives a great feeling of relaxation and it's very quit. 
There are restaurants in the hotel and also some are just near by which is great. It's like only 3 mints away which is very convenient.
I loved the fact that the staff are available all the time. And they are very friendly and professional.
The hotel have amazing vibes definitely coming back for longer stays.
Thank you for the great experience",,10,Exceptional
617,Saudi Arabia,Standard Room,5 nights ,July 2019,Solo traveler, friendly staff and accepted my late check out, nothing at all,10,Exceptional
618,United Kingdom,Standard Room,7 nights ,July 2019,Family," clean, modern rooms. PRIME LOCATION. 
lovely staff, they notice all the little things and take care of it for you. 
especially Paul he was so amazing and nice to our little daughter. Everybody was so positive. Recommend me this hotel to everyone VERY FAMILY FRIENDLY!!!! 
10/10!!!",,10,Exceptional
619,Finland,Executive Room with Lounge Access,2 nights ,July 2019,Couple," Everything ,the customer Service and the entire atmosphere",,10,Exceptional
620,Jordan,Standard Room,2 nights ,July 2019,Family," Breakfast, comfortable bed, friendly staff", Nothing,9.2,One of my best stay in Dubai
621,Oman,Standard Room,4 nights ,July 2019,Family," Comfy beds, great breakfast, welcoming staff, quick check in/ check out",,10,Great clean hotel in a central location extremely close to Dubaimall
622,Denmark,Standard Room,3 nights ,July 2019,Family," Thank you to mr Foudi on the reception. For giving us an excellent room with direct view of Burj Khalifa.... hotel room was big, clean and had all the necessary amenities. In general",,9.6,Exceptional
623,United Arab Emirates,Standard Room,1 night ,July 2019,Couple," Room was amazing , bed was comfortable , fast services 
IRD morning order taker was polite (skip the name)", Not enough choices in ird menu,9.2,Perfect stay ❤️
624,Zambia,Standard Room,4 nights ,July 2019,Family, Staff ...very helpful and the price was good, The bathroom sink was blocked ....but not really blocked only we didn't know how to operate the new tap......a bit of education to guests would be helpful,9.6,Will come back again
625,United Arab Emirates,Standard Room,1 night ,July 2019,Couple,, Location,10,Exceptional
626,United Arab Emirates,Standard Room,2 nights ,July 2019,Couple,, Very good.,10,Exceptional
627,Kenya,Standard Room,8 nights ,July 2019,Couple," I like the fact that the staff went above, and beyond in terms of services. I loved the calming comfort they provide and the personal attention."," Honestly there isn’t much to dislike, however I would encourage greater buffet selections for the morning, otherwise I simply can’t complain.",10,Welcome to hospitality at its finest
628,Saudi Arabia,Standard Room,3 nights ,July 2019,Solo traveler, very good,,10,Exceptional
629,Oman,Standard Room with Burj Khalifa View,2 nights ,July 2019,Family, Everything, Nothing,9.2,Wonderful
630,South Africa,Standard Room with Burj Khalifa View,1 night ,July 2019,Solo traveler," Good location, spacious room, awesome restaurant."," Fire alarm went off, 12 floor trot, receptionist said...don't worry, just a false alarm...",7.5,Good
631,United Arab Emirates,Standard Room,1 night ,July 2019,Solo traveler," 
The hotel is beautiful with a great View and nicely located
The room had all the amenities that any guest might need ,Very comfortable bed and  Very clean.
But last and under no circumstance least,The staff was Remarkable !Very accommodating and genuinely nice!i thank them all and looking forward for my next stay there.",,10,Exceptional
632,New Zealand,Standard Room,2 nights ,June 2019,Solo traveler, Very comfortable room. Great breakfast., Hard to get places but I think that is standard for Dubai. I,8.3,Very Good
633,Australia,Executive Room with Lounge Access,3 nights ,June 2019,Family, Staff were beyond excellent. Not just friendly and professional but thoughtful and sophisticated. They anticipated many of our needs. We were incredibly impressed. Special thanks to Sailendra from front desk for going above excellent standard he was incredibly helpful. We also thought upgrading to business rooms was very good value for money,,10,Excellent service
634,Oman,Standard Room,1 night ,June 2019,Family, Atmosphere and freindness of the staff..., Restaurant price is high,7.9,Dinebinn should be attractive prucewise to noy allow customers to go uabe food elsewhere
635,Oman,Standard Room,1 night ,June 2019,Family, Good choice worth and affordable,,10,Exceptional
636,United Arab Emirates,Standard Room,1 night ,June 2019,Family," location, Breakfast, comfortable beds",,8.8,Excellent
637,Nigeria,Executive Room with Lounge Access,2 nights ,June 2019,Solo traveler," i fell in love with everything. the serene, so welcoming.", absolutely nothing,10,Exceptional
638,India,Standard Room with Burj Khalifa View,6 nights ,June 2019,Couple, Every single thing,,10,Exceptional
639,Saudi Arabia,Superior Room with Balcony,2 nights ,June 2019,Family," Great location near Dubai mall, outstanding staff",,10,Exceptional
640,Slovenia,Standard Room with Burj Khalifa View,2 nights ,June 2019,Group, Nice location near the downtown. Ambiance of the hotel is very attractive and modern.,,9.6,Exceptional
641,Saudi Arabia,Standard Room,3 nights ,June 2019,Solo traveler, Location,,8.3,Very Good
642,Malaysia,Executive Room with Lounge Access,2 nights ,June 2019,Couple, The business lounge is very convenient., The blanket has weird smell,8.3,A very good location for business stay
643,Saudi Arabia,Standard Room with Burj Khalifa View,3 nights ,June 2019,Couple," I arrived early, they let me check-in early too since the room was available! I loved that",,9.2,Wonderful
644,Saudi Arabia,Standard Room,1 night ,June 2019,Couple, Staff are wonderful,,10,Exceptional
645,Australia,Executive Room with Lounge Access,2 nights ,June 2019,Couple," Our stay was fantastic, the Radisson exceeded all expectations. Smooth check-in process, change of room from original booking at my request was easily dealt with. Scottish Whisky and Cigar Bar made a Scotsman who has been in Australia for 10 years feel at home. Business Lounge access was great with the food and beverages exactly what we needed. room was spotlessly clean and bed was very comfortable. Would highly recommend.",,9.2,Wonderful
646,Australia,Standard Room,1 night ,June 2019,Couple," Staff's customer service was outstanding.
The breaky was one of the best we ever had",,9.2,Fantastic Stay
647,United Kingdom,Standard Room,4 nights ,June 2019,Solo traveler, Modern hotel .All Hotel staff very friendly and helpful. Rooms are spacious and modern .bed very comfortable .Very spacious bathroom. highly recommended. Hotel is in 15  minute walking distance to The Mall which i walked a couple of times.many restaurants close by., free shuttle bus times very limited .,8.8,Excellent
648,Bahrain,Standard Room,3 nights ,June 2019,Couple," The room size as well as bathroom 
Location was also very good", The bed was not comfortable,7.5,Good
649,Australia,Executive Room with Lounge Access,3 nights ,June 2019,Couple," Comfy beds, very good breakfast and excellent customer service.", Lack of USB port in power points.,9.6,Exceptional
650,Trinidad and Tobago,Executive Room with Lounge Access,4 nights ,June 2019,Solo traveler," Everything was exceptional, food, service, location was excellent", No complaints,10,Exceptional
651,Pakistan,Standard Room with Burj Khalifa View,1 night ,June 2019,Couple," Location is central, you have a view of Burj Khalifa in certain rooms and staff is very friendly. Great value for money", WiFi can be improved. Pool area is small,8.8,Excellent
652,United Arab Emirates,Standard Room with Burj Khalifa View,2 nights ,June 2019,Couple, We had a great vacation!,,9.2,Wonderful
653,Saudi Arabia,Standard Room,7 nights ,June 2019,Family, Almost everything from very good to excellent, Nothing distinguishable,8.8,Excellent
654,Philippines,Standard Room,3 nights ,June 2019,Family," Convenient location, easy meet and greet at the airport and car to the hotel, and great selection of food for breakfast!", All good!!,9.6,Excellent
655,United Arab Emirates,Standard Room,2 nights ,June 2019,Family, yes, small place,7.9,Good
656,Kuwait,Standard Room,5 nights ,June 2019,Group," Staff
Location
Clean rooms", Nothing,10,Great stay
657,Nigeria,Standard Room with Burj Khalifa View,3 nights ,June 2019,Solo traveler, every stay 100% worthy., nothing,10,Exceptional
658,United Arab Emirates,Standard Room with Burj Khalifa View,2 nights ,June 2019,Group," Nice view nice furniture, friendly staff and no negative point at all.
There was a small issue and once I raise it to the team, they took immediate action and they upgrade my room.
I highly recommend this hotel due to the hospitality and the staff.", nothing at all,9.2,Highly recommended
659,United Kingdom,Standard Room with Burj Khalifa View,5 nights ,June 2019,Couple," Staff were really friendly, breakfast was great and the bed was super comfortable. The location is really central and easy to get to Dubai mall.", N/a,10,Exceptional
660,Kuwait,Superior Room with Balcony,2 nights ,June 2019,Group, Very clean and high end.,,8.8,Excellent
661,Qatar,Standard Room with Burj Khalifa View,1 night ,June 2019,Couple, comfy bed. free breakfast, miserable check in staff (one of them anyway),7.1,would stay again. good deal during ramadan. horrific percentage of extra taxes though
662,United Arab Emirates,Executive Room with Lounge Access,2 nights ,June 2019,Family, It was very nice experience specially with the staff only issue i faced was AC was not good in elevators on first day of visit.,,7.9,Good
663,United Kingdom,Standard Room,5 nights ,June 2019,Group, I loved the decoration and the ambience. I also loved the bar with Scottish flair to it. As I’m from Scotland this appealed  to me 😊, I don’t think anything could be better and I will be back in September,10,This hotel is quirky well decorated comfortable and value for money. The staff are very welcoming.
664,United Arab Emirates,Standard Room with Burj Khalifa View,2 nights ,June 2019,Family," I like the ambiance, quiet and the hotel is near the Dubai Mall. The breakfast is excellent and very clean. Staffs are friendly and helpful.", Everything is great,8.3,I enjoyed my stay at the hotel
665,United Arab Emirates,Standard Room with Burj Khalifa View,2 nights ,June 2019,Family, It was awesome,,9.2,Wonderful
666,Saudi Arabia,Standard Room,3 nights ,June 2019,Group, The reception was good but the breakfast  was not upto expectations, Brealkfast was not as per the brand standard,7.9,It was a overall satisfactory stay
667,United Arab Emirates,Standard Room,3 nights ,May 2019,Solo traveler, Everything, Nothing,10,Exceptional
668,Nigeria,Standard Room,2 nights ,May 2019,Couple," Staff were very helpful and friendly, and were very professional as well.", The breakfast at the business class lounge should have more variety.,9.2,"Nice location, clean facility, friendly and helpful staff 🙂"
669,South Africa,Standard Room with Burj Khalifa View,4 nights ,May 2019,Solo traveler, Staff were great and so was the value for money.,,9.6,Exceptional
670,United Kingdom,Executive Room with Lounge Access,5 nights ,May 2019,Couple," Hotel was great and more than met my expectations, how people have complained in reviews blows my mind as this hotel is excellent!
Brand new facility and awesome breakfast.
Plus I had the benefit of the breakfast lounge which I would recommend.
Well done to all staff as your attention to detail went noticed.
Phil",,10,Great hotel & attentive staff
671,United Kingdom,Superior Room with Balcony,3 nights ,May 2019,Group, Ease of booking,,9.2,Awesome experience
